"Group","SHA1","ID","Folder","FileName","Title","TransliteratedName","SortTitle","Version","Year","Publisher","Zone","DumpStatus","DumpInfo","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack"
"@",,"5ca97bc5e260e04ed7f5ff228c358f5d591ceec7","@","@","Speedy Gonzales in Los Gatos Bandidos","@","","v rev1","1994","Acclaim - Sunsoft","us","","","","","","","","",""
"@",,"5d1f0ab7bc58ebf5423e23bc1ee9bff5a070c742","@","@","Tales of Phantasia","@","","","1994","Namco","jp","","","","","en","","","",""
"@",,"5d76f7130a1a4a7229a2aba63b4c4c2a51efe115","@","@","Legend of Zelda, The: A Link to the Past","@","","","1992","Nintendo","us","","","","","","","","","4"
"@",,"5dacd769386051c12273dadb780697a859715ae8","@","@","The Adventures of Dr. Franken","@","Adventures of Dr. Franken, The","","1993","Elite - Motivetime","eu","","","","","","","","","3"
"@",,"5dbc5257803a2bcad8d1eafe1d48fb53ecc6fd5f","@","@","Scooby-Doo","@","","(beta)","1995","Acclaim - Argonaut - Sunsoft","@","","","","","","","","",""
"@",,"5dca56c494a18fbaf170fd66d0952297002f9d02","@","@","The Ninja Warriors Again","@","Ninja Warriors Again, The","Language en,ja","1994","Taito","jp","","","","","","","","","2"
"@",,"5e07be4109f8308eaca8e767f39a731ba247cc28","@","@","Rockman 7: Shukumei no Taiketsu!","@","","","1995","Capcom","jp","","","","","","","","","5"
"@",,"5e17e18650d046301b7579bcb0667f3f9b9c37c9","@","@","Dead Dance","@","","Language en,ja","1993","Jaleco","jp","","","","","","","","",""
"@",,"5e24edaf584c05e35019c29570ffb83c248baf0e","@","@","Lethal Enforcers","@","","Language en","1993","Konami","eu","","","","","","","","",""
"@",,"5e5bc9806417e22a576c272f76e2089bfa189903","@","@","The Adventures of Dr. Franken","@","Adventures of Dr. Franken, The","","1993","Elite - Motivetime","eu","","","","","","","","","2"
"@",,"5e63cc5c05add8f1493485b5ce488f91e43a2553","@","@","Daze Before Christmas","@","","Language en","1994","Sunsoft","eu","","","","","","","","",""
"@",,"5ec9e3fbd31d3f08410527264a929261b2031e96","@","@","Lagoon","@","","Language en","1993","Kemco - Zoom","eu","","","","","it","","","",""
"@",,"5f0450d0b99074fc8a93fd712736e96be278b938","@","@","Teenage Mutant Ninja Turtles IV: Turtles in Time","@","","(beta)","1992","Konami","@","a","a 1","","","","","","",""
"@",,"5f1e14912baca7975bbb8834938c319945171594","@","@","Chrono Trigger","@","","","1995","Square","us","","","","","","","","","5"
"@",,"5f31941a2c27faeb9651a43bd96303afe1024fd6","@","@","Manchester United Championship Soccer","@","","Language en","1995","Krisalis - Ocean","eu","","","","","","","","","1"
"@",,"5f63c34b305da634d7ce90c5bd741473adc5af39","@","@","Jetsons, The: Invasion of the Planet Pirates","@","","","1994","Taito","us","","","","","es","","","",""
"@",,"5f68ba1cddfecd907bb7a8ebdc17396719256e21","@","@","Scooby-Doo","@","","","1995","Acclaim - Argonaut - Sunsoft","us","","","","1","","","","",""
"@",,"5fe81410f0d417b010a780c4f904333fbf6bdb8f","@","@","Bazooka Blitzkrieg","@","","","1992","Bandai","us","","","","1","","","","",""
"@",,"6050113026384395be0c2d082946d3a23c49a196","@","@","Tales of Phantasia","@","","","1994","Namco","jp","","","","","es","","","",""
"@",,"60794dfdebaf4a3f2295b388f02ce605e7de8231","@","@","Little Magic","@","","","1993","Altron","jp","","","","","","","","",""
"@",,"608e8e0c5f534d30eef2841a739bb3db2b01bea5","@","@","Metal Warriors","@","","","1994","Konami - LucasArts","us","","","","","it","","","",""
"@",,"60daaff7b8629048ad7f184a849dd3d41022653e","@","@","Secret of Mana","@","","","1993","Square","us","","","","","","","","","1"
"@",,"60f883c5a40f50fc478648817b427dd55172c07f","@","@","Chrono Trigger","@","","","1995","Square","us","","","","","","","","","9"
"@",,"60fd1fb045b4fa012fe1a97fa23f3cf39c114943","@","@","Wolfenstein 3D","@","","(beta)","1993","Imagineer","@","","","","","","","","","2"
"@",,"612c4f42991fb9a82d2cf9183bdc6cc371ed8bcc","@","@","Plok!","@","","","1993","Software Creations - Tradewest","us","","","","1","","","","",""
"@",,"616cd366f0f67e78dd2354b6397eab975353d375","@","@","Teenage Mutant Ninja Turtles: Tournament Fighters","@","","","1993","Konami","us","b","b 2","","","","","","",""
"@",,"61c1e63371048fbc84b90c0ee872feb6f046753c","@","@","Chrono Trigger","@","","","1995","Square","us","a","a 2","","","ru","","","",""
"@",,"620e351ec408341a4029632cdc07db48822ae840","@","@","Amazing Spider-Man, The: Lethal Foes","@","","Language en,ja","1994","Epoch","jp","","","","","fr","","","",""
"@",,"6236fa9c009e680e84c13ca3caa4b68e804b77d0","@","@","The Adventures of Dr. Franken","@","Adventures of Dr. Franken, The","","1993","Elite - Motivetime","eu","","","","2","","","","",""
"@",,"623e362ef4a5293f471ec3bc34c3610ebd80da36","@","@","U.N. Squadron","@","","","1991","Capcom - Daipro","us","","","","","es","","","",""
"@",,"624698102b6d0f6983dbfd506c6ffea8365a93c9","@","@","Super Mario World","@","","","1991","Nintendo","us","","","","","","","","","166"
"@",,"628a81d85591724710b4c7018cad4b031404735c","@","@","Wolfenstein 3D","@","","(beta)","1993","Imagineer","@","","","","1","","","","",""
"@",,"62afa5e2bd795c9b205421e9b50db175bc04b527","@","@","Lamborghini American Challenge","@","","","1993","Titus","us","","","","","","","","",""
"@",,"63494331e3047a87b4029192dabe44af2a167efa","@","@","U.N. Squadron","@","","","1991","Capcom - Daipro","us","a","a 2","","","es","","","",""
"@",,"6354cc73672d6c8ada94218c873d10844f616465","@","@","Bubsy in Claws Encounters of the Furred Kind","@","","(beta)","1992","Accolade","@","a","a 1","","","","","","",""
"@",,"63a21899363c0df9a5361a0f6ab02d63abe44c08","@","@","Super Mario World","@","","","1991","Nintendo","us","","","","","","","","","48"
"@",,"63bd901a8cdbf74c7c9da74c4e0392f042ed5697","@","@","Plok!","@","","","1993","Software Creations - Tradewest","us","","","","","","","","","6"
"@",,"642f2db5d3c44f98bbbd8781a3775788816505b4","@","@","Super Metroid","@","","Language en","1994","Nintendo","jp,us","","","","","","","","","3"
"@",,"6452059c287e3bef242b1233af02387f798f33fe","@","@","Bubsy in Claws Encounters of the Furred Kind","@","","","1992","Accolade","us","b","b 1","","","","","","",""
"@",,"64672edd9c1102b12cdf275ef2328c582d66d29b","@","@","Super Mario World","@","","","1991","Nintendo","us","","","","","","","","","205"
