"Group","SHA1","ID","Folder","FileName","Title","Transliterated Name","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
"@",,"1c0c54683180feb97f3f8c275c40b72ecf7080fd","@","@","Stormcycle","@","","","1989","Atlantis","@","","","","","","","","",""
"@",,"1e101f9130009dc5db6b5f6c4f43ac59f7a5bcf7","@","@","Crystal Castles","@","","","198x","U.S. Gold","@","","","","","","","","",""
"@",,"1e59506f87b68ff91be641e2b4592632f5d62145","@","@","Moonbase Alpha","@","","","198x","@","@","","","","","","","","",""
"@",,"1ece0e663d567593feec80c1e111fd308b5040d0","@","@","10 of the Best Vol 1: Jam Butty","@","","","198x","Sinclair User","@","","","","","","","","",""
"@",,"1f5b5120a20119d0ec5a001fabecf33e99cf6457","@","@","Stripper II","@","","","198x","Aggressive","@","","","","","","","","",""
"@",,"1f8614956a85e053ea56f8ad0bff455870941790","@","@","Killer Gorilla","@","","","198x","Acornsoft - Superior Software","@","","","","","","","","","1"
"@",,"1fa123d966b27be8e23b884f1a35faa8c96f3ae8","@","@","Starship Quest: Sequel to Magnetic Moon, The: Part 2","@","","","198x","ELK Adventure Club","@","","","","","","","","",""
"@",,"1ff9a557cbbf2d45b5d095c333c65715b9ffd47d","@","@","Jack Attack","@","","","198x","Bug Byte","@","","","","","","","","",""
"@",,"2005318732bb1014d5137bedde9c6203c64f360c","@","@","Bridgemaster","@","","(Tape 2 of 4)","1983","Keyne, J.","@","","","","","","","","",""
"@",,"2049afe1c027146f8384dc3ad289ebec79ed5f56","@","@","Locks of Luck","@","","","198x","Durell","@","b","b 1","","","","","","",""
"@",,"20a91ba7afd2a39148c9088c37eb48f93063d3ce","@","@","Caterpillar","@","","","1984","Romik","@","","","","","","","","",""
"@",,"20da64244415eae26d33c9997fac0dc4c9d14d44","@","@","Acorn User: Issue 52","@","","","1986/11","Acorn User","@","","","","","","","","",""
"@",,"21cb6ff343ad3decd904e3031e9abe439976751e","@","@","Electron User: Issue 1-6: Coffee","@","","","19xx","Electron User","@","","","","","","","","",""
"@",,"21dba7718c5800f8b60790cba14d4ac638a8b100","@","@","E Type","@","","","1990","Fourth Dimension","@","","","","","","","","",""
"@",,"21e15caa15046002e8b392fd32a7b8108978d90e","@","@","Whoopsy","@","","","198x","@","@","","","","","","","","",""
"@",,"21effa836b3c9e4ed3039c1be205f4e78c86762c","@","@","Tetris","@","","","198x","Mirrorsoft","@","","","","","","","","",""
"@",,"21fd80e71466de072eac063266c880a042056429","@","@","Adventure #6: Strange Odyssey","@","","","1984","Adams, Scott - Adventure International","@","a","a 1","","","","","","",""
"@",,"22331a12deb89848cca63c964b58268b7ad17f5b","@","@","Invaders","@","","","198x","Superior Software","@","","","","","","","","",""
