"Group","SHA1","ID","Folder","FileName","Title","Transliterated Name","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
"@",,"37374aa3cf47c435e6ad711f84ba1706443fee41","@","@","Raetsel","@","","Language de","1984/07","Markt & Technik","@","","[64'er Magazin]; [8k]","","ype-in","","","","",""
"@",,"3739059f8b4e6015dfd8a694258ee5bfdf130069","@","@","Earthworm","@","","Language de","1984/02","Markt & Technik","@","","[Happy Computer]","","ype-in","","","","",""
"@",,"3742628862c53607af484487727bbc405381e2ae","@","@","Cricket","@","","","1982","Computermat","@","","","","","","","","",""
"@",,"3743385a54bf7648dd95e81b2743e10455a1fe55","@","@","Ski Run","@","","","1983","Cascade","@","","","","","","","","ultipart",""
"@",,"3745c97efccd2d418796ec8ef241213ba0b82aa8","@","@","Alphabet Zoo","@","","Video NTSC","1982","HES","@","","[6000]","","","","","","",""
"@",,"3761bb1d3292f8c57b0da597ec8861da347025a2","@","@","Earthquake","@","","","1983","Mogul","@","","[8k]","","","","","","",""
"@",,"37a209e0dd5b41718bc7064741f83e23510c749f","@","@","The Mysterious Island","@","Mysterious Island, The","","1982","Mr. Micro","@","","[16k]","","","","","","ultipart",""
"@",,"37b0138dad5cda55d2f41656c3bf001133ed46ed","@","@","Mystery at Marple Manor","@","","","1984/09","Compute!","@","","[Compute!'s Gazette]; [8k]","","ype-in","","","","",""
"@",,"37b67b03af60fd373142dafe84ca3af5e69adcd1","@","@","Deathtrap","@","","","19xx","Ayub, Martin","@","","","","","","","","",""
"@",,"37cee12ea29b3db95a09c358bb10060c0b952308","@","@","Knights Move","@","","","1982","Sumlock","@","","","","","","","","",""
"@",,"37d01842c5643cb8615ecdf55eb1bfbef11cd7c0","@","@","Earth Invaders","@","","","1982/08","IPC","@","","[Your Computer]","","ype-in","","","","",""
"@",,"37dc4eddc0273f16009101b687df1d119720caed","@","@","Sidewinder","@","","","1982","Tronix","@","a","a 1; [8k]","","","","","","",""
"@",,"37e4a88ae58e8bf69bb447f962e6d660ff06b68d","@","@","Money Wars","@","","Video NTSC","1982","Commodore","@","","[A000]","","","","","","",""
"@",,"37f3317e00e3821fc0990b65c4600aea3dc93b4f","@","@","Rat Hotel","@","","Video PAL","1982","Creative","@","a","a 1; [A000]","","","","","","",""
"@",,"37f42f60c689432b5ea3a2a8fecf66874259a7e4","@","@","Do Your Sums","@","","","1983","Cascade","@","","","","","","","","",""
"@",,"37f4a9f57aa6f614176a4681277e6b76dfbfa03b","@","@","Count the Hearts","@","","","1982/03","Compute!","@","","","","ype-in","","","","",""
"@",,"37fa56de5408a79fd45deae6bf126766a50f747f","@","@","Astroshy","@","","","19xx","Pettit, C.J.","@","","[3k]","","","","","","",""
"@",,"37fe92dc4f196cb8c776e710c831779b545bdf88","@","@","Bomber Word","@","","","1982","Tymac","us","a","a 1; [A000]","1","","","","","",""
"@",,"380383815325ef3bd2e2a326fc4c51677e89e558","@","@","English Invaders","@","","","1982","Rabbit","@","","","","","","","","",""
"@",,"3803bcfcd0cfe81c3ccef2ae70b3b8cdfb2baf37","@","@","Heaven and Hell","@","","","1983","Taylor, Mike","@","","[8k]","","","","","","",""
"@",,"380781b4b503e88c0a3661a596af51917d0e04c2","@","@","Sea Invasion","@","","","1982","Romik","@","","","","","","","","",""
"@",,"382611d1b79ffbcefbfc46c46826df62da91fa40","@","@","The Count","@","Count, The","","1981","Commodore","@","","[SYS 32592]; [6000]","","","","","","ultipart",""
"@",,"3826eae0ab7d810c70e16a8f942369f3b24f1092","@","@","Alien Plague","@","","","1982","Bubble Bus","@","","[3k]","","","","","","",""
"@",,"38308afa00fe672eaea0e3aafa01c2017de8e209","@","@","VIC-Blinker","@","","Language nl","19xx","@","@","a","a 1","","","","","","",""
"@",,"3835a0080860c86d08c4991c6f489ae289b183b0","@","@","Shamus","@","","Video NTSC","1983","HES","@","a","a 1; [A000]","","","","","","","1"
"@",,"383b950bb6eecfa620adc1e2e4a5633af1aa0f3e","@","@","Money Wars","@","","Video NTSC","1982","Commodore","@","a","a 5; [A000]","","","","","","",""
"@",,"384656c0b3eecb949f31ff40236a40ddb1372812","@","@","Olympia","@","","Language de","1985/05","Tronic Verlag","@","","[Compute mit]","","ype-in","","","","",""
"@",,"384f868fb1b612bb42a6a19c798192e030d5ba66","@","@","VC Songs-Cartridge: Inventio-Pac","@","","Language de","19xx","Gehrmann, Holger","@","b","b 1; [A000]","","","","","","",""
"@",,"3852b327a60d8f255fe5a88704e39547d8d1d6d3","@","@","Castle Dracula","@","","Language de","1986/11","Tronic Verlag","@","","[Computronic]; [8k]","","ype-in","","","","ultipart",""
"@",,"38552c6f4886460789b76293318042680cca7952","@","@","Realms of Quest II","@","","","2006","System Four","@","","[special edition]","","","","","","",""
"@",,"386ae6a5d4a5ac0d0bcc1258e612d73f055053f4","@","@","Super Alien","@","","Video NTSC-PAL","1981","Commodore","@","","[A000]","","","","","","",""
"@",,"387d72016552da7be6239adbc66a2b54387cc69e","@","@","Four Gates to Freedom","@","","","1983","Phoenix","@","a","a rcade; [16k]","","","","","","",""
"@",,"3885dc45d52584ac678e7e956f6f8d19bb88a467","@","@","Knochentanz","@","","","2007/02","K2","@","o","o xyron 2007; [req speak-easy-cartridge]","","","","","","",""
"@",,"3886e599d1c2294c701bf292f24deff35d0c322f","@","@","Soccer","@","","","2016","Denial","@","","","","","","","","",""
"@",,"388cf85e32b551746984d431b71bc168b2de1761","@","@","Race Track","@","","","19xx","@","@","u","u nreleased; [Commodore PET]","","","","","","","Kruuv, Sean & Jack"
"@",,"38a82bab1f284af504c966e6543c26bcf7f7bee1","@","@","Cloudburst","@","","","1982","UMI","@","","[A000]","","","","","","",""
"@",,"38aea8b3cc1fee00d857b365dcc99bb6d8b1d0da","@","@","French Tutor","@","","Language it","1984/11","J.soft","@","","[Paper Soft]; [3k]","","ype-in","","","","ultipart",""
"@",,"38b44916677f9946ff43969b3717e95654f78866","@","@","Dodo Lair","@","","","1984","Software Projects","@","a","a 1","","","","","","",""
"@",,"38b5b9171618295379b90e289addcbc1cdca7335","@","@","Theater of War III","@","","","2011","System Four","@","","","","","","","","",""
"@",,"38b86d28a4dcdb9b542b924fe2ecd9544c320104","@","@","Ganymede","@","","","1982","Melbourne House","@","","[innovative cassette 1]","","","","","","",""
"@",,"38c2e4ac0bc3eca5d0fb12f25843d0ba1d8bca88","@","@","Spider City","@","","Video NTSC","1983","Sirius","@","a","a 1; [A000]","","","","","","",""
"@",,"38d3ecbabb623927fb7093e5a3d4a66f2ff1b0b3","@","@","Math Book II","@","","(Tape 2 of 6 Side A)","1982","Commodore","@","","[VIC Mean Machine]; [CES-109]; [VT-1021E]","","","","","","",""
"@",,"38de1281d26219fee8a0d31e43b1cf5aa1b1b967","@","@","How Many 700","@","","","2009","Persson, Anders","@","","[req vice speed 700]; [8k]","","","","","","ultipart",""
"@",,"38e69e9edf9bc05d59c8ba3669a25b4d760b6bec","@","@","Shooting Gallery","@","","","1984/02","Wayne Green","@","","[RUN Magazine]","","ype-in","","","","",""
"@",,"38ed1d6bfbb4c67658bff5b5d28803e23ab6f101","@","@","Qui Vive","@","","Language it","1985/11","J.soft","@","","[Paper Soft]; [8k]","","ype-in","","","","",""
"@",,"38f2a185186982a38b49f990df9303b222df17a3","@","@","Nightcrawler","@","","","1982","Rabbit","@","","","","","","","","",""
"@",,"39035cc5b94159b14a98b40ae2cc4bb2f711befc","@","@","Brainstorm","@","","","1982","Pixel","@","","","","","","","","",""
"@",,"3922b4d38d8bbf2b2f5f65d55300c87c08f695fc","@","@","Bonzo","@","","Video PAL","1982","Audiogenic","@","","[8k]","","","","","","",""
"@",,"392f7aab958806869b9058874d04ee0b988b758d","@","@","Star Post","@","","","1982","Commodore","@","o","o 1; [A000]","","","","","","",""
"@",,"39461459d1501439f371b5348dfa2648f868900b","@","@","CardSwipe","@","","v 1.1","2011/03/20","Byrd, Payton","@","","","","","","","","",""
"@",,"396ed033229a72af3420a37f9a1fa5ad96d9d287","@","@","Big Bad Wolf","@","","","1982","Victory Software","@","","","","","","","","",""
"@",,"3996b2969129ce4269b0e2cc428efcea295ee0c1","@","@","Grandmaster","@","","","1982","Audiogenic","@","","[8k]","","","","","","",""
"@",,"39b79e0d40ef39813f407d8da3ba69b736625775","@","@","Salmon Run","@","","","1983","Synapse","@","","","","","","","","",""
"@",,"39c3336b5ae9bf3d9e6d5d5d58fecc1ef191f28b","@","@","Soccer","@","","","2016","Denial","@","","[Italia]","","","","","","",""
"@",,"39d70d23e6ea2cb388aed00e0f2c12f6c2d99851","@","@","Rata-ajo","@","","Language fi","198x","Sanoma Magazines","@","","[Prosessori]","","ype-in","","","","",""
"@",,"39e14ba5e432437c0e1855492405fddf030d33c5","@","@","Anti ISDA Warrior","@","","","2010","Tzvetkov, Ventzislav","@","","","","","","","","",""
"@",,"39e52f984f96ca56e9ea842a65c47009c7be3bf5","@","@","Battlefield","@","","","1983","Anirog","@","","","","","","","","",""
"@",,"39e6315f80df0b648a4095e30f73c5ff3dce118f","@","@","Oz History","@","","","19xx","Street Games","@","","","","","","","","",""
"@",,"39e6d9bcc6e2f7d281dd4f7c1b91c7204a40baa2","@","@","Memory","@","","Language nl","19xx","Harteveld","@","","","","","","","","",""
"@",,"39ee5cf7eb3e775be1f9b8e29be305d8e0dbcb26","@","@","Kosmic Kamikaze","@","","","1982","Audiogenic","@","","[8k]","","","","","","",""
"@",,"39fd1039a54c8cc2f1db699fd743c6e054b3866e","@","@","Skyhawk","@","","","1983","Quicksilva","@","","[3k]","","","","","","",""
"@",,"3a054cd8c20dee35373c36104a6fc1203d79727d","@","@","Gara Sciistica","@","","Language it","1985/10","J.soft","@","","[Paper Soft]; [3k]","","ype-in","","","","",""
"@",,"3a08fa3f590236cd71ee4f63965b7984a77cdc55","@","@","Centipede","@","","Video NTSC","1983","Atarisoft","@","","[A000]","","","","","","ultipart",""
"@",,"3a09db09f97c04dc0cc9ae22520229734d7f2b1b","@","@","Shifty","@","","","1983","Audiogenic","@","","[8k]","","","","","","",""
"@",,"3a0c722a001684171eb64e752a7f6fd64123ff73","@","@","4 op een Rij","@","","Language nl","19xx","@","@","","","","","","","","",""
"@",,"3a1416d3543a1806d55b0d36cc7059560b5ed8a2","@","@","Chess","@","","","1982","Bug-Byte","@","","[16K]","","","","","","",""
"@",,"3a172b3631a4a44c1ceac070c7b0e171ad505688","@","@","Bandits","@","","Video NTSC","1983","Sirius","@","","[A000]","","","","","","",""
"@",,"3a245aa103373fc88b56e120a48482f51e6aa58e","@","@","Phoneme Editor.t","@","","","19xx","@","@","","","","","","","","",""
"@",,"3a37adbb2e52c46a09101ee2f79d9f666603b83f","@","@","Gluecky","@","","Language de","1984/06","Tronic Verlag","@","","[Computronic]; [3k]","","ype-in","","","","",""
"@",,"3a385c73fc2ce565d26823bb6ba9b56e0ecf2c49","@","@","Haunted House","@","","","1990","System Four","@","","","","","","","","",""
"@",,"3a541f241014173ff9e8f54e803880ebbefd8a94","@","@","Castle Dracula","@","","Language de","1986/11","Tronic Verlag","@","","[Computronic]; [8k]","","ype-in","","","","",""
"@",,"3a64ed91b787e32fa56657729ff0258d790f1ed8","@","@","Super Worm","@","","","19xx","Rabbit","@","","","","","","","","",""
"@",,"3a69ebaa3185927eff693ca0e8935c222cd6677c","@","@","Pinball Spectacular","@","","Video NTSC","1982","Commodore","@","","[Paddles]; [6000]","","","","","","ultipart",""
"@",,"3a7cd9281f6693c522124e71bf728a8eeb53c283","@","@","Plague","@","","","1983","K-Tel","@","a","a 1","","","","","","",""
"@",,"3a844ad40298e60c281a575ab15d1252ca19d885","@","@","Yoho","@","","","2013","Kweepa","@","","[scott adams adv. collection]; [24k]","","","","","","",""
"@",,"3a8487f4cccded83a98ec0a2e023107e663527c2","@","@","Super Smash","@","","Video NTSC","1982","Commodore","@","a","a 2; [Paddles]; [A000]","","","","","","",""
"@",,"3a892d08c8164816a2a49566586ff96baa342666","@","@","Meteor Zone","@","","","1996","System Four","@","","","","","","","","",""
"@",,"3a8df4a5ec03d762eea331d3f2d9c5cf2b7f47d4","@","@","Cremlin","@","","Language nl","1982/04/17","@","@","","[3k]","","","","","","",""
"@",,"3a95f4882164453a81a267af84ec3d289cd2d7c7","@","@","Bonzo","@","","","1981","Audiogenic","@","","[8k]","","","","","","",""
"@",,"3a9b56c685987c21e4d20751b90acd1811ae5592","@","@","Sno-Cat","@","","","1984/08","Compute!","@","","[Compute!'s Gazette]","","ype-in","","","","ultipart",""
"@",,"3a9bc534736750df36c8b11a797fdd1214f90501","@","@","Bricks","@","","","1984","Palace","@","","","","","","","","",""
"@",,"3aa36044ff3b19b47f9590a181ff9b3b78eeab12","@","@","Snooker","@","","","1983","Visions","@","","[3k]","","","","","","",""
"@",,"3ab541467357faf3bb55a9b9a980bcf3f69a2343","@","@","Radar Rat Race","@","","","1981","Commodore","@","b","b 1; [A000]","","","","","","","Rally-X"
"@",,"3abc000b855f15dd30fd3ac9cd57ea25ba129d08","@","@","Inhoud Maker","@","","Language nl","19xx","@","@","","","","","","","","",""
"@",,"3ac558a652d5921249c221d73e389bca9142cc04","@","@","VicTool","@","","","1982","VCC","@","o","o 1; [SYS 45056]; [B000]","","","","","","",""
"@",,"3ac9668259e4abbf98d4f6d98c28044e1f4a3b8d","@","@","Droids","@","","Video NTSC-PAL","1983","T.G. Software","@","a","a 1; [A000]","","","","","","",""
"@",,"3aca09dd6ef7bae3ab2508be30fe7af85482fccf","@","@","Alien Blitz","@","","Video PAL","1981","Audiogenic","@","a","a 1","","","","","","",""
"@",,"3ad8404c9a5a45499f230117d2726260c6d4291c","@","@","Vici Iterum MMI","@","","","2002/06","Pu-239","@","","","","","","","","",""
"@",,"3ae999b1e489da1b4a86370b790e4a3217a2cfbf","@","@","Alien 2","@","","","19xx","@","@","","","","","","","","",""
"@",,"3af51f631d7ca5cbf9d8d87a9c5e92f65a8a687c","@","@","Arrow of Death","@","","","1982","Leisuresoft","@","","[8k]","","","","","","",""
"@",,"3b176824112a4477fc6d01ea4d46c271588a61cc","@","@","Sub Chase","@","","Video PAL","1982","Umi","@","o","o 1; [A000]","","","","","","",""
"@",,"3b258e4a40716f88f4c123adc46083986ac01778","@","@","Disk Defaulter","@","","","19xx","@","@","","","","","","","","",""
"@",,"3b3969e33f46960d401ad6a677add9fd5e9dd108","@","@","Gorf","@","","","1982","Commodore","@","a","a 1; [A000]","","","","","","",""
"@",,"3b3a19d6f6721d5c34c72bf70da2ba90d3150ebb","@","@","Antimatter Splatter","@","","","1983","Rabbit","@","","","","","","","","",""
"@",,"3b4ce5ad7c10139f3237c367b33238f303906242","@","@","Fallout","@","","Language it","1985/11","J.soft","@","","[Paper Soft]","","ype-in","","","","",""
"@",,"3b4e91806956111a862a0360c9482444413a7dc3","@","@","Gridrunner","@","","Video NTSC","1982","HES","@","o","o 1; [A000]","","","","","","",""
"@",,"3b5456bb03985d9864dc03090f2c2d59ef46367f","@","@","Starbase","@","","","1984","Commodore","@","","","","","","","","",""
"@",,"3b56274a7111941cc44e958ed8619ebbf11b59c2","@","@","Hangman","@","","","19xx","Galluchon, Andrew J.","@","","[8k]","","","","","","",""
"@",,"3b58a048c2550c4da24be05e714b93be353a542c","@","@","Line Up 4","@","","","1983","Terminal","@","","","","","","","","",""
"@",,"3b5e4e0deb27c82bfd0bb75796e937c633cdd0ae","@","@","VC Songs-Cartridge: The Synthe-Song","@","","Language de","19xx","Gehrmann, Holger","@","","[A000]","","","","","","",""
"@",,"3b6c15f4666c66585753a2dfb305a67eebd7e021","@","@","Diamond Drop","@","","","1983/09","Compute!","@","","","","ype-in","","","","ultipart",""
"@",,"3b72330b235e82bdee86c51ed4bf2bf1e06b30c5","@","@","The Tomb of Drewan","@","Tomb of Drewan, The","","1982","Audiogenic","@","","[16k]","","","","","","",""
"@",,"3b77ba9e83e2dfb716b9b246cd3c59183f4c9f3f","@","@","File to Disk","@","","","19xx","@","@","","","","","","","","",""
"@",,"3b7bae709d3ff367068a5bd22220e5d6ea983131","@","@","Pak Bomber","@","","","1982","HES","@","","","","","","","","",""
"@",,"3b839f5dfc8aec686cfb4f3295e0f0954bd3515c","@","@","Add'em Up!","@","","","1982","Wunderware","@","","","","","","","","",""
"@",,"3b8be83650ae4fff807cf9c9cb80a7dc89f83e48","@","@","Deadly Duck","@","","Video PAL","1982","Sirius","@","o","a 1; o 1; [A000]","","","","","","",""
"@",,"3bae912745e94957d6005c9a657021b7f8a5d705","@","@","Omnitron","@","","","1983","Atlantic","@","","","","","","","","",""
"@",,"3bb71557155345246269fd1602974cc24f86fce8","@","@","Bioritme","@","","Language nl","19xx","@","@","","","","","","","","",""
"@",,"3bbd21c2cc976d737d1738ef46f08b53584218b9","@","@","Dangerous Pyramid","@","","","1986/08","Markt & Technik","@","","[64'er Magazin Sonderheft]; [16k]","","ype-in","en Kweepa","","","",""
"@",,"3bc72ecf41e3aafe3d652cad546f65a27090c607","@","@","Fotoreporter","@","","Language it","1985/02","J.soft","@","","[Paper Soft]","","ype-in","","","","",""
"@",,"3bd1e6ab8863573a9f45f1c0bca643c3dd1c3fa0","@","@","Crossfire","@","","Video PAL","1981","Sierra","@","","[A000]","","","","","","",""
"@",,"3bd39f3462810e6a813412bba8b6919b0338e6a1","@","@","Flipper Ball","@","","Language de","1985/09","Tronic Verlag","@","","[Compute mit]; [3k]","","ype-in","","","","",""
"@",,"3be1359550d7143c4889eb69cf9a8b8d7c7167ff","@","@","Cosmic Combat","@","","","1984/12","Compute!","@","","[Compute!'s Gazette]","","ype-in","","","","ultipart",""
"@",,"3bec210fa81d38d28745c248ccf466659e6499da","@","@","Quasimodo","@","","","1984","ACE","@","a","a 1; [8k]","","","","","","",""
"@",,"3bfb76f40df0502824972795a6eb12ba175aec66","@","@","Viking","@","","","1982","Prickly Pear","@","","[16k]","","","","","","",""
"@",,"3c1b6c2068d036aee40dbc31f075d0b789a503aa","@","@","Sargon II Chess","@","","Video NTSC","1981","Commodore","@","b","a 1; b 1; [A000]","","","","","","",""
"@",,"3c282837219cd12b62ef19547695b813986fb49f","@","@","CBM Filebrowser","@","","v 1.4","2012/07/19","nbla000","@","","","","","","","","",""
"@",,"3c3881b55b16b23e0e5607c5758e5be9343164bc","@","@","Hebbes","@","","Language nl","1982/04/15","CHB","@","","[3k]","","","","","","",""
"@",,"3c3e1e411c9e8fc51f8cc439d3c5e6c5791c4173","@","@","Ludwig's Lemon Lazers","@","","","1983","Mogul","@","","","","","","","","",""
"@",,"3c4e55b13e5b84b0d7afebf87439eb2161445166","@","@","Worm-Out I","@","","","1988","System Four","@","","","","","","","","",""
"@",,"3c5896ae1b720c773fe402b5f896e5d40f1de5ec","@","@","Speedski","@","","","1983/07","Compute!","@","","","","ype-in","","","","",""
"@",,"3c59d2daa3bddd595d1dff1b4392442c825adb72","@","@","Wumpus","@","","Language nl","1984/01/13","Hubers, K.F.","@","","[8k]","","","","","","",""
"@",,"3c62e42e2d809d9f159922ef25e7261a08bb2df9","@","@","Wurmi","@","","","1987","Hunold, Peter","@","","[16k]","","","","","","",""
"@",,"3c7152cf7a6cef9b48fbc3cd08d0211ab0fce858","@","@","Log Run","@","","","1983","Terminal","@","","","","","","","","",""
"@",,"3cb4692d567e0c9f9bd039de4d6c12d3e04e7486","@","@","Kingdom","@","","","1984/02","Wayne Green","@","","[RUN Magazine]","","ype-in","","","","",""
"@",,"3cc1dccdf0e0fab43c48790020cff42fdda0b468","@","@","Moto Race","@","","","1985","Argus Press","@","","[victape computing #8]","","","","","","",""
"@",,"3cd6bd8c0ae846967164cf413a38270ff340ebe4","@","@","Space Tactics","@","","","2012","Denial","@","","","","","","","","",""
"@",,"3cdb02bff7f5615cb9d2ff28aba891f48a60702d","@","@","Song 4: Das Alte Haus","@","","Language de","1986/09","Tronic Verlag","@","","[Computronic]","","ype-in","","","","",""
"@",,"3cf364b2d64f4b65fee2039d206b24faafa83ca4","@","@","Raw Tape Transfer 1.0","@","","","2010/07/01","tlr","@","","","","","","","","",""
"@",,"3d02e53a980d37cc51345bc750867d4d338f96b4","@","@","Meteor Run","@","","Video PAL","1982","UMI","@","","[6000]","","","","","","",""
"@",,"3d17dd733fe30937a00d7f1955c58ed6cdf4ea2f","@","@","Plague","@","","","1983","K-Tel","@","","","","","","","","",""
"@",,"3d1ce2a64670e8397123b7230e9b74e62b036e0b","@","@","Compute!: Issues 1985","@","","","1985","Compute!","@","","[issues 01-10]","","","","","","",""
"@",,"3d275ed0a58807e03faa8f5e6fae543fdcdac35a","@","@","Bounce","@","","","2002/05","Creators","@","","","","","","","","",""
"@",,"3d332921dc39fb38bd43d49fc290d48e8408420b","@","@","Defender On Tri","@","","","1982","Nufekop","@","","[3k]","","","","","","",""
"@",,"3d4c97a6f83762dcca456696831406bc10b3fc29","@","@","8 Player Panic","@","","","2012","Kananga","@","","[24k]","","","","","","",""
"@",,"3d55edce95eec49975bfd9ca2a537e399e862589","@","@","Caduta Libera","@","","Language it","1985/08","J.soft","@","","[Paper Soft]; [3k]","","ype-in","","","","",""
"@",,"3d658542ffd95a2657323a61e86f63c4b4a90498","@","@","Mastertype","@","","Video NTSC-PAL","1983","Broderbund","@","","[6000]","","","","","","",""
"@",,"3d68697ecc48948a95f7cb1beed8c709063a09c9","@","@","Buggy","@","","","1985","Argus Press","@","","[victape computing #10]","","","","","","",""
"@",,"3d6d63c6987348ff4e801dd4c528e7204395feac","@","@","Ape Escape","@","","","1982","Spectravideo","@","o","o 1; [A000]","","","","","","",""
"@",,"3d7f3cd45bace6c922186b6ac9cf553917b9778b","@","@","River Rescue","@","","Video NTSC-PAL","1982","Thorn EMI","@","a","a 1; [A000]","","","","","","","1"
"@",,"3d8331eaac92cdc42cb2e3d4ebe021329fb26eb2","@","@","Choplifter","@","","Video NTSC","1982","Creative","@","a","a 3; [A000]","","","","","","",""
"@",,"3d8bfeb4db96fae75a6e2e49a7850134282db775","@","@","Moon Patrol","@","","Video NTSC","1983","Atarisoft","@","","[6000]","","","","","","",""
"@",,"3da19538da2c319c77341dcd78bcf7eeb96be934","@","@","Memo Writer","@","","","19xx","@","@","","","","","","","","",""
"@",,"3daa3289ef7494d44f9c0bf9833eb03b53edfea2","@","@","Meteor Blaster","@","","","1982","Terminal","@","","","","","","","","",""
"@",,"3dc640abd8e7d81f879adfe3490d4f39e1da9892","@","@","Dungeon","@","","","1981","Colin, Andrew","@","","","","","","","","",""
"@",,"3df8f56195adc379244c6707f4f807b15d3fa7d6","@","@","Schaakklok","@","","Language nl","19xx","Kolff, Krijn","@","","","","","","","","",""
"@",,"3e575373e01cddfb379ff32031c20a4b91c6e660","@","@","Brueckenbau","@","","Language de","1986/01","Tronic Verlag","@","","[Computronic]","","ype-in","","","","",""
"@",,"3e8f70864b0ff26334b41271b3bfb38b42d4cca4","@","@","Men Rescue","@","","Language de","1986/09","Tronic Verlag","@","","[Computronic]","","ype-in","","","","ultipart",""
"@",,"3e95c9a00b15b57afef55f4019369eafbe9d01c9","@","@","Mastermind","@","","","19xx","Kruuv, Sean & Jack","@","","","","","","","","",""
"@",,"3ec4ba5b5e91634f5602807685349106022c78a0","@","@","The Enchanted Journey","@","Enchanted Journey, The","Video NTSC","1985/05","Compute!","@","","[Compute!'s Gazette]; [8k]","","ype-in","","","","",""
"@",,"3ece0b9715d61cfeadd17718160025705dd326bc","@","@","Snake Bite","@","","","198x","Firebird","@","","","","","","","","",""
"@",,"3ee1af9c670f6c8c84ebf0aa187666063807632c","@","@","TinyMon","@","","","19xx","Butterfield, Jim","@","b","b 1","","","","","","",""
"@",,"3ef1fdadc7dccc2f75998892e7cd7be5171823ba","@","@","Teaser","@","","","1982","Romik","@","","","","","","","","",""
"@",,"3efd2e6362a2145bc2d7b412aa4e6b3e238f3154","@","@","Ski Sunday","@","","","1983","Mr. Chip","@","","","","","","","","",""
"@",,"3f0020b9083769c0ed83d9d27aa8001ede7f1475","@","@","Doom","@","","","2013","Kweepa","@","","[35k]","","","","","","",""
"@",,"3f03a5336d6c2d7ccf62897700cb14cc4f1072d7","@","@","Game Theory 4.0","@","","","2016","Denial","@","","","","","","","","",""
"@",,"3f08e2717314e35af65de2b43504c03d8aacb569","@","@","Hoppit","@","","","1982","Commodore","@","","","","","","","","",""
"@",,"3f0c57935a56b1e0e846338bac0ac0cbe96143cd","@","@","Secret Agent","@","","","2009","Denial","@","","","","","","","","",""
"@",,"3f0c868498f7abed67b77faa6f6ee2fdb25eb577","@","@","Frogger","@","","Language de","1986/09","Tronic Verlag","@","","[Compute mit]","","ype-in","","","","ultipart",""
"@",,"3f1de25a22ecd94d15ea3e3a2f65c7bf4453aec7","@","@","Raid on Fort Knox","@","","Video NTSC-PAL","1982","Commodore","@","a","a 2; [A000]","","","","","","",""
"@",,"3f2d00fa03e712541b9a54942010854d64b7cfda","@","@","Bugsy","@","","","1983","Mr. Chip","@","a","a 1","","","","","","",""
"@",,"3f2dfd4f9b1c837cb1d1827056c19cfd89e8687a","@","@","Space Attack","@","","","1982","Romik","@","","","","","","","","",""
"@",,"3f46507b642f3ad72ae6a9c404ace37dea02d8be","@","@","Exterminator","@","","","1982","Nufekop","@","b","a 1; b joystick","","","","","","",""
"@",,"3f5756ac4fabc7ca68822409a7e8777129b1a626","@","@","3D Time Trek","@","","","1983","Anirog","@","","[16k]","","","","","","",""
"@",,"3f5ae82c74d84677d97b12d07cc0d9078b6a3b1d","@","@","Knight Out","@","","","1983","Cascade","@","","","","","","","","",""
"@",,"3f5bfe72bae5e519fec81f68010daf60f5ac2405","@","@","Hangman","@","","","1982","Audiogenic","@","","","","","","","","agnificent 7 compilation",""
"@",,"3f5c7d5ad2331663c13f8ee2ffa8cb8032f13c26","@","@","Meteor Run","@","","Video PAL","1982","UMI","@","o","a 1; o ne part missing; [A000]","","","","","","ultipart",""
"@",,"3f7a41340068f04a89c5019f5605a4d4bcafce8e","@","@","Supavaders","@","","","1983","K-Tel","@","","","","","","","","",""
"@",,"3f9208e19c465600cb9c5c236206835fe32498ad","@","@","Mister Jump","@","","Language de","1985/04","Tronic Verlag","@","","[Homecomputer]","","ype-in","","","","",""
"@",,"3fa45d18d17326d9939004690e0388bf53eb67cb","@","@","Video-Vorspann","@","","Language de","1984/10","Markt & Technik","@","","[64'er Magazin]","","ype-in","","","","",""
"@",,"3fc74f59db74c05240b50a0d2a436ef68537e912","@","@","Zor","@","","","1982","Pixel","@","","[16k]","","","","","","",""
"@",,"3fcde6556b248a2f6f832a3bc5bc0dc105f37b23","@","@","Pinball Wizard","@","","","1983","Terminal","@","","","","","","","","",""
"@",,"400024a735bef2dacd625df3e4cfe404323efb0a","@","@","Shooting Gallery","@","","","1984/02","Wayne Green","@","","[RUN Magazine]","","ype-in","","","","ultipart",""
"@",,"40010eb6419f0fde03abacf1448950b9d6323552","@","@","Battlezone","@","","Video NTSC","1983","Atarisoft","@","","[6000]","","","","","","ultipart",""
"@",,"40118a9842397b4e9539e17e4b021015092349cf","@","@","Imperium Romanum","@","","Language de","1986/03","Markt & Technik","@","","[64'er Magazin Sonderheft]; [8k]","","ype-in","","","","",""
"@",,"4013f8e84959c9e73aee399f86d29dec293d80e2","@","@","Moon Shuttle","@","","Language en,nl","19xx","@","@","","","","","","","","ultipart",""
"@",,"40152f73705c9f9b33d6d50bfa9dcb01378bb65d","@","@","Easy Mon 1.0","@","","","19xx","Bruce, Craig","@","","","","","","","","",""
"@",,"4028d97586b8e1458ba85cfb95795ba0fdd4cc6e","@","@","Escape MCP","@","","","1982","CommData","us","","","","","","","","",""
