"Group","SHA1","ID","Folder","FileName","Title","Transliterated Name","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
"@",,"a180b598118f882547f5ac5b04dc400f51b9dc60","@","@","BASIC v1.23 and Utilities","@","","Copyright Public Domain; (Side B)","19xx","WAP III SIG","@","","[3BSB-01]","","","","","","",""
"@",,"a7193f17a1bc9e22b4d2210962ec7170ba79e4a7","@","@","The Best of Bloom","@","Best of Bloom, The","Copyright Public Domain; (Disk 2 of 2); (Side B)","19xx","WAP III SIG","@","","[3BLM-02]","","","","","","",""
"@",,"a921dcd6ea3a4443e5319c514d46f51baa4c63b5","@","@","3EZP & Appleworks Business Templates","@","","Copyright Public Domain; (Side A)","19xx","WAP III SIG","@","","[3AZW-01]","","","","","","",""
"@",,"aaa87d63de7ad6b743b309e4d344c55a28fea7fe","@","@","Mortgage Amortization","@","","Copyright Public Domain; (Side A)","19xx","WAP III SIG","@","","[3AZW-04]","","","","","","",""
"@",,"abff17ce0092656dd38f3c73aebb65783e800196","@","@","Power Print III","@","","Copyright Public Domain; (Side B)","19xx","WAP III SIG","@","","[3DAD-04]","","","","","","",""
"@",,"ad649efa6b13c3bfc2425b418459930e21d5c2e8","@","@","RAM+3 & Two-N-Fro","@","","Copyright Public Domain; (Side B); (Two-N-Fro)","19xx","WAP III SIG","@","","[3DAD-10]","","","","","","",""
"@",,"ad99e9b725a2ff49f7620fd055408d163e1e2581","@","@","BASIC Extension","@","","Copyright Public Domain; (Side A)","19xx","WAP III SIG","@","","[3DAD-08]","","","","","","",""
"@",,"ae32ecf4390e18623d0a25b3e03063cf039a1964","@","@","Video Catalog","@","","Copyright Public Domain; (Disk 2 of 2); (Side A)","19xx","WAP III SIG","@","","[3AZW-11]","","","","","","",""
"@",,"b09bed2f342368f4b2bb8b52dcf4a9ec7231b16d","@","@","Disk Window III","@","","Copyright Public Domain; (Side B)","19xx","WAP III SIG","@","","[3DAD-05]","","","","","","",""
"@",,"b09f66214523eb15ab5b070a971defc71c8b8b1b","@","@","DIFPRINT by Bloom","@","","Copyright Public Domain; (Side A)","19xx","WAP III SIG","@","","[3BLM-19]","","","","","","",""
"@",,"b0f24197a47824babfc92f865b7cabc9d5de4bda","@","@","DA Datasystems Catalog Disk","@","","Copyright Public Domain; (Side A)","19xx","WAP III SIG","@","","[3DAD-01]","","","","","","",""
"@",,"b134aabecd80e1c24ee9af5e909086aa9dfc736b","@","@","GUCSPAR by Bloom","@","","Copyright Public Domain; (Side A)","19xx","WAP III SIG","@","","[3BLM-05]","","","","","","",""
"@",,"b3699c7a80a66ecf402b8aef86872951485f0cf6","@","@","EASy Executive Accounting System","@","","Copyright Public Domain; (Disk 2 of 3); (EASy System Disk)","19xx","WAP III SIG","@","","[3ACT-01]","","","","","","",""
"@",,"b39036583b46017a6435c413b0c310e5f50a6416","@","@","ParishWorks","@","","Copyright Public Domain; (Disk 4 of 4); (Side B)","19xx","WAP III SIG","@","","[3AZW-14]","","","","","","",""
"@",,"b3eae9e0dc736ec7f5ea19e5533e25807284208e","@","@","Video Catalog","@","","Copyright Public Domain; (Disk 2 of 2); (Side B)","19xx","WAP III SIG","@","","[3AZW-11]","","","","","","",""
"@",,"b403141a13c3ff154d8503910e1e5d4ab0a7b29f","@","@","The Best Business BASIC Programs from 'On Three' Magazine","@","Best Business BASIC Programs from 'On Three' Magazine, The","Copyright Public Domain; (Side A)","1991/03","WAP III SIG","@","","[3BSB-08]","","","","","","",""
"@",,"b4bf315a486bd33fc4c62dd782e468ee29ecbfc0","@","@","Apple III and Apple III Graphics","@","","Copyright Public Domain; (Side B)","19xx","WAP III SIG","@","","[3BSB-15]","","","","","","",""
"@",,"b558aa08d663a283f7c846181067df625a307b6b","@","@","BASIC v1.23 and Utilities","@","","Copyright Public Domain; (Side A)","19xx","WAP III SIG","@","","[3BSB-01]","","","","","","",""
"@",,"b956a4a5bd0025eb242783f36d6cf313f7afc055","@","@","3EZ Pieces Checkbook Template by John Lomartire","@","","Copyright Public Domain; (Side B)","19xx","WAP III SIG","@","","[3AZW-02]","","","","","","",""
"@",,"ba52e722efedfc1b80df97826dc5045a4223d2c0","@","@","Pohlman","@","","Copyright Public Domain; (Disk 1 of 5); (Side B)","19xx","WAP III SIG","@","","[3BSB-03]","","","","","","",""
"@",,"bb8d0ab47bd13fc1461e6ddca6a5e8b3caccdad1","@","@","EASy Executive Accounting System","@","","Copyright Public Domain; (Disk 2 of 3); (EASy AR)","19xx","WAP III SIG","@","","[3ACT-01]","","","","","","",""
"@",,"bc572a8325595bb5614a85fb64c3434f8b13a8ea","@","@","Mail List Manager Utilities by Bloom","@","","Copyright Public Domain; (Disk 1 of 3); (Side B)","19xx","WAP III SIG","@","","[3BLM-08]","","","","","","",""
"@",,"bdbfe1bfc20303c6e2aea5f5277f02cb848b7d84","@","@","Three Cheers Issues One and Two","@","","Copyright Public Domain; (Side A); (Issue One)","19xx","WAP III SIG","@","","[3APL-02]","","","","","","",""
"@",,"be50d09c6727ed44ff649666f45f9c21891b53e4","@","@","Mail List Manager Utilities by Bloom","@","","Copyright Public Domain; (Disk 2 of 3); (Side B)","19xx","WAP III SIG","@","","[3BLM-09]","","","","","","",""
"@",,"c066f901d92ddd9f3b36aec044ca517addb2c3e9","@","@","Titan III+II Emulation Disk with ProDos RAM Disk","@","","Copyright Public Domain; (Side A)","1995/01/15","WAP III SIG","@","","[3EMM-05]","","","","","","",""
"@",,"c0ce92548289dfaa0916529d79c1a6669a318ef0","@","@","ASCIDIF by Bloom","@","","Copyright Public Domain; (Side B)","19xx","WAP III SIG","@","","[3BLM-06]","","","","","","",""
"@",,"c222024c95bc8d099e61775dc378b9bd3da1b6b7","@","@","Quick and Easy Data Master","@","","Copyright Public Domain; (Side A); (Boot Disk)","19xx","WAP III SIG","@","","[3APL-04]","","","","","","",""
"@",,"c26be4afd0e990b23713842d78788e2558f93a82","@","@","ParishWorks","@","","Copyright Public Domain; (Disk 1 of 4); (Side B)","19xx","WAP III SIG","@","","[3AZW-12]","","","","","","",""
"@",,"c2e9ae29c7df7ecd33d6649cbb397ba8795968a0","@","@","Data Window and Source Window","@","","Copyright Public Domain; (Side B); (Source Window)","19xx","WAP III SIG","@","","[3DAD-06]","","","","","","",""
"@",,"c33b295e56776b557d35a8bcb887b2a02780ed8c","@","@","Survey 3 by Bloom","@","","Copyright Public Domain; (Side A)","19xx","WAP III SIG","@","","[3BLM-27]","","","","","","",""
"@",,"c46c0f5811ae0be3f0ff88513bf070aa4e556e8d","@","@","EASy Executive Accounting System","@","","Copyright Public Domain; (Disk 1 of 3); (EASy Startup)","19xx","WAP III SIG","@","","[3ACT-01]","","","","","","",""
"@",,"c513edba57fc182041abd66fa4e058459b9ea1d8","@","@","Graph 'n Calc","@","","Copyright Public Domain; (Side B); (Program Disk)","19xx","WAP III SIG","@","","[3APL-05]","","","","","","",""
"@",,"c5afd8f969ddea5d7ef3e11a98fc4babe8fab6b6","@","@","NVASCI by Bloom","@","","Copyright Public Domain; (Side B)","19xx","WAP III SIG","@","","[3BLM-16]","","","","","","",""
"@",,"c8d1f98c6b771236a65967528a31750c68892aa0","@","@","Bankcalc #1","@","","Copyright Public Domain; (Side A)","19xx","WAP III SIG","@","","[3AZW-07]","","","","","","",""
"@",,"c9e67c4bc18e2eb416ca0e39d8f5c47882ededcc","@","@","Power Print III","@","","Copyright Public Domain; (Side A)","19xx","WAP III SIG","@","","[3DAD-04]","","","","","","",""
"@",,"ca84355af3ae3860ef3ab484bfb860e9713ac5ba","@","@","ASCIUPLD by Bloom","@","","Copyright Public Domain; (Side B)","19xx","WAP III SIG","@","","[3BLM-13]","","","","","","",""
"@",,"cc1058341ce201ac3b6f8923e72c074dfa22e8de","@","@","EASy Executive Accounting System","@","","Copyright Public Domain; (Disk 3 of 3); (EASy GL)","19xx","WAP III SIG","@","","[3ACT-01]","","","","","","",""
"@",,"cd4ce5baeec8389ddaea3a4053323db8dc494ac3","@","@","Modified 48K-64K Apple II Emulation by Dale Warnke","@","","Copyright Public Domain; (Side B)","19xx","WAP III SIG","@","","[3EMM-10]","","","","","","",""
"@",,"d072fc5c470a3eda437a83bf597e2194e16ee9ea","@","@","AW to 3EZP by Bloom","@","","Copyright Public Domain; (Side A)","19xx","WAP III SIG","@","","[3BLM-11]","","","","","","",""
"@",,"d193a6a44ecc8bfa0f0cde2199d4d24f721b7362","@","@","3EZP & Appleworks Business Templates","@","","Copyright Public Domain; (Side B)","19xx","WAP III SIG","@","","[3AZW-01]","","","","","","",""
"@",,"d354c4678a08a2da426271c25299255aa0699509","@","@","Titan III Plus IIe Startup Disk","@","","","1985","Titan Technologies","@","","","","","","","","",""
"@",,"d4bfeebc533ac88b30b194045e6fb41a9f8f66c8","@","@","Power Keys DM+","@","","Copyright Public Domain; (Side A)","19xx","WAP III SIG","@","","[3DAD-09]","","","","","","",""
"@",,"d526507aeef3332b70a0ed0e4e206ba9686006a7","@","@","Titan III+IIe","@","","v 1.1; Copyright Public Domain; (Side A & B)","1995/01/15","WAP III SIG","@","","[3EMM-07]","","","","","","",""
"@",,"d67a371405ba93a54da7e7a7086dd789aafc4292","@","@","EASy Executive Accounting System","@","","Copyright Public Domain; (Disk 1 of 3); (EASy Information)","19xx","WAP III SIG","@","","[3ACT-01]","","","","","","",""
"@",,"d7f099abf9718161cee046753ae60021f80d432f","@","@","Easy Pieces","@","","v 1.0; (Disk 1 of 2)","1984","Haba Systems","@","","","","","","","","",""
"@",,"d841f65d74ed6405a723c3c74057dcfc0ae23fe0","@","@","The Inpert's Corner","@","Inpert's Corner, The","Copyright Public Domain; (Side A)","19xx","WAP III SIG","@","","[3BLM-03]","","","","","","",""
"@",,"de05b5c96a90ec695c5e176d0eb1b80a56497434","@","@","The Best of Bloom","@","Best of Bloom, The","Copyright Public Domain; (Disk 1 of 2); (Side A)","19xx","WAP III SIG","@","","[3BLM-01]","","","","","","",""
"@",,"deb967b7f9128016c4764b04295863baf9c52a77","@","@","3EZ Pieces Checkbook Template by John Lomartire","@","","Copyright Public Domain; (Side A)","19xx","WAP III SIG","@","","[3AZW-02]","","","","","","",""
"@",,"df08271d6a5086c92172db9cd1bcffd4c6690edd","@","@","Apple III Pascal","@","","v 1.1; (Disk 2 of 3)","1983/04","Apple Computer","@","","","","","","","","",""
"@",,"df933cf3bceb5729911529467e4b9783f7fa9c56","@","@","ParishWorks","@","","Copyright Public Domain; (Disk 2 of 4); (Side B)","19xx","WAP III SIG","@","","[3AZW-13]","","","","","","",""
"@",,"e1fed2b51be4277d93f9521c893f5375238872fc","@","@","Calendar Typewriter-Style Artwork","@","","Copyright Public Domain; (Side B)","19xx","WAP III SIG","@","","[3BLM-22]","","","","","","",""
"@",,"e3609c583e82bda3202b35f883bce8bffc68387f","@","@","The Retriever","@","Retriever, The","Copyright Public Domain; (Side B); (USER.MANUAL)","19xx","WAP III SIG","@","","[3DAD-03]","","","","","","",""
"@",,"e62ecd0d34ccc228a3bdaf6e6d060420c40f71a2","@","@","Advanced Visicalc & Mail List Manager Hard Disk Versions","@","","Copyright Public Domain; (Side B)","19xx","WAP III SIG","@","","[3APL-03]","","","","","","",""
"@",,"e666487f062d66828c1fdc2597174b96116ca645","@","@","AW to 3EZP by Bloom","@","","Copyright Public Domain; (Side B)","19xx","WAP III SIG","@","","[3BLM-11]","","","","","","",""
"@",,"e73d65e52567dd1759319bbc9cc2f5e520efb986","@","@","WAP III SIG Catalog: ASCII Version","@","","Copyright Public Domain; (Disk 1 of 4); (Side B)","19xx","WAP III SIG","@","","[3CAT-01]","","","","","","",""
"@",,"e7fd56f0544f45a13505ca43e6729ee274675c5b","@","@","BLOCREAD by Bloom","@","","Copyright Public Domain; (Side A)","19xx","WAP III SIG","@","","[3BLM-15]","","","","","","",""
"@",,"e8174fd28598ba1776d03a6e358ca50b58f61865","@","@","512K Memory Test","@","","v 2.1","198x","@","@","","","","","","","","",""
"@",,"e8a3cd90c41b4a899c68ec7a599039e32b1458d1","@","@","PPT & BASIC Helps","@","","Copyright Public Domain; (Side A)","19xx","WAP III SIG","@","","[3BSB-13]","","","","","","",""
"@",,"ee5a4492704634a536f88869a593109d37f2e27e","@","@","Contributions Disk #1","@","","Copyright Public Domain; (Side B)","19xx","WAP III SIG","@","","[3AZW-06]","","","","","","",""
"@",,"efcdfd3dbad3a8f87ec6b31557d5b7de1ab04eb8","@","@","Bankcalc #1","@","","Copyright Public Domain; (Side B)","19xx","WAP III SIG","@","","[3AZW-07]","","","","","","",""
"@",,"f18e0bdaba313dbe26599a03235461cb6fb504bf","@","@","3EZ Pieces","@","","Copyright Public Domain; (Side B); (Program)","19xx","WAP III SIG","@","","[3APL-07]","","","","","","",""
"@",,"f4121787f042f315d0f63cc9c91d260e7667f0b1","@","@","ParishWorks","@","","Copyright Public Domain; (Disk 2 of 4); (Side A)","19xx","WAP III SIG","@","","[3AZW-13]","","","","","","",""
"@",,"f51e9287736241a026565349b55aa0166a5f1991","@","@","DIFUTIL by Bloom","@","","Copyright Public Domain; (Side A)","19xx","WAP III SIG","@","","[3BLM-20]","","","","","","",""
"@",,"f51e9287736241a026565349b55aa0166a5f1991","@","@","DIFUTIL by Bloom","@","","Copyright Public Domain; (Side B)","19xx","WAP III SIG","@","","[3BLM-20]","","","","","","",""
"@",,"fb29dd7434127f0b7efc94ccb5247559f136e43e","@","@","WAP III SIG Catalog: ASCII Version","@","","Copyright Public Domain; (Disk 3 of 4); (Side B)","19xx","WAP III SIG","@","","[3CAT-03]","","","","","","",""
"@",,"fbaab60d1180cb50bf58cb91787c7160b1a48de1","@","@","The Inpert's Corner","@","Inpert's Corner, The","Copyright Public Domain; (Side B)","19xx","WAP III SIG","@","","[3BLM-03]","","","","","","",""
"@",,"fc7e9f5a77ff1512048b9a42eb9148d4ce18c28a","@","@","Disk.Maker & Appleseeds","@","","Copyright Public Domain; (Side B); (Appleseed)","19xx","WAP III SIG","@","","[3BSB-14]","","","","","","",""
"@",,"fed4d1734a668267edf412347b20efd178a6adb9","@","@","Modified 48K-64K Apple II Emulation by Dale Warnke","@","","Copyright Public Domain; (Side A)","19xx","WAP III SIG","@","","[3EMM-10]","","","","","","",""
