"Group","SHA1","ID","Folder","FileName","Title","TransliteratedName","SortTitle","Version","Year","Publisher","Zone","DumpStatus","DumpInfo","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack"
"@",,"7ed2b25dff8783a924c5d6dfe2add95d766f32f0","@","@","Zero One SP","@","","","2004","Fuuki","jp","","","","","","","","",""
"@",,"8087685e5500d7a0649d17e78e702e7f9a7f70b9","@","@","Zoku Bokura no Taiyou: Taiyou Shounen Django","@","","v rev0; Language en,ja","2004","Konami","jp","","","","","","","","","6"
"@",,"80d5ad34315133be6cdea8fc40f0d2563c38b3e0","@","@","xXx","@","","","2002","Activision","us","","","","","","","","","1"
"@",,"83067b4574a49ae8d89b79d91e7ce4aad8141e67","@","@","Phalanx","@","","","2001","Kemco","eu","!","","","","","","","",""
"@",,"833a3a8f36273f79d61eb45c4028ce4dadb608cc","@","@","Yu-Gi-Oh!: World Championship Tournament 2004","@","","","2004","Konami","us","","","","","zh","","","",""
"@",,"86b9dfa441d1590aa06b81d20a1210ae1ba1a477","@","@","Zoku Bokura no Taiyou: Taiyou Shounen Django","@","","v rev0; Language en,ja","2004","Konami","jp","","","","","","","","","1"
"@",,"8a913683bdb5491033c0b9fe5f2c78e39f93dc95","@","@","Zatch Bell! Electric Arena","@","","","2005","Bandai - Banpresto","us","","","","","","","","","1"
"@",,"8d74d03c836c9666b8337916804b1c90664f76d2","@","@","Yu-Gi-Oh!: The Eternal Duelist Soul","@","","","2002","Konami","us","","","","","es","","","",""
"@",,"8e25c26b1a55369cfeee86708b64f41cb650b88b","@","@","Zettai Zetsumei Denjarasu Jii-san 3: Hateshinaki Mamonogatari","@","","","2004","Rokumendo - Kids Station","jp","","","","","","","","",""
"@",,"8f10c133772d8d4d0f940927d1cd303a1d8bb7ba","@","@","xXx","@","","","2002","Activision","us","","","","","","","","","4"
"@",,"8f294172a467fdc0114c55ac297870d918030c21","@","@","Zettai Zetsumei Den Chara Suji-san","@","","","2004","Rokumendo - Kids Station","jp","","","","","","","","",""
"@",,"8f5b7c20e8be0f1e7919915b905c2b182a993cec","@","@","Banjo-Kazooie: Grunty's Revenge","@","","","2003","THQ","eu,us","!","","","","","","","",""
"@",,"9096450c4b29ab6e317d94ca09ee82f5b74dd4b1","@","@","Zooo","@","","","2005","Buddiez - Ignition Entertainment - Success","eu","","","","","","","","",""
"@",,"92005994af59a165065d393e06f0714782a01009","@","@","Zapper","@","","","2002","Infogrames","us","","","","","","","","","3"
"@",,"92239c50dec3a2db8410f50d94367937fff4735a","@","@","xXx","@","","","2002","Activision","us","","","","","","","","","2"
"@",,"92bb07ab53b4c704f611934c2b1b97c820b88693","@","@","Eragon","@","","","2006","Sierra","eu","!","","","","","","","",""
"@",,"92de78f4696209cd680093f49615a8a079ad9b61","@","@","Hardware Sprite Blitter Demo","@","","Copyright Public Domain","2005","Kuroiryu","@","","","","","","","","",""
"@",,"965f9f9bd75f691afe999d1c7dfa67d29ac66784","@","@","Zero One SP","@","","","2004","Fuuki","jp","","","","","","","","","1"
"@",,"9689337d6aac1ce9699ab60aac73fc2cfdccad9b","@","@","Yu-Gi-Oh!: Ultimate Masters: World Championship Tournament 2006","@","","","2006","Konami","us","","","","","","","","",""
"@",,"96a490f9152acff2d0f6b2486382f1906b3baee8","@","@","Yu-Gi-Oh!: Worldwide Edition: Stairway to the Destined Duel","@","","","2003","Konami","eu","","","","","","","","",""
"@",,"96b67004d7592ae118936e8988c96880d9880f60","@","@","Zatch Bell! Electric Arena","@","","","2005","Bandai - Banpresto","us","","","","","","","","",""
