"Group","SHA1","ID","Folder","FileName","Title","[Removed]","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
"@",,"f0f1190d00f55f6b491efcfd5db24d546f56d49e","@","@","The Crystal Maze","@","Crystal Maze","Demo playable","1990","Sherston Software","gb","","","","","","","","",""
"@",,"f0f44faa3fecd371f63185b45434774040eb7654","@","@","Battle Tank","@","","","1990","Minerva","gb","","F1003901","","","","","","",""
"@",,"f11baba32d2062b88fbedc2e108288f6f5d3b680","@","@","Talisman","@","","","1989","Minerva","gb","","F1036201","","","","","","",""
"@",,"f14d72eec33d15deffd99373bdcd054f1a90d903","@","@","Hard Disc Formatter","@","","v2.19","1992","@","","","Req RISC OS 3.10 or later","","","","","","",""
"@",,"f14de7a2ae372a16eeb5ac0ed9fb8262beeb9b6d","@","@","Demos 06","@","","","2002","Wocki","de","","","","","","","","",""
"@",,"f1c1b534ae17d20765862f8776408132e3245d26","@","@","Bloxed","@","","v1.09","1995/02/23","Singer, Steven","","","","","","","","","","1"
"@",,"f1dbcddd21e520de0867a0829fd9b87a05a89d5e","@","@","RISC OS Public Domain Amateur Radio Applications","@","","Registered Giftware; Disc 4 of 5; Encoders","1994/07","Sterry, Rick","","","","","","","","","",""
"@",,"f1f70ad7c124ab863ba9deaca797e09b7c51bb40","@","@","Arcomini","@","","","1990","Fairbrother","","b","b 1","","","","","","",""
"@",,"f212558f46576d119518c560a20f4f70b7f20e94","@","@","Alone In the Dark","@","","Disk 2 of 8","1995","Krisalis Software","gb","","F1001502","","","","","","",""
"@",,"f3170fd9e5177b30689301acdfa6fd326c33c918","@","@","Gyrinus II: Son of Gyrinus","@","Gyrinus II - Son of Gyrinus","Disk 1 of 2","19xx","Cooper, Tom","","","","","","","","","",""
"@",,"f3fd9b49768902ca748a506b2bbe034d51f24ae5","@","@","Cannon Fodder","@","","Disk 2 of 3","1994","Krisalis Software","gb","","F1006502 - min 2MB RAM","","","","","","",""
"@",,"f52a7494d60927a45b8c7a7e9c11f4009b9dbb0c","@","@","Demos 07","@","","","19xx","Wocki","","","0 Borders, ArcAngels, Tower of Babel, BouncyNut, FantDemo, TechTech","","","","","","",""
"@",,"f77234e40e9aae0b6c4d16910ddd8dfbd41ba00c","@","@","E-Type","@","","Disk 2 of 2","1989","Fourth Dimension, The","gb","","","","","","","","",""
"@",,"f81c86175a70fd0518b0e4496a27c275aede3f34","@","@","Heimdall","@","","Disk 3 of 5; Disk 2","1993","Krisalis Software","gb","","F1018803","","","","","","",""
"@",,"f8228733cd6972a1b79a48be66bbbb0bc8cf91f7","@","@","Heimdall","@","","Disk 4 of 5; Disk 3","1993","Krisalis Software","gb","","F1018801","","","","","","",""
"@",,"f84a5e4cc825770607f15c5950449e25e32dd8ca","@","@","Simon the Sorcerer","@","","Disk 07 of 10","1994","Gamesware","","","","","","","","","",""
"@",,"f8b55a545c0c236c9216f44057bde2dd0dbc0715","@","@","Simon the Sorcerer","@","","Disk 08 of 10","1994","Gamesware","","","","","","","","","",""
"@",,"f8b72b42c597fe5682f98062f85fb071adcdf0a6","@","@","Money Matters","@","","","1991","Triple R Education","","","","","","","","","",""
"@",,"f8cc7192eee3acc74950971d7dd6d4032414dcd7","@","@","World Championship Boxing Manager","@","","v3.0","1991","Krisalis","","","","","","","","","",""
"@",,"f90701252647f770f63882dabd61823fc7c59635","@","@","White Magic","@","","","1989","Fourth Dimension, The","gb","","","","","","","","",""
"@",,"f9aaf428324fa7852742cc8d9bcbf266bfa46fe2","@","@","Poizone","@","","","1991","Eterna","fr","","F1028201","","","","","","",""
"@",,"f9c87cf8e036a6157105615b6b4c359465a2bf77","@","@","PrimeSolver","@","","v0.40; Demo 1","1993","Minerva Software","gb","","","","","","","","",""
"@",,"fa875db7e19da027d773c1c70e85bbe8932dbbc0","@","@","Chocks Away","@","","Disk 1 of 3; Game Disk","1990","Fourth Dimension, The","gb","","","","","","","","",""
"@",,"fac982710fda89ece3292fb2dbe8d7604a0004f4","@","@","Blaston","@","","","1991","Eterna","fr","","F1064001","","","","","","",""
"@",,"fd8ff2fc1d30e190ce2190e19e54661ee7f5c379","@","@","Bubble Fair","@","","","1991","Eterna","fr","","F1005701","","","","","","",""
"@",,"fde0f540e0d5732646c1eebb54629a162f40db91","@","@","Elite","@","","","1991","Hybrid Technology","","","","","","","","","",""
"@",,"fe598ce21fa3b54051a2502ae912ea2b912f654f","@","@","Fireball II","@","","","1990","Cambridge International","","","","","","","","","",""
"@",,"ff307f7dcd6c65be64931be211d8e1e2541012c8","@","@","Fervour","@","","","19xx","@","","b","b 1","","","","","","",""
"@",,"ff9e8a87768787e43a8629f67652b5cbc36077a4","@","@","Manchester United","@","","Disk 1 of 2","1990","Krisalis Software","gb","","F1024201","","","","","","",""
