"Group","SHA1","ID","Folder","FileName","Title","[Removed]","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
@,,b75d555d059ad61992f9f5a234129ecbf9504c35,@,@,Beamrider,,,,1983,Activision,us,,FZ-009,,,,,,,
@,,b7677e3faa6cc5e4d53a7afa930a00d761d86347,@,@,"Missile Command",,,,1982,Atari,us,b,CX5202,,,,,,,
@,,b97f1b5c02e7dc1fc77c61bd099dcdf2f9c2860c,@,@,"Keystone Kapers",,,,1984,Activision,us,b,FZ-006,,,,,,,
@,,b9dcb842eb68ca261e3e94f72341d07efd652290,@,@,"The Last Starfighter",,"Last Starfighter",proto,1984,Atari,us,b,CX5260,,,,,,,
@,,bab3427cf594c9d8375f56504e53ff24a696d71d,@,@,"Cross Chase",,,,2017/09/15,"Caruso, Fabrizio",,,,,,,,,inimal,
@,,bc4a536616ac45689b3ad790f6b1394ebbd8cc7e,@,@,"Looney Tunes Hotel",,,proto,1983,Atari,us,,,,,,,,,
@,,bc7c81f758dd3e224e42ac8a16c1a12d69aed722,@,@,"Buck Rogers: Planet of Zoom",,"Buck Rogers - Planet of Zoom",,1983,Sega,us,,005-02,,,,,,,
@,,bd0a2a101077d255f7256381cc7f03d6daa21918,@,@,"Cross Snake Preview",,,,2020/12/05,"Caruso, Fabrizio",,,,,,,,,,
@,,bd52f4ad304e6a00bcc5f56e1d40e2c2d71dc308,@,@,"RealSports Curling",,,"NTSC / GPL",2018/10,"Witmer, Ryan",,,,,,,,,,
@,,bd7275d169a291687f417db6e766b7d73b72f4fb,@,@,Megamania,,,,1983,Activision,us,o,FZ-003,,,,,,,
@,,be69655ca0a36989dc9e2933dcbdc69107ce4546,@,@,"Congo Bongo",,,,1983,Sega,us,,006-02,,,,,,,
@,,bec0696a4bdcbe71f399436773251c960d4f101e,@,@,"Buck Rogers: Planet of Zoom",,"Buck Rogers - Planet of Zoom",,1983,Sega,us,b,005-02,,,,,,,
@,,bf01fb9abd2d5b0c91586a4ee655ff3b55188435,@,@,"RealSports Baseball",,,,1983,Atari,us,o,CX5209,,,,,,,
@,,bf77048abc36ba2cba5eeeac812802d6a0eba891,@,@,"Star Wars: Return of the Jedi: Death Star Battle",,"Star Wars - Return of the Jedi - Death Star Battle",,1983,"Parker Brothers",us,,9060,,,,,,,
@,,c1a56a1fc51e09b1d8e93af40ddd7596847e6164,@,@,"Castle Blast",,,,2002,"Habot, Ronen",us,,CX5280,,,,,,,
@,,c2af2edd3c97d613d24b27859293e8ea59db72da,@,@,Meteorites,,,,1983,"Electra Concepts",us,o,,,,,,,,
@,,c3cf33216dfa484309b923f21829d040486bc481,@,@,Xevious,,,proto,1984,Atari,us,,CX5246,,,,,,,
@,,c3dbeed7adc0e282bf76332ab5a3209550e26d02,@,@,Kangaroo,,,,1983,Atari,us,,CX5229,,,,,,,
@,,c4b484570bec576d594974d0371776200bcbce50,@,@,Xevious,,,proto,1984,Atari,us,b,CX5246,,,,,,,
@,,c7156f126bb396d92e4a9a6d0b81f927ca97fae6,@,@,"River Raid",,,,1983,Activision,us,o,FZ-002,,,,,,,
@,,c729e83fdd2bed6f07da83779008bd08fef889f6,@,@,"Wizard of Wor",,,,1983,"CBS Electronics",us,b,80003,,,,,,,
@,,c7eb2b4a46a197adfedf33c2ccc17d8424d681c4,@,@,"K-Razy Shootout",,,,1983,"CBS Electronics / Kay Enterprizes",us,,80503,,,,,,,
@,,c85a76b0e4a6b70be36251a989681a136f62e7dc,@,@,"Cross Chase",,,,2021/05/13,"Caruso, Fabrizio",,,,,,,,,,
@,,c886252f76e8c809975b299439ac18571564b3ad,@,@,"Cross Snake",,,v2.0,2020/12/31,"Caruso, Fabrizio",,,,,,,,,,
@,,c911cc914f3923d5aeb1a897e6dc4a551a9a53da,@,@,"RealSports Soccer",,,,1983,Atari,us,,CX5213,,,,,,,
@,,c97f0fad01b26031c71a9bd91182feccb43bc870,@,@,"Star Raiders",,,,1982,Atari,us,b,CX5202,,,,,,,
@,,ca7d5d0871be19ca22d01019fd512b5836e3130a,@,@,Joust,,,,1983,Atari,us,b,CX5240,,,,,,,
@,,ce9bd3b0847c5e187c3e8f667c8f5ea771c49965,@,@,"River Raid",,,,1983,Activision,us,,FZ-002,,,,,,,
@,,cf411db770217b5af5fcfa32725cc587a8b9e710,@,@,"Space Invaders",,,,1982,Atari,us,,CX5204,,,,,,,
@,,cf438e571e74e6a87d9895a9848fbf0bc73990bd,@,@,"Road Runner",,,proto,1982,Atari,us,b,CX5242,,,,,,,
@,,cfdd2f8dabb03d8784f336bb0c804270dc3a8a6c,@,@,"Bounty Bob Strikes Back!",,,,1984,"Big Five Software",us,,,,,,,,,
@,,cff701dca98dc58b62610e61ce61e9160fcc006b,@,@,Sinistar,,,,2010,AtariAge,,,,,,,,,,
@,,d0d8650eb07d1679004d491360c2c041e37c61cd,@,@,Gyruss,,,,1984,"Parker Brothers",us,,9080,,,,,,,
@,,d1c7dc3de097a4bfab82235acec69a97e6e05f18,@,@,Pitfall!,,,,1984,Activision,us,,FZ-004,,,,,,,
@,,d286ecb6793a0dda9c9c68f6355dbe3ade6922f9,@,@,H.E.R.O.,,,,1984,Activision,us,,FZ-007,,,,,,,
@,,d3b0f2c2fe712865786633bde5ce80ce53d5cea7,@,@,Frogger,,,,1983,"Parker Brothers",us,,9530,,,,,,,
@,,d3ff99e080985c9c8e25389dfa74835e8c9be508,@,@,"PAM: Pete's Test",,"PAM - Pete's Test",,1982,Atari,,,,,,,,,,
@,,d4ed773fd1180eaa0262e817da2c86287b498a28,@,@,Choplifter!,,,,1984,Atari,us,o,CX5253,,,,,,,
@,,d504764c5894ee99c0b5e2024cbe833ebba3ab17,@,@,"Pole Position",,,,1983,Atari,us,,CX5217,,,,,,,
@,,d5bd98688ce00660e021cbf3738db5805e2ebcb0,@,@,Stargate,,,proto,1984,Atari,us,b,CX5252,,,,,,,
@,,d5bdb5a33b18421ac330abb0a509655e772e467d,@,@,"Frogger II: Threeedeep!",,"Frogger II - Threeedeep!",,1984,"Parker Brothers",us,o,9090,,,,,,,
@,,d5df523468c3bcb4617fcbadc548dae457f3fded,@,@,"Star Wars: Return of the Jedi: Death Star Battle",,"Star Wars - Return of the Jedi - Death Star Battle",,1983,"Parker Brothers",us,b,9060,,,,,,,
@,,d6c6ad373b150c1f752cbecb8b94ab2640af3de9,@,@,"Hello World",,,,200x,"Boris, Dan",,,,,,,,,,
@,,d6eb0413920adf009e064740406dcba6be84eedb,@,@,"River Raid",,,,1983,Activision,us,b,FZ-002,,,,,,,
@,,d9a695757f0494aee92a50ab8a49558745e0cedf,@,@,Frogger,,,,1983,"Parker Brothers",us,,9530,,,,,,,
@,,db203973df13b071da46d52fdb078a76f4db428d,@,@,"The Activision Decathlon",,"Activision Decathlon",,1983,Activision,us,,FC-008,,,,,,,
@,,dd30c3d1dc3da165cdbe1af27e9dbc35326c35e8,@,@,"Cross Chase",,,,2017/12/10,"Caruso, Fabrizio",,,,ull,,,,,,
@,,dd75e5a0a766440a828989ceff40318609b978a8,@,@,"Bounty Bob Strikes Back!",,,,1984,"Big Five Software",us,,,,,,,,,
@,,ddb5f9d446db1889aa6fc742457aec257444bfb5,@,@,Pac-Man,,,,1982,Atari,us,b,CX5208,,,,,,,
@,,df8fad48c2f060ace7408095de969e6bf422fa87,@,@,"Bounty Bob Strikes Back!",,,,1984,"Big Five Software",us,,,,,,,,,
@,,e0203c2124127eba2d679be548fa257ecc5b2607,@,@,"Congo Bongo",,,,1983,Sega,us,,006-02,,,,,,,
@,,e07f7651de297398ab98898778dab7321f3b1ba3,@,@,"Super Cobra",,,,1983,"Parker Brothers",us,b,9550,,,,,,,
@,,e086e9868aa913e87f94676fd600f003892e73a1,@,@,"Diagnostic Cartridge",,,v2.3,1983,Atari,,,,,,,,,,
@,,e08b100d9ad1be22684a210f0e812589cecc29bd,@,@,"Blue Print",,,,1983,"CBS Electronics / Bally Midway",us,o,80033,,,,,,,
@,,e0f69a007af0516e2ec6c06e8d333aba1f201688,@,@,"Cross Chase",,,,2017/10/30,"Caruso, Fabrizio",,,light,,,,,,,
@,,e1201a274d41a327fa03b1ad2a72ada97e05f17b,@,@,"PAM: Pete's Test",,"PAM - Pete's Test",,1982,Atari,,o,,,,,,,,
@,,e18a603b18b85e24f9c938b33b6077a767c1fa9c,@,@,A.E.,,,proto,1982,Atari,us,,,,,,,,,
@,,e1a738d796aef367b7a632d0292dc66288b65daa,@,@,"RealSports Soccer",,,,1983,Atari,us,b,CX5213,,,,,,,
@,,e23fbf2350f2d661a514d89bf786862a8f7b4f38,@,@,"Jungle Hunt",,,,1983,Atari,us,b,CX5222,,,,,,,
@,,e34f5c1a55d11ce5f51859bd30f5caa19af4343f,@,@,Kaboom!,,,,1983,Activision,us,o,FZ-001,,,,,,,
@,,e394b4843856775176389b8b0b261e2ef5fda880,@,@,"Buck Rogers: Planet of Zoom",,"Buck Rogers - Planet of Zoom",,1983,Sega,us,,005-02,,,,,,,
@,,e523c5fb12f5328f9f2004482a91a57f9c16c3dc,@,@,Asteroids,,,proto,1983,Atari,us,o,CX5201,,,,,,,
@,,e56ccc6bf427a832ce00540b02d065a2688260dc,@,@,Berzerk,,,,1983,Atari,us,,CX5221,,,,,,,
@,,e58e1f257923694dbeb586c860f385e74e460f90,@,@,"Yellow Submarine",,,proto,1982,Atari,us,,,,,,,,,
@,,e5fe85212e7b5851cc4c9d23b4dae142c787576b,@,@,"Zone Ranger",,,,1984,Activision,us,o,FZ-101,,,,,,,
@,,e615aaa0c1d56ac83b91f6087970fa708d6433bf,@,@,Popeye,,,,1984,"Parker Brothers",us,,9510,,,,,,,
@,,e64fb1a353c72b87c5483bb88cb3523ea5d37b59,@,@,"Atari 5200 Menu",,,proto,1983/02/01,Atari,us,,,,,,,,,
@,,e6966bde5cd4167020c9d21bab613af1648b4d75,@,@,Q-bert,,,,1983,"Parker Brothers",us,,9500,,,,,,,
@,,e7d8b5146ac1e4cde8e0df0bdf7e563fe0b1af15,@,@,"Looney Tunes Hotel",,,proto,1983,Atari,us,b,,,,,,,,
@,,e8bb965a2f290c88bb8405f681ff454aee75281d,@,@,"Cross Bomber",,,,2020/08/26,"Caruso, Fabrizio",,,,,,,,,,
@,,ea3278688eb9f910ff54259b51e33f50714edeb7,@,@,Vanguard,,,,1983,Atari,us,b,CX5216,,,,,,,
@,,ea7b40ce1106378e1d409cab6634fb2e483ff238,@,@,"The Dreadnaught Factor",,"Dreadnaught Factor",,1983,Activision,us,,FZ-005,,,,,,,
@,,eb343b90d3de696e69b1f039d4fb2c6afb0d80c0,@,@,Centipede,,,,1982,Atari,us,,CX5212,,,,,,,
@,,ed21bfabfc02964192577c4d94f33428482c9310,@,@,"Frogger II: Threeedeep!",,"Frogger II - Threeedeep!",,1984,"Parker Brothers",us,b,9090,,,,,,,
@,,ed92ffd21abd50339f5be0cbff9bdcc8fafbc67f,@,@,Ballblazer,,,,1986,"Atari / Lucasfilm",us,,CX5255,,,,,,,
@,,ee4b3c6f08aa9fdfab532eec98136306b6923f75,@,@,Pac-Man,,,,1982,Atari,us,,CX5208,,,,,,,
@,,ef4d3ee7b4da2ef79c6f4d0d1833f10c1eb7725e,@,@,"Miniature Golf",,,proto,1983,Atari,us,,CX5230,,,,,,,
@,,f0c3f2189be54914c73aa82a649599432b67b9ff,@,@,"Montezuma's Revenge",,,,1984,"Parker Brothers",us,b,9460,,,,,,,
@,,f116bc9d8b7ecd894643487a79a4af32723c8cff,@,@,"Congo Bongo",,,,1983,Sega,us,b,006-02,,,,,,,
@,,f2b4ffb2b16b3a47aec160d2a5bab6107d79c76a,@,@,Gremlins,,,,1986,Atari,us,b,CX5257,,,,,,,
@,,f2c2e5fff620954240ddc7c07602bb7cc984b0c5,@,@,"Cross Shoot",,,,2020/07/03,"Caruso, Fabrizio",,,,,,,,,,
@,,f3c32b39580d589799dcead98bb206fbf3df0504,@,@,Gremlins,,,,1986,Atari,us,,CX5257,,,,,,,
@,,f4fdb41a7f4ebe19bef6652676f4e07595159eac,@,@,Countermeasure,,,,1982,Atari,us,o,CX5210,,,,,,,
@,,f5512460c6b6d3a1baa0b23adf6a3a37fe308eb3,@,@,Megamania,,,,1983,Activision,us,,FZ-003,,,,,,,
@,,f5f9c7f97bf09e5647e808d892b656f3ee1e19e0,@,@,"Super Breakout",,,,1982,Atari,us,,CX5203,,,,,,,
@,,f7da930a8967082dcc195c52f2986ac7d21bfa83,@,@,"K-Razy Shootout",,,,1983,"CBS Electronics / Kay Enterprizes",us,o,80503,,,,,,,
@,,f8886e19832c2cef13c30cb6464b7631d70868a2,@,@,"The Activision Decathlon",,"Activision Decathlon",,1983,Activision,us,b,FC-008,,,,,,,
@,,f93d72444d76075273e508555423936530875148,@,@,"Ms. Pac-Man",,,,1983,Atari,us,,CX5243,,,,,,,
@,,fa02ee04cfad90c6ccf9d9b984e3b7b3327fec12,@,@,"Jungle Hunt",,,,1983,Atari,us,,CX5222,,,,,,,
@,,fa135c811a6c803d86cb158b73768a3ad59dc4d2,@,@,Pac-Man,,,,1982,Atari,us,b,CX5208,,,,,,,
@,,fa6d77e6e9afd0ea42fc9f9807932bf9e8fb170e,@,@,Countermeasure,,,,1982,Atari,us,,CX5210,,,,,,,
@,,fb101f9f2138300a3d24c0c1ba5bd60490b8464a,@,@,Defender,,,,1982,Atari,us,b,CX5218,,,,,,,
@,,fc298ba5118061bcb390d8549d1fc7def0307002,@,@,Beamrider,,,,1983,Activision,us,b,FZ-009,,,,,,,
@,,fc5927c5f84fffaa43e603b9eef5300e9bd16af3,@,@,Qix,,,,1982,Atari,us,b,CX5221,,,,,,,
@,,fe5de14faa2c508fcafc82136b6dbf003bbac1b6,@,@,"Robotron: 2084",,"Robotron - 2084",,1983,Atari,us,b,CX5225,,,,,,,
@,,ff0f1d9ed0ae45e3c81b252f3d0a335e03b0aa4b,@,@,Meebzork,,,proto,1983,Atari,us,,,,,,,,,
@,,ff4e8cbafe6b0d245541455d4da88e4df02e5425,@,@,"Buck Rogers: Planet of Zoom",,"Buck Rogers - Planet of Zoom",,1983,Sega,us,b,005-02,,,,,,,
@,,fffe606187b572e8dc879515d2c937f3a63c69f8,@,@,"Koffi: Yellow Kopter",,"Koffi - Yellow Kopter","Demo 1 / ",2002,"Lloyd, Ron",us,,RL5201,,,,,,,
