"Group","SHA1","ID","Folder","FileName","Title","[Removed]","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
@,,2e3461853f60a1928c5c93bb23deb9229e0230c9,@,@,"Auto Racing",,,@,1979,Mattel,@,@,@,@,@,@,@,@,@,@
@,,2e479e53bf2d21725e7b5b0897259d7d36ee9133,@,@,"Robot Rubble",,,proto,1983,Activision,@,@,@,@,@,@,@,@,@,@
@,,2e6760f418f4e54a244fe1baa57e573573cc1b7d,@,@,"Mission X",,,@,1982,Mattel,@,@,@,@,@,@,@,@,@,@
@,,2fdeb148f4376f1fa8eeff3a887465dfd8ffbb7d,@,@,"Magic Carousel",,,proto,1983,INTV,@,@,@,@,@,@,@,@,@,@
@,,2fe2c9f0823c0040ba7731749d84063f41032da6,@,@,"Pole Position",,,@,1987,INTV,@,@,9004,@,@,@,@,@,@,@
@,,30a3c0d4cf1d939f8a1b4e6ff3fc18a2e13f3e7e,@,@,Quest,,,@,19xx,@,@,@,@,@,@,@,@,@,@,@
@,,31592917ca773c9d1f36bc823cb81d8e4e0638c4,@,@,"Mickey's Game",,,@,2000,Mickey,@,@,@,@,@,@,@,@,@,@
@,,31cf8f77d889c48d2b31670e58b2ec38187f2748,@,@,Stampede,,,@,1982,Activision,@,@,@,@,@,@,@,@,@,@
@,,32f924e5d6cf56783eeecc5a521086285e3bff41,@,@,"Learning Fun I: Factor Fun",,,@,1987,"INTV Corporation",us,@,@,@,@,@,@,@,@,@
@,,3395c6764f60d90d96966b28ee96742b5782d59f,@,@,"NHL Hockey",,,@,1979,Mattel,@,@,@,@,@,@,@,@,@,@
@,,33a351dc83a5d73744287c1876de165fc6b9921b,@,@,"Song Player: Nut Trep",,,@,1999,@,@,@,@,@,@,@,@,@,@,@
@,,3524384c2e096f22b7cb9608e0a8b9c78f4ef458,@,@,"NASL Soccer",,,@,1979,Mattel,@,@,@,@,@,@,@,@,@,@
@,,35b92617f6ff725e1b7f5d255c21a4e7fa8a3bc7,@,@,"The Jetsons: Ways With Words",,"Jetsons - Ways With Words",@,1983,"Mattel Electronics",@,@,"req keyboard | 4543",@,@,@,@,@,@,@
@,,35e27d918cad45129fcc3924fbb4f2fef8f31776,@,@,"Slap Shot: Super Pro Hockey",,,@,1987,"INTV Corporation",@,@,@,@,@,@,@,@,@,@
@,,390527408f5d996e9bccf4c265b55862a1bf79b5,@,@,"Song Player: Take on Me 6",,,@,1999,@,@,@,@,@,@,@,@,@,@,@
@,,3919925e229e7ec57d726245f13c034f78b7d863,@,@,"Bump 'n' Jump",,,@,1983,"Mattel Electronics",@,@,4688,@,@,@,@,@,@,@
@,,3958c1d400a76a9534e05f03fb34efe90f32f113,@,@,"Lock 'N' Chase",,,@,1982,Mattel,@,@,@,@,@,@,@,@,@,@
@,,3a4dddbcb04aeacea15a03267dc55d8a913434a6,@,@,Scarfinger,,,proto,1982,"Mattel Electronics",@,@,@,@,@,@,@,@,@,@
@,,3a8327cf2aee60a5ad98bf124784b50a8aff2fab,@,@,"Game Factory",,,@,1983,"Mattel Electronics",@,@,"req keyboard | Unreleased",@,@,@,@,@,@,@
@,,3b30d44d0b61bedb167f517440eb2662a2df69cf,@,@,"Tower of Doom",,,@,1987,INTV,@,@,8600,@,@,@,@,@,@,@
@,,3bfc013252af2b05c35be21b01ebaeadd5ce4d0b,@,@,"Party Line: Blow Out",,,@,1983,"Mattel Electronics",@,@,Unreleased,@,@,@,@,@,@,@
@,,3d467d13e34e231971e8aef86968f199c145b9b2,@,@,"Congo Bongo",,,@,1983,Sega,@,@,@,@,@,@,@,@,@,@
@,,3e6c17470ce5a92b28fa476c94ae0b84ab01e9c2,@,@,"King of the Mountain",,,@,1982,"Mattel Electronics",@,@,Unreleased,@,@,@,@,@,@,@
@,,3ea5f06d2cf094966bd4e2ce96ba205c3f3f35c3,@,@,"Singed Earth",,,@,2003,SDK-1600,@,@,@,@,@,@,@,@,@,@
@,,3eb7cb8a62080ff8ac2ac83c888cf5155a97d991,@,@,Stonix,,,@,2005,IntelligentVision,@,@,"download version",@,@,@,@,@,@,@
@,,3eea6f5c02942eb3ac96967e3b667911459d09f8,@,@,Reversi,,,@,1984,Mattel,@,@,@,@,@,@,@,@,@,@
@,,3ef8acbc764f7916337a07407222c0bce092a058,@,@,"King of the Mountain",,,@,1982,Mattel,@,@,@,@,@,@,@,@,@,@
@,,3f6939a673f0ace5d02d7ebb5d9e44dfd4d80413,@,@,Minotaur,,,"v2 | proto",1981,"Mattel Electronics",@,@,@,@,@,@,@,@,@,@
@,,40a1418e2768991f82e6d453e598ac2170b981ad,@,@,Commando,,,@,1987,Mattel,@,@,@,@,@,@,@,@,@,@
@,,41d8c7865dcd17fa08eeb6bb1acf8d8e38d3dc5b,@,@,"Bouncing Pixels",,,@,1999,-JAMZ-,@,@,@,@,@,@,@,@,@,@
@,,43196b47bde3fccf281c355f2966c71099a6a436,@,@,Quest,,,@,19xx,@,@,@,@,@,@,@,@,@,@,@
@,,43693f63b502029a15b93fc63be8e06cafa38085,@,@,"League of Light",,,proto,1983,Activision,@,@,@,@,@,@,@,@,@,@
@,,446514366065262ea9658e4ba399e84b2a249fb8,@,@,"Championship Tennis",,,@,1985,INTV,@,@,8200,@,@,@,@,@,@,@
@,,4507d0159b1fc2c18d44330eaa70d677629b5d82,@,@,"Soccer 2",,,proto,198x,"Mattel Electronics",@,@,@,@,@,@,@,@,@,@
@,,45d4cc27ccb966b007c3c2d32766f568f613319f,@,@,"Air Strike",,,@,1982,Mattel,@,@,@,@,@,@,@,@,@,@
@,,46302bcdc15afc28968649cbdeb804e0190c251e,@,@,Stonix,,,@,2005,IntelligentVision,@,@,"download version",@,@,@,@,@,@,@
@,,463b7a8f2e139fcb8434c565b2b275b313a9d52e,@,@,"Yogi's Frustration",,,@,1983,"Mattel Electronics",@,@,Unreleased,@,@,@,@,@,@,@
@,,464798a8fefb6bf6e91f81ff6fd6caed4cfa002e,@,@,"Game Factory",,,@,1983,"Mattel Electronics",@,@,"req keyboard | Unreleased",@,@,@,@,@,@,@
@,,47057bd3811689692ac9ef3deed7248e01a5f4f5,@,@,Takeover,,,@,1982,Mattel,@,@,@,@,@,@,@,@,@,@
@,,477ab844aaea8fd18fc8b8c846dbfb78280b924d,@,@,"Donkey Kong Arcade",,,@,200x,IntelligentVision,@,@,@,@,@,@,@,@,@,@
@,,4783cf6d52748e1cc4eb463033b79aee72db28cf,@,@,"Advanced Dungeons & Dragons: Cloudy Mountain",,,@,1982,"Mattel Electronics",@,@,3410,@,@,@,@,@,@,@
@,,48023975e4ba875b745b5b9aac0fb562922b50c3,@,@,Pac-Man,,,@,1983,"INTV Corporation",@,@,@,@,@,@,@,@,@,@
@,,484231c6a6ff0054e763fda6f08fe06248a188c2,@,@,4-TRIS,,,@,2000,"Zbiciak, Joseph",@,@,@,@,@,@,@,@,@,@
@,,49646878c9698c9749b3665110acde0906b8f69c,@,@,Fathom,,,@,1983,Imagic,@,@,@,@,@,@,@,@,@,@
@,,49b474d0317cc0e6c83ce77ba46d5ded2ec56005,@,@,"Body Slam: Super Pro Wrestling",,,@,1988,"INTV Corporation",@,@,@,@,@,@,@,@,@,@
@,,49f0327b00b61b343cfbfae37e597948bc03ab1f,@,@,"Untitled Game: Interactive Blob Art",,,beta,2003,"Kinnen, Ryan",@,@,@,@,@,@,@,@,@,@
@,,4a77f9f5bc68f6a83f6ca7ec0f8a14a0502cf041,@,@,"Hotel Bunny",,,@,2016,"Mihai, Sebastian",@,@,@,@,@,@,@,@,@,@
@,,4bbac2b5264f4d357e7223b2373b078c622c08a9,@,@,Minehunter,,,@,2004,"Kinnen, Ryan",@,@,@,@,@,@,@,@,@,@
@,,4ccf494f9664d5b9e05237d1bc2eee8a7830f067,@,@,"USCF Chess",,,@,1981,Mattel,@,@,@,@,@,@,@,@,@,@
@,,4cd87295b6c473a6d48b836c11e29169a2a28d11,@,@,"Number Jumble",,,@,1983,"Mattel Electronics",@,@,"req keyboard | Unreleased",@,@,@,@,@,@,@
@,,4cf770275315480d11c2bb8506fe49175e4f1a68,@,@,"Hover Force",,,@,1986,INTV,@,@,8500,@,@,@,@,@,@,@
@,,4da7b8ad3575a8d036a38bcc2c70903a443da602,@,@,"Duncan's Thin Ice",,,@,1983,Mattel,@,@,@,@,@,@,@,@,@,@
@,,4dfcd6e584eaeb756c9cf53199986217d9508ba5,@,@,Pac-Man,,,@,2010-09-26,DZ-Jay,@,@,@,@,@,@,@,@,@,@
