"Group","SHA1","ID","Folder","FileName","Title","TransliteratedName","SortTitle","Version","Year","Publisher","Zone","DumpStatus","DumpInfo","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack"
T-MEK,,173c8425921d83db3e8d181158e7599364f4c0f6,,,,,,"(32X) (W) [!]",,,,,,,,,,,,,,,
"Toughman Contest",,7588b0b8f4e93d5fdc920d3ab7e464154e423da9,,,,,,"(32X) (W) [!]",,,,,,,,,,,,,,,
"Virtua Fighter",,f35754f4bfe3a53722d7a799f88face0fd13c424,,,,,,"(32X) (JU) [!]",,,,,,,,,,,,,,,
"Virtua Fighter",,5edf5624f5949942da516851733c9f29fdc42986,,,,,,"(32X) (E) [b1]",,,,,,,,,,,,,,,
"Virtua Fighter",,24b3063284a914c76d8d1f681e3ed6323b0d7d0b,,,,,,"(32X) (E) [!]",,,,,,,,,,,,,,,
"Virtua Racing Deluxe",,1c64e80eb164ca8d6c6587a55ad60385ba1daf27,,,,,,"(32X) (J) [!]",,,,,,,,,,,,,,,
"Virtua Racing Deluxe",,18dfdeb50780c2623e60a6587d7ed701a1cf81f1,,,,,,"(32X) (U) [!]",,,,,,,,,,,,,,,
"Virtua Racing Deluxe",,ffb52b05400ea0ff415f4fc699151464d9a402ad,,,,,,"(32X) (E) [h1C]",,,,,,,,,,,,,,,
"Virtua Racing Deluxe",,bb26ddde26cd07191d872e8a76a170ca3326f781,,,,,,"(32X) (E) [!]",,,,,,,,,,,,,,,
"Virtua Racing Deluxe",,5c93dc9756f5323516d7ff5db2c8d6eac2d4495e,,,,,,"(32X) (E) [b1]",,,,,,,,,,,,,,,
"World Series Baseball '95",,ab3026eae46a775adb7eaebc13702699557ddc41,,,,,,"(32X) (U) [!]",,,,,,,,,,,,,,,
"WWF RAW",,94b974f2f69f0c10bc18b349fa4ff95ca56fa47b,,,,,,"(32X) (W) [!]",,,,,,,,,,,,,,,
"WWF Wrestlemania Arcade",,551eedc963cba0e1410b3d229b332ef9ea061469,,,,,,"(32X) (W) [!]",,,,,,,,,,,,,,,
"Zaxxon's Motherbase 2000",,60c390f76c394bdd221936c21aecbf98aec49a3d,,,,,,"(32X) (JU) [!]",,,,,,,,,,,,,,,
