"Group","SHA1","ID","Folder","FileName","Title","TransliteratedName","SortTitle","Version","Year","Publisher","Zone","DumpStatus","DumpInfo","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack"
Frogger,,5dcba2e5791812fa381ea7a192db38b937b19434,,,,,,"(1983)(Parker Brothers)[o]",,,,,,,,,,,,,,,
Frogger,,1d92077b4a821cd68eccdbb6201f76f3d0b81634,,,,,,"(1983)(Parker Brothers)[o2]",,,,,,,,,,,,,,,
Frogger,,d9a695757f0494aee92a50ab8a49558745e0cedf,,,,,,"(1983)(Parker Brothers)",,,,,,,,,,,,,,,
"Frogger 2 - Threedeep!",,0ef069dc39aaa0e440acaf0f04a7123b2b77f2ac,,,"Frogger II - Threeedeep!",,,"(1984)(Parker Brothers)[a]",,,,,,,,,,,,,,,
"Frogger 2 - Threedeep!",,3d815594cf674694b04bb0ff90bf635d7d402fc2,,,"Frogger II - Threeedeep!",,,"(1984)(Parker Brothers)",,,,,,,,,,,,,,,
"Frogger 2 - Threedeep!",,ed21bfabfc02964192577c4d94f33428482c9310,,,"Frogger II - Threeedeep!",,,"(1984)(Parker Brothers)[b]",,,,,,,,,,,,,,,
"Frogger 2 - Threedeep!",,d5bdb5a33b18421ac330abb0a509655e772e467d,,,"Frogger II - Threeedeep!",,,"(1984)(Parker Brothers)[o][a]",,,,,,,,,,,,,,,
"Frogger 2 - Threedeep!",,5644f3d7e68379d7162ddec30cfbe160688e660c,,,"Frogger II - Threeedeep!",,,"(1984)(Parker Brothers)[o2][a]",,,,,,,,,,,,,,,
Galaxian,,71a6ad7d5b3022ad7b82fdaa26438199317a5cb7,,,,,,(1982)(Atari)[o2],,,,,,,,,,,,,,,
Galaxian,,170d77a766b44dac0dfcb0446b071e15aa0973f7,,,,,,(1982)(Atari)[o],,,,,,,,,,,,,,,
Galaxian,,0df0d7f11d89e2c5b59cc9f98d67d98e203831aa,,,,,,(1982)(Atari),,,,,,,,,,,,,,,
Galaxian,,0a996b2c6c21171fc39c409bf86077bb48631b2f,,,,,,(1982)(Atari)[b],,,,,,,,,,,,,,,
Gorf,,80926bb270ea66cb5cacc379de1fc16d8a3d814b,,,,,,"(1983)(CBS Electronics)",,,,,,,,,,,,,,,
Gorf,,587f6db470a8524e5c5ee8000aab54ec2b6c18cb,,,,,,"(1983)(CBS Elctronics)[o]",,,,,,,,,,,,,,,
Gremlins,,f2b4ffb2b16b3a47aec160d2a5bab6107d79c76a,,,,,,(1986)(Atari)[b],,,,,,,,,,,,,,,
Gremlins,,9c15e327ab32defbbb0be5eb10fccf3337c000bf,,,,,,(1986)(Atari)[b2],,,,,,,,,,,,,,,
Gremlins,,f3c32b39580d589799dcead98bb206fbf3df0504,,,,,,(1986)(Atari),,,,,,,,,,,,,,,
Gyruss,,d0d8650eb07d1679004d491360c2c041e37c61cd,,,,,,"(1984)(Parker Brothers)",,,,,,,,,,,,,,,
H.E.R.O.,,1f30acf5babffe9b5123ff6f0fec3ec9337939b0,,,,,,(1984)(Activision)[o],,,,,,,,,,,,,,,
H.E.R.O.,,a452845f68f6e5b22b8446bf878ca781d1d7b349,,,,,,(1984)(Activision)[b],,,,,,,,,,,,,,,
H.E.R.O.,,d286ecb6793a0dda9c9c68f6355dbe3ade6922f9,,,,,,(1984)(Activision),,,,,,,,,,,,,,,
"James Bond 007",,ae6de0cd4db58d3c42703f1a62d4368215a72662,,,,,,"(1983)(Parker Brothers)[b]",,,,,,,,,,,,,,,
"James Bond 007",,0497d1c054bf1a92912746855b5a7f0404cab966,,,,,,"(1983)(Parker Brothers)[b2]",,,,,,,,,,,,,,,
"James Bond 007",,ae765943ae8d909b6ca6ff1560ba027adeeaa515,,,,,,"(1983)(Parker Brothers)",,,,,,,,,,,,,,,
Joust,,ca7d5d0871be19ca22d01019fd512b5836e3130a,,,,,,(1983)(Atari)[b],,,,,,,,,,,,,,,
Joust,,0f74125edac90ffd1274a128df2970c239348fb5,,,,,,(1983)(Atari),,,,,,,,,,,,,,,
"Jr Pac-Man",,231da71f7ce6b99709bbb8995b77ae69ede52222,,,"Jr. Pac-Man",,,(1984)(Atari)(proto)[b2],,,,,,,,,,,,,,,
"Jr Pac-Man",,122c0897e56976f00b06e5da5240d20867715171,,,"Jr. Pac-Man",,,(1984)(Atari)(proto)[b],,,,,,,,,,,,,,,
"Jr Pac-Man",,585f3d24c508f6ed101a7b040013c5dd183c6c81,,,"Jr. Pac-Man",,,(1984)(Atari)(proto),,,,,,,,,,,,,,,
"Jr Pac-Man",,a3e760d09e4dc6053286967576b5b7d42ee2fd38,,,"Jr. Pac-Man",,,(1984)(Atari)(proto)[a],,,,,,,,,,,,,,,
"Jungle Hunt",,e23fbf2350f2d661a514d89bf786862a8f7b4f38,,,,,,(1983)(Atari)[b],,,,,,,,,,,,,,,
"Jungle Hunt",,fa02ee04cfad90c6ccf9d9b984e3b7b3327fec12,,,,,,(1983)(Atari),,,,,,,,,,,,,,,
KABOOM!,,a80f876a89a8ceacc71da5d9c02b546970b17730,,,,,,(1983)(Activision),,,,,,,,,,,,,,,
KABOOM!,,e34f5c1a55d11ce5f51859bd30f5caa19af4343f,,,,,,(1983)(Activision)[o],,,,,,,,,,,,,,,
Kangaroo,,708df3437f75064fbd1631a566ba9a91a36f8a01,,,,,,(1983)(Atari)[b2],,,,,,,,,,,,,,,
Kangaroo,,6ba0d478c6b16f67422a7c370d78739c4e505586,,,,,,(1983)(Atari)[o],,,,,,,,,,,,,,,
Kangaroo,,40a5b74e41b1db01d24cc3556d362546a06cc655,,,,,,(1983)(Atari)[b],,,,,,,,,,,,,,,
Kangaroo,,c3dbeed7adc0e282bf76332ab5a3209550e26d02,,,,,,(1983)(Atari),,,,,,,,,,,,,,,
"Keystone Kapers",,9f31c85a13e919135438590601e33bef11a8df8a,,,,,,(1984)(Activision),,,,,,,,,,,,,,,
"Keystone Kapers",,b97f1b5c02e7dc1fc77c61bd099dcdf2f9c2860c,,,,,,(1984)(Activision)[b],,,,,,,,,,,,,,,
"Keystone Kapers",,a3b3718992151c0a89805d349d6fbd5020302c93,,,,,,(1984)(Activision)[o],,,,,,,,,,,,,,,
