"Group","SHA1","ID","Folder","FileName","Title","TransliteratedName","SortTitle","Version","Year","Publisher","Zone","DumpStatus","DumpInfo","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack"
"@",,"5d6d898c75a7eaa65c2a0408588a4fe68d9dbd43","@","@","Scrapyard Dog","@","","","1991","Atari Corp","@","b","b 1","","","","","","",""
"@",,"5e116d56e1642f107e15bb943416655917fbd607","@","@","Baseball Heroes","@","","","199x","@","@","b","b 1","","","","","","",""
"@",,"5f4f768d077e04545e32d593babab00894895c3b","@","@","Corridor Routine","@","","Copyright Public Domain","1998","Domin, Matthias","@","","","","","","","","",""
"@",,"637d816b367dd6879342b5714820e18034ff754d","@","@","ZZZ-UNK-Anti A-Bomb Aircraft Artillery","@","","","2005","Sampo","@","","","","","","","","",""
"@",,"63988d1af8cfada6ede881426cc6db42bb97e576","@","@","ZZZ-UNK-Road Riot 4WD","@","","","U","Beta","@","","","","","","","","",""
"@",,"64286b7866d5906c0e63470e5250dd571639f771","@","@","Puzzler 2000: Entertainer Music","@","","Copyright Public Domain","1998","Wuhl, Markus","@","","","","","","","","",""
"@",,"64ac16c265f6bd3efc8b67fdf3cf40cf42371137","@","@","ZZZ-UNK-Demo 5 by Schick, Bastian","@","","","1996","PD","@","","","","","","","","",""
"@",,"65f05a9e352be9290096456ff44adea86326ce80","@","@","C65: Mazedemo","@","","Copyright Public Domain","1998","@","@","","","","","","","","",""
"@",,"667a5e64033076a242297aa846001ab4475e1472","@","@","Joust","@","","","1993","Shadowsoft Inc","@","a","a 2","","","","","","",""
"@",,"66a04e14e07367a59fb979b25915008ac1602233","@","@","Klax","@","","","1990","Tengen Inc","@","","","","","","","","",""
"@",,"677722508df2d23699025872c186844cb722ffb4","@","@","Mini Demo 2","@","","Copyright Public Domain","1998","@","@","","","","","","","","",""
"@",,"680753391c52a2c2ff97c0536ac715d5704b4190","@","@","Chip-8 Emulator","@","","v 0.1; Copyright Public Domain","2004","@","@","","","","","","","","",""
"@",,"699443a08e04718e4d982a3b4189c6dce8badc1c","@","@","All Points Bulletin","@","","","1990","Tengen Inc","@","b","b 1","","","","","","",""
"@",,"69a920cf25bc1f1b9c47e4f420f9df5d3a1a15ac","@","@","The Gates of Zendocon","@","Gates of Zendocon, The","","1989","Epyx Inc","@","","","","","","","","",""
"@",,"6a118f9a60ca99c3f6af4a4281a21ab2e3a366b3","@","@","Bubble Trouble","@","","","1993","Lore Design Ltd","@","","","","","","","","",""
"@",,"6c37e1f220e73ff784b90c81846cebe4db0ab3bc","@","@","Eye of the Beholder","@","","Language proto","1990","Atari Corp","@","","","","","","","","",""
"@",,"6cd6a76bd4fc16bec053ec9198a11c4797e6ec13","@","@","ZZZ-UNK-Sound Demo by Schick, Bastian","@","","","1997","PD","@","","","","","","","","",""
"@",,"6d28749e17f48a1b854dccf1918adec24edda3f1","@","@","C65: Demo1","@","","Copyright Public Domain","1998","@","@","a","a 1","","","","","","",""
"@",,"6e81cafd17c5252e59f03fb1bfc7b90736bb7fd3","@","@","Lode Runner","@","","","1996","Broderbund Software","@","","","","","","","","",""
"@",,"6ee8655770034ddaedaf9df9db46bad07009c3a1","@","@","Xenophobe","@","","","1990","Atari Corp","@","a","a 1","","","","","","",""
"@",,"700eb6f1e39d9fa10565419eec4d20ae8286aea2","@","@","256 Color Mandelbrot Demo","@","","Copyright Public Domain","1998","Schick, Bastian","@","a","a 1","","","","","","",""
"@",,"70ac9703cc3050b40efcf243e64784a8c0833613","@","@","ZZZ-UNK-Alien vs Predator","@","","","U","Beta","@","","","","","","","","",""
"@",,"70f4115a92e3fdc4c93339ac801976a7697397ba","@","@","Ninja Gaiden III: Ancient Ship of Doom","@","","","1993","Atari Corp","@","","","","","","","","",""
"@",,"7145496fc38ee5a8bf56b86e7600b4d813a4a2c5","@","@","ZZZ-UNK-Insert Game Screen by Schick, Bastian","@","","","199x","PD","@","","","","","","","","",""
"@",,"735ed57dc63c5267c2aed851e8345cd00e6ffcd4","@","@","Sprite Demo 4b","@","","Copyright Public Domain","2000","Domin, Matthias","@","","","","","","","","",""
"@",,"749b3e00128ef4b29481d49dd6d14ccbe55a035e","@","@","Raw Draw Test","@","","Copyright Public Domain","199x","@","@","","","","","","","","",""
"@",,"752a58e02787afc145f5245aec3577ad4bff954e","@","@","Raiden","@","","","1997","Atari Corp","@","a","a 1","","","","","","",""
"@",,"758ac32ef7c1aa7ad96393236795d70058d9af2c","@","@","Hard Drivin'","@","","","1993","Tengen Inc","@","a","a 1","","","","","","",""
"@",,"75c2f2853996dcaf73a014a6f03b6590108b8d59","@","@","T-Tris","@","","Copyright Public Domain","1993","Bastian Schick","@","","","","","","","","",""
"@",,"760341e015f45ce4fbf08455affa4e02ed7cda11","@","@","ZZZ-UNK-Demo 2 by Schick, Bastian","@","","","1996","PD","@","","","","","","","","",""
"@",,"765f2360e1f13064ff225c9474cfcd0cc20594da","@","@","Awesome Golf","@","","","1991","Atari Corp","@","a","a 1","","","","","","",""
"@",,"767b2ed5963d350b93f51b198d47b1d38d7935d6","@","@","BRK Server Installer","@","","Copyright Public Domain","1996","Schick, Bastian","@","","","","","","","","",""
"@",,"76b4d3c29c1e68c8a62cc2913daf4884c3913b62","@","@","NFL Football","@","","","1990","Atari Corp","@","b","b 1","","","","","","",""
"@",,"76c4e534bbd1399c90f9425389b9304af63735c0","@","@","Krazy Ace Minature Golf","@","","","1992","Telegames","@","a","a 1","","","","","","",""
"@",,"770b693dfac8833eaa1446ee7218f653b10c366f","@","@","Battle Wheels","@","","","1993","Beyond Games","@","","","","","","","","",""
"@",,"772d4b35c1717b5da7820b135056bfe16e08aaf5","@","@","Battlezone 2000","@","","","1993","Atari Corp","@","","","","","","","","",""
"@",,"795c4505016f6592a5610683c1cbf3923461972b","@","@","World Class Soccer","@","","","1992","Atari Corp","@","b","b 1","","","","","","",""
"@",,"7a565bd98e6c31dc7cda980ee85552fb51583bbe","@","@","Fighter Demo","@","","v 0.2; Copyright Public Domain","2000","Vick","@","","","","","","","","",""
"@",,"7a6b8516ac4befec815a339f88c0c9a3733ea8c4","@","@","Circle Draw Routine 1","@","","Copyright Public Domain","199x","@","@","","","","","","","","",""
"@",,"7b5150cc095c554b0578bdd9a20caec0a7921547","@","@","Paperboy","@","","","1990","Tengen Inc","@","a","a 2","","","","","","",""
"@",,"7cc238fcc664b9923f2af1012dc093ba924463e9","@","@","Toki","@","","","1990","Atari Corp","@","b","b 1","","","","","","",""
"@",,"7cf0895afa070571acf877f7c6dbbbf761166172","@","@","Tournament Cyberball 2072","@","","","1991","Tengen Inc","@","b","b 1","","","","","","",""
"@",,"7cf7d08b52784e13d8278d249dcd8975d3714da4","@","@","Gauntlet: The Third Encounter","@","","","1989","Tengen Inc","@","a","a 1","","","","","","",""
"@",,"7d97fbaaf6cd5b92651316ada6fd4807c5d75191","@","@","Puzzler 2000: Invent 13 Music","@","","Copyright Public Domain","1998","Wuhl, Markus","@","","","","","","","","",""
"@",,"7e1334bbe3ef96e4faa25fff410a7025031961b3","@","@","Tetris","@","","","199x","@","@","b","b 1","","","","","","",""
"@",,"7e62e7f2c5559b5baa508fc06a9b9a6389eea164","@","@","Bubble Bobble Demo","@","","v 0.2","199x","@","@","","","","","","1","","",""
