"Group","SHA1","ID","Folder","FileName","Title","TransliteratedName","SortTitle","Version","Year","Publisher","Zone","DumpStatus","DumpInfo","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack"
"@",,"50cdb961b4037002515ee3aa83ad1a7d9ccdbf23","@","@","Chaos Demo","@","","v 2.0fix; Copyright Public Domain","2001","Doty, Charles","@","","","","","","","","",""
"@",,"52a710ccbcc500260a9cfb646748d020a818608f","@","@","Final Fantasy II","@","","","2001/05/03","Squaresoft","@","","[v0.10-20020421]","","","en Erik Zirkle","","","",""
"@",,"52b154a3e36d01357649a9f7f614139ce6cc46b8","@","@","Kosodate Quiz Dokodemo: My Angel","@","","","1999/04/15","Namco","@","","[SWJ-BAN007]","","","","","","",""
"@",,"5384f9974c66e5e26129a4709976de0bb1ae1f17","@","@","Dragon Ball","@","","","2003/11/20","Bandai","@","","[SWJ-BANC3C]","","","","","","",""
"@",,"53c909e686e1ea1407a818a57d939da5cfb65014","@","@","Golden Axe","@","","","2002/02/28","Bandai","@","","[SWJ-BANC2B]","","+4 Sekret","","","","",""
"@",,"544e76133fa53fc0ae5e00e3465b9cf634f14fd0","@","@","Beatmania","@","","","1999/04/28","Konami","@","","[SWJ-KNM001]","","","","","","",""
"@",,"54dd6e3fe81a8a384a0ffdd7a39211a5de9174c7","@","@","Space Invaders","@","","","1999/05/13","Sun Soft","@","","[SWJ-SUN002]","","","","","","",""
"@",,"55b54944efd6e277fa7140925ed2457a8cfb40b8","@","@","Namco Wonder Classic","@","","","2001/01/18","Bandai","@","","[SWJ-BANC06]","","","","","","",""
"@",,"57338999b949589c36ce116a30f433e9618685e4","@","@","Pocket no Naka no Doraemon","@","","","2001/05/24","Bandai","@","","[SWJ-BANC0D]","","","","","","",""
"@",,"57b4278fc5812f52413ca65f45225922d4f2ec3d","@","@","Hunter X Hunter: Ishi wo Tsugu Mono","@","","","2000/06/01","Bandai","@","","[SWJ-BAN02A]","","","","","","",""
"@",,"57f37e9a14e5d856e174ee0843f5157afe3f37f6","@","@","Display A Picture Sample","@","","v 0.2","2006","Herberg, Tharo","@","","","","","","","","",""
"@",,"5840689046e86dc77bc60d6308f2a4111f4f7a20","@","@","Hunter X Hunter: Sorezore no Ketsui","@","","","2001/04/26","Bandai","@","","[SWJ-BANC0F]","EEPROM","","","","","",""
"@",,"5973306a864c3804ee10b209e45067807d39a4de","@","@","Rhyme Rider Kerorican","@","","","2000/12/09","Bandai","@","","[SWJ-BANC01]","","","","","","",""
"@",,"59d904149c3f405357b2715468d509095388a194","@","@","San Goku Shi II for WonderSwan","@","","","2000/04/06","Koei","@","","[SWJ-KEX004]","","","","","","",""
"@",,"5ad3c099614d8b0647378ced6a8410ba930926c2","@","@","#Wonderwitch Intro","@","","Copyright Public Domain","2001","Slanina, Tomasz","@","","","","","","","","",""
"@",,"5bc5b33a1c9162953671c373cabf853fb5188885","@","@","Final Lap Special: GT & Formula Machine","@","","","2001/11/15","Bandai","@","","[SWJ-BANC23]","SRAM Sekret","","","","","",""
