"Group","SHA1","ID","Folder","FileName","Title","Transliterated Name","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
@,,b09db263f981501279f5def75e25ea5c66b338da,,,"BASIC 2",@,,,1982,Acorn,@,a,"a 1",,,,,,,,,,,
@,,b0b841f393b46d878ea407a4ca76a6d64db8db6e,,,"RCML9 & Graphics Extension",@,,"v 1.20",1985,Acornsoft,@,,,,,,,,,,,,,
"Mysterious Adventure 08: Wizard of Akyrz",,b0c469135036c8b847c63758af81a2e6af5cc61b,,,"Mysterious Adventure 08: Wizard of Akyrz",,,,1983,"Digital Fantasia",,,,,,,,,,TSTH,,,,
"James Bond 007: The Living Daylights",,b0c6616925a031538e7c1cbff74e3084d9452b4a,,,"James Bond 007: The Living Daylights",,,,1987,Domark,,a,"a 1; [BONDLOA]",,,,,,,,,,,
"GLM PD Graphics Disc 04",,b0cce3f7a4abc18981d71670f7d21d2c328282f1,,,"GLM PD Graphics Disc 04",,,"Copyright Public Domain",19xx,GLM,,,,,,,,,,,,,,
@,,b0d224755115d6aebf97e9464ab9196b070ab7be,,,"AMX Mouse Support",@,,"v 3.31",1985,Elliot,@,a,"a 1",,,,,,,,,,,
"Asteroid Belt",,b0d69a410a2e807a21fb99cb8d22ad73d2271327,,,"Asteroid Belt",,,,19xx,"Computer Concepts",,,[ASTER],,,,,,,,,,,
Arcadians,,b0d7f39543131dbcb400e074bfb5d48df90cc328,,,Arcadians,,,,1982,Acornsoft,,,,,,,,,,1,,,,
Omega,,b0e8aa86ae08a86d50274bd49ecc0e4f9a863ea4,,,Omega,,,,1983,Beebug,,,[OMEGA],,,,,,,,,,,
Imogen,,b0f56320ea688076a26d0cae30f62e336a77766f,,,Imogen,,,,1986,"Micro Power",,,,,,,,,,1,,,,
"Program Power 1",,b10c546ff14863ef0fb702474177c0e6e5cac700,,,"Program Power 1",,,"(Side 1)",19xx,,,,,,,,,,,,,,,
"Return of R2",,b113cc8703b27bb4a0e4168649c6ddf526190761,,,"Return of R2",,,,1987,"Blue Ribbon",,,,,,,,,,1,,,,
"Beeb Developments User Group: Issue 1993.12",,b116fbf90bc4d145fd4de0e365d05004b8ee6992,,,"Beeb Developments User Group: Issue 1993.12",,,,1993,"Beeb Developments",,,,,,,,,,8-Bit,,,,
"Jump Jet",,b138296b21c5d40badacf660896dbfbd0aec02d7,,,"Jump Jet",,,,1984,Doctor,,,,,,,,,,TSTH,,,,
@,,b13e6da0bbd4cffb6fb1505a5b12ed1bd08e46a4,,,DDFS,@,,,19xx,@,@,,,,,,,,,,,,,
"Torpedo Run",,b14dd5f03b4d8248fec54bf3d3066d4298052a77,,,"Torpedo Run",,,,19xx,,,a,"a 1; [TORPEDO]",,,,,,,,,,,
"3D Pool",,b155aeb5ae024dbe44db8e2917636d2dd2ca089d,,,"3D Pool",,,,1989,"Aardvark - Firebird",,,,,,,,,,,,,,
"Star Wars: Return of the Jedi",,b15eff54acd61fa81669114a5db3be1201b02db5,,,"Star Wars: Return of the Jedi",,,,1984,Domark,,,[JED0],,,,,,,,,,,
BlackJack,,b16154d168e1dbadbebcdd716e123892e9cacd03,,,BlackJack,,,,19xx,IJK,,,[BLACK],,,,,,,,,,,
"Magic Adventure #1",,b176a571910853b414bd94d7aa44799e72a0b8a9,,,"Magic Adventure #1",,,,1983,Kansas,,,[MAGICAD],,,,,,,,,,,
"Bridge to the East",,b18010283fd40d6aba9964bc12605bc3bbee496f,,,"Bridge to the East",,,,19xx,Ixion,,,,,,,,,,,,,,
"Summer Olympiad",,b187700bed6408ff366614ad5b0b8d7b36997f24,,,"Summer Olympiad",,,,1988,Tynesoft,,,,,,,,,,TSTH,,,,
"Adventure 11: Savage Island Part II: BBC v1.0",,b18be4ac5fc9db4c80d83fcca3fb74c82ac38ea7,,,"Adventure 11: Savage Island Part II: BBC",,,"v 1.0",1984,Adams,,,,,,,,,,TSTH,,,,
Spectapede,,b18c4828743578f0640c38cbfe6819f63391b8e2,,,Spectapede,,,,1984,Mastertronic,,a,"a 1; [SPECTIP]",,,,,,,,,,,
@,,b18ee9f4ca656dd14f3402fe7daa2940ba3fd2e0,,,"DFS NET: 1119E",@,,,19xx,Roff,@,,,,,,,,,,,,,
"Acorn User: Issue 1987.07",,b1914460f93bfe28cfa145c9dbcec66d7ccc4b2c,,,"Acorn User: Issue 1987.07",,,,19xx,,,,,,,,,,,,,,,
"Stairway to Hell: Games Disc CH10-r1",,b19738f82472d311cff812a7c4a5b199094ef99f,,,"Stairway to Hell: Games Disc CH10-r1",,,,19xx,,,,,,,,,,,,,,,
"Elbug Magazine: Volume 01: Number 10",,b1985be9b9679fdf62c5c008f552c1e458ea47ae,,,"Elbug Magazine: Volume 01: Number 10",,,,19xx,,,,,,,,,,,,,,,
"Bubble Bobble!",,b1a2b3f24b2959418c0f4c13fefde52fba2cff7a,,,"Bubble Bobble!",,,,1989,Firebird,,,,,,,,,,8-Bit,,,,
"Indoor Soccer",,b1a5c0c108aa4df4d6922258d46ab9593f85bf12,,,"Indoor Soccer",,,,19xx,Alternative,,a,"a 1; [INDOOR]",,,,,,,,,,,
"Crazy Painter",,b1aca961f250f0885cd58850a9b224c29a84334d,,,"Crazy Painter",,,,19xx,Superior,,,,,,,,,,TSTH,,,,
"Caesar the Cat",,b1b1642c72fa4e956912a90d60a38ab02bdc054a,,,"Caesar the Cat",,,,1984,Andromeda,,,,,,,,,,TSTH,,,,
"Buffalo Bill's Wild West Show",,b1c057fee63c2193cc9e2064e3610d09481791ae,,,"Buffalo Bill's Wild West Show",,,,1989,Tynesoft,,,,,,,,,,TSTH,,,,
"Space Station Alpha",,b1c3d15e9580dce8aef95ecd8d4c4a0bf1403ed1,,,"Space Station Alpha",,,,19xx,Icon,,,,,,,,,,TSTH,,,,
"Micro User, The: Issue 1985.03",,b1dad58c65da6612edd0aa5dc5b9c86a5727be1b,,,"Micro User, The: Issue 1985.03",,,,1985/03,"Micro User",,,,,,,,,,,,,,
Estra,,b1e6730e1f7d49cda7885a4692e6e0d800874f23,,,Estra,,,,19xx,Firebird,,,,,,,,,,TSTH,,,,
"Touch Typing Tutor",,b202aa54a4d4dd1416d998a6f5cd2a30a87694e4,,,"Touch Typing Tutor",,,,1983,"Computer Concepts",,,[TYPE],,,,,,,,,,,
@,,b20801844c5cb156841bc823f603ad0e68829056,,,Monitor,@,,"v 1.60",1984,ISMEC,@,,,,,,,,,,,,,
@,,b2098b0b74257fb53eea4e24b12b4011028801d0,,,"StarStore II",@,,,1986,Tornado,@,,,,,,,,,,,,,
Amnesia,,b211955bca5905e0035568ceea1134e1b2df06de,,,Amnesia,,,,1988,"Edwards, K.",,,,,,,,,,TSTH,,,,
@,,b211ffb59f1fcdb86582be293e732c0841639204,,,Accelerator,@,,"v 1.00",1985,"Computer Concepts",@,,,,,,,,,,,,,
"Colossus 4.0: Chess",,b221eeb8bf9634e84168637917a18c5e05c1ef3b,,,"Colossus 4.0: Chess",,,,1986,CDS,,,[CHESS],,,,,,,,,,,
"BBC PD Disk 004: Small C Compiler",,b223510b4dbbf8155a12875460f0049db2e37d2c,,,"BBC PD Disk 004: Small C Compiler",,,"Copyright Public Domain",19xx,,,,,,,,,,,,,,,
"Family Games",,b2307aebe425ebd0ee0114fc7f387bcc67634bc3,,,"Family Games",,,,19xx,,,,,,,,,,,TSTH,,,,
"Gold Collection",,b23750f1d206df1c9efb26e1d63253c6177e0d2f,,,"Gold Collection",,,,19xx,,,,,,,,,,,,,,,
"Disk User: Number 06",,b23e06fa828cb328525fdcf509a5b6c11ed9132e,,,"Disk User: Number 06",,,,1988,,,,,,,,,,,,,,,
"Karate Combat",,b26ad1ff3c1020b752c3b836c8eb8ebc266041eb,,,"Karate Combat",,,,19xx,"Sykes, Martin",,,,,,,,,,S.M.,,,,
"Personal Money Management v4.1",,b26bf37de78eb1336f0b5e4cfb46dd98459a061a,,,"Personal Money Management",,,"v 4.1",1983,Acornsoft,,,,,,,,,,,,,,
"Revenge of the Snowmen",,b270b3962240491a9e8efca97d21e5c683a29ff2,,,"Revenge of the Snowmen",,,,19xx,"Micro User",,,[REVENGE],,,,,,,,,,,
Emily,,b285df1f5d6e430e4c09fe76c3fd51615fc52caa,,,Emily,,,,19xx,"Sigma Six",,,[EMILY],,,,,,,,,,,
Chark,,b2867637c11b57abbcc5e5b6a28c46888fb9f07b,,,Chark,,,,1984,"Delta 4",,,,,,,,,,TSTH,,,,
"Battle of Atlantis",,b289b53e7658e9f804a9e9056da3e29a815d47e8,,,"Battle of Atlantis",,,,1982,IJK,,,,,,,,,,1,,,,
Monopoly,,b28af5b38e157c222ec3a6185507ccfb25842bc6,,,Monopoly,,,,1982,IAS,,a,"a 2; [MONOPO]",,,,,,,,,,,
Golf,,b298e64e032aa222398903c08b3ba1faea98c794,,,Golf,,,,1984,"Micro User",,a,"a 1; [GOLF]",,,,,,,,,,,
@,,b29ede160f2bce3b36aa6115f48964c833f29abd,,,"CommStar 8179",@,,,1984,"Hood, A.",@,,,,,,,,,,,,,
Tarzan,,b2a5daa6b9be5a3969a9e1b026cdd85ac9d0bf0f,,,Tarzan,,,,1984,Alligata,,,[TARZAN],,,,,,,,,,,
"Plague Planet",,b2b9ad2c0482481587de0fde3cd75f0acebbe2ab,,,"Plague Planet",,,,1988,Alpine,,,,,,,,,,TSTH,,,,
"Sphere of Destiny",,b2ccf4522e3fd956b887a0444403f3de010ec2bd,,,"Sphere of Destiny",,,,1986,"Partis, Gary",,,,,,,,,,1,,,,
Arkanoid,,b2e9effcf468b9c7533b84d7d79c67c786d38973,,,Arkanoid,,,,1981,Imagine,,,[ARKLOAD],,,,,,,,,,,
Volcano,,b2f635b81f410a30ae13c9540f8b15a3da435ccb,,,Volcano,,,,1983,Acornsoft,,a,"a 1; [VOLCANO]",,,,,,,,,,,
"Amazing Q-Man, The",,b2f99d640539a93ac9f6d92dfe972148369c8e91,,,"The Amazing Q-Man",,"Amazing Q-Man, The",,19xx,"Blue Ribbon",,,,,,,,,,TSTH,,,,
@,,b2fc4e8278997d8084282424b1c1e18d07a28c99,,,"Advanced Disk Investigator",@,,"v 1.22",1986,ACP,@,,,,,,,,,1,,,,
Xanagrams,,b2ff1ff7f1554fc05ea7322fe20f6043ab08aa20,,,Xanagrams,,,,1983,Postern,,,,,,,,,,TSTH,,,,
"Stairway to Hell: Games Disc BUDJ2-r1",,b302d309a99d1a021f8023754ecf4985d7020b62,,,"Stairway to Hell: Games Disc BUDJ2-r1",,,,19xx,,,,,,,,,,,,,,,
"Emergency First Aid: Cardiopulmonary Resuscitation",,b306b6da480166aacd8fd96e14b132b8404f3f42,,,"Emergency First Aid: Cardiopulmonary Resuscitation",,,,1986,"Rennison, Andy",,,,,,,,,,,,,,
"Gateway to Karos",,b30d8373fc4bdf39f709d4ea6705410b4475630f,,,"Gateway to Karos",,,,1983,Acornsoft,,,,,,,,,,8-Bit,,,,
Poker,,b31229d39e311c9738510e68e324eb2d8d64c569,,,Poker,,,,1986,Duckworth,,b,"b 1; [HOWDIE]",,,,,,,,,,,
Contraption,,b313a8f0d666efd8556030789022d6e85d24bfec,,,Contraption,,,,19xx,Icon,,,[CONTRAP],,,,,,,,,,,
Janine,,b32c02745d4d9bacb085c42244c28e40a7fb058f,,,Janine,,,,19xx,,,a,"a 1; [JANLOAD]",,,,,,,,,,,
"Sleigh Bells",,b32e5c31f36a0240d4487169e32e305cc2c197b5,,,"Sleigh Bells",,,,19xx,Gemini,,a,"a 1; [SLEIGH]",,,,,,,,,,,
"Watford ROMs",,b34f9b8abc65227faca4bfc5e729eb09077e2f40,,,"Watford ROMs",,,"(Side 1)",19xx,,,,,,,,,,,,,,,
"8-Bit Software: Issue 22",,b3663bdf8b6d5fb13471f9f33b892a5916419afa,,,"8-Bit Software: Issue 22",,,,1992,"Shimmin, Daniel",,,[ADFS],,,,,,,,,,,
"3D Space Raider: Space Ace",,b388fc4b21528b30fe66ce74b56f2de15efd3e72,,,"3D Space Raider: Space Ace",,,,19xx,Alligata,,,[RAIDER],,,,,,,,,,,
Pentominoes,,b38c2f2fe68f8c9225d449208e0185c140a58a38,,,Pentominoes,,,,19xx,Statasoft,,,,,,,,,,TSTH,,,,
"Star Wars: The Empire Strikes Back",,b3a538f3ffc74f58780f9215ebb90b12d5e88ddc,,,"Star Wars: The Empire Strikes Back",,,,1988,Domark,,b,"b 1",,,,,,,,,,,
Cricket,,b3a796b7cc33aaf9d44c4145b990d1c1e9b5ee12,,,Cricket,,,,19xx,A&F,,a,"a 1; [HOWZSAT]",,,,,,,,,,,
"A&B Computing: Volume 1: Number 12",,b3aaf31355f05e6321e33cacfb6eda143cda259d,,,"A&B Computing: Volume 1: Number 12",,,,1985,A&B,,,,,,,,,,Dave,,,,
"Holed Out: Pine Isles",,b3c58dcc980361d58b9c9a3551780b7502b181c3,,,"Holed Out: Pine Isles",,,,1989,"Fourth Dimension",,,,,,,,,,,,,,
@,,b3c83462864f29deebc1a86a00c1db9c754fc14f,,,"Printmaster Epson",@,,"v 1.00",1984,"Computer Concepts",@,,,,,,,,,,,,,
"Space Jailer",,b3ca09f81b506a5628b1fedb7eaccfdc0d52024f,,,"Space Jailer",,,,19xx,"Micro Power",,,,,,,,,,TSTH,,,,
"Southern Belle",,b3d24b54bb1f9b4387d222cb98fc2a537fb12232,,,"Southern Belle",,,,19xx,,,,,,,,,,,TSTH,,,,
"Star Port",,b3d676bb8c608c5fb167d2a1f5e466fb9d2266f1,,,"Star Port",,,,1990,Superior,,,,,,,,,,TSTH,,,,
"Brain Teasers",,b3debc49aa4dd7d5c824589408893f575cdb251e,,,"Brain Teasers",,,,1983,Dynabyte,,,[TEASERS],,,,,,,,,,,
Quadrangle,,b3e5a6e2829babcb7479a4f63a4d31a8fce68355,,,Quadrangle,,,,19xx,,,,[QUADRAN],,,,,,,,,,,
"Harston PD Library: Utilities 03",,b3eec0f118ddd25fada913397318cb5c95a1f75c,,,"Harston PD Library: Utilities 03",,,"Copyright Public Domain",19xx,"Harston, J.G.",,,,,,,,,,,,,,
"Harston PD Library: Paint",,b3f2d2623b8866d68bc7d119a0b347fdf406eb52,,,"Harston PD Library: Paint",,,"Copyright Public Domain",19xx,"Harston, J.G.",,,,,,,,,,,,,,
Bismarck,,b420e139470d268cdd05f82369e55f9e8f2e400c,,,Bismarck,,,,19xx,BBC,,,,,,,,,,TSTH,,,,
"Wheel of Fortune: Epic Adventure 4",,b424f59376f4a55d289789e6f50b10b305fb4a60,,,"Wheel of Fortune: Epic Adventure 4",,,,1984,Epic,,,,,,,,,,,,,,
@,,b42ae689156e2f92be27558b9b94b4966fc7ac94,,,Probe,@,,"v 4.02",1984,Altra,@,,,,,,,,,,,,,
"Star Force Seven",,b432f5e71317e8d6ee79db2d4c88fcfad29206b5,,,"Star Force Seven",,,,19xx,"Bug Byte",,a,"a 1; [INTRO]",,,,,,,,,,,
"Acorn User: Issue 1985.11",,b435164f1b5ce651a9962abaabc2fc9c5007a45b,,,"Acorn User: Issue 1985.11",,,,19xx,,,,,,,,,,,,,,,
"Snooker v4",,b43dd14e5032ebcc8557fdbefed840ff19be376f,,,Snooker,,,"v 4",19xx,Acornsoft,,,,,,,,,,TSTH,,,,
"Staircase Stampede!",,b443068f27e3ba5653ca43f0cbbb7e6299dbb29e,,,"Staircase Stampede!",,,,1984,Comsoft,,a,"a 3",,,,,,,,,,,
"Holed Out: Glen Aigre & Eagle Park",,b4475e56fae9786c4b964e43b0b1a14dec9e8368,,,"Holed Out: Glen Aigre & Eagle Park",,,,1989,"Fourth Dimension",,,,,,,,,,TSTH,,,,
"Best of Acorn User, The",,b44ee05e8da828890e4cc869e3025ca1df0ebaaa,,,"The Best of Acorn User",,"Best of Acorn User, The",,19xx,"Acorn User",,,,,,,,,,,,,,
"Mysterious Adventure 09: Perseus and Andromeda",,b4615aba34667ad3bc15415e056b543a911457af,,,"Mysterious Adventure 09: Perseus and Andromeda",,,,19xx,"Digital Fantasia",,a,"a 2; [PERSEUS]",,,,,,,,,,,
"Banana Man",,b484d225832be46e55a815fa686580e181c5628a,,,"Banana Man",,,,1985,"Blue Ribbon",,,,,,,,,,,,,,
Woks!!,,b498ae165d181958a70db9be9b9ab829bfc4d674,,,Woks!!,,,,1986,Unicorn,,,[WOKS],,,,,,,,,,,
Owzat,,b49a7452e3295505e61f851f702cabfee49da1d5,,,Owzat,,,,19xx,,,,,,,,,,,TSTH,,,,
"Spy vs Spy",,b4a3bdf06a93e3e8d05bba99153ce12802c2b1c4,,,"Spy vs Spy",,,,1987,Tynesoft,,,,,,,,,,1,,,,
"Boulder Dash",,b4a57748cc5a003d3dc7c72e29e571f920e1179a,,,"Boulder Dash",,,,1988,Tynesoft,,a,"a 2",,,,,,,,,,,
Pantheon,,b4b26dc3feca2444348efaadf7207d950ce942bd,,,Pantheon,,,,19xx,Superior,,a,"a 1",,,,,,,,,,,
Blockbusters,,b4b6c813ee20d0499439032f37aac79cd5ba6b39,,,Blockbusters,,,,1985,Macsen,,b,"b 2; [BLOCKB]",,,,,,,,,,,
Ewgeebez,,b4b7db5c4773f3ed21aa164b4caa56fb315a6526,,,Ewgeebez,,,,1984,"Software Projects",,,[EWGEE],,,,,,,,,,,
Spellbinder,,b4ba3666bbdae1b507e74e9ac9ac2a7c9b6fa78b,,,Spellbinder,,,,19xx,Superior,,,,,,,,,,2,,,,
"Hobgoblin v2.0",,b4c06e2a9c18965845f77246d8459d620e41ac49,,,Hobgoblin,,,"v 2.0",19xx,Atlantis,,,,,,,,,,3,,,,
Woks!!,,b4c202d30747b62d96073d2052d0b426adc92dc4,,,Woks!!,,,,1986,Unicorn,,,,,,,,,,TSTH,,,,
@,,b4c39d1db1c51ef084e220c585fe3e16d867cf32,,,"Command Master",@,,"v 3.11",1988,Beebug,@,,,,,,,,,,,,,
"Palace of Magic",,b4caf742a8c7cf4239343c8b32233cbfe43686d4,,,"Palace of Magic",,,,19xx,Superior,,a,"a 1",,,,,,,,,,,
"Miscellany 2",,b4d30d2388c078c343eb8a7344823f597421db22,,,"Miscellany 2",,,,19xx,GLM,,,,,,,,,,,,,,
"Mysterious Adventure 01: Golden Baton",,b4f866675a1bdc0877ad13a5069413170561e0a5,,,"Mysterious Adventure 01: Golden Baton",,,,19xx,"Digital Fantasia",,a,"a 2; [BATON]",,,,,,,,,,,
"Dive Bomber",,b5018ab6c7c1a5e5cfe23e3f70b7e74f5c1d07c2,,,"Dive Bomber",,,,1984,Beebug,,a,"a 1; [DIVE]",,,,,,,,,,,
@,,b50778d32c6805330ea80f30461433f19e546afc,,,Prestel,@,,"v 1.00",19xx,"Watford Electronics",@,,,,,,,,,,,,,
"Smash 7",,b50c0352fd6573a8241f2306198d2d105699b303,,,"Smash 7",,,,19xx,,,,,,,,,,,TSTH,,,,
@,,b517e9d236845915accd8cf2e551697b942fd50f,,,HDFS,@,,"v 1.05",1989,AJCD,@,,,,,,,,,,,,,
Chess,,b52408482e295efa64b6a4abb204b90b55c0e467,,,Chess,,,,1983,"Askey, S.C.",,,[CHESS-B],,,,,,,,,,,
"Lords of Time",,b5271546881432c1a3f6257d440937d66d89fd94,,,"Lords of Time",,,,19xx,"Level 9",,a,"a 1",,,,,,,,,,,
"Tree of Knowledge",,b5277de508871e6a42ca1f72db46f3aae2b6232e,,,"Tree of Knowledge",,,,1982,Acornsoft,,,,,,,,,,,,,,
"Combat Lynx",,b52e0fc340afcab66908a6a5dfa3db605795d22d,,,"Combat Lynx",,,,19xx,Durell,,,[LYNX],,,,,,,,,,,
"Mr. T's: Money Box: Money",,b53227c874c33412a6c5e21d076aff7834356800,,,"Mr. T's: Money Box: Money",,,,19xx,Ebury,,,,,,,,,,,,,,
"TMS Sound and Music Library",,b54a3f2f81a509f74c058e2539a37004fe30999c,,,"TMS Sound and Music Library",,,"(Side 0)",19xx,,,,,,,,,,,,,,,
"Space Invaders",,b5603caf3554f0cb861c8c956bd5609e5bda9a44,,,"Space Invaders",,,,19xx,Superior,,,,,,,,,,,,,,
"Zelda Meets the Bug Eyes",,b57c5ccc487784b321cbf23f23b73ee2e0eb28ce,,,"Zelda Meets the Bug Eyes",,,,19xx,Icon,,a,"a 1; [BUGEYES]",,,,,,,,,,,
"Samples 06",,b593db625f4b85dab02e8f2eaa3f9d9cb9fcf530,,,"Samples 06",,,,19xx,"Richardson, C.J.",,,,,,,,,,,,,,
"Program Power 2",,b59aa5dacbb7f5ece8d0384af17734dfb76e324a,,,"Program Power 2",,,,19xx,,,,,,,,,,,,,,,
"Disk User: Number 03",,b5a93529595d4d11cae2b26dd6580b4e50f90401,,,"Disk User: Number 03",,,,1987,,,,,,,,,,,,,,,
"Software Invasion Games",,b5a973ea988b05357323605c9ce9129a5fdd2c51,,,"Software Invasion Games",,,,19xx,,,,,,,,,,,,,,,
"Maze in Space, A",,b5afc5b3324d9c2c3b0df61af2a08557794cb6c2,,,"A Maze in Space",,"Maze in Space, A",,1983,Slogger,,,,,,,,,,2,,,,
"Target Practice",,b5b936b89f7869df09284a8be2a57e5b103ad9d6,,,"Target Practice",,,,19xx,,,,[TARGET],,,,,,,,,,,
"Galactic Firebird",,b5cccf67797ccb6c53ed5f0f7c8086a994c4b44b,,,"Galactic Firebird",,,,1983,"Kansas City Systems",,,,,,,,,,TSTH,,,,
"Star Force Seven",,b5ce843c1ec3ae493cb255a32df6bc471338d4dd,,,"Star Force Seven",,,,19xx,"Bug Byte",,,[INTRO],,,,,,,,,,,
Perplexity,,b5d76c8265f4c2f65a39f487b97871719a207335,,,Perplexity,,,,1989,Superior,,,,,,,,,,2,,,,
"Pyramid, The",,b5ec7dd8c58867d26d156dddece2e3fbe2250ad9,,,"The Pyramid",,"Pyramid, The",,19xx,,,,,,,,,,,2,,,,
"Hobgoblin v2.0",,b5ef6e942bf812da1dee917d871c00e617899e73,,,Hobgoblin,,,"v 2.0",19xx,Atlantis,,,,,,,,,,4,,,,
"Night Strike",,b5f373ffa9f551b603200874530581417cb92323,,,"Night Strike",,,,1986,"Guest and Alcock",,,[NIGHT],,,,,,,,,,,
"Dragon Rider",,b5f38086f03a3e7b676acc30b202f4371a430e01,,,"Dragon Rider",,,,19xx,Salamander,,a,"a 1; [DR1]",,,,,,,,,,,
"BBC PD Disk 152: Horoscope",,b60397d71e119cbfa78202dafc0ee70073a5e5b1,,,"BBC PD Disk 152: Horoscope",,,"Copyright Public Domain",19xx,,,,,,,,,,,,,,,
"Caves of Trall, The",,b6056f85d00da35ab86d7adc396405e34c83f8e8,,,"The Caves of Trall",,"Caves of Trall, The",,19xx,,,,[CAVEMAN],,,,,,,,,,,
Hunchback,,b60801b5757b7e3e0f6c0fefb7ff3e4faad2cd23,,,Hunchback,,,,19xx,Superior,,,,,,,,,,TSTH,,,,
@,,b608595a944ece0a102a4af8f3f8ce814f6da39d,,,"Micro Prolog",@,,"v 3.1",1984,LPA,@,,,,,,,,,,,,,
"Mysterious Adventure 08: Wizard of Akyrz",,b60f2e043755b1a508b128dfc095a3083e9fbbd7,,,"Mysterious Adventure 08: Wizard of Akyrz",,,,19xx,"Digital Fantasia",,b,"b 1; [MYSTERI]",,,,,,,,,,,
Camelot,,b6109427e4d07d7b8ec9544a0d7a90324ac5991c,,,Camelot,,,,19xx,"Acornsoft - Superior",,,,,,,,,,,,,,
"Space Adventure",,b61cdeab7a3617d8c74082ed1d319ebfe2b7edb4,,,"Space Adventure",,,,1983,Pro,,,,,,,,,,TSTH,,,,
@,,b61dd9336d4ebaf2f4d821e4cbd94fe5dc72d912,,,"Oxford Pascal",@,,"v 1.0",19xx,"Oxford Computers",@,,,,,,,,,,,,,
"Adventure 03: Secret Mission: BBC v1.0",,b61f627571c872a8355e0e3b2793814054b2fce1,,,"Adventure 03: Secret Mission: BBC",,,"v 1.0",1979,Adams,,,,,,,,,,TSTH,,,,
Ravenskull,,b62c3d6201941c97098e21ad0c6f7500bb441b90,,,Ravenskull,,,,1986,Superior,,,,,,,,,,,,,,
"Kissin' Kousins",,b6618384abd80c9af9e8faf353ba2d97aaf92c19,,,"Kissin' Kousins",,,,1985,English,,a,"a 2; [KISSIN]",,,,,,,,,,,
"Creepy Cave",,b66e02fa533e72f5129d24f22b7681d75eb47cb1,,,"Creepy Cave",,,,19xx,Atlantis,,a,"a 1; [CAVE]",,,,,,,,,,,
@,,b6711a6f01ef1f7b2ea4ccf8cb667a6ef67ca9e3,,,CP-ROM,@,,"v 1.01",1985,"Pickering, R.",@,,,,,,,,,,,,,
"Timetrek: Starship Enterprise",,b67144c80c174d7d000ddc891fef97e157eede9a,,,"Timetrek: Starship Enterprise",,,,1982,"Program Power",,,[TIMETRE],,,,,,,,,,,
"Morris Miner",,b672a3bc5ff3d159967080859a1ef309c6e6464e,,,"Morris Miner",,,,19xx,"Temple, J.",,a,"a 1; [MORRIS]",,,,,,,,,,,
"Spaceman Sid",,b67c8de23bda43084717c440b6a400656ad335bb,,,"Spaceman Sid",,,,1984,English,,a,"a 1; [SID]",,,,,,,,,,,
Emperor,,b6a94f8c83dc1dd030045ff9a7be7eb35023ed72,,,Emperor,,,,1983,Molimerx,,,[EMPEROR],,,,,,,,,,,
"Lords of Time",,b6ab5ee1729bce8492edafb82f93d9fb30e7cc02,,,"Lords of Time",,,,19xx,"Level 9",,,[B.TIME],,,,,,,,,,,
"Play with Pip",,b6ae82a37562999bf95d1c298948e57f04b79035,,,"Play with Pip",,,,19xx,,,,,,,,,,,8-Bit,,,,
Exile,,b6c386785e10e695d67b561e22e5ac10b416cba5,,,Exile,,,,19xx,Superior,,,,,,,,,,1,,,,
"Micro User, The: Volume 07: Issue 08",,b6c6568f3b389c459c3cfa074f2965db1f52e271,,,"Micro User, The: Volume 07: Issue 08",,,,1989,"Micro User",,,,,,,,,,,,,,
"Fruit Worm",,b6f94c83ea19a99f5090b545c7244b647886a4ce,,,"Fruit Worm",,,,19xx,Shingosoft,,a,"a 1; [FRUITW]",,,,,,,,,,,
"Acorn User: Issue 1987.10",,b706d02f451320bd6510cec8197a4c12ba281a9c,,,"Acorn User: Issue 1987.10",,,,19xx,,,,,,,,,,,,,,,
Trapper,,b707efa9f2b74a0f2ea75df906a26bbe8661e380,,,Trapper,,,,1987,"Blue Ribbon",,,[TRAP1],,,,,,,,,,,
"What Is Man by Mark Twain: Part 1",,b7112a2be39656346c7b98eb8fc9276c3cf1b81a,,,"What Is Man by Mark Twain: Part 1",,,"Copyright Public Domain; (Disc 1 of 2)",19xx,,,,,,,,,,,8-Bit,,,,
Psycastria,,b726def20d1e97c9dabf23d07f1866edbaac70ae,,,Psycastria,,,,1986,Audiogenic,,,[PSYCAST],,,,,,,,,,,
"Dune Rider",,b73e8f698599caf2a5c9e000da8707d19f983690,,,"Dune Rider",,,,19xx,"Micro Power",,a,"a 2; [DUNE]",,,,,,,,,,,
"Acorn User: Issue 1990.08",,b73f8f0c4157dee51f642e816b67b0c34e92b2c5,,,"Acorn User: Issue 1990.08",,,,19xx,,,,,,,,,,,,,,,
"8-Bit Software: Issue 38",,b74218cdab4cdd24c9e4fb27a81dc37fb0831ec3,,,"8-Bit Software: Issue 38",,,,1994,"Richardson, C.J.",,,,,,,,,,,,,,
"Return of the Diamond",,b74d16174784d2b64b930ef49350acc8610c6ed2,,,"Return of the Diamond",,,,19xx,,,a,"a 2; [DIAMOND]",,,,,,,,,,,
"First Moves: Chess",,b7549130dfdedcf7782973d9214e5f370e83934f,,,"First Moves: Chess",,,,19xx,Longman,,,[E00DFS],,,,,,,TSTH,,,,
@,,b758a077908164e80672d6047972643c6d4d32c6,,,"Master ROM",@,,"v 1.03-2",1988,Beebug,@,,,,,,,,,,,,,
