"Group","SHA1","ID","Folder","FileName","Title","Transliterated Name","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
"SMWorldbound 2: Special Raocow Edition by TLMB",,599c96afcfd0045de5e66c7f9c1512786c108588,,,,,,"(2010-07-17) (SMW1 Hack)",,,,?,,,,,,,,,,,,
"Tsuri Tarou",,59a17959cc8c491f44f6b987a6dcbdc89bdf1262,,,,,,"(J) [f1]",,,,?,,,,,,,,,,,,
"Final Fantasy III",,59a2e369f58ab4df5f7f56330327348fa1f27f0e,,,"Final Fantasy VI",,,,1994,Square,jp,,,,,,,,,4,,,,
"Super Wagyan Land",,59a374c8a9826185b095c48ba5c6e4f1b7c826b0,,,,,,"(J) [h1C]",,,,?,,,,,,,,,,,,
"Dragon Quest I & II",,59a3be5498c86b91e8dbb2f4137a8704b10475f0,,,"Dragon Quest I & II",,,,1993,Enix,jp,,,,,,,,,1,,,,
"Bio Metal",,59a51f579cb6fda2944387f20e7ba032f151440f,,,,,,"(U) [T+Fre_terminus]",,,,?,,,,,,,,,,,,
"Super Pinball: Behind the Mask",,59a8052068c23346731bde2eb160d31c77ac2b92,,,,,,"(J) [!]",,,,?,,,,,,,,,,,,
Troddlers,,59a850462151f420e9b4b72284b481fe248a8efa,,,,,,"(U) [!]",,,,?,,,,,,,,,,,,
"Insane World",,59a9dc3ff0f48d2b6b40789f25af8b909835359d,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"LYT Psycho Version",,59aa62eeafb718972d50b865da03328afb1db56a,,,,,,(PD),,,,?,,,,,,,,,,,,
"Teenage Mutant Ninja Turtles IV: Turtles in Time",,59add584f16b607607348e65c245ca6ad7a5fcb8,,,"Teenage Mutant Hero Turtles IV: Turtles in Time",,,"Language en",1992,Konami,eu,,,,,,,,,,,,,
"Hyper V-ball",,59af11f394437f15decb2f27270e2e96c2a577d5,,,"Hyper V-Ball",,,(E),,,,?,,,,,,,,,,,,
"Super Genjin 2",,59b0a404cc0b3ffe0e653dfe90a9225ecd9b1e80,,,"Super Genjin 2",,,,1995,"Hudson - RED",jp,,,,,en,,,,,,,,
"Street Fighter Alpha 2",,59b210e7c31d7660a93f0e529c9ea4078d0c280c,,,,,,"(U) (VC)",,,,?,,,,,,,,,,,,
"Super Mario All-Stars",,59b55735a084f76dba1feec39398008e8f3698b2,,,"Super Mario 3 Expert",,,"(SMA Hack) [a1]",,,,?,,,,,,,,,,,,
"FEDA: The Emblem of Justice",,59b59911d302e538f06af585737579e539c425c3,,,"Feda: The Emblem of Justice",,,"(Beta) [h1C]",,,,?,,,,,,,,,,,,
"Street Fighter II: The World Warrior",,59b96496a8f18f24c72b9398727625a9ffa181d3,,,,,,"(J) [h3]",,,,?,,,,,,,,,,,,
"King of Dragons, The",,59bd7c137b7f57cc6000f2ed283aece82a923fd5,,,"The King of Dragons",,"King of Dragons, The",,1994,Capcom,jp,,,,,,,,,3,,,,
"Darkdyllon's SMW",,59c182b027cb3594ed09380a161ea4a2a7bf18ae,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"Super Mario Kart",,59c247e607f5aef2f124d0c369e698335b5e7189,,,"Super Mario Kart 8 v1.2",,,"(SMK Hack)",,,,?,,,,,,,,,,,,
"Kaizo Puzzle",,59c3bb97e3f9519bb9cd71e724f00dfd997a6496,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"Joe & Mac",,59c81e8fbe15a9d91e48be5b66c62986f165a165,,,"Joe & Mac: Tatakae Genshijin",,,"(J) [b1][t1]",,,,?,,,,,,,,,,,,
"SMWC 24hosmw 2",,59c857603ca5b68c0f7710a7a4aeb6ae805a2fec,,,,,,"(#11-R31) - Super Mario Bros. 4 by Nicole (2012-05-26) (SMW1 Hack)",,,,?,,,,,,,,,,,,
"Super Castlevania IV",,59cb1f4f7f85756d73f88bba2d78da79e7685a68,,,,,,"(U) [T+Fre100_Xam][o1]",,,,?,,,,,,,,,,,,
"Luigi in Where is Mario",,59cb9ef7f480a47c1de86d33bc519f942df1f6a1,,,,,,"(Demo) by Flopping Luigi (L.C.M.O.) (2010-03-03) (SMW1 Hack)",,,,?,,,,,,,,,,,,
"Fire Emblem: Monshou no Nazo",,59cc52f0adc284b9f483b6077454b1159777b912,,,,,,"(J) (V1.0) [T+ChT1.03_Wolf Group]",,,,?,,,,,,,,,,,,
"Unknown Super Mario World",,59d006f94199e4dfbf0e1f0debc205da4fafb660,,,,,,"(164) (SMW1 Hack)",,,,?,,,,,,,,,,,,
"Star Fox",,59d218df2a670fa7f0e12c6a31679aea415fd86c,,,,,,"(U) (V1.0) [h2C]",,,,?,,,,,,,,,,,,
"Brain Lord",,59d33ffef3aec031b238fdfe7299e17efe68d097,,,,,,"(U) [T+Fre]",,,,?,,,,,,,,,,,,
Casper,,59d578d2c1762627da0d13e6b4c2b56a08b72f5b,,,,,,"(U) [!]",,,,?,,,,,,,,,,,,
"Hanon's Great Adventure 2008 v1.0 Demo",,59d807c840377f5b496db92a9f96116baf34f8cd,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"Ogre Battle: The March of the Black Queen",,59db0d7d3bd6b86c3b612884e5890fc4bbb8e606,,,"Densetsu no Ogre Battle",,,"(J) [h1C]",,,,?,,,,,,,,,,,,
"Eek! the Cat",,59dc17a9aff42f35513cb29397d43ce8b40ae250,,,"Eek! The Cat",,,"(U) [h1C]",,,,?,,,,,,,,,,,,
"Super Mario in Bowser's Last Stand",,59deb6365db9fa9fab2c0dd187a6220a2ddb29bf,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"Edono Kiba",,59e0b35429ba86d6e2dd029c7ac470504533f96f,,,,,,"(J) [t1]",,,,?,,,,,,,,,,,,
"Final Fantasy VI: T-Edition v1.4.9 by Tsusshi",,59e0ca26347d7bb9c4ea8ad0dd343870dcbafd53,,,,,,"(2014-07-14) (Hack)",,,,?,,,,,,,,,,,,
Scooby-Doo,,59e3920bcda8a16b16decdf274456ac1c3ff613e,,,Scooby-Doo,,,,1995,"Acclaim - Argonaut - Sunsoft",us,,,,,,,,,,,,,
"VIP & Wall Mix 4 Test_14",,59ea768e8903302706e39350c382b0f8a3263919,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"Dragon Ball Z: Super Butouden 2",,59ecf0d4d0a93f816b8a3acf5cc363081f96db3c,,,"Dragon Ball Z: La Legende Saien",,,"(F) [b2]",,,,?,,,,,,,,,,,,
"Ghoul Patrol",,59ef600d66f17f7475d3f5619de1108bfb8a1716,,,,,,"(U) [h1C]",,,,?,,,,,,,,,,,,
BlackThorne,,59ef9572e3758e7a6962ce303d99eb7053274f14,,,Blackthorne,,,"(U) [T+Rus_Shedevr]",,,,?,,,,,,,,,,,,
"Tecmo 2004 Juice",,59f807e861ed041c91051d2cfb23aef5525a75c2,,,,,,"(TSB Hack)",,,,?,,,,,,,,,,,,
"Super Mario World 2: Yoshi's Island",,59fa7ca385effbb90ae3e801788f13de1d0c3302,,,"Kamek's Revenge Demo! v0.1",,,"(SMW2 Hack)",,,,?,,,,,,,,,,,,
"Sonic Blast Man",,59fc1cf3cdbfc9a24d2bc307a56d453f9f388483,,,"Sonic Blast Man",,,"Language en,ja",1992,"Disco - Taito",jp,,,,,,,,,1,,,,
"Dark Side of the Kingdom 2",,59fca278862377cb0f7537dfc1b61c32ae1b4122,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"Super Caesars Palace",,59fd2f572bffc890813cb554f04d7c3d4f68f811,,,,,,(Beta),,,,?,,,,,,,,,,,,
"Zombies Ate My Neighbors",,59fe5732a2427f016b1218e019bef5a0a16da3f3,,,"Zombies Ate My Neighbors",,,,1993,"Konami - LucasArts",us,,,,,,,,,4,,,,
"Tottemo! Lucky Man",,5a07729e7e93c6d3737ad49d4c5ecb0904f363de,,,,,,"(J) [h1C]",,,,?,,,,,,,,,,,,
"Super Fishing: Big Fight",,5a0a981e04ea5eb5f053129a368d1216ff4c90dd,,,,,,(J),,,,?,,,,,,,,,,,,
"Captain Novolin",,5a0e1a8cdca987966dae6611bbdf4d02cab92e96,,,,,,"(U) (M3) [b1]",,,,?,,,,,,,,,,,,
"Kanaderu Convert 2",,5a0e2b4f6dd5ccb2c4bcfa51bfacf905da0d6bd4,,,,,,(BS),,,,?,,,,,,,,,,,,
"Ultimario V1.3 Demo",,5a10c3de4fecc879d113bee82bfc84cd1f90c071,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"Castles, The",,5a12e8b75445ece0b8b73c3c9f3f6d399f8aba45,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"Shodan Wii v086",,5a133354fff359cf9a2331d9eaf8c91c0ec57be5,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"Dragon Ball Z: Super Saiya Densetsu",,5a14e8dcda2e44852a02f71507cc7eaaed5e18e2,,,,,,"(J) (V1.1) [b1]",,,,?,,,,,,,,,,,,
"Yume Meikyuu: Kigurumi Daibouken",,5a15a4d4ed812f814370209ac70c1ac933b66005,,,,,,(J),,,,?,,,,,,,,,,,,
"Play as Baby Mario",,5a17f3a52c7a6ef5b2ef0ea05a5364871b221797,,,,,,"(Walking) (SMW1 Hack) [b1]",,,,?,,,,,,,,,,,,
"Lodoss Tou Senki: Record of Lodoss War",,5a185dee0cb22d48f8e02ebfed13568525e2588d,,,,,,"(J) [T+Eng.90_LNFT][a1]",,,,?,,,,,,,,,,,,
"Super Mario All-Stars",,5a194fe6812fbf3657f59e711eed00eec1f84e0a,,,,,,"(U) [T+Spa100_Emu4ever]",,,,?,,,,,,,,,,,,
"PRGMDEST_sdk2_v3 by PRGMDEST",,5a1b430758c09947ecbd6c7c24095118a121a46d,,,,,,"(2010-01-10) (DKC2 Hack)",,,,?,,,,,,,,,,,,
565,,5a1d9e54d63466669d0f49624ece9b05eff077c7,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"Pachinko Monogatari: Pachi-Slot mo Aru deyo!!",,5a259e17c0cf0b005085bad556bc47cac5441568,,,,,,"(J) [!]",,,,?,,,,,,,,,,,,
"Lufia & The Fortress of Doom: Lufia 2 Font",,5a279bb727d5e4659d6affb242b73e01d2ae94c3,,,,,,(Hack),,,,?,,,,,,,,,,,,
"Harley's Humongous Adventure",,5a2a02771b01ea9e6740dcfda36e016c267c3ced,,,,,,"(Beta) [b1]",,,,?,,,,,,,,,,,,
"NBA All-Star Challenge",,5a2ac60b132f103dbd43b3a8442a6dbdd12df8cd,,,,,,(J),,,,?,,,,,,,,,,,,
"Secret of the Stars",,5a30540002eb979ea445a6ef3256d91b209c6b9a,,,,,,"(U) [h2C]",,,,?,,,,,,,,,,,,
"Chrono Trigger",,5a306e5475dbcb5fd3c412ec78b7121719d30701,,,"Chrono Trigger",,,,1995,Square,us,a,"a 7",,,es,,,,,,,,
"Genghis Khan II: Clan of the Gray Wolf",,5a326ee5b363ad83ea3904208e53d55d3e3283d4,,,"Super Aoki Ookami to Shiroki Meshika: Genchou Hishi",,,"(J) [b2]",,,,?,,,,,,,,,,,,
"Booyah Mario World by scrimpy",,5a3564a3729792165ef6da3008bf10e76dad2b60,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
SMWCPro21-03-10,,5a3599b251a3a8316a8b0b0f50edf3068b6d4905,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"Wing Commander: The Secret Missions",,5a379295545ac07a70b2a465c03a48a6b5ee302e,,,,,,"(U) [h1C]",,,,?,,,,,,,,,,,,
"Zico Soccer",,5a38ed2b15995cd5ee1ca6378aa2f997f55bd586,,,,,,"(J) [hI]",,,,?,,,,,,,,,,,,
"Super Mario World Extra Demo 1",,5a39845f3eb8469288f9d3bcda7e0aac291d56bc,,,"Super Mario World",,,,1991,Nintendo,us,,,,,,,,,89,,,,
"Universos Paralelos Demo",,5a3caaa4801442a1ecc09e051a2c33cbc583116d,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"Earthworm Jim",,5a3ee36b0ebe37cc7fc2c1d5a1bf9ec731a1aff3,,,,,,"(U) [t3]",,,,?,,,,,,,,,,,,
"Final Fantasy III",,5a3fa631996895a2b56e20831db7cd2441aa6193,,,"Final Fantasy VI",,,,1994,Square,jp,,,,,,,,,21,,,,
"SMWC 24hosmw 2",,5a3fbf412c062c47d5f54ae49d894e633ba47fcd,,,,,,"(#10-R37) - Entry by Roykirbs (2012-05-27) (SMW1 Hack)",,,,?,,,,,,,,,,,,
"Wizardry VI: Kindan no Mahitsu",,5a45ebc1ef0ad1400ef79f057e007e25e2383a04,,,,,,"(J) [h2C]",,,,?,,,,,,,,,,,,
Cliffhanger,,5a494362063c61c3207d2bb49ee43766f9a4f00f,,,,,,"(U) [!]",,,,?,,,,,,,,,,,,
"Front Mission",,5a4a815160b695e3b5cd46995f817bd0043ee639,,,,,,"(J) (V1.0) [h3C]",,,,?,,,,,,,,,,,,
"ExAnimated Overworld Test by Ripperon-X",,5a4d163829a12a30644f35ae272a0e16ebd64c01,,,,,,"(2012-08-15) (SMW1 Hack)",,,,?,,,,,,,,,,,,
"Prince of Persia 2: The Shadow & The Flame",,5a56447af32aaeaa919d2bd22394a515dfcfa6de,,,,,,"(U) [!]",,,,?,,,,,,,,,,,,
"RPG Overworld: Base Hack by lolcats439",,5a56dc242f2eeaf2abad3ef9fb3b33235f8802e0,,,,,,"(2009-10-28) (SMW1 Hack)",,,,?,,,,,,,,,,,,
WinterWonDerpLand,,5a5d17d6a2b9f4dde715efc3b79691b04639db4b,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"Donkey Kong Country 2: Diddy's Kong Quest",,5a5ee7c1e3d36530c3ebf98bdced2c9c3a0313ab,,,,,,"(G) (M2) (V1.1) [!]",,,,?,,,,,,,,,,,,
"Mystic Ark",,5a666e9cdeb50502254582389b27226483973b02,,,,,,"(J) [T+Eng1.01_Dynamic Designs]",,,,?,,,,,,,,,,,,
"Snake Blasters",,5a6856c6e34c39a63f99559c575ce91cda56c990,,,,,,(Beta),,,,?,,,,,,,,,,,,
1980wk2,,5a6a567fea1019c53dc243851e07802ce95b4001,,,,,,"(TSB3 Hack)",,,,?,,,,,,,,,,,,
"Super Mario World 2010: 20th Anniversary by moi",,5a6add81ee04358f8b45f44975a9b4c24fcf7e71,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"3x3 Eyes: Seima Kourinden",,5a6caecc51cf872366713782754e67ea383bc77b,,,,,,"(J) [b2]",,,,?,,,,,,,,,,,,
"Pipe Dream",,5a7065b6caf882bc8a6f46cf6354054e43131e84,,,,,,"(J) [hI]",,,,?,,,,,,,,,,,,
"JDC's Title Screen LDC 2",,5a726599006d8d7052ae49ab196f573b67bf4049,,,,,,"(#5-R1) - Mario's Island Adventure by Enjoirider (2011-09-16) (SMW1 Hack)",,,,?,,,,,,,,,,,,
"NHL '94 Altered",,5a79968cf1766754dc575e1ae3309de25e731d10,,,,,,"(2011) (Hack)",,,,?,,,,,,,,,,,,
"Gourmet Sentai: Bara Yarou",,5a799cd88f3b2379f76dc81d26b08de164b24615,,,,,,"(J) [h1C]",,,,?,,,,,,,,,,,,
"Kick Off",,5a7c0a88d439fdf5458e8ef4109b9f3ca75d9273,,,,,,"(E) [!]",,,,?,,,,,,,,,,,,
"Final Fantasy II",,5a7c0efb71b89fb265eb6a75a971df8fab2124d9,,,,,,"(U) (V1.1) [T+Bra]",,,,?,,,,,,,,,,,,
"Carrier Aces",,5a7cf0b3bcad9ce270c6d903ae8602ea6309138e,,,,,,(J),,,,?,,,,,,,,,,,,
"Fourth Sector, The Final v1.1 Demo",,5a7ecd2ccd5b0d73d2be9bc4d59a121bc0befab4,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"Tecmo 1994",,5a80a86995e24b65b4ab4fc283b8ec5c7228b580,,,,,,"(TSB Hack)",,,,?,,,,,,,,,,,,
"Prince of Persia",,5a8414280d4d4350cc064a85dab96dd8999dd53a,,,,,,"(J) [t1]",,,,?,,,,,,,,,,,,
"SMWCP2: World 3",,5a89b9cb303fb81bbae00ac5bc2a567a6ad3ae8b,,,,,,"(#016) - Ghastly Grotto by Jayfeather + Desert-Fox (2011-07-06) (SMW1 Hack)",,,,?,,,,,,,,,,,,
X,,5a90b36d5585a513a5782f44ee09623132db8c22,,,,,,"(Tech Demo 2) (Beta)",,,,?,,,,,,,,,,,,
Animaniacs,,5a91eb83e5227effc53a510bd6dbc37bb01d1a2a,,,Animaniacs,,,"Language en",1994,Konami,eu,,,,,,,,,5,,,,
"Masaki Shimono no Fishing To Bassing",,5a943c0dad53326428162aaea9cbe9c2a6603efa,,,,,,"(J) [h1C]",,,,?,,,,,,,,,,,,
"Zelda no Densetsu: Map 1: Link Version",,5a97d1bd4668bc6ddb3f005958509a55a3083970,,,"BS Zelda no Densetsu: Map 1: Link Version",,,"(J) [T+Eng2015-01-20_BSZHP]",,,,?,,,,,,,,,,,,
SMB3MUSICPOWFIX,,5a9a433bf7bd65b84a37c4e4dab5e9713c6fd7f5,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"Double Dragon V: The Shadow Falls",,5a9b08468f543cc9e931da337ce66b50e8571dfe,,,,,,"(U) [h3C]",,,,?,,,,,,,,,,,,
YamYam,,5aa54fb8e183c3cd5d24f6a0be80fcc09448a119,,,,,,"(J) [f1]",,,,?,,,,,,,,,,,,
"Kirby's Dream Course",,5aa744fd404855b874a0e8a9c3422ed79bedcc97,,,"Kirby Bowl",,,"(J) [b1]",,,,?,,,,,,,,,,,,
"Shougi: Fuurinkazan",,5aa8940895cd5ad4ce75f137482b38e2035683bd,,,,,,"(J) [h1C]",,,,?,,,,,,,,,,,,
"Fortress of Seclusion by Mini Coin",,5aaa187cbcba326bdc3840dad58a02bdb4d7f81b,,,,,,"(2012-11-06) (SMW1 Hack)",,,,?,,,,,,,,,,,,
"Super Power League 3",,5aab1548a019a90cb4a047ae1b32c35480995b44,,,"Super Power League 3",,,"Language en,ja",1995,Hudson,jp,,,,,,,,,1,,,,
"Championship Pool",,5aab8830c4c40bfd295664431175fdc622d3d394,,,,,,"(E) [h1+C]",,,,?,,,,,,,,,,,,
"Rushing Beat Ran: Fukusei Toshi",,5ab1ff38414aaa8ab2aeea14e07e05ac83e73b39,,,,,,"(J) [t3]",,,,?,,,,,,,,,,,,
"Hokuto no Ken 7: Seiken Retsuden: Denshousha e no Michi",,5ab33f0d42ebafe6e5956a0a27ffc647b1c317c3,,,,,,(J),,,,?,,,,,,,,,,,,
"SMWCP2: World 9 Bonus",,5ab3a2ac84f9c8ede87b8b5fa3c0806a3b1c4d28,,,,,,"(#135) - Monotone Monochrome (Final 4) by Pikerchu13 (2012-03-17) (SMW1 Hack)",,,,?,,,,,,,,,,,,
"Cyborg 009",,5ab41e2c6ccce1f40fb9813e8e07a49c785d88c5,,,,,,(J),,,,?,,,,,,,,,,,,
"X-Men: Mutant Apocalypse",,5ab4c41337d4fed245ebc73eec9f300af123db62,,,,,,(J),,,,?,,,,,,,,,,,,
"Final Fantasy III",,5ab5c122f3b2c437d14168bd59ccea346a021178,,,,,,"(U) (V1.1) [T+Bra40%_Portrad]",,,,?,,,,,,,,,,,,
"Final Fantasy II: Playable Golbez Edition",,5ab600dbc511630c83c66bd987ba8f004504ebda,,,,,,"(FF2 Hack)",,,,?,,,,,,,,,,,,
"Tenchi Muyou! Game Hen",,5ab7eeda4fe840fc8cc068b56c164ebda98cba3d,,,,,,"(J) [t1]",,,,?,,,,,,,,,,,,
"Final Fantasy III: Gogo+Sketching Mime v0.6",,5aba003f23631b634b0ee559e690687e11cbd749,,,,,,(Hack),,,,?,,,,,,,,,,,,
"Chou Mahou Tairiku WOZZ",,5abc7f3ab0b705028f9a7d101a68b31e36c4d11c,,,,,,"(J) [!]",,,,?,,,,,,,,,,,,
"Mario's Time Machine",,5abd1eddac9827b2fc417b70561c91dd2a1debd9,,,,,,"(U) [h3C]",,,,?,,,,,,,,,,,,
"Darius Twin",,5abe40225c7c2e3d5030fdef374a1edfd387b40e,,,,,,"(J) [!]",,,,?,,,,,,,,,,,,
"Super Mario World by Night_213",,5abeab5b502a9e08c6d42a2bb69cb184693b21dd,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"Save the Yoshi!",,5ac0dfeb52577474fe90def606fde1aa6744eb04,,,,,,"(Alpha 0.1) by Peachyfangirly (2012-11-13) (SMW1 Hack)",,,,?,,,,,,,,,,,,
"Stop the Pollution",,5ac102aae342c981ab3f900fea921d3332911254,,,,,,"(3rd Annual SMWCentral Level Design Challenge) (SMW1 Hack)",,,,?,,,,,,,,,,,,
"Jungle Wars 2",,5ac1fc16d087e3f12410e616babc9386e8e601ad,,,,,,"(J) [h1C]",,,,?,,,,,,,,,,,,
"Respect: Scrolling Trainer Template",,5ac4813fdabd8cf493d42018b4e9bd5c3625af3a,,,,,,(PD),,,,?,,,,,,,,,,,,
"JDCGames Collab",,5ac58fc24d0a141f307de77c0a4773e5547feef4,,,,,,"(#156) by KevKot (2012-02-13) (SMW1 Hack)",,,,?,,,,,,,,,,,,
"Lost Vikings, The",,5ac6b506f0d9603dd311d9ca8fdef952b92beb33,,,,,,"(U) [T+Bra1.1_TOM]",,,,?,,,,,,,,,,,,
"Championship Pool",,5accdd28fa5d14df8e0db09219201b42b3c2f74f,,,"Super Billiard",,,"(J) [b1]",,,,?,,,,,,,,,,,,
"Unknown Super Mario World",,5acced5ef5aae442ed932a687ffd9baa0d600063,,,,,,"(131) (SMW1 Hack)",,,,?,,,,,,,,,,,,
Tanasinnooe,,5ad19ab1cbe30670e7a3ebd23856115acf3c11e6,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"Tottemo! Lucky Man",,5ad4f68edef84a6e4113cdfaa7f960fe690b4c18,,,,,,"(J) [f1]",,,,?,,,,,,,,,,,,
"Kawasaki Caribbean Challenge",,5ad5b2703a375a4b65696c9800e2873a32d87592,,,,,,"(U) [!]",,,,?,,,,,,,,,,,,
"Pokey's Adventure V1.1 Demo",,5ad64fb13db9184a2c6ca8114e2db746074ff39e,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"Super Mario Omega by Higsby",,5ad68c821d22be4d44b8e590efb9925934b95f77,,,,,,"(SMW1 Hack) [a4]",,,,?,,,,,,,,,,,,
"Dai-4-Ji Super Robot Taisen",,5ad845b460d6dc1f5212e5260d212cfc26d2c56d,,,,,,"(J) (V1.0) [h2]",,,,?,,,,,,,,,,,,
"Mahjong Touhaiden, The",,5ada83bdab26e0fe0933c29342ffac44eade7527,,,,,,"(J) [o1]",,,,?,,,,,,,,,,,,
"Tiny Toon Adventures: Wacky Sports Challenge",,5adc0e760353db9ac4e060deb8eb9755f94b461d,,,"Tiny Toon Adventures: Wild & Wacky Sports",,,"(E) (V1.0) [!]",,,,?,,,,,,,,,,,,
A2MT,,5ae0aa1f9f39bed6166db927fdad1dc128103861,,,,,,"(#115) - Ice Puzzle Level by xjC0n (2011-01-14) (SMW1 Hack)",,,,?,,,,,,,,,,,,
"Front Mission",,5ae0d1f7d18f2d49a929d64f43f1bcb4e8453bf9,,,,,,"(J) (V1.0) [T-Fre0.8_Terminus]",,,,?,,,,,,,,,,,,
"Dream Fighter Demo WIP",,5ae541d112d47b9b322f41e8197c9337aeab859b,,,,,,"(PD) [a1]",,,,?,,,,,,,,,,,,
"Bad Apple Demo v01",,5ae9187197ebda249a342b541d04141cedad68c5,,,,,,(PD),,,,?,,,,,,,,,,,,
"Great Battle III, The",,5aeae59af28609ae6df33d7a390475cca0ef5cf4,,,,,,"(J) [h1]",,,,?,,,,,,,,,,,,
"Ys IV: Mask of the Sun",,5aeb285a9e1a7827a719d7d3e5c76b13a1e2a511,,,,,,"(J) [T-Eng.99_Aeon Genesis]",,,,?,,,,,,,,,,,,
"Road Riot 4WD",,5af67f5c5b0729bec747c7687ab6f16b1509a517,,,,,,"(U) [h1C]",,,,?,,,,,,,,,,,,
"Secret of Mana: Hard Mode v1.0.2Eng by Masterflow",,5af8ef52ab9de54af6ceba61d213177665ba87ea,,,,,,(Hack),,,,?,,,,,,,,,,,,
"Nolan Ryan's Baseball",,5af8fffbd98f016797b6792ce7833334b156e052,,,"Super Stadium",,,"(J) [!]",,,,?,,,,,,,,,,,,
"Ranma Nibunnoichi: Chougi Ranbu Hen",,5af9c07225168eceae11039aa4e9d459e3437352,,,,,,"(J) [h2C]",,,,?,,,,,,,,,,,,
"Super Mario Thing, A: Score Counter by Zeldara109",,5afb96ed5a535dd06fde71b59b275a6b2de234f6,,,,,,"(2010-08-19) (SMW1 Hack) [b1]",,,,?,,,,,,,,,,,,
"Star Soldier 2mins",,5afd81c75fff09fabac84df4063ea047ff3adf8f,,,,,,"(BS) (Repair Patch v2) [b1]",,,,?,,,,,,,,,,,,
"Michael Jordan: Chaos in the Windy City",,5b01dc4453cd029b29c216cfee0b53fba2697e0f,,,,,,"(U) [o1]",,,,?,,,,,,,,,,,,
"Kung-Fu Master Demo 1 by Lint",,5b0286ed921ba28028c7916bb981b861724bead5,,,,,,(PD),,,,?,,,,,,,,,,,,
"Unknown Super Mario World",,5b05418e960c90bae7b16353c7091e2586b2383c,,,,,,"(051) (SMW1 Hack)",,,,?,,,,,,,,,,,,
"Unknown Super Mario World",,5b0c032aeae498bfcaf6135352a07beb744e8d86,,,,,,"(246) (SMW1 Hack)",,,,?,,,,,,,,,,,,
"Young Merlin",,5b0d8c9dc85469746d01949f366a0fd7e07385d9,,,,,,"(Beta) [h1C]",,,,?,,,,,,,,,,,,
"Pocky & Rocky",,5b0f5a2f8a074902f15b5c9aebb79fdf6a64c034,,,"Kiki KaiKai: Nazo no Kuro Mantle",,,"(J) [b1]",,,,?,,,,,,,,,,,,
"Madden NFL '96",,5b0f8dde35b6ea35540ae67c85c4b42e70919796,,,,,,"(U) [!]",,,,?,,,,,,,,,,,,
"Spider-Man & Venom: Maximum Carnage",,5b10fab4bbb58c57eaa40760d59c56bf775ad466,,,,,,"(E) [b1]",,,,?,,,,,,,,,,,,
"Tales of Phantasia",,5b11b23912260bed1aa37edcbdbc98d6e9fa7fdd,,,"Tales of Phantasia",,,,1994,Namco,jp,a,"a 1",,,fr,,,,,,,,
"Gunstar Heroes Demo",,5b11e6d9570b54e616074b5e9ca3672fc635416f,,,,,,"(PD) [a3]",,,,?,,,,,,,,,,,,
SCDtest,,5b12385cc77a998c4ec1f593b76a2f596b2b0620,,,,,,,,,,?,,,,,,,,,,,,
"Unknown Super Mario World",,5b144b72a94151f0f422ce2bb93701badc52eaae,,,,,,"(255) (SMW1 Hack)",,,,?,,,,,,,,,,,,
"Super Star Wars",,5b167b97a23418ca629bdbfa8abcc5c920d1fc47,,,,,,"(E) (V1.0) [!]",,,,?,,,,,,,,,,,,
"From TV Animation Slam Dunk: Shikyou Gekitotsu!!",,5b167f1dc7cc291ac46fbc1b1e7279a2bcbc5a29,,,,,,"(J) [h1+C]",,,,?,,,,,,,,,,,,
"Mr. Nutz",,5b199f11596aece4e804191317f0ff1f62111a53,,,,,,"(U) (M2) [t1S]",,,,?,,,,,,,,,,,,
"Final Fight 3",,5b1b58c42b3d670078fd67df4433cef812eeadb2,,,,,,"(U) [o2]",,,,?,,,,,,,,,,,,
"Chrono Trigger",,5b1bf9ceccb6a4ac45b060ba9c0afcc166598d71,,,,,,"(U) (VC) [f1] (Sound Restored)",,,,?,,,,,,,,,,,,
"Yume Maboroshi no Gotoku",,5b1dcff5e2b8c9086c0869a99d1c40f7945aef58,,,,,,"(J) [b2]",,,,?,,,,,,,,,,,,
