"Group","SHA1","ID","Folder","FileName","Title","[Removed]","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
"Little Fighter 2",,6a8d26f9bb2f5e77aab90c9a3f2ba6d2dcb32158,,,Uninstal,,,,,,,?,,,,,,,,,,,,
"Touhou 6: The Embodiment of Scarlet Devil",,6a9bcaa3b6a7675322ebee797f9bc41fc8da1a02,,,custom_e,,,,,,,?,,,,,,,,,,,,
Streemerz,,6ad101ce88e91d819a45653514e2ca624b2a9d1d,,,,,,,,,,?,,,,,,,,,,,,
"Bear Miner",,6ae55c7f6be32ca1d813dc8a8114915dfc822ae5,,,bearminer,,,,,,,?,,,,,,,,,,,,
"Neon Abyss",,6b099325db80c865c2f556a71a9538712307c13a,,,UnityCrashHandler64,,,,,,,?,,,,,,,,,,,,
"Couter Strike 2D",,6c23400615244c16a647185a5576c6069a211678,,,,,,v1.0.1.3.p1,,,,?,,,,,,,,,,,,
"Touhou 12.5: Double Spoiler v1.00a",,6c5b3a7131558c8067d4e188b074ab7af67ee4d4,,,"ダブルスポイラー　～ 東方文花帖",,,v1.00a,,,,,,,,,,,,,,,,
"Touhou 12.5: Double Spoiler v1.00a",,6c99030d832cf62bac6abe3bf1e652616d489c55,,,,,,v1.00a,,,,,,,,en,,,,,,,,
"Age of Empires: Rise of Rome",,6cd18b159e82a69df229f025520ed080cdf1626d,,,DPLAY60A,,,,,,,?,,,,,,,,,,,,
Vocaluxe,,6cd5c1483f1f7796e5126d7def2aee7e927265b0,,,gio-querymodules,,,,,,,,,,,,,,,,,,,
"Goody Remake",,6cf69932d134ec8331ae3f46ce8c9a43ffcf6a86,,,,,,v1.5,,,,?,,,,,,,,,,,,
Jigsaw,,6d5af38a51de64fd6208b550617cc39b297217ec,,,,,,,,,,?,,,,,,,,,,,,
Samurai,,6d5dfa381e6570c4418a189bb55269077c635795,,,LHA,,,,,,,?,,,,,,,,,,,,
Itazura,,6d7eb56f07c72c234ff70ad089f4cae43a2b3319,,,è┬ï½É¦ÆÞ,,,v1.00,,,,?,,,,,,,,,,,,
Elastomania,,6d86e8296cf5e8c2a85b8bc21cec8ad6fe21a5de,,,,,,,,,,?,,,,,,,,,,,,
"No Friction",,6d9913d2e94506cd928341a47e520fdf7a27860d,,,friction,,,,,,,?,,,,,,,,,,,,
Egoboo,,6e057fa5929c481a23a96b8d4f663eb5f2accf7b,,,,,,,,,,?,,,,,,,,,,,,
Unreal,,6e1fb953e73a9e7de8ef47b5ca37f41a2be759f5,,,UnrealEd,,,,,,,?,,,,,,,,,,,,
"Wonder Boy in Monster Land: La Vallée Perdue",,6e2c55f1ed71e63b352dfc84d99d7fafabb63908,,,,,,,,,,?,,,,,,,,,,,,
"Shiawase no mahou ishi",,6e6cb8f5842614692b9b99a73b3a272c10f4ff40,,,,,,v0.10c,,,,?,,,,,,,,,,,,
Rocket,,6eab5eafe2acd9d902e763f559d892a19a99f150,,,,,,,,,,?,,,,,,,,,,,,
"Bust a Move 4",,6eae9fb3f6dcabd3b5f6afd7428729b670fd067c,,,,,,,,,,?,,,,,,,,,,,,
"Graveyard Keeper",,6ede9a85d2fb16dee4b30e887337117b751a858c,,,UnityCrashHandler32,,,,,,,?,,,,,,,,,,,,
"Redneg W",,6f75804d10cb3fcea12b9f7be99745d89c2c7b06,,,,,,v1.00,,,,?,,,,,,,,,,,,
"Touhou 9.5: Shoot the Bullet v1.00a",,702affa475c828258eafbb051c0e360e0d03dd41,,,,,,v1.00a,,,,,,,,en,,,,,,,,
"Friking Shark 3D",,702f87c81c31f2aa078d00eed2346d36eac23b8e,,,"Friking Shark 3D: Uninstall",,,,,,,?,,,,,,,,,,,,
"Megaman: Day in the Limelight",,7079f4283a953cb61db96ea5259745ef25e40f66,,,,,,v1.4,,,,!,,,,,,,,,,,,
"Rapidfire Striker",,709b71a8be712ae8615f0f4bdb56b1992003e5e9,,,,,,v1.02,,,,?,,,,,,,,,,,,
"eXceed 3rd: Jade Penetrate: Black Package",,70ae5c3e6cc9f46003285304540af146666445b8,,,"eXceed 3rd: Jade Penetrate: Black Package: Uninstall",,,"Black Package",,,,?,,,,,,,,,,,,
"Paradise Heights 2",,710ac2d7953c092d93dae8d67b77ad5e44e16c76,,,MOTV95_T,,,,,,,?,,,,,,,,,,,,
Banshiryuu,,7149df9b926b6b4db463707c2159b67dbb38d7c8,,,,,,v1.100,,,,!,,,,,,,,,,,,
"Trisker v1.04",,71740838d9d97f5dcf0bbae9567c247f4dcf92f8,,,,,,v1.04,,,,?,,,,,,,,,,,,
"Touhou 15: Legacy of Lunatic Kingdom v1",,71b7270b3292c0f64b4afae91a6fdb3051c62149,,,th15,,,,,,,?,,,,,,,,,,,,
"Sonic Before the Sequel '12",,72854d34dd2c072f64967428769fe5c08ff22556,,,,,,,,,,?,,,,,,,,,,,,
"Space Nord",,72c32e6426dc9a46d47ea4f14868cfabec4d65f0,,,spacenord,,,,,,,?,,,,,,,,,,,,
"Chessmaster 9000",,72ed0ad28804420ad755a66b6473d7a006c33182,,,CMMovie,,,,,,,?,,,,,,,,,,,,
"El principio del fin",,735ab4f1e5dfbd7b334522a7c724e8008fab189e,,,DEPORTES,,,,,,,?,,,,,,,,,,,,
"Ether Vapor Remaster",,73988ae070b19437639b6b2e3b8fee36a2810f38,,,,,,,,,,!,,,,,,,,,,,,
"Cirno and Letty's Xmas",,73b3749c5452d501eb3ab7bc4c033ecb1e660011,,,,,,,,,,?,,,,,,,,,,,,
"Masashikun Hi!",,73e01647bbf265f6a40e9902105fb5e6d8bf874d,,,,,,v1.11e,,,,?,,,,,,,,,,,,
"Incredible Machine 3.0",,7444bacbf0184bfaf2d17656a88e5307b5f70bb4,,,BOOTDISK,,,,,,,?,,,,,,,,,,,,
"Incredible Machine 3.0",,745d04e45639efb5606532363c03c847af26b1c3,,,MVIEWER2,,,,,,,?,,,,,,,,,,,,
"PC Sensible World of Soccer: Total Pack",,74830d636d96cd6aa19efdadc8123efa51c56673,,,sws,,,,,,,?,,,,,,,,,,,,
"Castlevania: Lecarde Chronicles",,749ca8d87555ff0af652ee43d8b48577b7aa2e59,,,"ctlc data c",,,,,,,?,,,,,,,,,,,,
"Strip Poker for Windows",,74a3d53bb00682e1750d0268a60947597b3576f3,,,,,,,,,,?,,,,,,,,,,,,
"Xeno Fighters R",,74af39725569f8d39feedc30ad4864a9eb9433aa,,,,,,v0.298a,,,,?,,,,,,,,,,,,
"PC Sensible World of Soccer: Total Pack",,74b86a47f84a44d79c0ea215580e7e19a57a685d,,,sws,,,,,,,?,,,,,,,,,,,,
"Curse of Issyos",,74f79e7e3919d38323c7994bd9deb3e3ceb74823,,,,,,,,,,?,,,,,,,,,,,,
Which,,75227937e5e17423b4d81cd5f2887cfc5f40ad08,,,Which-Lo,,,,,,,?,,,,,,,,,,,,
"Rick Dangerous Remake",,75346ecf71191aa5c3eadb0ae57aaa843ef8a8ee,,,,,,,,,,?,,,,,,,,,,,,
"Mano-Chan Fighters",,753880bf6ba729102004c46ee1b3781b8f5c5768,,,,,,"v2.0b HD",,,,?,,,,,,,,,,,,
"PC Sensible World of Soccer: Total Pack",,75e4136673da5d704e76c4a4abc873384bf2ad9b,,,sws,,,,,,,?,,,,,,,,,,,,
"Shadows of the Empire",,7628041da64eba7c3bb396102d9811cb0e828adb,,,,,,v1.0,,,,?,,,,,,,,,,,,
"Castrol Honda Superbike World Championship",,762bd309ceda416054259fc2326163a81d20ffac,,,demo,,,,,,,?,,,,,,,,,,,,
XRick,,769b1dd98c10299bd4d9d5d9c39dd777607babea,,,,,,v02.12.12,,,,?,,,,,,,,,,,,
"Tomb Raider 1 2 3",,76f0cec8a23d0e224cfbc7261a347efa4f2d5ed4,,,unins000,,,,,,,?,,,,,,,,,,,,
Paroparo,,77205e71e2a5a0dac85831339d7006d3dc42cef1,,,,,,,,,,?,,,,,,,,,,,,
"One Case",,77346b4047bdfe4791e17c1c9e08d7db41d60a64,,,,,,v1.05c,,,,!,,,,,,,,,,,,
Falling,,774da13d494dcbc12865ba24ec39df2c746fb301,,,,,,,,,,?,,,,,,,,,,,,
"Abadia del Crimen",,7804ffaa53e06d02dae7dde7ca7afdbe6a09adb5,,,,,,v2008,2008/12/30,"Antonio Giner González",xw,?,,,,,,,,,,,,
"7 Servant's Blade",,7842606c1722ae5c430bc9e0f31b33f43e717489,,,"7 Servant's Blade: Uninstall",,,v1.15,,,,?,,,,,,,,,,,,
Humphrey,,78d66cc8c520698b4c6d5aaffbdb07aca643b026,,,,,,,,,,?,,,,,,,,,,,,
"No Friction",,78f58d17311ed27f72923cc982fa8da3e5b75b46,,,friction_gm7,,,,,,,?,,,,,,,,,,,,
"Pangic Plus",,791580f01ac4681b28d195dfea7629a8f5342829,,,,,,,,,,?,,,,,,,,,,,,
"Jedi's Knight",,79239d5bf6ac73740a4c30f34f45e4db44471616,,,Zone,,,,,,,?,,,,,,,,,,,,
ProjectD2,,792c22f92d2670e0f1aaec246759ee3fa4f3d810,,,updater,,,,,,,?,,,,,,,,,,,,
Coliseum,,797aaf81ddd0ce71948c020c39b0427fa2ed5d7a,,,Coliseum_for_slow_PCs,,,,,,,?,,,,,,,,,,,,
"Touhou 16.5: Violet Detector",,799c4d6b5550b0069695826d285c692f97208e8c,,,custom,,,,,,,?,,,,,,,,,,,,
"Ittle Dew",,79e42ca7cc36a4bbedb2a005d0a407501f8d6b0b,,,ittledew,,,,,,,?,,,,,,,,,,,,
Vocaluxe,,7a0ed6b79f02cc190f820086da96aa3997b0b4d7,,,gst-validate-transcoding-1.0,,,,,,,,,,,,,,,,,,,
Falling,,7a4bb4b2c4d9e262f65fb7a48926eb45c02dfb7f,,,falling_gm7,,,,,,,?,,,,,,,,,,,,
JORGEN,,7aa767e284f61052be20d196f3cbf745d21d4c21,,,Stella,,,,,,,?,,,,,,,,,,,,
"Touhou 12.8: Fairy Wars v1",,7ad5f153493cae6b108839dd4d499fdc84367948,,,th128e,,,,,,,?,,,,,,,,,,,,
"Age of Empires: Rise of Rome",,7b1ca6ad0eed2276d4c4a71ea0d8355611af2cc9,,,Empires,,,,,,,?,,,,,,,,,,,,
"Touhou Project Mystical Chain",,7b34e5edb6ef750e47ff46d9c9a8672761137dee,,,,,,"v1.00 Vista",,,,!,,,,,,,,,,,,
"Touhou 12: Undefined Fantastic Object",,7b58affbfc3690ffbcdd2932ec48c52808fbfbd4,,,th12,,,,,,,?,,,,,,,,,,,,
"Carmageddon 2",,7b91b07c18e8b4918fd5cd0ca2224055d3d78919,,,carma2_SW,,,,,,,?,,,,,,,,,,,,
"Super Smash Land",,7bb8b5bb6b431510492107521315c041e571bff1,,,,,,v1.1.Final,,,,?,,,,,,,,,,,,
"Touhou 17: Wily Beast and Weakest Creature",,7c04dda9ed5b8d51a770131a984a67d26a2ae0fd,,,th17,,,,,,,?,,,,,,,,,,,,
MagiMagi,,7c1960557d9f6ee2e3cb2fa86e819043ca344baf,,,,,,,,,,?,,,,,,,,,,,,
Meong,,7c525a16122b254a867c8fc51b729b5ff0869726,,,,,,v0.4,,,,?,,,,,,,,,,,,
"xSynergy Gate",,7c5b817fabe8ecea123af208764f1b6de4bdb0c5,,,,,,v1.0.4,,,,?,,,,,,,,,,,,
"Holotz Castle",,7c951dd775dbcde578561f65c4ec64da390431ac,,,"Holotz Castle: Editor",,,v1.3.10,,,,?,,,,,,,,,,,,
"Midtown Madness",,7cb41a572559c25ce01bcdcc669bad3a616cd160,,,"Midtown Madness: Uninstall",,,,,,,?,,,,,,,,,,,,
"Shikigami no Shiro EX",,7cfc7ecd3ff0e20df1b693a42f39cc46e213ce53,,,shiki_build,,,,,,,?,,,,,,,,,,,,
Kamui,,7d0cd0e0e95ec0fdceb5c952a01b6c78a98a97f8,,,"Kamui: Setup",,,v1.08,,,,?,,,,,,,,,,,,
"Wandering Fighter",,7d62368b1026be3bc46adbbb59f93ec93d743b20,,,,,,,,,,?,,,,,,,,,,,,
"Ether Vapor Remaster",,7d71cbc1a0bc7864f826020cb042ad611f7b23c3,,,TDU,,,,,,,?,,,,,,,,,,,,
"JD Spy",,7d95d9ec8ca94d8890b5fe3bb5a25fa584fa4d46,,,,,,,,,,?,,,,,,,,,,,,
"Incredible Machine 3.0",,7db23a03e05e6ae84d4b7711d45ae2cbe9ca9078,,,SETUP,,,,,,,?,,,,,,,,,,,,
"Miniquest Zero",,7de666f7c435c18a86c1902f94aa77caa1c61d38,,,"miniquest gm5",,,,,,,?,,,,,,,,,,,,
"Rei Pocker",,7e20f08df730d9d2881f5efa6851fc309f2edc75,,,,,,,,,,?,,,,,,,,,,,,
"Incredible Machine 3.0",,7eeef64d77c567e778c3e5d435b5ce2139ea510b,,,_MSTEST,,,,,,,?,,,,,,,,,,,,
"Half Life",,7f691a213cbc8d72f5d57275cf7aca8480d22c02,,,hlds,,,,,,,?,,,,,,,,,,,,
"Touhou 7.5: Immaterial and Missing Power",,7f85f2ddb499356dff548e83a5a436127e305acc,,,CowCaster,,,,,,,?,,,,,,,,,,,,
"Diablo II",,7fc413e4586ab72e93a0b772a1af022f61ce7a8c,,,PlugY,,,,,,,?,,,,,,,,,,,,
"Diablo II",,7ff1e2665020152ae6659e41050b5c6317219993,,,BlizzardError,,,,,,,?,,,,,,,,,,,,
Vocaluxe,,807974aef3ccb0018c9c478f018827c54cfe5e69,,,VocaluxeServerConfig,,,,,,,!,,,,,,,,,,,,
"Touhou 7: Perfect Cherry Blossom",,80cbf99382c81ea0a9b7b85c7f9e059a75a52725,,,"東方妖々夢　～ Perfect Cherry Blossom",,,v1.00,2003/08/17,,jp,,,,,,,,,,,,,
"Hyper Princess Pitch",,80cff6cc253a559f11b1886bb92afd5125861eab,,,"pitch gm5",,,v1.5,,,,?,,,,,,,,,,,,
"Super Mario Fusion Revival",,80e9b1bf6bb0ef51b387172cdef7fa6d55dd4c77,,,,,,"v0.4 Beta",,,,?,,,,,,,,,,,,
"Incredible Machine 3.0",,8131d41a827124c6b263e6e44af6785ef5100b23,,,AUTORUN,,,,,,,?,,,,,,,,,,,,
"Virtua Figther PC",,8137f8eae14cb4bf5fbb049791b3c37d6b1b4fc9,,,DDHELP,,,,,,,?,,,,,,,,,,,,
"Motocross Madness",,813f8ff75a5549b7100dd3850512262f77605e1f,,,Uninstal,,,,,,,?,,,,,,,,,,,,
"Wonder Boy in Monster Land Remake",,81629a4813cd57cdf387188ad96d83f82660fd2d,,,,,,,,,,?,,,,,,,,,,,,
Vocaluxe,,818391af49fe884f74874683d76a2fb8c5ac359c,,,gdbus,,,,,,,,,,,,,,,,,,,
"Yetisports 1: Pingu-Thru",,81bc3ef3dd01b48ec1f51807bdd4054a2b16cf50,,,,,,,,,,?,,,,,,,,,,,,
"PC Sensible World of Soccer: Total Pack",,81e7bf1c81542a3fb4bd9c1f3fb31196176c3e9c,,,sws,,,,,,,?,,,,,,,,,,,,
"Precious Star v0.90c",,821f69fe587bde8c2474ac7e2f9910138491c952,,,,,,v0.90c,,,,?,,,,,,,,,,,,
ModUploader,,822108a8f0f1a82e796d7ebcb83d0202df6bd703,,,,,,,,,,?,,,,,,,,,,,,
"Haunted House",,826224c42fa1567abb29439f1fe5cc3ec51809da,,,winsetup,,,,,,,?,,,,,,,,,,,,
Leiria,,82da539bf720919441709daabb4734d3b763efc2,,,,,,v1.00a,,,,?,,,,,,,,,,,,
"Shadows of the Empire",,830845ffdf16eb48d68ae1c851494ab14736285d,,,REPL,,,,,,,?,,,,,,,,,,,,
MUGEN,,830ff6f985f395f7563223c6c7fd0749b24e6541,,,aireditw,,,,,,,?,,,,,,,,,,,,
NetHack,,8321a11e53d20674e55b74492bc0931e53b83ad7,,,,,,v3.6.0,,,,!,,,,,,,,,,,,
"Toki Semi-Remake",,836cc4e174e7b155c327cdb300e15c69f58b1a24,,,bgdi,,,,,,,?,,,,,,,,,,,,
"Touhou 9.5: Shoot the Bullet v1.00a",,83721747012171dd69d442573f8167b856054246,,,"東方文花帖　～ Shoot the Bullet",,,v1.00a,,,,,,,,,,,,,,,,
"Touhou 12.8: Fairy Wars v1",,8380d37c0e1068fd73c2b9c44f8bcfeb0326c139,,,custom,,,,,,,?,,,,,,,,,,,,
"Actua Soccer 3",,838e97e08463ba9253d46df587879c830edf5326,,,SOCCER3D,,,,,,,?,,,,,,,,,,,,
CriticalMass,,83fa21de5d4d0099a749a33aa8b1982c4777685e,,,,,,v1.0.0,,,,?,,,,,,,,,,,,
MUGEN,,84072b761e846e47a3941567ee4c7f58e74f28d3,,,sff2png,,,v0.2,2010/07/12,Elecbyte,xw,?,,,,,,,,,,,,
"Hexxen 2",,840d83a835cf852c067d1805be7eea9411582b1a,,,SETUP,,,,,,,?,,,,,,,,,,,,
Noiz2sa,,8467bb2920cf26785f421d5d861f25dc2aa00a68,,,,,,v0.51,,,,?,,,,,,,,,,,,
"Motocross Madness",,8482b6c09940df947c7d48ec686badfad6fe68b9,,,maketerr,,,,,,,?,,,,,,,,,,,,
"Poly Bridge",,84ae599fb01a78e67906b57d1105837464ca60c8,,,polybridge,,,,,,,?,,,,,,,,,,,,
Spolous,,8570bccdac48a9640823946452f1702412e5c727,,,SPOLOUS,,,v1.54,,,,?,,,,,,,,,,,,
Prototype,,858884e6fd80d785229cbc14981053b5defe2a29,,,,,,,,,,?,,,,,,,,,,,,
"Garden Gnome Tactics",,8598e26a550f25db2f836ac537aff0ba9df49af4,,,tactics_gm7,,,,,,,?,,,,,,,,,,,,
"Diablo II",,859c43e39571f0751611b880c3742184439b06c5,,,SystemSurvey,,,,,,,?,,,,,,,,,,,,
"Touhou 16.5: Violet Detector",,85bec56e125c99fa6923784d1b4fe177f3917e23,,,,,,,,,,!,,,,,,,,,,,,
"Final Fight LNS",,85e7dffc3364c1cc7a91e181587a4b86bd39a4aa,,,,,,v3.0.X,2018/12/15,"LNS Team",xw,!,,,,,,,,,,,,
"Extreme Tux Racer",,865b06199e820813e701ef1318bcd6e5e0829a9c,,,Uninstall,,,,,,,?,,,,,,,,,,,,
"Sub Culture",,86999e6ef94f155b952bdd832c7c15cd48a9d837,,,SCPVR,,,,,,,?,,,,,,,,,,,,
"Virtua Figther PC",,86bc6ea7b87229d6bf5732998b3daacb457b6ff0,,,SSP,,,,,,,?,,,,,,,,,,,,
"Giana Worlds",,86d79a14b10cb438df48393572985fb80b2ea8cb,,,"Giana Setup",,,"v0.83 Preview",,,,?,,,,,,,,,,,,
"King of Fighters: Flames of Courage",,8760b22900e63cf21f0331b62b10173b13078433,,,,,,v5f,,,,?,,,,,,,,,,,,
"Touhou 16: Hidden Star in Four Seasons",,876c94058a9c9c9c78d8de8611404dca17bca6dc,,,custom,,,,,,,?,,,,,,,,,,,,
"Fatal Relations",,87f52c392de47e43929a3e3c97f4f03119685fa5,,,,,,,,,,?,,,,,,,,,,,,
"王子奪還 1.1",,88b41e44e3ebeeae31853c62bc79ca835d1ffb60,,,,,,v1.1,,,,?,,,,,,,,,,,,
"Alwa's Awakening",,88d00361857ec1e90e21671976145355a82bfa4a,,,Uninstall,,,,,,,?,,,,,,,,,,,,
"Alltynex Second",,88f4961dfee2eaf86ea31f78b2686d45adecbd31,,,,,,v1.02a,,,,!,,,,,,,,,,,,
"Space Hunk",,8922d149b201da8a7de8cce7e24c42af550c0cc2,,,"spacehunk gms",,,,,,,?,,,,,,,,,,,,
"Shikigami no Shiro EX",,89794f8a17039bcb3d50492cd2b442dab0e34d34,,,UNINSTALL,,,,,,,?,,,,,,,,,,,,
"Ecco the Dolphin",,89a07e322d02570108bbf9f6a9563b69071e212f,,,TDUJAM,,,,,,,?,,,,,,,,,,,,
"Touhou 9: Phantasmagoria of Flower View v1",,89c8fdef84d25b2ee8bbd2026f8a343d7ef57c03,,,th09,,,,,,,?,,,,,,,,,,,,
Kamui,,89d008b2377f8772fd356d3bcc1b52e56a81eb13,,,,,,v1.03,,,,!,,,,,,,,,,,,
"Wonder Boy in Monster Land: The Legendary World",,89db88350520db4b249e8bf5543009cd22fbbef3,,,,,,,,,,?,,,,,,,,,,,,
"Earthworm Jim: Special Edition",,8a4dcc9853a9f47b4dd48c2690c2dc7643e90a97,,,WORM,,,,,,,?,,,,,,,,,,,,
Blasphemous,,8a9ac0ffd4c3b1e5cdeb801b21eeaff29172fd2b,,,,,,,,,,!,,,,,,,,,,,,
"Ecco the Dolphin",,8b1e8c788e2480287c50d541a9bf120e54f9f3b8,,,MPLAYER,,,,,,,?,,,,,,,,,,,,
Miniworld,,8b349806ce65be6c7f0fa039658dfea216802ade,,,,,,,,,,?,,,,,,,,,,,,
"PC Sensible World of Soccer: Total Pack",,8b80add88b988c3bac0158296267faa8e780e135,,,unins000,,,v1.5,,,,?,,,,,,,,,,,,
"Princess Remedy in a World of Hurt",,8b974b60e3efcdd70a4fa9f21c85fbf22887367b,,,remedy_gm7,,,v1.5,,,,?,,,,,,,,,,,,
"Robbie Robot",,8ba0a01e6ee22b8e12db5c7ac7120036923da234,,,,,,Alpha,,,,?,,,,,,,,,,,,
"Butt & Beavis Golf",,8bc040e84d489d8ea568b15e115e2e4676c98bb7,,,UNWISE,,,,,,,?,,,,,,,,,,,,
Retrobattle,,8bd24ca3ed546a2027af087bde125a40255ad1c4,,,,,,v4,,,,?,,,,,,,,,,,,
"Castlevania: Lecarde Chronicles",,8d1100b4b65d031a3ee78e939f6b55ba8d83c413,,,"ctlc data a",,,,,,,?,,,,,,,,,,,,
"Space Nord",,8d19407873d17d01a3c511db4e3b3d1670da05b4,,,spacenord_gm7,,,,,,,?,,,,,,,,,,,,
"Double Dragon Forever",,8d3532ef734c5ec74cab2ed9f2d7d0a27b348d26,,,mapedit,,,v0.94,,,,?,,,,,,,,,,,,
"Baad Gringos",,8d39a28516a80998670a6399bfce216fcdc09ffd,,,"baad gm5",,,,,,,?,,,,,,,,,,,,
"Bromancing Saga 2",,8d5e4c9dc33e267d94c9c22ea384410750162baf,,,,,,,,,,?,,,,,,,,,,,,
"Mushroom Kingdom Fusion",,8dea2d477c178215d63f6ed1312703cbccd1a1cd,,,,,,v0.41,,,,?,,,,,,,,,,,,
"SCP: Containment Breach",,8dee6e405bc0ac0f3e4c464455405352847eed59,,,MapCreator,,,,,,,?,,,,,,,,,,,,
"Blood 2: The Chosen",,8e3c1b3382ff651cd3d5bac8e73803e449a75093,,,AUTORUN,,,,,,,?,,,,,,,,,,,,
"Tomb Raider 3",,8e62f802fc72be7145b38cf470c3cbac81875cfa,,,,,,,,,,?,,,,,,,,,,,,
"House of Death",,8e7bb20bc3d9b2dcd0a33e843cb40cc3e9250857,,,wgamecfg,,,,,,,?,,,,,,,,,,,,
"Half Life",,8e7d675bbe3d76bb2450d34f8c0959be9af61577,,,,,,,,,,?,,,,,,,,,,,,
"Actua Soccer 3",,8e987b49ff2ccdc79479cde924d6dc201ccbd640,,,Soccer3,,,,,,,?,,,,,,,,,,,,
Vocaluxe,,8ee8ab0750aecf14c188baf06b4f646b3f9e9727,,,gst-plugin-scanner,,,,,,,,,,,,,,,,,,,
"Couter Strike 2D",,8f03f339040a55ecba8383b27aad022ec9eff342,,,Launcher,,,v1.0.1.3.p1,,,,?,,,,,,,,,,,,
"Ib v1.02",,8f060e0b02f4926e1b8648424e4461add2326681,,,RPG_RT,,,,,,,?,,,,,,,,,,,,
MUGEN,,8fa77873f8259ff71028ecd97a001d1ea276c841,,,sff2pcx,,,,,,,?,,,,,,,,,,,,
"Touhou 16: Hidden Star in Four Seasons",,90765f3688eb286332e2f8fcce73211bc167ef30,,,th16,,,,,,,?,,,,,,,,,,,,
"Sapphire Spirit DL",,908285dbcd2deec1278e08d17f792262ddec1a39,,,,,,v2.002,,,,?,,,,,,,,,,,,
"Blood 2: The Chosen",,90a8c22d818a2910c3f1b797decfd711b0e61e49,,,BLOOD2SV,,,,,,,?,,,,,,,,,,,,
"Pyjamarama Remake",,90bdb4cc35fd8a7ff343af6d01744fa02fd5bbdb,,,,,,v1.0,,,,?,,,,,,,,,,,,
"Dungeon Crawl Stone Soup",,90d00daed52c5abad17cf2de0acec965fe16f808,,,,,,v0.16,,,,?,,,,,,,,,,,,
"Giana Worlds",,90d4bbddb120ce7178793634f53bbdc2266553b9,,,,,,"v0.83 Preview",,,,!,,,,,,,,,,,,
"Sim Copter",,90ef229090afb15f01ed91b9ddff4b803016117b,,,dub,,,,,,,?,,,,,,,,,,,,
"Asteroids 3D",,9124828b4de8bebdd029486e0b3319713cb50e9b,,,,,,v0.98,,,,!,,,,,,,,,,,,
"Risk 2",,9133d2b71c469055a3913b3094d9329a29e0d018,,,mp3unpack,,,,,,,?,,,,,,,,,,,,
Vocaluxe,,916061e493a14c4aa4e6c08d4b050856aad243f0,,,gdk-pixbuf-query-loaders,,,,,,,,,,,,,,,,,,,
"Hardball 6",,9184d8d39a417050083313ed27b6086a368a022c,,,_ISDEL,,,,,,,?,,,,,,,,,,,,
"Megaman: Day in the Limelight 2",,91c4e9071423e4a049c1b35f5bdebd2b5e107ef4,,,,,,v1.6,,,,?,,,,,,,,,,,,
"Maniac Mansion Deluxe",,91cffa50f5cf05eb7aa18e1091adf837363d0c80,,,Uninstal,,,,,,,?,,,,,,,,,,,,
Iji,,91d32171eb8504d9968b00a0767347eeee52233e,,,,,,v1.6.7,,,,!,,,,,,,,,,,,
"Touhou 10: Mountain of Faith",,91ecd975dd6a0a67629cf49d248f02d3aaf4a39f,,,unins000,,,,,,,?,,,,,,,,,,,,
Underside,,92188118a5cdd2fa0320280f0e96f70d1cda61a7,,,"Mod Loader",,,,,,,?,,,,,,,,,,,,
"I Wanna Be The Shrine Maiden",,927fb488d8f5e7bb40ac1e9ec9c5c2163bc3ca04,,,controls,,,v1.06,,,,?,,,,,,,,,,,,
Hero,,92dffd2f6e9da934b824860ee7d239c70c0b3663,,,,,,v3.7,,,,?,,,,,,,,,,,,
GNUChess,,92f540fd682e4417431ba7c467be61a72d961562,,,,,,v4.15,,,,?,,,,,,,,,,,,
"Dead Rising",,9304c44431f9d3190eab82651ed545774fb2198f,,,unins000,,,,,,,?,,,,,,,,,,,,
"Metal Gear Solid",,93098308f0d6f23604e2b9168531e09664f230dc,,,MGSVR,,,,,,,?,,,,,,,,,,,,
Hieroclash,,937e8450fd3fcf82ecfcc3e0d4248f7c7a9500d1,,,,,,,,,,?,,,,,,,,,,,,
"Sonic Robo Blast II",,939717ca9fbaae250d41766700a9d05068cff5d9,,,SRB2Src108,,,,,,,?,,,,,,,,,,,,
Which,,94669a9e7b910fe7d0bfa41fc271dc1f786bb983,,,Which-3D,,,,,,,?,,,,,,,,,,,,
"Neo Sonic 3 Revelations",,9498e4048a171931f732457e83e50aec10aedbdd,,,,,,,,,,?,,,,,,,,,,,,
"3D Spherical Mahjongg",,94b318912d3d233f6613a1a82d858f4565811433,,,,,,v3,,,,?,,,,,,,,,,,,
"Touhou Dodgeball",,94bc7cbbc87fb5aee392fffc531866de03192f5f,,,config,,,,,,,?,,,,,,,,,,,,
Metrojd,,94c02d1eb968bad972923349d7ae8c0d3c15ef8b,,,,,,,,,,?,,,,,,,,,,,,
"Sky Target",,950244f0c74b48caff1d4287615efcadbe119f2f,,,,,,,,,,?,,,,,,,,,,,,
"Blood 2: The Chosen",,950490f646c0e518ae5b640d4473cac762d4b4a2,,,,,,,,,,!,,,,,,,,,,,,
"DrunkTankies Battle in the Eastern",,9567c8fd825c17fec4db99813b37ea16891f21d1,,,ths_config,,,,,,,?,,,,,,,,,,,,
"Carmageddon 2",,95f774e955e806e1a7734b6a4e88bb1467d043eb,,,carma2_HW,,,,,,,?,,,,,,,,,,,,
