"Group","SHA1","ID","Folder","FileName","Title","[Removed]","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
"Turok: Dinosaur Hunter",,dd01265fccfc53ac2421dc14ba49e09ab1e18038,,,,,,v0,1997,"Acclaim | Iguana Entertainment",us,?,,,2,,,,,,@,,,
"Legend of Zelda: Ocarina of Time",,dd14e143c4275861fe93ea79d0c02e36ae8c6c2f,,,"Zelda no Densetsu: Toki no Ocarina GC URA",,,,2002,Nintendo,jp,!,"Nintendo GameCube",,,,,,,,@,,,
"F-1 World Grand Prix",,dd17545adc8fe2af2a713ab48c5f71801222edaf,,,,,,,1998,"Paradigm Entertainment | Video System",us,!,,,,,,,,,@,,,
"Dual Heroes",,dd25d0ff2ab627d3499c39692688a4f0b347753c,,,,,,,1997,Hudson,jp,b,,,,,,,,,@,,,
"Diddy Kong Racing",,dd5d64dd140cb7aa28404fa35abdcaba33c29260,,,,,,v0,1997,Rare,eu,!,,,,,,,,,@,,,
"F-1 World Grand Prix",,dd68b3624f2f8a0f821a391b690ecc5bb4fef2fd,,,,,,,1998,"Paradigm Entertainment | Video System",fr,!,,,,,,,,,@,,,
"Mission: Impossible",,dd75fb185eded28f24c940f0c4cc650bbf6a0c55,,,,,,,1998,Infogrames,it,?,,NTSC,,,,,,*,@,,,
"Doraemon 3: Nobita no Machi SOS!",,dd9ba0f6cfc10c3b78401cc55d06ad534f39d5b1,,,,,,,2000,Epoch,jp,!,,,,,,,,,@,,,
"Doraemon 2: Nobita to Hikari no Shinden",,dda09b8a5f8565cdf4be4c39719ba9d7e570708a,,,,,,,1998,Epoch,jp,?,,PAL,,,,,,*,@,,,
"Rampage: World Tour",,ddaa98e634797b20387d5d967defc45ca3799e1f,,,,,,,1997,Midway,us,?,,,,,,,,*,@,,,
@,,ddb01e0622d40d6ef46421107c8ed71ed5163545,,,"Neo N64 Myth Menu",,,v2.2SD,2011,NeoTeam,@,@,@,@,@,@,@,@,@,@,@,,,
@,,ddb1a5fe5e9f7f25d3a5795f7c93cf5773e723f3,,,"The Legend of Zelda: Majora's Mask",,"Legend of Zelda - Majora's Mask",v0,2000,Nintendo,eu,@,@,@,@,pt,@,@,@,@,@,,,
"WCW vs. nWo: World Tour",,ddb20383d856ad0c716696542ba814295364a6c7,,,,,,v0,1997,"Asmik | THQ",us,b,,,,,,,,,@,,,
"Mace: Dark Age",,ddcd629dbf66b3635952a0f9b0940dbb54107bac,,,,,,,1997,Midway,us,b,,,,,,,,,@,,,
@,,ddeaf740aadd928a9bbf9cfeaec4c0ea80b75ab2,,,"Mario Artist: Paint Studio",,,beta,1999/02/11,Nintendo,jp,@,@,@,@,@,@,@,@,@,@,,,
"Twisted Edge: Extreme Snowboarding",,de12629f2538f80e25901decafc7ccc18c7d481c,,,"Twisted Edge",,,,1997,Kemco,eu,!,,,,,,,,,@,,,
"Duke Nukem: ZER0 H0UR",,de175492624d3ba7c9eb35c867f9e808d8682bab,,,,,,,1999,"3D Realms | Eurocom | GT Interactive",us,b,,,,,,,,,@,,,
@,,de36343303cb330217ce1b0e2d4f03beedf4da86,,,"Super Mario 64",,,@,1996,Nintendo,us,@,@,@,@,@,@,@,@,52,@,,,
"Jikkyou Powerful Pro Yakyuu 5",,de3bb7484e518ab3c8cd4279a737bdaf022f75a4,,,,,,v0,1998,Konami,jp,?,,*,,,,,,*,@,,,
"Duke Nukem: ZER0 H0UR",,de4db292cc6cf5dd1dd1d3c9700cf8e5c3078410,,,,,,,1999,"3D Realms | Eurocom | GT Interactive",us,!,,,,,,,,,@,,,
"Madden NFL 2002",,de51147a238158adc059d0cc75fd39bbb08dcfc6,,,,,,,2001,"Electronic Arts",us,!,,,,,,,,,@,,,
@,,de542f002e4f08cfdac19dec57f5bbaea6edeafe,,,"Aero Fighters Assault",,,@,1997,"Video System",us,@,@,@,@,@,@,@,@,@,@,,,
"NHL Breakaway 99",,de56fafba7182d6f4faa62aa14a6ca099cd879fb,,,,,,,1998,Acclaim,us,b,,,,,,,,,@,,,
@,,deb51efd5692951e5d172477d38996d735432aaf,,,"GoldenEye 007",,,@,1997,Nintendo,us,@,@,@,@,@,@,@,@,37,@,,,
@,,dec9714cafb478da8cd4677540d5e1f8077afdca,,,"Retroactive 64drive Menu",,,v1.08,2012,Retroactive,@,@,@,@,@,@,@,@,@,@,@,,,
Banjo-Kazooie,,ded6ee166e740ad1bc810fd678a84b48e245ab80,,,,,,v1,1998,"Nintendo | Rare",us,!,,,,,,,,,@,,,
"Star Wars: Shadows of the Empire",,ded8f972d1e1d662614b1ec79822d649a8ce5430,,,,,,v1,1996,LucasArts,us,!,,,,,,,,,@,,,
"Dark Rift",,def172a1b2d17a6ebbbc0551172de4ae46b88e48,,,"Space Dynamites",,,,1997,"Kronos Digital Entertainment | Vic Tokai",jp,!,,,,,,,,,@,,,
@,,defacaf6dbd22962ec0184849ed4a4c53a147454,,,"Viewpoint 2064",,,proto,1999,Sammy,jp,@,@,@,@,@,@,@,@,@,@,,,
@,,df10c5d421aeab2af438648588600839cd82b5e0,,,"Turok 3: Shadow of Oblivion",,,beta,2000/05/31,Acclaim,eu,@,@,@,@,@,@,@,@,@,@,,,
"CD64 BIOS",,df18d9e26dbfe25f7ea676c4b8da20345d7e0be2,,,,,,v1.30,1999,UFO,,?,"EEPROM Burner",,,,,,,,@,,,
"Super Smash Bros.",,df4d3f081ce7b3c084cf7839cfbe5792e9a67ab7,,,,,,,1999,Nintendo,eu,?,,*,,,,,,*,@,,,
"Mortal Kombat Mythologies: Sub-Zero",,df62cd8f705318e1e8b523f7da5f4034e241c803,,,,,,,1997,Midway,us,?,,PAL,,,,,,2,@,,,
"Mystical Ninja Starring Goemon",,df8083a54296b8c151917c5333e1c85f014a2a66,,,,,,,1998,Konami,us,!,,,,,,,,,@,,,
"Wave Race 64",,df93c311e036fc84a5d8ee19cdbf9fd35a693778,,,"Wave Race 64: Shindou Edition",,,v2,1997,Nintendo,jp,b,,,,,,,,,@,,,
@,,dfb3699f572d3cdb7468edd44e491400d8a186e8,,,"Retroactive 64drive Firmware",,,v1.02,2011,Retroactive,@,@,@,@,@,@,@,@,@,@,@,,,
"Last Legion UX",,dfdf852d0939466ad1f1627f4de29b7288a77589,,,,,,,1999,Hudson,jp,!,,,,,,,,,@,,,
@,,e001af5a3069b374e0a08d1598b0833fe3128d82,,,"Perfect Dark",,,@,2000,Rare,jp,b,@,@,@,@,@,@,@,@,@,,,
"Olympic Hockey Nagano 98",,e01404fac7e9afc02d48bf889aba51f843165b7c,,,,,,,1998,Atari,eu,!,,,,,,,,,@,,,
"Star Wars: Shadows of the Empire",,e014f60bea29bbc7fbd7f3ba4fcc6bdd228c8fe5,,,,,,,1996,LucasArts,eu,!,,,,,,,,,@,,,
"WWF WrestleMania 2000",,e020c26dede0c349181cf08a3541816dc47f63a8,,,,,,,1999,THQ,jp,!,,,,,,,,,@,,,
"Top Gear Rally",,e0415b87c5a5b69ac581e79137406bdaa79b354a,,,,,,,1997,"Boss Game Studios | Kemco",jp,!,,,,,,,,,@,,,
@,,e05799da1189b7f99f03669d9beca8e12b4ed0a0,,,"Super Mario 64",,,@,1996,Nintendo,us,@,@,@,@,@,@,@,@,134,@,,,
"Mahjong Hourouki Classic",,e06cc94fa82afb22a702d8b3c8661c9a32be2967,,,,,,,1997,Imagineer,jp,b,,,,,,,,,@,,,
"Doom 64",,e084407c2958351ac53dbb4b1069c1946bc543b4,,,,,,,1997,"id Software | Midway",eu,b,,,,,,,,,@,,,
@,,e09f4af91b2090209e187aa68a2704eb1015d18b,,,"Super Mario 64",,,@,1996,Nintendo,us,@,@,@,@,@,@,@,@,115,@,,,
@,,e09ff328184b25f6a9170901fac2d0a7158ce7b9,,,"Star Wars: Rogue Squadron",,,v0,1999,LucasArts,eu,b,@,@,@,@,@,@,@,@,@,,,
"Automobili Lamborghini",,e0a49ff953b882f9f135b583ef9e09a664d24288,,,"Super Speed Race 64",,,,1997,Titus,jp,!,,,,,,,,,@,,,
"South Park Rally",,e0b9e2358b09d430a100a14a6cb19e30b55faea2,,,,,,,2000,Acclaim,us,!,,,,,,,,,@,,,
Castlevania,,e0da571cddcb8d069b36c2df254334f7c532133e,,,,,,,1999,Konami,eu,!,,,,,,,,,@,,,
"Quake II",,e0e031e01c8b3f7064c2320f3c9a797b2a1e28c2,,,,,,,1999,Activision,eu,?,,,,,,,,*,@,,,
"Chou Kuukan Night Pro Yakyuu King",,e0e9e159e116bd1089f840d22697488580582166,,,,,,,1996,"Genki | Imagineer",jp,?,,,,,,,,*,@,,,
"Killer Instinct Gold",,e0ed97c7310b012a5cf81c6f6678a75b8601b47e,,,,,,,1996,Nintendo,eu,!,,,,,,,,,@,,,
@,,e0eed5b01daeeefc7238a048689c29e847134344,,,"Retroactive 64drive Bootloader",,,v1.01,2011,Retroactive,@,@,@,@,@,@,@,@,@,@,@,,,
"V-Rally Edition 99",,e0f893ec80c760cd47dadb096b67f7b8cdf3e67e,,,,,,,1998,Infogrames,us,?,,PAL,,,,,,*,@,,,
"!Public Domain",,e0fa2b3cd4a56c2b4bac5686700a1cbf90ebd90c,,,Spacer,,,,1999,Memir,,?,"POM '99",,,,,,,,@,,,
"Ready 2 Rumble Boxing",,e0ff87c37b08b58a5fc19815ae4cfa9fae0c8b18,,,,,,,1999,Midway,us,?,,,*,,,,,,@,,,
"Wayne Gretzky's 3D Hockey",,e105e21bfdf03bf98c4169b3b84600373598b9f2,,,,,,,1996,"Atari | Williams",jp,b,,,,,,,,,@,,,
"Doubutsu no Mori",,e106dff7146f72415337c96deb14f630e1580efb,,,,,,,2001,Nintendo,jp,!,,,,,,,,,@,,,
"Charlie Blast's Territory",,e11619c7a8e1c2a280ea3ac069cf11153d4951a6,,,,,,,1999,Kemco,us,!,,,,,,,,,@,,,
"Star Fox 64",,e1169b4c43cb2592192f77c898a05a1abd42234e,,,,,,v0,1997,Nintendo,jp,?,,,2,,,,,,@,,,
"Jikkyou J.League Perfect Striker",,e1185922648a6b9dec1c820f43a292e480e396cc,,,,,,,1996,Konami,jp,!,,,,,,,,,@,,,
"Ken Griffey Jr.'s Slugfest",,e1351f882a1cc63130139c4b33fe972ec96b158f,,,,,,,1999,Nintendo,us,?,,*,,,,,,*,@,,,
"MRC: Multi-Racing Championship",,e14672ddb5e8f7e0c34685dcd1e3b744cc341f74,,,,,,,1997,Imagineer,jp,b,,,,,,,,,@,,,
@,,e1606d52def46feab47d05911aa86f967cf50f15,,,"F-Zero X",,,@,1998,Nintendo,us,@,@,@,@,@,@,@,@,11,@,,,
"South Park Rally",,e16b5b16e41c66fefb3bc82bd6a82f9ef4d709fd,,,,,,,2000,Acclaim,eu,!,,,,,,,,,@,,,
"WCW-nWo Revenge",,e1711a2511394b9357b5f1ac8ca5cc17bd674836,,,,,,,1998,"Asmik Ace Entertainment | THQ",us,!,,,,,,,,,@,,,
@,,e17399305f5c9cf2d4303b0ffb868757dd313306,,,"Neo N64 Myth Menu",,,v2.2SD_PAL,2011,NeoTeam,@,@,@,@,@,@,@,@,@,@,@,,,
"Ready 2 Rumble Boxing",,e18477d858c623a834f24dc2717d0ef340e63364,,,,,,,1999,Midway,eu,!,,,,,,,,,@,,,
@,,e195bde1941f16f5bc693dcc4e47d63e770b18eb,,,"Mission: Impossible",,,v1,1998,Infogrames,es,@,@,@,@,@,@,@,@,@,@,,,
"Sim City 2000",,e19a9e570010ba9debe5365a29bcf56741cb1ba8,,,,,,,1997,Maxis,jp,b,,,,,,,,,@,,,
@,,e1a4ac30ca5febc972e839d1da500b703d400951,,,"F-Zero X",,,@,1998,Nintendo,us,@,@,@,@,@,@,@,@,17,@,,,
"Road Rash 64",,e1b58a2bf8bec9b6b7361a0ccbb6b96f2755c2d8,,,,,,,1999,THQ,eu,?,,,,,,,,*,@,,,
"Namco Museum 64",,e1c9e5079d756423e5f5a54757fc05782c947615,,,,,,,1999,Namco,us,?,,PAL,,,,,,*,@,,,
"Mario Kart 64",,e1d80a5c75db8813f1d4bafc6d4029151f815c71,,,"Mario Kart 64: Super W00ting",,,vNTSC,1996,Nintendo,us,?,,,,,,,,2,@,,,
"Taz Express",,e1d8121986652ed180505af21456c180c8b29fab,,,,,,,2000,Infogrames,eu,!,,,,,,,,,@,,,
"New Tetris",,e1dc38abbc184ce9608c3343a43ea765f0b81670,,,,,,,1999,Nintendo,us,?,,PAL,,,,,,3,@,,,
"AeroFighters Assault",,e1ebff05b99f1596e656b2ca5dff3dacde540b83,,,,,,,1997,"Video System",us,b,,,,,,,,,@,,,
@,,e1f1ec3bb2deea60ebea05a846c2ef4e5ce5d90f,,,"Mario Tennis",,,@,2000,"Nintendo | Camelot Software Planning",eu,@,"Virtual Console",@,@,@,@,@,@,@,@,,,
Banjo-Kazooie,,e1fc31283d6844a9d8314a97022da827b1933c03,,,,,,,1998,"Nintendo | Rare",eu,?,,*,,,,,,2,@,,,
"Star Fox 64",,e200314fbdbe9e00fb0424827a6727aaa5ea4160,,,,,,v0,1997,Nintendo,us,?,,,*,,,,,,@,,,
@,,e20d95e7c53c3d7ed7857bb89f0c79c94578bb4f,,,"Yueye Motuo",,,@,200x,Nintendo,cn,@,iQue,@,@,@,@,@,@,@,@,,,
"Bio F.R.E.A.K.S.",,e20e9124480b559aa7148412c8993804501e180d,,,,,,,1998,Midway,us,!,,,,,,,,,@,,,
"Mr. Backup Z64 BIOS",,e21909a4bcea72445d0887965e767b01c32253d4,,,,,,v2.16b1,1999,"Mr. Backup",,?,,,,,,,,,@,,,
"Chameleon Twist 2",,e219f8683c84a76340753f0a68d901c93dad5db7,,,,,,,1998,"Japan System Supply | Sunsoft",jp,b,,,,,,,,,@,,,
"Castlevania: Legacy of Darkness",,e23f2288c7564caf3b658e83bfbda50a2d8c18e5,,,,,,,,,eu,o,,,,,,,,,,,,
"Midway's Greatest Arcade Hits: Volume 1",,e24c61aaa5cf15112258052ec78d24ad047ba5ae,,,,,,,2000,Midway,us,!,,,,,,,,,@,,,
@,,e28ce872499bed4293658004555fad3808a065f8,,,"Super Mario 64",,,@,1996,Nintendo,us,@,@,@,@,ru,@,@,@,@,@,,,
"NBA In the Zone '98",,e28e3571c9e61906e461d909d956d55b810fcfdd,,,,,,,1998,Konami,jp,b,,,,,,,,,@,,,
"Big Mountain 2000",,e28f3ebfb7bc706cce639fc1874243e1d4995d1d,,,,,,,2000,Imagineer,us,!,,,,,,,,,@,,,
"Super Smash Bros.",,e2929e10fccc0aa84e5776227e798abc07cedabf,,,,,,,1999,Nintendo,us,!,,,,,,,,,@,,,
"Legend of Zelda: Majora's Mask",,e2961296da7e4bb32f503fe517faf5761365f386,,,,,,v0,2000,Nintendo,eu,?,,,,it,,,,,@,,,
"Mario Golf",,e2c4e7a905b29529b49a1619a401fe699224829b,,,,,,,1999,"Nintendo | Camelot Software Planning",us,b,,,,,,,,,@,,,
"Excitebike 64",,e2c8d01fc66c0a575e79cb338678f1fd065226d6,,,,,,,2000,Nintendo,jp,!,,,,,,,,,@,,,
"Chameleon Twist",,e2d3a187fe7ede035481c7d6daf61486f808d480,,,,,,v0,1997,"Japan System Supply | Sunsoft",us,?,,,*,,,,,,@,,,
"!Public Domain",,e2fbfc6433046c096a9c2cea51a3a876fe99ac62,,,Liner,,,v1.00,1998,"Phillips, Colin",,?,,,,,,,,,@,,,
"Major League Baseball featuring Ken Griffey Jr",,e300e8acb110d72bc5bfee4fc4981e09b881300e,,,,,,,1998,Nintendo,au,!,,,,,,,,,@,,,
"Disney's Donald Duck: Goin' Quackers",,e31a7567d408c890065029ba537f830765b17d94,,,,,,,2000,Ubisoft,us,!,,,,,,,,,@,,,
@,,e32977d7a5b1def50c11c2f6c0a6324d9f99d8b8,,,"Neo N64 Myth Menu",,,v2.3b2SD,2011,NeoTeam,@,@,@,@,@,@,@,@,@,@,@,,,
"Xena: Warrior Princess: Talisman of Fate",,e3316269b8466fe1fb968ac9338e6acdc0379970,,,,,,,1999,Titus,us,!,,,,,,,,,@,,,
"Mahjong Master",,e3462d4487e3f7a46c6055c91ae1e570a437ab21,,,,,,,1996,Konami,jp,b,,,,,,,,,@,,,
@,,e34f42ad5c93337818c62509827ec328b66fb749,,,"Super Mario 64",,,@,1996,Nintendo,us,@,@,@,@,@,@,@,@,32,@,,,
"Bung Enterprises Doctor V64 BIOS",,e350affdd28f9a0ec3a9d65c43931bcada785562,,,,,,v2.01,1999,"Bung Enterprises",,?,,,,,,,,,@,,,
@,,e3906c919236dac6eba020b4b8c1df91fd725c5d,,,"Tsumi to Batsu: Chikyuu no Keishousha",,,@,2000,Nintendo,jp,@,@,@,@,en,@,@,@,@,@,,,
@,,e396df7729acc70c0e7ab988fca2b75ea167632d,,,"Mǎlìōu Yīshēng",,,v4,2003,Nintendo,cn,@,iQue,@,@,@,@,@,@,@,@,,,
"International Superstar Soccer '98",,e39c2102633e8443cf85160cfb8826b0ec3b8890,,,,,,,1998,Konami,us,b,,,,,,,,,@,,,
"Aidyn Chronicles: First Mage",,e3a1e26f4c10a6767612d1a8462689e86d09dc0b,,,,,,,2000,THQ,eu,!,,,,,,,,,@,,,
"F-1 World Grand Prix",,e3a9ef32c28e5b91a9fd6a189b18e64b0065db20,,,,,,,1998,"Paradigm Entertainment | Video System",us,?,,,,,,,,2,@,,,
@,,e3b2acceb0412ddd18bf763631fe28678a577325,,,"Super Mario 64",,,@,1996,Nintendo,us,@,@,@,@,@,@,@,@,137,@,,,
"Chopper Attack",,e3b3cf8254b2a8098f6046f604f7560b6a6eafef,,,,,,,1998,"Midway | Seta",eu,?,,,*,,,,,,@,,,
"Duke Nukem: ZER0 H0UR",,e3b44f18159d7991eaab7ec1b93a55202e43b52e,,,,,,,1999,"3D Realms | Eurocom | GT Interactive",us,b,,,,,,,,,@,,,
"Mahjong Master",,e3c487265d543489598eeba8a7aa81e821ad7b36,,,,,,,1996,Konami,jp,b,,,,,,,,,@,,,
"Airboarder 64",,e3dd90c026f172fc27a1e701c137b94769480455,,,,,,,1998,Human,jp,?,,,,,,,,6,@,,,
"!Public Domain",,e3fe2670ff4460c55a3fbaecbff8f60b45c6210f,,,"Fish Demo",,,v0.314159265,1998,NaN,,?,,,,,,,,,@,,,
"Knockout Kings 2000",,e40a0a2be6d41afbae8fc34d5181d1f1e0451043,,,,,,,1999,"Electronic Arts",us,?,,PAL,,,,,,*,@,,,
"Tom Clancy's Rainbow Six",,e41c7b71284976ea5d51b42593973a1d3ce58508,,,,,,,1999,"Red Storm Entertainment",de,!,,,,,,,,,@,,,
"Harvest Moon 64",,e41d15c394b5fefd4016add3883a794c48e7e232,,,"Bokujou Monogatari 2",,,v0,1998,Pack-In-Video,jp,!,,,,,,,,,@,,,
"!Public Domain",,e42a7ec0cb6fd6ab4d8a83332a4b399a5534d9de,,,VNES-64,,,v0.10,1998,JL_Picard,,?,,,,,,,,3,@,,,
"Star Wars: Episode I: Battle for Naboo",,e4441a6eeb67861408c2e009baae8aad4df34021,,,,,,,2000,LucasArts,us,!,,,,,,,,,@,,,
@,,e44b53cc1b12c8aec804fd1e1ef10b05da8d6386,,,"ScummVM-N64: Lure of the Temptress",,,v1.2.0,2010,"ScummVM Team",@,@,@,@,@,@,@,@,@,@,@,,,
"Golden Nugget 64",,e44d34af3569f31247ac752e8469b867177fa808,,,,,,,1998,"Westwood Studios",us,?,,,,,,,,2,@,,,
Forsaken,,e45378c95dbaf9707181754c19feff3e96c80c4f,,,,,,,1998,Acclaim,us,?,,,3,,,,,,@,,,
"FIFA: Road to World Cup 98",,e4562c02095462ebff755d78f3750910238be620,,,,,,,1997,"Electronic Arts",us,b,,,,,,,,,@,,,
"Doom 64",,e463e9485eefcba629d22ddfa9e46278449df500,,,,,,v0,1997,"id Software | Midway",us,?,,,*,,,,,,@,,,
"Super Mario 64",,e48a11c5dd43b3641eda218b22ffc7b0e27e9140,,,,,,,1996,Nintendo,us,b,,,,,,,,,@,,,
@,,e48f270e6615d1ca1b3a598c9bf453aad478dbdd,,,"Super Mario 64",,,@,1996,Nintendo,us,@,@,@,@,@,@,@,@,118,@,,,
@,,e490367fb75743507526fe97a0adc60af51c5fd3,,,ScummVM-N64,,,v1.1.0,2010,"ScummVM Team",@,@,@,@,@,@,@,@,@,@,@,,,
"Ken Griffey Jr.'s Slugfest",,e49ee744754f98fa3b901b028921f2eb89875b36,,,,,,,1999,Nintendo,us,?,,*,,,,,,5,@,,,
"Road Rash 64",,e4dc5eff6fb376e3bcf92fa6b5759b83061a214b,,,,,,,1999,THQ,us,?,,PAL,,,,,,*,@,,,
"Star Fox 64",,e4eaa1dc4f27a1394a7957d6dca35f988e927080,,,,,,v1,1997,Nintendo,us,?,,,*,,,,,,@,,,
"Yoshi's Story",,e515bce674a9ade5c85d2c0d81b2d320ad0438c5,,,,,,,1998,Nintendo,eu,b,,*,,,,,,,@,,,
"Super Mario 64",,e53eae9cdb2c225604bc2b6e31c21d467308d800,,,,,,v1.0,1996,Nintendo,us,?,,,,ru,,,,,@,,,
"Mischief Makers",,e5405aad683959edab641b5da05b8159cac93e63,,,,,,,1997,"Enix | Treasure",eu,!,,,,,,,,,@,,,
"Milo's Astro Lanes",,e5580da90453e016e2f423c7552fefa3e53163a4,,,,,,,1998,"Crave Entertainment",us,?,,,,,,,,2,@,,,
"Shadow Man",,e559f65cf1cfd81c7e48945ae702ddab4e17a9f1,,,,,,,1999,Acclaim,us,b,,,,,,,,,@,,,
"Bassmasters 2000",,e5663c4edaaa4bdc0b4a715abeb919f9fa1bdab0,,,,,,,1999,THQ,us,?,,PAL,,,,,,*,@,,,
@,,e58b935091ec20c1b07b73d3e638d6ddc065c2af,,,"Super Mario 64",,,@,1996,Nintendo,us,@,@,@,@,@,@,@,@,43,@,,,
"Hercules: Legendary Journeys",,e58e738abf0a25d2f00c3d2947e24ca29f68fd6f,,,,,,,2000,"Player 1 | Titus",us,b,,*,*,,,,,2,@,,,
"New Tetris",,e5a936d79b980ff9dbffc55b2a4ae937e3cf2e43,,,"Tetris 64",,,,1998,Seta,jp,b,,,,,,,,,@,,,
"Flying Dragon",,e5aafe96f12f407c3e51926a0ebb717862b54eda,,,"Hiryuu no Ken Twin",,,,1997,"Culture Brain",jp,?,,,,,,,,3,@,,,
"Beetle Adventure Racing!",,e5ab4d226c08d22f68a2edcc48870203e67454b8,,,,,,,1999,"Electronic Arts",us,!,,,,,,,,,@,,,
"Magical Tetris Challenge",,e5c79cf80ae1c19d2cb7136600ec8bd2cceae934,,,"Defi au Tetris Magique",,,,1999,Capcom,fr,!,,,,,,,,,@,,,
"Cruis'n World",,e5cb9f24719ffc8cfc40309a176fc7e83c50d30f,,,,,,,1998,Nintendo,eu,b,,,,,,,,,@,,,
"SpaceStation Silicon Valley",,e5e09205aa743a9e5043a42df72adc379c746b0b,,,,,,,1998,"Take Two Interactive",us,!,,,,,,,,,@,,,
"Micro Machines 64 Turbo",,e5e2d6169af2663e5519795b28bec018934e86ee,,,,,,,1998,Codemasters,eu,!,,,,,,,,,@,,,
@,,e5e4b65060b834b059f847453541e8cbc8541d05,,,Banjo-Kazooie,,,v0,1998,"Nintendo | Rare",us,@,@,@,@,@,@,@,@,2,@,,,
"Ready 2 Rumble Boxing",,e60fedd535a72fda5c424b846421bbdad17c6caa,,,,,,,1999,Midway,us,!,,,,,,,,,@,,,
"Chameleon Twist 2",,e6229af655791f56cad1bc3f94be0c8d0971eeb7,,,,,,,1998,"Japan System Supply | Sunsoft",us,?,,,*,,,,,,@,,,
"Doom 64",,e660fe1c64b55e4420897447e041dff1c98775b9,,,,,,v1.0,,,us,b,,,,,,,,,,,,
"Mortal Kombat Mythologies: Sub-Zero",,e674e0f08d7218136f31ca99a9c5323f0d2bb4d4,,,,,,,1997,"Avalanche Software | GT Interactive | Midway",eu,!,,,,,,,,,@,,,
@,,e677147210f5eeafc88f97975e56e4d7299d97c6,,,"Pokemon Snap",,,@,2000,"HAL Laboratory | Nintendo",fr,@,@,@,@,@,@,@,@,@,@,,,
"Duke Nukem: ZER0 H0UR",,e69a4dda8cca88d4c149f2b00640da0ff04fa9c8,,,,,,,1999,"3D Realms | Eurocom | GT Interactive",fr,!,,,,,,,,,@,,,
"Legend of Zelda: Ocarina of Time",,e6d0105b91704a150a96c1bdc6ad830bcd2a1c34,,,"The Legend of Zelda: Ocarina of Time: Room121",,"Legend of Zelda - Ocarina of Time - Room121",v0,1998,Nintendo,us,?,,,,,,,,*,@,,,
"Legend of Zelda: Majora's Mask",,e6d3ce2003b4f6d101517b490871939486e9dade,,,"The Legend of Zelda: Mujura no Kamen",,"Legend of Zelda - Mujura no Kamen",v0,2000,Nintendo,jp,b,,,,,,,,,@,,,
"!Public Domain",,e6e70253556668d91e265b3d00c9d5030fa75f74,,,"Sporting Clays",,,,1999,"Doty, Charles",,b,,,,,,,,,@,,,
"Super Mario 64",,e6ec389912f1b293bba520407b26719dff8dd837,,,,,,,1996,Nintendo,jp,?,,,,,,,,*,@,,,
"Quest 64",,e6efb31bacff90535aae3166c9b62f15f196f375,,,"Holy Magic Century",,,,,,fr,o,,,,,,,,,,,,
"Star Wars: Shadows of the Empire",,e6f6b6c6580ece37ccd81c6b0f1ad75b04ba002c,,,,,,v0,1996,LucasArts,us,?,,,*,,,,,,@,,,
"Clay Fighter 63 1-3",,e7028b268ead7633ee0b3009851424c7e42d2e0d,,,,,,,1997,Interplay,eu,b,,,,,,,,h1C,@,,,
"International Superstar Soccer 2000",,e7078e5f1e899382b1cc145df43ee8cfaa924297,,,,,,,2000,Konami,eu,!,,,,,,,,,@,,,
Extreme-G,,e7120856ecc9a7f29c21f45130eca0eca8a7bfec,,,,,,,1997,Acclaim,eu,!,,,,,,,,,@,,,
@,,e71bb0ea6454e753a40bb2ec0bc33bd0dbf69078,,,"Kirby 64: The Crystal Shards",,"Kirby 64 - Crystal Shards",@,2000,"HAL Laboratory | Nintendo",us,@,@,@,@,@,@,@,@,@,@,,,
Banjo-Kazooie,,e72f45ed3cf791da6ba85d698e0b7e4ca160ece8,,,"Banjo to Kazooie no Daibouken",,,,1998,"Nintendo | Rare",jp,?,,*,,,,,,2,@,,,
"GoldenEye 007",,e72fae86c9af8a3dc69e4532857c6ce249fee7a3,,,"GoldenEye 007: G5 Multi",,,,1997,Nintendo,us,?,,,,,,,,4,@,,,
"FIFA: Road to World Cup 98",,e74ec359801c15e0affffa323bb3e27f147228c4,,,,,,,1997,"Electronic Arts",us,b,,,,,,,,,@,,,
@,,e757ebced22c7b443bcca01179010b650d84d0a6,,,"Neo N64 Myth Menu",,,v1.7MF_PAL,2010,NeoTeam,@,@,@,@,@,@,@,@,@,@,@,,,
"F-ZERO X",,e771f8a1c851a5d70f67bd70e0786702a2cf1138,,,,,,,1998,Nintendo,eu,?,,*,,,,,,*,@,,,
"64 Oozumou",,e77fe9f2c32870eb7acbcf6a13d26dd022bafe5d,,,,,,,1997,"Bottom Up",jp,!,,,,,,,,,@,,,
@,,e7827a1d0f3e7d222ecab414c260d185f9ef9749,,,"Dragon Sword 64",,,proto,1998,"Interactive Studios | Blitzgames",eu,@,@,@,@,@,@,@,@,@,@,,,
"Snowboard Kids 2",,e791c013731011dfc72c5f6066eba3a647079705,,,"Chou Snobo Kids",,,,1999,"Atlus | Racdym",jp,b,,PAL,,,,,,,@,,,
"Midway's Greatest Arcade Hits: Volume 1",,e7a723022dc86d68c1d2f3a890625f0f61b7c7d6,,,,,,,2000,Midway,us,b,,,,,,,,,@,,,
"International Superstar Soccer 2000",,e7bd36c410ce881d8b8dc853cb4b7b7961bf6a62,,,,,,,2000,Konami,us,!,,,,,,,,,@,,,
