"Group","SHA1","ID","Folder","FileName","Title","Transliterated Name","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
"Exile 1: Escape From the Pit",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Oregon Trail, The",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Sid Meier's Civilization for Windows",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
Morphman,,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Microsoft Entertainment Pack for Windows",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"This Means War!",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Al Unser, Jr. Arcade Racing",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"SimTower: The Vertical Empire",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
RoboSport,,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Galactical Apocalypse",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
WinTrek,,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Merlin’s Apprentice",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Best of Microsoft Entertainment Pack, The",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Metal Marines: Master Edition",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Laffer Utilities, The",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Solitaire Deluxe",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"PC Mus 2.0",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"3D Spryjinx",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Yukon Trail, The",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Microsoft Golf",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Combat Tanks",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Commander Keen 2000",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"The Incredible Toon Machine",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
SimPark,,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Hanna-Barbera Cartoon Carnival",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Comet Busters! v1.4",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Zombie Wars",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Econ's Arena",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Lemmings for Windows",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Truco Para Windows v1.2",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Outpost 1.5",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"SimCity Classic for Windows",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Chessmaster 4000 Turbo, The",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Classic WordZap",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Lode Runner: The Legend Returns",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Deja Vu I & II: The Casebooks of Ace Harding",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Flight Commander 2",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"3-D Ultra Pinball",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Fisher-Price Great Adventures: Castle",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
Stars!,,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Dagger's Rage",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Gazillionaire Deluxe",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Extreme Chess",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Eddie Kantar's Bridge Companion",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Space Bucks",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Sintesoft Truco 1.0",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Exile 3: Ruined World",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Block Breaker",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Mordor: The Depths of Dejenol",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Mission 9",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Klik & Play",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Casino De Luxe",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Skull Cracker",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Juegos Reunidos Multimedia",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"La Pantera Rosa en Abracadabra Rosa",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
Emlith,,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"ID4: Independence Day Mission Disks",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Microsoft Entertainment Pack 2",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
Idioten,,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Escoba de 15",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Microsoft Entertainment Pack 4",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Castillo Quantum",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Spaceship Warlock",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Sid Meier's Civilization II",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Microsoft Windows 3.11",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Space Bastards",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Microsoft Entertainment Pack 3",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Dracula's Secret",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
Warpath,,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Indiana Jones and his Desktop Adventures",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
EmPipe,,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Exile 2: Crystal Souls",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
UltraVixen,,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Blades of Exile",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Virtual Chess",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Woodruff and The Schnibble of Azimuth",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Entombed CD v2.1",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Crusade In Space",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Sid Meier's Colonization for Windows",,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
WormWorld,,72a15e77ec2094b1dfe25096f1350908d177d876,,,CTCONFIG,,,,,,,?,,,,,,,,,,,,
"Gateway to the Savage Frontier",,72a204e3515ed9ae9072f8d95247f172321889a9,,,GAME,,,,,,,?,,,,,,,,,,,,
Wishbringer,,72a83b3513d8321102c40a4e382f9207746844e5,,,WISHBRIN,,,,,,,?,,,,,,,,,,,,
"Amazing Spider-Man, The",,72add8cfc57668d7f376621245b5bfaab86bef71,,,spidey,,,,,,,?,,,,,,,,,,,,
"International Tennis",,72b1db57eb34be368284f9f6ec8afb270eef7cb4,,,NORMAL,,,,,,,?,,,,,,,,,,,,
"Tetris Gold",,72b4e4b531ea63a372157a247014b8aff8b51817,,,TC,,,,,,,?,,,,,,,,,,,,
"Capitalist Compendium, The",,72b6eac3ab95e9ec7d80b34e36c430c88b80ce80,,,MILLION,,,,,,,?,,,,,,,,,,,,
"Heat Wave: Offshore Superboat Racing",,72bb1691cf0eb111e656f62af604212896e37026,,,PBOAT,,,,,,,?,,,,,,,,,,,,
"Flower Card",,72c0228e736c1367f0abffb4a76b59bd26dfa4a3,,,setup,,,,,,,?,,,,,,,,,,,,
"Moraff's Pinball v7.0",,72c33181f5e0ff60e3a8cc636b1407ca1b6c03c7,,,PINBALL,,,,,,,?,,,,,,,,,,,,
"Tennis Cup",,72cc43e8db3530ce47e07f9cfecfb470cf21cdb7,,,REGISTER,,,,,,,?,,,,,,,,,,,,
"Flying Corps",,72d1c0772903d0eb56b1190ca80b394301ce308e,,,ASECT,,,,,,,?,,,,,,,,,,,,
Popcorn,,72d3d330ac53d69f441b1e0a180861a313140fe0,,,POPCORN,,,,,,,?,,,,,,,,,,,,
"Diabolik 05: Ore Pericolose",,72d3dec60d1aac54a2640428e3d250b3697b0c26,,,SIMULMCR,,,,,,,?,,,,,,,,,,,,
"Parsec Man 3D",,72d6bed755ef2926d7442de1f57122e179208c11,,,PARSEC3D,,,,,,,?,,,,,,,,,,,,
"Progress or Congress",,72d6bed755ef2926d7442de1f57122e179208c11,,,CONGRESS,,,,,,,?,,,,,,,,,,,,
"Defender of Freedom",,72d707202bfb5ae4c1482cf0806aa5b55a86c9d4,,,BOSS6,,,,,,,?,,,,,,,,,,,,
"Great Naval Battles Vol. III : Fury in the Pacific",,72d770dfceb514428b2d9d11af0cec73e206e287,,,SCEDITOR,,,,,,,?,,,,,,,,,,,,
Sidewalk,,72d8bedabdfbda599c918e1da66fc8c8616e7e55,,,LAISEBET,,,,,,,?,,,,,,,,,,,,
"Links LS: Legends in Sports '97 + Pelican Hill Course",,72db8a558bb7254a6697d2eec8ce4400abd82b2f,,,AUTOBOOT,,,,,,,?,,,,,,,,,,,,
"Air Power: Battle in the Skies",,72dfd0aace9e49adda78679f61501a49666d18fe,,,BFLFFE00,,,,,,,?,,,,,,,,,,,,
"S.T.U.N. Runner",,72e1ae83c2ef29d10019a1e7a5f5122a0ceb5e6a,,,STUN,,,,,,,?,,,,,,,,,,,,
Elicsir,,72e297123c148296dd62bd233ae8f6202ae57568,,,ELI,,,,,,,?,,,,,,,,,,,,
"Metaltech: Earthsiege",,72e2dca2ba892d4e59da4419fea151997f464f4b,,,SOUNDPLY,,,,,,,?,,,,,,,,,,,,
"Air Power: Battle in the Skies",,72e5ae6adde78c94e019e2552cd308fbe46667dd,,,BFBBNE01,,,,,,,?,,,,,,,,,,,,
"T-Mek CD-ROM",,72e60e17cd2adb20f13d4224847786f9aef1fc0f,,,TMEK32,,,,,,,?,,,,,,,,,,,,
"Golden Flutes and Great Escapes!",,72e7581f336126c16feba62d4ea71101a46ce137,,,FLUTE,,,,,,,?,,,,,,,,,,,,
Corruption,,72f0adaaefaa177e642f9a427da02ce4056b3c4b,,,INSTALL,,,,,,,?,,,,,,,,,,,,
Mazeball,,72f5f79f2d1940d569e7f7c2f1260ea502cd1074,,,MB21FREE,,,,,,,?,,,,,,,,,,,,
DarkPhear,,72f97bf7a8cb196314eb3f5e36e7bc4c455397a3,,,HISTORY,,,,,,,?,,,,,,,,,,,,
"Civil War, The",,72fdedd48952ea64b730449d46f0e5c96f0a353d,,,TESTMUS,,,,,,,?,,,,,,,,,,,,
"Microsoft Windows 2.11",,7300b3a76645b4ba411d90b1b825b6cd877c7c37,,,PAINT,,,,,,,?,,,,,,,,,,,,
"Flying Corps",,7304377882f5dc25bdf5e8b5b3efd97f19e0e6fd,,,WRECK,,,,,,,?,,,,,,,,,,,,
"Road To Baghdad, The",,73094946212aeaac8a960382af3162c22520212b,,,PEND,,,,,,,?,,,,,,,,,,,,
"Command Adventures- Starship v2.0",,730a1b413b2150705d344b25c6c1aff7e3a07eff,,,STARBASE,,,,,,,?,,,,,,,,,,,,
DarkPhear,,730ae69aa52827b05474854b9ec2bdd0fd4f5c21,,,NMATR5,,,,,,,?,,,,,,,,,,,,
"Altered Beast",,730c79de8b0ea8f414ad558a7c311d0c6bb304ca,,,LOADER,,,,,,,?,,,,,,,,,,,,
"Advanced Civilization",,730c9ba6cc61ea0e7a421282d91fe25cb309372b,,,SETSOUND,,,,,,,?,,,,,,,,,,,,
"Pinball Dreams II",,730e482b932098f4e143121bcd63bb40118e5b39,,,PD2,,,,,,,?,,,,,,,,,,,,
"PC Basket 3.0",,730ef0dfe3b8eef05b060e665f5023c245dc2a78,,,MANAGER,,,,,,,?,,,,,,,,,,,,
"Azalta: The Cult of the Raven",,730eff97c100d54765fce70ca8551ec8aa4450bc,,,setsound,,,,,,,?,,,,,,,,,,,,
"Ghosts 'N Goblins",,73123b66ffa3b21ade44a5a94f3821f8ba9d4c7a,,,ghost,,,,,,,?,,,,,,,,,,,,
"Day of the Tentacle",,7317e4635442ab56d7375ac29fb37dd5216d834e,,,DOTT,,,,,,,?,,,,,,,,,,,,
"Flying Corps",,731c8af1476c96186e0f4a467e7c22f1ee1aba52,,,GPOLE,,,,,,,?,,,,,,,,,,,,
"Civil War, The",,732124fa540bda3112dc900751da942bdab53423,,,INST_US,,,,,,,?,,,,,,,,,,,,
"Civil War, The",,732124fa540bda3112dc900751da942bdab53423,,,INSTALL,,,,,,,?,,,,,,,,,,,,
Starlord,,732489a874ed73b75661c979e088aaf53d554dd0,,,install,,,,,,,?,,,,,,,,,,,,
"Lion King, The",,7329008da0ea290c3dd2b51a631e2bb3b0db83a2,,,LION,,,,,,,?,,,,,,,,,,,,
"UEFA Champions League 97-97",,73294ef76624c9e7f66ae79cebe8b5bee4cfb1e9,,,UEFA3DFX,,,,,,,?,,,,,,,,,,,,
"Pure-Stat Baseball",,7330aede0f34cd3f5457a7537b3ad2da8a008429,,,CS,,,,,,,?,,,,,,,,,,,,
"Roast' Em 3.0",,7332a417f74bbc49b52ada8249a79bab00ec664d,,,roastem3,,,,,,,?,,,,,,,,,,,,
"Jill of the Jungle: The Complete Trilogy",,7333b85cd1e97209045d31d498308f341131cb62,,,jil1_trn,,,,,,,?,,,,,,,,,,,,
"Blades of Exile",,73344d1fb85556b907abebbe02f7b61accdb9848,,,BLSCENED,,,,,,,?,,,,,,,,,,,,
Afterlife,,734091d3f089c61eb1c1086e0396d52bb5c178c3,,,SETUPDOS,,,,,,,?,,,,,,,,,,,,
Afterlife,,734091d3f089c61eb1c1086e0396d52bb5c178c3,,,SETUPDOS,,,,,,,?,,,,,,,,,,,,
"Space Quest III- The Pirates of Pestulon v1.0U",,734188659a6264826bdd404e1e414a0b9d4daa85,,,godir,,,,,,,?,,,,,,,,,,,,
Sorcerian,,734188659a6264826bdd404e1e414a0b9d4daa85,,,godir,,,,,,,?,,,,,,,,,,,,
"Leisure Suit Larry III- Passionate Patti in Pursuit of the Pulsating Pectorals! v1.003",,734188659a6264826bdd404e1e414a0b9d4daa85,,,godir,,,,,,,?,,,,,,,,,,,,
"Leisure Suit Larry III- Passionate Patti in Pursuit of the Pulsating Pectorals! v1.003",,734188659a6264826bdd404e1e414a0b9d4daa85,,,godir,,,,,,,?,,,,,,,,,,,,
"Police Quest- In Pursuit of the Death Angel",,734188659a6264826bdd404e1e414a0b9d4daa85,,,godir,,,,,,,?,,,,,,,,,,,,
"Toyota Celica GT Rally",,734230e80d8e5c41460450ff3893371055a41a02,,,INSTALL,,,,,,,?,,,,,,,,,,,,
"Reverse Time",,73424d5b1999b90f53b0e0c11ab1803c5d7897e2,,,DEMO3,,,,,,,?,,,,,,,,,,,,
"Word Hunt",,73452956903561715911aa951cb68a725ae07636,,,WORDHUNT,,,,,,,?,,,,,,,,,,,,
"Crazy Hell",,7347d32a2cdc87399f7f1b0d7da46ab99480c1c7,,,SETUP,,,,,,,?,,,,,,,,,,,,
"Tank: The M1A1 Abrams Battle Tank Simulation",,7348f31c5dee1f6d4e1410237bf239b63316afe7,,,CHILDME5,,,,,,,?,,,,,,,,,,,,
"Father World",,734b8758d7693089450ccd24cf88cce7e350ae4c,,,TAR,,,,,,,?,,,,,,,,,,,,
Overlord,,734ba80c42baaedbefaa37dadcf5bd0b7c37a0e7,,,bfdcabev,,,,,,,?,,,,,,,,,,,,
"Totsugeki! Mix",,7356966265d8b56c3119c5a3a1b9f0cb46fdb651,,,PMD,,,,,,,?,,,,,,,,,,,,
Rusty,,7356966265d8b56c3119c5a3a1b9f0cb46fdb651,,,PMD,,,,,,,?,,,,,,,,,,,,
"UEFA Champions League 1995-96",,7357255426e7eeea96074e6107a19ef85f1c8c8c,,,CDCONT,,,,,,,?,,,,,,,,,,,,
"Principio del Fin, El",,735ab4f1e5dfbd7b334522a7c724e8008fab189e,,,DEPORTES,,,,,,,?,,,,,,,,,,,,
"Murder Club",,735b59975b3a02a7ba68f401aca52f0a675abd19,,,HCLUB,,,,,,,?,,,,,,,,,,,,
"Jahangir Khan Squash",,735edc27dadf3c5983f4c595bd590173b5345503,,,SQUASH,,,,,,,?,,,,,,,,,,,,
"Knights of Legend",,7360c7e789ee94d3dc91f13750196253cc141d0c,,,KOLBOOK,,,,,,,?,,,,,,,,,,,,
"Laura Bow I: The Colonels Bequest",,7369fe82bdf300747b7c67fb01833570828e1896,,,Install,,,,,,,?,,,,,,,,,,,,
"Italia '90: World Cup Soccer",,736b21df9607f26ae4dcac35ad74d4ffa3bdd292,,,SOCCER,,,,,,,?,,,,,,,,,,,,
"Dead End",,736ba9925281c4b3c6c840d97b094e56c966a8e8,,,HELP,,,,,,,?,,,,,,,,,,,,
"The Dezerian Assignment: Code RED KEY",,736e7aabe3fe7d011be99483d0c976b217ca66c6,,,REDKEY,,,,,,,?,,,,,,,,,,,,
"Pure-Stat Baseball",,7375b63cccdd55254632f5b39411e78e789b0d09,,,F,,,,,,,?,,,,,,,,,,,,
"Black Monday",,73785ba996f75a0cd039c420e3bd45cfa57db6bb,,,yoho,,,,,,,?,,,,,,,,,,,,
"Air Power: Battle in the Skies",,73797d61cea9a907f61ae357be89821771bc5f0c,,,BFRDUBOV,,,,,,,?,,,,,,,,,,,,
"Last Ninja",,737d46d9217dd46bde93a6899d98cd0e57b63aa8,,,NINJA,,,,,,,?,,,,,,,,,,,,
"Laffer Utilities, The",,737f3e2d2ad3f1c883bb3182e14b0098bacf8846,,,WHATTODO,,,,,,,?,,,,,,,,,,,,
"Tres Mosqueteros, Los",,737f53068b48c5a9815db57bb3e6678160d9f1b7,,,L3M,,,,,,,?,,,,,,,,,,,,
Re-Loaded,,738930c51e47717af4d1c1bfefa9aa3a52908d81,,,RELOADED,,,,,,,?,,,,,,,,,,,,
"Arctic Moves",,738be11a371efd9d30e4ebc518bd4cd89c527340,,,SPEC386,,,,,,,?,,,,,,,,,,,,
"Crime City",,738d0a40684c6342d4ed037627bf45faf637c976,,,RESPOND,,,,,,,?,,,,,,,,,,,,
"SSN-21 Seawolf",,739385997847d2348e39e3da9609c94ef66b213e,,,MULTIP,,,,,,,?,,,,,,,,,,,,
"Psycho Pinball",,7394bac27c71d1a174586a3976c4c18b472098c4,,,install,,,,,,,?,,,,,,,,,,,,
"Air Warrior",,73958c7029154a50250367c8a608aa7a17636d5d,,,SEEHEAR,,,,,,,?,,,,,,,,,,,,
"Snarf Classic v2.03",,7398555d7267dafc027c27851857a95985598b2d,,,snarf203,,,,,,,?,,,,,,,,,,,,
"FIFA Soccer 97",,73a0826781f8108c1965ec22000b33e97a1efdc3,,,INSTALL,,,,,,,?,,,,,,,,,,,,
"MechWarrior 2: Ghost Bear's Legacy",,73a1740a0d8c9b2dba47f323d6df38d680ee9bac,,,GBL,,,,,,,?,,,,,,,,,,,,
"Binary Armageddon",,73ac9bf717068a031018ddf240dfa27efee71b8d,,,BA,,,,,,,?,,,,,,,,,,,,
"Custer's Last Command",,73aef49ef4c652ad7bc79c36d360ad680ef71c53,,,EXECUTOR,,,,,,,?,,,,,,,,,,,,
"Into the Eagle's Nest",,73afae00634b56ddfdec894c66807307c3054dee,,,MAIN,,,,,,,?,,,,,,,,,,,,
"Devil Cows From Mars",,73b39ee6ac1d39c5f5ddafee3aee9093af4b7ddf,,,DEVILCOW,,,,,,,?,,,,,,,,,,,,
"TNN Outdoors Bass Tournament '96",,73ba24c5f1513e6d67f778e3ff76f133d275507e,,,FISH,,,,,,,?,,,,,,,,,,,,
"Command Adventures: Starship",,73cbb93c0ea24147d7937e89f5d4b7e13860ab5b,,,main,,,,,,,?,,,,,,,,,,,,
"Ghini Run",,73d7fb78a6b2a385a3a0a2566fcaa83111b4b735,,,START,,,,,,,?,,,,,,,,,,,,
"Zig Zag Flag Shag",,73d82ef8bbe176be5c967865258c11719bc2f621,,,ZIG,,,,,,,?,,,,,,,,,,,,
"Ante-Up at The Friday Night Poker Club",,73dca14d99c503eebfd3fbe1eeeaa2b264c6033c,,,install,,,,,,,?,,,,,,,,,,,,
"Supremo 99",,73e2789cd784171351749e6e4f7ee7f18a560907,,,SAAP,,,,,,,?,,,,,,,,,,,,
"Billy Bear: Is It Christmas Yet",,73e3639175c1da254a0401a4c2c207e869713a31,,,Billy,,,,,,,?,,,,,,,,,,,,
Durak,,73e47e90dfcbf1b548b34e5736619a6c57e3ba35,,,durak,,,,,,,?,,,,,,,,,,,,
QuadBLOX,,73e89c8c3e395e39e6ae587b8788dce127cd1b22,,,QUADBLOX,,,,,,,?,,,,,,,,,,,,
CyberBall,,73eb28cad1b3dd295de6a0fb48fd5c7ecd42062b,,,chkmouse,,,,,,,?,,,,,,,,,,,,
"Funny Face",,73ecb0e4669b9120f06ad5889abce54466200222,,,FF_SW,,,,,,,?,,,,,,,,,,,,
"Haus der Spiele",,73eccc408c65a5d3a826a33eeebeff215662965f,,,HDSS,,,,,,,?,,,,,,,,,,,,
"Ranma 1-2",,73eedd905d48dd40f629d3e1986b60eb3ede6f7c,,,OPEN,,,,,,,?,,,,,,,,,,,,
"Moraff's Revenge Beginner v3.2",,73f85de90ee60a61b76316c2d7789d0f3e4c1ae9,,,1,,,,,,,?,,,,,,,,,,,,
"Machines, The",,73f9592905b230da2b7f980d1a75a4f7cb26e438,,,SBFMDRV,,,,,,,?,,,,,,,,,,,,
"Yendorian Tales Book I: Chapter 2",,73f9592905b230da2b7f980d1a75a4f7cb26e438,,,SBFMDRV,,,,,,,?,,,,,,,,,,,,
"Pizza Tycoon",,73f9592905b230da2b7f980d1a75a4f7cb26e438,,,SOUND,,,,,,,?,,,,,,,,,,,,
"Search for Freedom, The",,73f9592905b230da2b7f980d1a75a4f7cb26e438,,,SBFMDRV,,,,,,,?,,,,,,,,,,,,
"The A Storm",,73f9592905b230da2b7f980d1a75a4f7cb26e438,,,INITMEM,,,,,,,?,,,,,,,,,,,,
"Yendorian Tales: The Tyrants of Thaine",,73f9592905b230da2b7f980d1a75a4f7cb26e438,,,SBFMDRV,,,,,,,?,,,,,,,,,,,,
"Universal Warrior",,73f9592905b230da2b7f980d1a75a4f7cb26e438,,,SBFMDRV,,,,,,,?,,,,,,,,,,,,
"Campo's International Rugby",,73faa3d5c3a1707af66ad96f0c58d9de12433dd3,,,INSTALL,,,,,,,?,,,,,,,,,,,,
"Awesome Earl Stars In Skate Rock",,73fba418ce5cf5b6d5710348673ea7182749414c,,,awesome,,,,,,,?,,,,,,,,,,,,
"Nobunaga's Ambition II",,73fc2af27a9e7f8bd6c68e6b6346b0a54799ca1b,,,OE,,,,,,,?,,,,,,,,,,,,
"NBA Jam Tournament Edition",,73fd42d012eb5148ec2a5de41ac5ad05994fda4c,,,1,,,,,,,?,,,,,,,,,,,,
"Romance of the Three Kingdoms II",,73fe8fd53723c9e1cce62cad5ab7fad1ac53de13,,,MAIN,,,,,,,?,,,,,,,,,,,,
"Operation Europe: Path to Victory 1939-45",,74002266c687eba9327675b529e8706e215fe909,,,KOEI,,,,,,,?,,,,,,,,,,,,
"Realms of Arkania I: Blade of Destiny",,740096163d5b837de632ac47e512460d91922145,,,INSTALL,,,,,,,?,,,,,,,,,,,,
