"Group","SHA1","ID","Folder","FileName","Title","TransliteratedName","SortTitle","Version","Year","Publisher","Zone","DumpStatus","DumpInfo","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack"
"Blade Eagle 3D",,b786d15b26b914c24cd1c36a8fca41b215c0a4e7,,,"Blade Eagle",,,,1988,Sega,,,,,,,,,,,,,
"Dick Tracy",,b788f0394aafbc213e6fa6dcfae40ebb7659f533,,,"Dick Tracy",,,,1990,Sega,,,,,,,,,,,,,
Hook,,b7bbd78b301244d7ce83f79d72fd28c56a870905,,,Hook,,,"Language proto",1992,"Core Design - Sony - Spidersoft",,,,,,,,,,,,,
"American Baseball",,b7c387256e58a95bd3c3c4358a8a106f2304e9f2,,,"Reggie Jackson Baseball",,,,1988,Sega,us,,,,,,,,,,,,
"Public Domain",,b838a84c65596f43310eac806b9f7465f2cb8373,,,Tetracycline,,,"v 0.3; Copyright Public Domain",2000,"Warren, Nicolas",,,,,,,,,,,,,
@,,b84831378c7c19798b6fd560647e2941842bb80a,,,"Fantasy Zone II: The Tears of Opa-Opa",@,,,1987,Sega,@,,,,,,,,,,,,
OutRun,,b898c63e9a3a257e4dacd9a03cadf35ea8d2979f,,,,,,"(UE) [b2]",,,,,,,,,,,,,,,
"Teddy Boy",,b8aadb553f8f18825ce83d4827fc9b800042fd2d,,,"Teddy Boy",,,,1985,Sega,,,,,,,,,,2,,,
"After Burner",,b8ae04c359671ed36efd565706e387ea9f9eacb5,,,,,,"(UE) [!]",,,,,,,,,,,,,,,
"Cloud Master",,b936276b272d8361bca8d7b05d1ebc59f1f639bc,,,"Cloud Master",,,,1989,Hot-B,,,,,,,,,,,,,
"Chuck Rock II: Son of Chuck",,b966120d9eacea683bc136c405c50a81763ecab8,,,"Chuck Rock II: Son of Chuck",,,"v rev1; Language en",1994,"Core Design - Tec Toy",br,,,,,,,,,,,,
Borderline,,b967340fa91d960f86548f15e6d25a8e7e2c5043,,,,,,(SG-1000),,,,,,,,,,,,,,,
"Public Domain",,b98f05f6ff89a7cae80e31859098f84119678554,,,"BASIC Demo",,,"Copyright Public Domain",1997,SMSC,,,,,,,,,,,,,
"Public Domain",,b9a4612bcf172323e65fa77dad2a91d57cf1edf9,,,"Sound Test",,,"v 1.1; Copyright Public Domain",2001,"Warren, Nicolas",,,,,,,,,,,,,
"Great Volleyball",,b9e3284c7b557eed84661c98bc733d32b46c7a07,,,"Great Volley Ball",,,"Language en",1987,Sega,jp,,,,,,,,,,,,
"Public Domain",,ba5e1eff0f3acf04dde2d1e1d658bfccbe3d1440,,,"SMS Chip-8 Interpreter",,,"v 0.21; Copyright Public Domain",2005,Maxim,,,,,,,,,,,,,
"Laser Ghost",,ba942cec1e169f4e8adc879442751c86b4b9b092,,,"Laser Ghost",,,,1991,Sega,,b,"b 1",,,,,,,,,,
"Trivial Pursuit",,bafaaeaa376e109db5d52a484a3efcd6ed84d4d6,,,"Trivial Pursuit",,,,1992,Domark,m4,,,,,,,,,,,,
"Jungle Book, The",,baffc9429aa6ccbfe8ebeefe228ab3ec0a3643fc,,,"The Jungle Book",,"Jungle Book, The",,1993,"Eurocom - Virgin",,b,"b 1",,,,,,,,,,
"Ultima IV: Quest of the Avatar",,bb1ae06b62a9f7d3259c51eee4cfded781eb5d30,,,"Ultima IV",,,(beta),1989,Sega,,,,,,,,,,,,,
Zillion,,bb30302ab344c736d1d90bda62c003be8fe363fc,,,,,,"(UE) (V1.1) [o1]",,,,,,,,,,,,,,,
"California Games",,bb6dc8612deb4924c59ae42a2bbcf85c83e6fa73,,,"California Games",,,,1989,"Epyx - Sega",,a,"a 1",,,pt,,,,,,,
Zillion,,bb81185b3b1d0486f8e1ba18c50ee4b182ca0dc2,,,Zillion,,,"v rev1",1987,Sega,us,,,,,pt,,,,,,,
@,,bbaedefa0bb489ece4bbd965f09a417be4b76cc7,,,"Bonanza Bros.",@,,,1991,Sega,@,,,,,,,,,,,,
"Master of Darkness",,bbd730a6d6a9b744095376c7bf593d1027244a06,,,Vampire,,,,1992,Sega,,b,"b 1",,,,,,,,,,
"Great Ice Hockey",,bbe6bd6b59e5ae20cd1a4a8c72276aac7d2964a3,,,"Great Ice Hockey",,,,1986,Sega,,,,,,,,,,,,,
"Jungle Book, The",,bc3c7d0d00ad5a0cf3fad5e3691312cb9b07984b,,,"The Jungle Book",,"Jungle Book, The",,1993,"Eurocom - Virgin",,,,,,pt,,,,,,,
"Golvellius: Valley of Doom",,bc40ec2213c6d85e1e6fbb4d03dc9489c712a700,,,Golvellius,,,,1988,"Compile - Sega",,,,,,fr,,,,,,,
"Psycho Fox",,bc5f9aea187e9c4b2b370ea2e86bdc4b1f3b85ea,,,"Psycho Fox",,,,1989,Sega,,,,,,,,,,6,,,
@,,bc9b5c41114a7c3a5481ee67fc86292b9ba861da,,,"'94 Syupeo Weoldeu Keop Chukku",@,,"Language en,ko",1994,"Daou Infosys - Open Corp",kr,,,,,,,,,,,,
"California Games",,bcdc3656a7e7b63b36f937832e14baf21023401d,,,"California Games",,,,1989,"Epyx - Sega",,,,,,pt,,,,,,,
@,,bd177dd3bc7f3175bd89458535222ac87022a318,,,"Alibaba and 40 Thieves",@,,,1989,HiCom,kr,,,,,,1,,,,,,
"World Soccer",,bd385b69805c623ab9934174a19a30371584c4b0,,,"World Soccer",,,,1987,Sega,,,,,,,,,,,,,
"System BIOS",,bd44dade030a417ed35d60649fc4a508d5c54c8d,,,"Super Magic Drive BIOS V3.1G",,,,,,,,,,,,,,,,,,
@,,bd97ec69ad42b20c1ff2134518a19e03afd8b76f,,,Zillion,@,,"v rev1",1987,Sega,us,b,"b 1",,,,,,,,,,
"PGA Tour Golf",,bdbb1337453234289fbd193d7d7fcf1ad3c3807c,,,"PGA Tour Golf",,,,1993,"Electronic Arts - Sterling Silver Software - Tengen",,,,,,,,,,,,,
"Great Volleyball",,bdfb693adb73b3c869bdb8ed2ea4f97511613fd0,,,"Great Volley Ball",,,"v rev1",1987,Sega,,b,"b 1",,,,,,,,,,
"Star Jacker",,be078bfa5340f2e1d307b85d3648192972529e46,,,,,,"(SG-1000) (V1.1) [!]",,,,,,,,,,,,,,,
"Public Domain",,be0f850af3a10c96124ce01b12a534be8f33a29b,,,"Sprite & Priority Test",,,"v 1.00; Copyright Public Domain",2001,"MacDonald, Charles",,,,,,,,,,,,,
"Alien 3",,be40ffc72ee19620a8bac89d5d96bbafcefc74e7,,,"Alien 3",,,,1992,"Acclaim - Arena Entertainment - Probe",,,,,,,,,,,,,
"Star Wars",,be75ca8ace66b72a063b4be2da2b1ed92f8449b0,,,"Star Wars",,,,1993,"LucasArts - Tiertex Design Studio - U.S. Gold",,,,,,,,,,,,,
@,,bea0a1d0271faa2273e4cf1e968241d018c81da1,,,"The Terminator",@,"Terminator, The","v rev1; Language en",1992,"Tec Toy - Virgin",br,,,,,,,,,,,,
@,,bef37321b43518aba0b2eb83805466225a1d6d60,,,"Great Golf",@,,"v rev1",1987,Sega,@,b,"b 2",,,,,,,,,,
"Golgo 13",,bf27536c6ae71b333da8b362479da0a838d0715e,,,,,,(SG-1000),,,,,,,,,,,,,,,
"Wonder Boy in Monster World",,bf799b9184015d2ab2b3188f183066e42c653d6f,,,"Wonder Boy in Monster World",,,,1993,Sega,,,,,,,,,,4,,,
@,,bfa43eaa99c470eaa542ba37033651c2759b9874,,,Flashpoint,@,,,1990,Zemina,kr,,,,,,,,,,,,
"American Pro Football",,bfa6c358f7fed09b5ab45252ed181b0af38fd762,,,"Walter Payton Football",,,,1989,Sega,us,b,"b 1",,,,,,,,,,
"Tecmo World Cup '92",,bfc473bcfd849c8955f24e82347423fef4f7faf5,,,"Temco World Cup '93",,,"Language en; (beta)",1993,"Sega - Tecmo",eu,,,,,,,,,,,,
Rampart,,bfea7112a7e2eb2c5e7c20147197ffe3b06d5711,,,Rampart,,,,1991,"Atari - Tengen",,,,,,,,,,,,,
"Alex Kidd in Miracle World",,bff3aa67268309f079696d596ca7e650165e9af9,,,"Alex Kidd in Miracle World",,,,1986,Sega,jp,,,,,fr,,,,,,,
"Penguin Land",,c01cf44eee335d509dc20a165add8514e7fbb7c4,,,"Doki Doki Penguin Land: Uchuu Daibouken",,,"Language en,ja",1987,Sega,jp,,,,,,,,,,,,
"Sangokushi 3",,c0256188b15271bb814bb8356b3311340e53ea3e,,,"Samgukji III",,,"Language en",1994,"Game Line",kr,,,,,,,,,,,,
@,,c03677e7dda5a7f495c683df2878fce535a611a6,,,Kenseiden,@,,"v rev1",1988,Sega,@,a,"a 1",,,pl,,,,,,,
Renegade,,c07a04f3ab811b52c97b9bf850670057148de6f0,,,Renegade,,,,1993,Sega,,,,,,,,,,,,,
Pac-Mania,,c0a11248bbb556b643accd3c76737be35cbada54,,,Pac-Mania,,,,1991,"Namco - TecMagik - Tengen",,,,,,,,,,,,,
"Mick & Mack as The Global Gladiators",,c0ba154464f839fdcd2bb36c3bf498f382ffa6b4,,,"Mick & Mack as The Global Gladiators",,,"v rev1",1992,Virgin,,b,"b 1",,,,,,,,,,
"California Games",,c0ee197e93c9ec81f5b788e8d6b20b3ab57d2259,,,"Game Box Esportes Radicais",,,"Language en",1989,"Epyx - Sega - Tec Toy",br,,,,,,,,,,,,
Choplifter,,c12378ecbba1c5eb8cf1d04264c9632692559b91,,,,,,"(UE) [b3]",,,,,,,,,,,,,,,
@,,c1413e0dbccd8ab1c3f53157a3b828daebd9c43b,,,"Aztec Adventure: The Golden Road to Paradise",@,,,1987,Sega,@,b,"b 1",,,,,,,,,,
"Poseidon Wars 3D",,c177effd5fd18a082393a2b4167c49bcc5db1f64,,,"Poseidon Wars 3D",,,,1988,Sega,,,,,,,,,,,,,
"Penguin Land",,c1a39ba36afb89ba3c6734d931205826918f2acd,,,,,,"(SG-1000) [b1]",,,,,,,,,,,,,,,
@,,c1dab46c2f1b71cefba67045f04ec561e348ad21,,,"Sonic's Edusoft",@,,"Language proto",1991,"Tiertex Design Studio",@,,,,,,,,,1,,,
"Castle of Illusion Starring Mickey Mouse",,c200b5e585d59f8bfcbb40fd6d4314de8abcfae3,,,"Castle of Illusion Starring Mickey Mouse",,,"v rev1",1990,"Disney - Sega",,,,,,,,,,,,,
"Public Domain",,c20e4db5062f584dcbf5ab2350205467f575a017,,,"IO Port Test",,,"Copyright Public Domain",2002,Enri,,,,,,,,,,,,,
"Fantasy Zone II: The Tears of Opa-Opa",,c251ce4fe4b394ba002998aff951076ae41b6ec5,,,"Fantasy Zone II: The Tears of Opa-Opa",,,,1987,Sega,,b,"b 1",,,,,,,,,,
@,,c2e661e9b68a78e5a5fae5ae297b5d964d82491e,,,"Cyborg Z",@,,,1991/08,Zemina,kr,,"[MSX1 compatible]",,,,,,,,,,
@,,c2f68d15da78b2bf104e2838e32099502a0c8e76,,,"Wonder Boy",@,,"v rev1",1986,Sega,@,b,"b 2",,,,,,,,,,
"System BIOS",,c315672807d8ddb8d91443729405c766dd95cae7,,,"Sega Master System BIOS",,,"v 1.3; Language en",1986,Sega,"eu,us",,,,,,,,,,,,
"Castle of Illusion Starring Mickey Mouse",,c31d80429801e8c927cb0536d66a16d51788ff4f,,,"Castle of Illusion Starring Mickey Mouse",,,,1990,"Disney - Sega",us,,,,,,,,,,,,
Strider,,c36c9a666aa6189d1e6edc7132b5b96925464e5b,,,,,,"(UE) [!]",,,,,,,,,,,,,,,
@,,c38f3eea4e7224bc6042723e88b26c85b1a56ddc,,,"Thunder Blade",@,,"v rev2",1988,Sega,@,,,,,,,,,,,,
"Alex Kidd in Miracle World",,c3deb4daa9966ad698c041d7904419b1fb40a891,,,"Alex Kidd in Miracle World",,,,1986,Sega,us,,,,,it,,,,,,,
"Desert Strike",,c3ecf4206eb85e1f9d1dfb8428af33b7f8c01feb,,,"Desert Strike",,,,1992,"Domark - Electronic Arts",m4,b,"b 1",,,,,,,,,,
"Psycho Fox",,c405a83a9e792ea97d84a32bfc0023f020c11d81,,,"Psycho Fox",,,,1989,Sega,,,,,,fr,,,,,,,
@,,c41bbfe7c20b1c582d43c16671829b9be703a3de,,,Columns,@,,(beta),1990,Sega,@,,,,,,,,,,,,
@,,c442edad2c1ff9ae6bf646418713aa8c3d34c141,,,"Power Strike II",@,,"v 1.0",2004,"Covell, Chris",@,,,,,,1,,,,,,
"E-SWAT: City Under Siege",,c481b4e5ca136fbb4105ae465259125392faffd3,,,"ESWAT: City Under Siege",,,,1990,Sega,,a,"a 1",,,,,,,,,,
@,,c4d9d3335eb5ddad6ed2ed3d8c6c0b5440a8dfe4,,,Pac-Man,@,,"v 0.91",2005,"Covell, Chris",@,,,,,,1,,,,,,
Orguss,,c50b133dac95718e3a92a7ed45b6c7e83927abb0,,,,,,(SG-1000),,,,,,,,,,,,,,,
@,,c56417efd78a332a35e4d0e87c7b13c20da85391,,,"Doki Doki Penguin Land: Uchuu Daibouken",@,,"Language en,ja; (beta)",1987,Sega,jp,,,,,,,,,,,,
Spacegun,,c5afd5fa7b26da55d243df6822c16dae3a401ac1,,,"Space Gun",,,,1992,Taito,,,,,,,,,,,,,
"Master of Darkness",,c5d39f5891dee424a2d5cbc5910ceaf6f4cebcaa,,,Vampire,,,,1992,Sega,,,,,,fr,,,,,,,
"Spy vs. Spy",,c5e004b34d6569e6e1d99bff6be940f308e2c39f,,,"Spy vs. Spy",,,"Language en",1986,Sega,jp,,,,,,,,,,,,
Trans-Bot,,c5f445d21318a6401aa9db930f3247b24baf8de2,,,Transbot,,,,1986,Sega,,b,"b 2",,,,,,,,,,
"Ninja Gaiden",,c67db6539dc609b08d3ca6f9e6f8f41daf150743,,,"Ninja Gaiden",,,(beta),1992,Sega,,,,,,,,,,,,,
"Putt & Putter",,c6d3f256f938827899807884253817f432379d7c,,,"Putt & Putter",,,"v rev1; (beta)",1992,Sega,,,,,,,,,,,,,
@,,c7653e81eec482f2adc3dca0a5575da1dd2b24c6,,,Frogger,@,,,2005,"Covell, Chris",@,b,"b 2",,,,1,,,,,,
@,,c7bf201f23f66a46861a9fa4c68c3a4c1f46631f,,,"Berlin no Kabe",@,,"v 1.0",2004,"Covell, Chris",@,,,,,,1,,,,,,
@,,c7eddfbdf0383e0b813abf2bbf47c1e779587adb,,,"Best Game Collection, The: 8-in-1 Ver. C",@,,,1990,HiCom,kr,,,,,,1,,,,,,
"Pro Wrestling",,c819cb47b62fc736f0ada56ac572aa7295d19c1c,,,"Pro Wrestling",,,,1986,Sega,,b,"b 2",,,,,,,,,,
"Public Domain",,c81dd94fd35b1ec680f46f8ad901cd079b98bc04,,,Damiana,,,"Copyright Public Domain",2000,"Warren, Nicolas",,,,,,,,,,,,,
"Where in the World is Carmen Sandiego",,c848e92899dc9b6f664e98ad247fed86c0e46a41,,,,,,,1994,"Broderbund - Parker Brothers - Tec Toy",br,,,,,,,,,,,,
Choplifter,,c8e87b309bbae6af7cf05602ffbd28f9495c83d8,,,Choplifter,,,"Language en; (beta)",1985,Sega,jp,,,,,,,,,,,,
"OutRun Europa",,c8fbf18eabdcf90cd70fc77444cf309ff47f5827,,,"Out Run Europa",,,"Language en",1991,"Probe - Sega - U.S. Gold","br,eu",,,,,,,,,,,,
Kenseiden,,c9038a34cbd9207153432b28eb3e796e72368861,,,,,,"(UE) [T-Pol1.0fix_devilfox]",,,,,,,,,,,,,,,
"After Burner",,c9090eb06b58e16e0c3f68231c43eb2f7c55ce75,,,"After Burner",,,,1987,Sega,,b,"b 1",,,,,,,,,,
@,,c9785a84e2fe6567f1720fd8398760002d21fe32,,,Kenseiden,@,,"v rev1",1988,Sega,@,,,,,pt,,,,,,,
"Danan the Jungle Fighter",,c99f2562117a2bf7100a3992608e9a2bcb50df35,,,"Danan: The Jungle Fighter",,,,1990,Sega,,,,,,,,,,,,,
"Phantasy Star",,c9a40ddd217c58dddcd6b5c0fe66c3a50d3e68e4,,,"Phantasy Star",,,,1987,Sega,jp,,,,,,,,,,,,
"Scramble Spirits",,c9f78566ed6ed300b851035ccfc4ad97ae0f5047,,,"Scramble Spirits",,,"v rev1",1988,Sega,,b,"b 1",,,,,,,,,,
"Tensai Bakabon",,ca802b7bdbc0b458d02fda2da32c2e27e50eef19,,,"Tensai Bakabon",,,,1988,Sega,jp,,,,,,,,,,,,
"Public Domain",,cacff095c55578ba182d47c09e094caa1e3205a8,,,SpaceOddity,,,"v 0.08; Copyright Public Domain",2005,"Mooz - Proppy - Tet",,,,,,,,,,,,,
@,,cad5532af94ed75c0ada8820a83fa04d22f7bef5,,,"Double Dragon",@,,,1988,"Sega - Technos",@,,,,,,,,,,,,
"Wonder Boy",,cb2d0484757d5c0500ed268143cbca271cad5a2f,,,"Wonder Boy",,,"v rev1",1986,Sega,,,,,,,,,,1,,,
"Golvellius: Valley of Doom",,cb8c2de9a8e91c0e4e60e5d4d9958e671d84da4c,,,Golvellius,,,,1988,"Compile - Sega",,,,,,,,,,,,,
"Power Strike",,cba75b0d54df3c9a8e399851a05c194c7a05fbfe,,,Aleste,,,"Language en",1988,"Compile - Sega",jp,,,,,,,,,,,,
@,,cbcdcd85317becd7ced71612a72913c02fa805be,,,"Best Game Collection, The: 8-in-1 Ver. A",@,,,1990,HiCom,kr,,,,,,1,,,,,,
"Ghost House",,cbce4c5d819be524f874ec9b60ca9442047a6681,,,"Ghost House",,,"v rev1",1986,Sega,,,,,,,,,,,,,
@,,cbf5b6f06bec42db8a99c7b9c00118521aded858,,,Rampage,@,,,1988,"Midway - Sega",@,,,,,,,,,,,,
"Streets of Rage 2",,cc18171a860711f6ad18ff89254dd7bd05c54654,,,"Streets of Rage II",,,,1993,Sega,,,,,,,,,,,,,
"James Bond 007: The Duel",,cc3eec4da3758fe9e407ab80fa88dc952d33cdd5,,,"James Bond 007: The Duel",,,"Language en",1993,"Domark - Tec Toy",br,,,,,,,,,,,,
"Public Domain",,cc6ddee5221fb0ce65dc60228b5cdfd026a26747,,,"Bock's Birthday 2002",,,"v 1.00; Copyright Public Domain",2002,Maxim,,,,,,,,,,,,,
"Cool Spot",,cd158f5a1a58617f5af57322554d80a538aabece,,,"Cool Spot",,,,1993,Virgin,,b,"b 1",,,,,,,,,,
"Public Domain",,cd2be00793b51ecda768e51d5626fdeadfbc0b03,,,SpaceOddity,,,"v 0.18; Copyright Public Domain",2005,"Mooz - Proppy - Tet",,,,,,,,,,,,,
Kenseiden,,cd349833ff41821635c6242a0b8cef7e071103d5,,,Kenseiden,,,"Language en",1988,Sega,jp,,,,,,,,,,,,
"Great Golf",,ce0662179bb0ca4a6491ef2be8839168b993c04e,,,"Masters Golf",,,"Language en; (proto)",1987,Sega,jp,,,,,,,,,,,,
"Space Harrier 3D",,ce3507f62563f7d4cb4b2fc6497317685626af92,,,"Space Harrier 3D",,,,1988,Sega,,,,,,,,,,,,,
"Public Domain",,ce662419f10946fb05a511ddec13150fc641581a,,,"Zoom Effect #3",,,"v 1.00; Copyright Public Domain",2005,"MacDonald, Charles",,,,,,,,,,,,,
"Cool Spot",,cf36c1900d1c658cbfd974464761d145af3467c8,,,"Cool Spot",,,,1993,Virgin,,,,,,,,,,,,,
"Public Domain",,cf546c0a5e75c70c12ce0fb272766dd07562c956,,,"FudeBrowser: Never",,,"(SG-1000) (PD)",,,,,,,,,,,,,,,
"Alien Syndrome",,cf7a9108f13aff9ae65de7cedbd81d9fdd028810,,,,,,"(UE) [!]",,,,,,,,,,,,,,,
"Terminator 2: The Arcade Game",,cfa4a899185fced837991d14f011cdaca81e9dd7,,,"T2: The Arcade Game",,,"Language en",1993,"Acclaim - Arena Entertainment - Midway - Probe",eu,,,,,,,,,,,,
"Battle Out Run",,cfa8721d4fc71b1f14e9a06f2db715a6f88be7dd,,,"Battle Out Run",,,,1989,Sega,,,,,,,,,,,,,
"Wonder Boy in Monster Land",,cfb2f974f2d14d5b6febdb5f8f7b091b480d47b0,,,"Monica no Castelo do Dragao",,,,1991,"Sega - Tec Toy",br,,,,,,,,,1,,,
"Public Domain",,cfcb2e75f03d1005927e16e146ac5ca8a1a91b57,,,"ToToTEK SMS-PRO Multi Menu",,,"v 1.5",200x,ToToTEK,,,,,,,,,,1,,,
"Public Domain",,cfe16bd68f409de8c21631dc8fa63322ae959f5c,,,"FudeBrowser: Chrissy M Picture by Newo",,,"(SG-1000) (PD)",,,,,,,,,,,,,,,
@,,cfee7ce6fadf4be1e8418451ae4a1f019de012f8,,,"Hwarang-ui Geom",@,,"Language en",19xx,"Samsung - Sega",kr,,,,,,,,,,,,
@,,d0381b51aa194e63f52d44df5067c8a83af7f8d3,,,Kenseiden,@,,"v rev1",1988,Sega,@,,,,,pl,,,,,,,
"Master of Darkness",,d03fb8fb31d6c49ce92e0a4c952768896f798dd5,,,Vampire,,,,1992,Sega,,,,,,,,,,,,,
@,,d04ea11e1f6743ab4e73eadd95fa9f9fb2eb01fe,,,"Sega Graphic Board",@,,"v 2.0; Language proto",1987,Sega,@,,,,,,,,,,,,
"King's Quest: Quest for the Crown",,d05ae9652b85c858f4e7db0b7b7c457a4e0a6a49,,,"King's Quest",,,,1989,"Parker Brothers",us,,,,,,,,,,,,
"Basket Ball Nightmare",,d0842716f018f8af20946f1d4b59eb349ab559b2,,,"Basket Ball Nightmare",,,,1989,Sega,,b,"b 1",,,,,,,,,,
@,,d09c14ff571a1c2d3eb5ea8ac1090439d2f2cdd6,,,"Elite Gaiden",@,,"v 0.1; Copyright Public Domain",2002,"Bittencourt, Ricardo",@,,,,,,,,,,,,
"Golf Mania",,d0b964dd7cd8ccdd730de4d8e4bb2e87bea7686e,,,Golfamania,,,,1990,Sega,,,,,,,,,,,,,
"Wonder Boy III: The Dragon's Trap",,d0d1badad4c05ff59cde327929acf8dd02c81a09,,,"Wonder Boy III",,,,1989,Sega,,,,,,,,,,2,,,
"George Foreman's KO Boxing",,d0ddb71c6ca823c53d7e927a0de7de4b56745331,,,"George Foreman's KO Boxing",,,,1992,"Acclaim - Flying Edge - Sims",,,,,,,,,,,,,
"System BIOS",,d0ec9a509c399576b9c4b07301c3af2abe3357c3,,,"Magic Drive Plus BIOS",,,[!],,,,,,,,,,,,,,,
"California Games",,d0f8298bb2a30a3569c65372a959612df3b608db,,,"California Games",,,,1989,"Epyx - Sega",,,,,,,,,,,,,
"Alien Storm",,d10fd429f780ccd6e9c62a6b6447ff58faf755da,,,,,,"(E) [!]",,,,,,,,,,,,,,,
"My Hero",,d11d0404a0bf0d31e16439b51063c000cd7bf55e,,,"My Hero",,,,1986,"Coreland - Sega",,b,"b 2",,,,,,,,,,
"Championship Hockey",,d11eefe122de42a73d221d9efde1086d4a8ce147,,,"Championship Hockey",,,,1992,"Electronic Arts - U.S. Gold",,,,,,,,,,,,,
"Ghost House",,d1458b85dc6106c318a07182149e5575c9821832,,,"Ghost House",,,"v rev1",1986,Sega,,b,"b 5",,,,,,,,,,
Shinobi,,d1b61757930cf76467272b41b106da75b13d4cd5,,,Shinobi,,,"Language en",1987,Sega,jp,b,"b 1",,,,,,,,,,
"Public Domain",,d1bcf1721c79fbd2d37bb42bbde24e24e1b73545,,,"TWO01 Demo",,,"Copyright Public Domain",1997,SMSC,,b,"b 1",,,,,,,,,,
"Double Hawk",,d2428baf22da8a70a08ff35389d59030ce764372,,,"Double Hawk",,,,1990,Sega,,,,,,,,,,,,,
@,,d277a1441248adff708e23dff3c580237392fafc,,,"Wonder Boy in Monster Land",@,,"v rev1",1988,Sega,@,,,,,es,,,,,,,
Klax,,d28351431692667dca6a446821929360d0d47a5e,,,Klax,,,,1991,"Atari - Tengen",,b,"b 3",,,,,,,,,,
"Enduro Racer",,d2aee33687778fc1cd5928ec7215b2c80eab39b8,,,"Enduro Racer",,,,1987,Sega,,,,,,pt,,,,,,,
Spellcaster,,d36020c7a2455b7c77e0af4ef6fdb538744db746,,,Spellcaster,,,,1989,Sega,,,,,,fr,,,,,,,
"Ninja Gaiden",,d362aead517c9e40e94cbae35c210437744f759b,,,"Ninja Gaiden",,,(beta),1992,Sega,,,,,,fr,,,,,,,
"Star Force",,d38875cb08de0ea892e5ef80f93987bbc445ef8f,,,,,,"(SG-1000) [!]",,,,,,,,,,,,,,,
@,,d3912814b33ce9ca13340902524bcc01dcf397b0,,,"Best Game Collection, The: Teddy Boy Blues & Pit Pot & Astro Flash",@,,,1990,HiCom,kr,,,,,,1,,,,,,
"Public Domain",,d3aab50720b493d27046fdf3d96202a6914a9f49,,,SpaceOddity,,,"v 0.05; Copyright Public Domain",2005,"Mooz - Proppy - Tet",,,,,,,,,,,,,
@,,d3b0aa53159403c59e53e486597f882730556d96,,,"Olympic Gold",@,,,1992,"U.S. Gold",kr,,,,,,,,,,,,
"High School! Kimengumi",,d3c0aeeacccef77c45ab4219c7d6d8ed04d467cb,,,"High School! Kimengumi",,,,1986,Sega,jp,,,,,,,,,,,,
@,,d3d1a3e187724cb23fc2a142b3723dfe7124ae5e,,,Picross,@,,"v 1.01",2007,Maxim,@,,,,,,1,,,,,,
"Teddy Boy",,d3ebfcd7596b1adea43e08bb2700d56ee2c0bbb2,,,"Teddy Boy",,,,1985,Sega,,,,,,,,,,6,,,
Strider,,d40b6a0be9c41f1cde15af4a38f9cd8d77ecd0fb,,,Strider,,,,1991,"Capcom - Sega",,b,"b 1",,,,,,,,,,
Guzzler,,d42b2c5f1da4e0fbd29fcea91bfc092ae46da4b8,,,,,,"(MV) [!]",,,,,,,,,,,,,,,
Superman,,d4c1cfec416c401f7ed302f32cb9c5934a8fa721,,,Superman,,,,1992,Virgin,,,,,,pt,,,,,,,
"Public Domain",,d59897788ead1515667c9005f85736e121765acb,,,"Winnie Cooper",,,"(SG-1000) (PD)",,,,,,,,,,,,,,,
"Public Domain",,d5a8965ccc3a5e209ff27e951061e4aa8d58633a,,,"Background Test",,,"Copyright Public Domain",2002,Enri,,,,,,,,,,,,,
@,,d5ab2df76c5282245ee1c1f9add623e58bdd3b9d,,,Puznic,@,,,1990,Zemina,kr,,"[AKA Puzzle]; [AKA Puzzle Game]",,,,1,,,,,,
"Rock N' Bolt",,d5e8e7ca7623521d4291ae5ab2740816fc674389,,,,,,"(SG-1000) [!]",,,,,,,,,,,,,,,
Populous,,d6142584b9796a96941b6a95bda14cf137b47085,,,Populous,,,,1991,"Bullfrog Productions - Electronic Arts - TecMagik",,,,,,,,,,,,,
"High School! Kimengumi",,d62ae48b6f236f1c2296210130c4d0673f687261,,,"High School! Kimengumi",,,,1986,Sega,jp,a,"a 1",,,en,,,,,,,
"Teddy Boy",,d6936885ae890e3192cf1e86886e6369b7148465,,,"Teddy Boy",,,,1985,Sega,,,,,,,,,,7,,,
"Bomber Raid",,d754ef2b6e05c76502c02c71dbfcf6150ee12f6f,,,"Bomber Raid",,,,1988,Sega,,,,,,,,,,,,,
@,,d7c7a6b4e02ca6ca19e903d71f47855936109473,,,Pooyan,@,,,19xx,HiCom,kr,,,,,,1,,,,,,
"Public Domain",,d7cb1abc4c8378469cfb31c04f5d6e92d9924db5,,,Blockhead,,,"v 0.1.1; Copyright Public Domain",2004,"Proppy - Tet",,,,,,,,,,,,,
@,,d7e67d15ccc12e9bf40611dc91a080a99716ca6e,,,"Power Boggle Boggle",@,,,1990,"Hana Engineering - YM Soft",kr,,"[AKA Bubble Bobble]",,,,1,,,,,,
"Wonder Boy III: The Dragon's Trap",,d7fc428a33487ff581a1135c16ebb034991bb1ec,,,"Wonder Boy III",,,,1989,Sega,,,,,,fr,,,,,,,
"Teddy Boy",,d82145b582e21ae5cb562030b5042ec85d440add,,,Geraldinho,,,"Language en",1994,"Sega - Tec Toy",br,,,,,,,,,,,,
"Michael Jackson's Moonwalker",,d85cb8c7c29d64aea94e532589194c683aaaa182,,,Moonwalker,,,,1990,Sega,,b,"b 1",,,,,,,,,,
