"Group","SHA1","ID","Folder","FileName","Title","TransliteratedName","SortTitle","Version","Year","Publisher","Zone","DumpStatus","DumpInfo","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack"
100000Pyramid,,53b44dbabc9881b8eaa7bb722d17f31901a3dd71,,,,,,,,,,,,,,,,,,,,,
"Bilestoad, The",,38754f1511842af6a8c220432bd927b1196756fb,,,"The Bilestoad",,"Bilestoad, The",,19xx,"Mangrove Earthshoe",,,,,,,,"Dirty Dozen",,,,,
Bilestoad_Swashbuckler,,027799e67f99034c842a4d6f6cbe54db578468eb,,,,,,,,,,,,,,,,,,,,,
Biology,,c0f291618690a706646406a3e430579a47acfc8f,,,,,,,19xx,,,,,,,,,,,,,,
"Biology 1A",,958f6e84dc7fe01799377001a9330f5ebcea902f,,,,,,,19xx,,,,,,,,,,,,,,
"Birth Of The Phoenix",,970aebe723d87bcb1a93cdf68a7b26fdf7b8009e,,,"The Birth Of The Phoenix (1981)(Phoenix Software) & Global Thermonuclear War (19xx)(-)[b] & Hitchhiker's Guide To The Galaxy",,"Birth Of The Phoenix (1981)(Phoenix Software) & Global Thermonuclear War (19xx)(-)[b] & Hitchhiker's Guide To The Galaxy, The",,1984,Infocom,,,,,,,,,,,,,
Bismarck,,b835c0f417796b36f64130ae0362974953e8278b,,,,,,,1987,Datasoft,,,,,,,,"Digital Gang",,,,,
"Bits and Bytes Volume 10, No. 02",,dac7de651b56f480eab0587767e6cd05e2f921a8,,,,,,"(Side A)",1988/10,"Apple Computing Enjoyment Society",,,,,,,,,,,,,
"Bits and Bytes Volume 10, No. 03",,b6b70ef5985257192951210db5396b1d25983938,,,,,,"(Side B)",1988/10,"Apple Computing Enjoyment Society",,,,,,,,,,,,,
"Bits and Bytes Volume 11, No. 05",,b46b25ed5a6969f842b174751579f36fea11b4a1,,,,,,"(Side B)",1989/11,"Apple Computing Enjoyment Society",,,,,,,,,,,,,
"Bits and Bytes Volume 11, No. 05",,84668a9d6565a906743c1b9cfb06ec9475e68624,,,,,,"(Side A)",1989/11,"Apple Computing Enjoyment Society",,,,,,,,,,,,,
"Bizi Calc",,ad343c864f7fae61a61e938546a2ddcb789e30d2,,,,,,,1982,"El Dorado Software",,,"[no boot]",,,,,,,,,,
"Black Belt",,4cb233ac48f3fee6a8d8dfb1a1cb189dde34caf3,,,,,,,1984,Earthware,,,,,,,,"Syndicate - Ware Lords - 202 Alliance",,,,,
"Black Cauldron, The",,0089e4cdd2ab5c1a4463d78d680bf615c1f87f67,,,"The Black Cauldron",,"Black Cauldron, The","(Disk 1 of 3 Side A)",1985,"Sierra - Walt Disney",,b,"b 1",,,,,"Digital Gang",,,,,
"Black Cauldron, The",,b176cb93df9c26e299b2e6bb36ccd11179f053c7,,,"The Black Cauldron",,"Black Cauldron, The","(Disk 2 of 3 Side B)",1985,"Sierra - Walt Disney",,,,1,,,,,,,,,
"Black Cauldron, The",,66d99ffcdafc40ff530a53694577261598702a18,,,"The Black Cauldron",,"Black Cauldron, The","(Disk 1 of 3 Side A)",1985,"Sierra - Walt Disney",,,,1,,,,,,,,,
"Black Cauldron, The",,6c401bf80165543cf124c1b0f789997caabf1d0e,,,"The Black Cauldron",,"Black Cauldron, The","(Disk 2 of 3 Side A)",1985,"Sierra - Walt Disney",,b,"b 1",,,,,"Digital Gang",,,,,
"Black Cauldron, The",,b129fa75bc8ffb54fcc85e383e1e26c59ca94e23,,,"The Black Cauldron",,"Black Cauldron, The","(Disk 2 of 3 Side B)",1985,"Sierra - Walt Disney",,b,"b 1",,,,,"Digital Gang",,,,,
"Black Cauldron, The",,c062ed6343a056bbaa5f8a2584e02419252d2617,,,"The Black Cauldron",,"Black Cauldron, The","(Disk 3 of 3 Side A)",1985,"Sierra - Walt Disney",,,,,,,,,,,,,
"Black Cauldron, The",,51ff459f5538accd743d805c03a6ad9255084f85,,,"The Black Cauldron",,"Black Cauldron, The","(Disk 1 of 3 Side A)",1985,"Sierra - Walt Disney",,b,"b 1",,,,,Blade,,,,,
"Black Cauldron, The",,af893b16f882c87ee5f62fdd7334e61986710461,,,"The Black Cauldron",,"Black Cauldron, The","(Disk 2 of 3 Side A)",1985,"Sierra - Walt Disney",,,,1,,,,,,,,,
"Black Cauldron, The",,e3c4d2035574d918b18aabadfbe9f2234cd89ff0,,,"The Black Cauldron",,"Black Cauldron, The","(Disk 1 of 3 Side B)",1985,"Sierra - Walt Disney",,,,1,,,,,,,,,
"Black Cauldron, The",,1f80a3586c639ae1212a5f35574a080f360bc97a,,,"The Black Cauldron",,"Black Cauldron, The","(Disk 1 of 3 Side B)",1985,"Sierra - Walt Disney",,b,"b 1",,,,,"Digital Gang",,,,,
"Black Cauldron: Disk 1: Back",,a5811ec73740fe03a4a5a534a4c5f02d93b03725,,,,,,,,,,,,,,,,,,,,,
"Black Cauldron: Disk 1: Front",,5ba811879e939f526315ca2b940f875002c2dd97,,,,,,(Cracked),,,,,,,,,,,,,,,
"Black Cauldron: Disk 1: Front",,2eaf38848ef376136b4bfc2b615ffb3ed446fb5b,,,,,,,,,,,,,,,,,,,,,
"Black Cauldron: Disk 2: Back",,7ef692d68b6dbf1d4d74710a155bb1e64eba781a,,,,,,,,,,,,,,,,,,,,,
"Black Cauldron: Disk 2: Front",,9296f380f4653691c0eb6d70758acb90d207551d,,,,,,,,,,,,,,,,,,,,,
"Black Cauldron: Disk 3: Back",,bc8323204caae4ac25f223e751359afeaab190e2,,,,,,,,,,,,,,,,,,,,,
"Black Cauldron: Disk 3: Front",,1838ae4c62f3e9af8f9c476f3c149c6e7e135e11,,,,,,,,,,,,,,,,,,,,,
"Black Hole Horror",,c715ee2c9f0c6cb246b801807cea2ed4409379f5,,,"Black Hole Horror (19xx)(-) & Elite (1986)(Firebird) & Moon Patrol",,,,19xx,,,,,,,,,1,,,,,
"Black Magic",,52155e91a4da055f23bf2197332964410e5d4995,,,,,,,1987,Datasoft,,a,"a 1",,,,,,,,,,
"Black Magic",,40bc76ee03c9fdfa5b7cba6ae10bd30eb12279bf,,,,,,,1987,Datasoft,,,,,,,,,,,,,
"Black Magic",,824a820a965717046a29cc4f7e04100ed262608e,,,,,,,1987,Datasoft,,,,,,,,MindReader,,,,,
"Black Sage, The",,0363c47babd65798b97807f508baf1fa838489e3,,,"The Black Sage",,"Black Sage, The",,1980,"Poly-Versa-Technology Software",,,,,,,,,,,,,
"Blacksmith Market Falcons",,529d742a5af5733fd00238debbec638c2ab6cf59,,,,,,,1981,,,,,,,,,,,,,,
Blackstone,,de4f352411d7635f9be110a015de41d318e24dae,,,,,,,,,,,,,,,,,,,,,
"Blade of Blackpoole, The",,42ae0dfa3d6fee1053610bd8bbd37c67a84300c1,,,"The Blade of Blackpoole",,"Blade of Blackpoole, The","(Side A)",1982,"Sirius Software",,,,,,,,"Trystan II",,,,,
"Blade of Blackpoole, The",,bc55195b34fb66fff05f31879789c23584ff9f6b,,,"The Blade of Blackpoole",,"Blade of Blackpoole, The","(Side B)",1982,"Sirius Software",,,,,,,,"Trystan II",,,,,
Blade1,,43402f54d8e9c81cd2dbe3cf6e6b3ad1990ba685,,,,,,,,,,,,,,,,,,,,,
BLAKBELT,,3132c8f1f4cb093404247c938745c256a7bc659e,,,,,,,,,,,,,,,,,,,,,
BLAKCLD1,,46515431b7824c74dc994e6a67a84982927153f7,,,,,,,,,,,,,,,,,,,,,
BLAKCLD2,,0ec670a251d779e7fc89b5e7f5c3f38fd0b09d70,,,,,,,,,,,,,,,,,,,,,
BLAKCLD3,,1b9f3319a34af42743707ca5b47a9317ee3e4c99,,,,,,,,,,,,,,,,,,,,,
BLAKCLD4,,46327a3639eb19f081455391bc5778fabe1deea8,,,,,,,,,,,,,,,,,,,,,
BLAKCLD5,,48a33b60f668ea15827643f2272939c5fd8ee245,,,,,,,,,,,,,,,,,,,,,
BLAKCLSV,,e0260648f49933cd13db849e29d95635936e67e4,,,,,,,,,,,,,,,,,,,,,
"Blaster, Minotaur, Raster Blaster, Shuffleboard",,7ccf8cb089c06c3ed171c878758c29ecc1c20b10,,,,,,,,,,,,,,,,,,,,,
"Blazing Paddles",,b4a61a80b9d5f2b3f7a774594f9c03befc422327,,,,,,,1984,Baudville,,,,,,,,"Ronald Wilson",,,,,
"Blazing Paddles",,dabcfeeb328ecd9c7ca65438ff3fcd8a3ae9b3f3,,,,,,,1984,Baudville,,,,,,,,Blade,,,,,
"Blazzing Paddles",,d4b4901977ee226ff6f6686c6f3b232aeb212b9d,,,,,,,1984,Baudville,,,,,,,,,,,,,
Blitzkrieg,,27f1d02f2b680a89092d4ec3a149728f1d759e92,,,,,,,1979,"Programma Software",,,,,,,,,,,,,
"Blitzkrieg, Photar, Nightcrawler, Sabotage, Sneakers",,baa257dbc57b765ca436e87cdf4c1ad6a68fd5a0,,,,,,,,,,,,,,,,,,,,,
"Blood Quest",,7d986f91497e9c74ab73c523c55f30d3b7f9ffa6,,,,,,,19xx,Questware,,,,,,,,Torch,,,,,
Bloodsuckers,,baabafb06bd0330e361733df517e6c91a8cdf39b,,,"Bloodsuckers (1984)(Brian Greenstone) & Sanitron (19xx)(-)[cr] & Vorpal",,,,1984,,,,,,,,,1,,,,,
"Blue Powder Grey Smoke",,a57265a81ecb51daf55751dc1ea291e0911c1340,,,,,,"(Disk 1 of 2)",19xx,Garde,,,,,,,,"First Class",,,,,
"Blue Powder Grey Smoke",,ac89f2da023d8485118ad83594515a830b6358a0,,,,,,"(Disk 2 of 2)",19xx,Garde,,u,"u nk filesys",,,,,"First Class",,,,,
Boa-RatRace-JackClarkBaseball,,3dff9b0ae3a005a549f7a16c9dff9662fcd23953,,,,,,,,,,,,,,,,,,,,,
"Body Transparent, The",,5e18794390e0945322bfb4d8f116905f5ef7813c,,,"The Body Transparent",,"Body Transparent, The",,19xx,DesignWare,,,,,,,,L.S.D.,,,,,
Bolo,,22d0c9ad90fd6feb1267ad0de66ecd8227d38188,,,,,,,1982,"Synergistic Software",,,"[no boot]",,,,,"Trystan II",,,,,
Bolo,,0e64f70f20c715a8364457c22b987fefffd3052d,,,,,,,1982,"Synergistic Software",,,,,,,,,,,,,
"Bomb Alley",,bb1826ec692c3f60e31066f878326093a60f6060,,,,,,,1993,SSI,,,,,,,,,,,,,
"Bomb Alley",,2f35f99a46d29ef1c84c58f35afc690d796adf5a,,,,,,,19xx,SSI,,,[RDOS],,,,,,,,,,
"Bongo's Bash",,d723a3ec7c4bac332d26385b7072490d2daec454,,,,,,,1984,"Romero, John",,,,,,,,,,,,,
"Bons Baisers d'Outre Tombe",,7da1e162609304b725eb92d4d950ae9e81a50d6d,,,,,,"Language fr; (Side A)",19xx,"Herpin, Timothee - Gisselbrecht, Oliver",,,,,,,,,,,,,
"Bons Baisers d'Outre Tombe",,4d049c7b08a121f479fe3243383790de0165ee72,,,,,,"Language fr; (Side B)",19xx,"Herpin, Timothee - Gisselbrecht, Oliver",,,,,,,,,,,,,
"Book Worm v1.0",,d61e0f8de74d05dce801334da7b4bb6363a62853,,,"Book Worm",,,"v 1.0",1985/06,MECC,us,,,,,,,,,,,,
Boot,,02a24db548db554127ce9ba619dc95e0bd50f413,,,,,,,,,,,,,,,,,,,,,
"Bootlegger Magazine",,86a68026399bd39997295deb17c8524dfb6814a8,,,,,,,1983,Bootleg,,,,,,,,,,,,,
"Bop'n Wrestle",,909f939488dbe0158a294076309005ca8f855fab,,,,,,,1986,Mindscape,,,,,,,,"Digital Gang",,,,,
"Border Zone",,698390976d6ce23b72d49cfb85f1d24c72bec663,,,,,,"(Side A)",1987,Infocom,,,,,,,,"First Class",,,,,
"Border Zone",,2349b6a0c260b1082674f4bce79b6902fbf1ee63,,,,,,"(Side B)",1987,Infocom,,,,,,,,"First Class",,,,,
Borg,,eb61ea2eab4e354e2a97d959d0da045452a49e36,,,,,,,1981,"Sirius Software",,,,,,,,Worm,,,,,
"Borrowed Time",,1df7e641e1efc8ca69931fe9d7a3c2be3e4995f8,,,,,,"(Side A)",1985,Activision,,,,,,,,"First Class",,,,,
"Borrowed Time",,bedca910c2c7b07ecd819a305c0a11d7d8d57408,,,,,,"(Side A)",1985,Activision,,,,,,,,,,,,,
"Borrowed Time",,3c70da1723f4456cd759283dcd4e3a964d46bfcd,,,,,,"(Side B)",1985,Activision,,u,"u nk filesys",,,,,,,,,,
"Borrowed Time",,10f0f7b600aef99b738a0da9cde3ae16f29c312b,,,,,,"(Side B)",1985,Activision,,u,"u nk filesys",,,,,"First Class",,,,,
"Both Barrels",,3a173268f39dc548e14cc87364a7000542243269,,,,,,,19xx,"Sirius Software",,,,,,,,"Black Bag",,,,,
"Boulder Dash",,18700ac799dce7245e29d47beb9f6a3e295b700b,,,,,,,1984,MicroLab,,,,,,,,,,,,,
"Boulder Dash",,34d1a539cfb9b3b1811928f3eaccdf86071a727b,,,,,,,1984,MicroLab,,,,,,,,"Association of Broadcasting Crackers",,,,,
"Boulder Dash Construction Kit",,e744bd17df83138e82bc0d07367ab747b3437265,,,,,,(1987)(Epyx),,,,,,,,,,,,,,,
"Boulder Dash Construction Kit",,4727b679ff565c1e9056565e14a653830a3a271c,,,,,,,1987,Epyx,,,,,,,,"Digital Gang - USAlliance",,,,,
"Boulder Dash II",,a8f324474f28baaef71a9d51411bad749a34e214,,,,,,,19xx,"Micro Fun",,,,,,,,,,,,,
"Bouncing Kamungas, The",,13ba824b0a1f2f26596192bbee6aee6aae45b06b,,,"The Bouncing Kamungas",,"Bouncing Kamungas, The",,1983,"Penguin Software",,,,,,,,"Dr. Micro - Freeze",,,,,
"Box World",,d2f5eecafb15e36e6b8a74e5f15399208b9258c7,,,,,,,2004,"Tzvetkov, Ventzislav",,,,,,,,,,,,,
"Brain Machine, The",,5c33a59078e837d4f5616ca0b1b825848587187d,,,"The Brain Machine",,"Brain Machine, The","(Side B)",1986,Softdisk,,,,,,,,,,,,,
"Brain Machine, The",,20f24ea503f8eeae51ccfd689fa836eea6573495,,,"The Brain Machine",,"Brain Machine, The","(Side A)",1986,Softdisk,,,,,,,,,,,,,
BrainGame-S1,,ebd46ed12bb8628ee865452228afffc699096b44,,,,,,,,,,,,,,,,,,,,,
BrainGame-S2,,06e63c7ee1e424b7b5b2ab69d205d20355b08159,,,,,,,,,,,,,,,,,,,,,
"Break the Bank!",,56f46aeba76b77903e162024a4d14d4ed654312f,,,,,,,1983,"Gentry Software",,a,"a 1",,,,,,,,,,
"Break the Bank!",,91268224aff4421524849f3d8ed800617f120c03,,,,,,,1983,"Gentry Software",,,,,,,,,,,,,
Breakout,,c747481daa49ec99b3c557eace2f27e8c7b9d15e,,,,,,,19xx,,,,,,,,,,,,,,
Breakout,,6c9a85dbee1e8425e3ae14c95ebe44ef167f6443,,,"Breakout (19xx)(-) & Breakout (19xx)(-)[Hires] & Chipout",,,,19xx,"Twilight Software",,,,,,,,,,,,,
"Breakthrough in the Ardennes v1.1",,b9538102b3b73769c997c483f54d6973c685a733,,,"Breakthrough in the Ardennes",,,"v 1.1; (Side A)",1984,SSI,,,[RDOS],,,,,,,,,,
"Breakthrough in the Ardennes v1.1",,e3012c9ed21854d7426475e51918c7d1b318f2e2,,,"Breakthrough in the Ardennes",,,"v 1.1; (Side B)",1984,SSI,,,[RDOS],,,,,,,,,,
Breaktrough,,1ffaf68e858661b4ae45ce805437b63f22b6eae5,,,,,,,19xx,,,,,,,,,,,,,,
Breaktrough,,6edb78fecce20d49daab908996d4bd0b059e0537,,,,,,,19xx,,,a,"a 1",,,,,,,,,,
"Brian's Theme",,08e7c7660c5c214b99c5abe0cc7615eaaab1622e,,,,,,,1979,"Howard, Brian",,,,,,,,,,,,,
"Bridge Challenger",,ea0a145ecfdb0e35a4d46ab49191325259d3d60b,,,,,,,1978,"Georges Duisman",,,,,,,,,,,,,
Brimstone,,2b6fdbd3130258e82c03d034d37924aa056182dd,,,,,,"(Disk 1 of 2 Side A)",1985,"Synapse Software",,,,,,,,,,,,,
Brimstone,,412ba74b073cf3734a3b8478c5475b13725ba036,,,,,,"(Disk 2 of 2 Side A)",1985,"Synapse Software",,u,"u nk filesys",,,,,,,,,,
Brimstone,,1337eaf86f51929bc6da13dfb4a4fdcafdd02082,,,,,,"(Disk 1 of 2 Side B)",1985,"Synapse Software",,u,"u nk filesys",,,,,,,,,,
Britannia,,8cadd7f0a6fdd58b62864b8b7e207e6f9b22f1fa,,,,,,(2),,,,,,,,,,,,,,,
Britannia,,1592ab1b26e1b89037b7d49b96db92a7467ea2bf,,,,,,,,,,,,,,,,,,,,,
Broadsides,,dc54002d76e57286623e7ccb6498acd9671e3d84,,,,,,,1983,SSI,,,,,,,,,,,,,
Broadsides,,17cc431f5a47e9715965e05d9823988078ccf214,,,,,,,1983,SSI,,,,,,,,"Jean-Pierre - Paul",,,,,
Broadsides,,cc1e84bdb4706897ef82298ee8b07ae3db3c14ac,,,,,,,1983,SSI,,,,,,,,Ace,,,,,
Broadsides,,f5c09f8037ca0544861a72e2d973f9c6148f7eea,,,,,,,19xx,SSI,,,,,,,,"Mr. Clean",,,,,
"Bronze Dragon",,9546353cc40520039ecbf9f02ae4a1cce3c22875,,,,,,"(Disk 1 of 5); (Bronze Side)",1985,Commonwealth,,,,,,,,,,,,,
"Bronze Dragon",,3b74da5c3d646de8e1d3b23729818085b9d08f80,,,,,,"(Disk 2 of 5); (Character)",1985,Commonwealth,,,,,,,,,,,,,
"Bronze Dragon",,93b30e5b4ab5941f96c7e68a3e31c6a06e98cbce,,,,,,"(Disk 4 of 5)",1985,Commonwealth,,,,,,,,,,,,,
"Bronze Dragon",,fc9782f24d712d7acbef22cda1c5d987327bf8ca,,,,,,"(Disk 5 of 5); (Dragon Side)",1985,Commonwealth,,,,,,,,,,,,,
"Bronze Dragon",,364557ec17da685161697a9f3836841e544c569f,,,,,,"(Disk 3 of 5); (Castle Disk)",1985,Commonwealth,,,,,,,,,,,,,
"Bronze Dragon Side II",,4f527d1c715270b40dd6166c8078d75003891c8d,,,,,,"(Disk 1 of 2)",1986,Commonwealth,,,,,,,,,,,,,
"Bronze Dragon Side II",,7d61fc0a2ed63e2dfb15eda78f076cbde893cf92,,,,,,"(Disk 2 of 2); (Dragon Side II)",1986,Commonwealth,,,,,,,,,,,,,
"Bruce Lee",,1cac9279822660731cc0e143426deabfa4ea7d9c,,,,,,,1984,Datasoft,,,,,,,,"Black Bag",,,,,
"Bruce Lee",,3fb8782f4fe96a5ad51395600ebd363918a7c784,,,,,,,1984,Datasoft,,,,,,,,"Black Bag",,,,,
"Bruce Lee",,745c269e7d1592f30ab779cb07ce252787596a0b,,,,,,,1984,Datasoft,,a,"a 1",,,,,"Black Bag",,,,,
"Bubble Bobble",,0f30fb98d37e91f166d0c8c6b328e898cdf37ec1,,,,,,"(Side B)",1988,"Taito - Novalogic",,,,,,,,"Club 96",,,,,
"Bubble Bobble",,2de1b0a0656f9b2962c957ced9ceb6d5c142f32d,,,,,,"(Side A)",1988,"Taito - Novalogic",,,,,,,,,,,,,
"Bubble Bobble",,ae9f3498829ff1e164e897bfd1e92ac887c1d99c,,,,,,"(Side A)",1988,"Taito - Novalogic",,,,,,,,"Club 96",,,,,
"Bubble Bobble",,9db4bf2d403784c9cda4ad992f65f7f2b3ed3dfe,,,,,,"(Side B)",1988,"Taito - Novalogic",,,,,,,,,,,,,
"Bubble Bobble",,0a37446e968d5b8df1b111f400dcd30ef6e2969d,,,,,,"(Side A)",1988,"Taito - Novalogic",,,,,,,,Blade,,,,,
Bubble-Head,,f1e927b01bc1b14eecfbab98988f4a8fcf95ce1c,,,,,,,1983,"Tellus Systems",,,,,"+1 Hi-Res Hijackers - Ware Lords",,,,,,,,
Bubble-Head,,12772e8d69405d77a2ec0d8f243e695da6d68d52,,,"Bubble-Head (1984)(Tellus Systems)[cr][t] & Jericho",,,,1982,"Davka Corporation",,,,,,,,,,,,,
"Buck Rogers: Planet of Zoom",,56db7334c6e3ef97992526aa4c5fa035d30702af,,,,,,,1984,Sega,,,,,,,,Blade,,,,,
"Buck Rogers: Planet of Zoom",,453764af08eaeea4af1153101bec149df321de97,,,,,,,1984,Sega,,a,"a 1",,,,,"Apple Bandit - Syndicate",,,,,
"Buck Rogers: Planet of Zoom",,aa47bb1985cfcb0f9b8e8b3aa89f26909906143e,,,,,,,1984,Sega,,,,,,,,"Apple Bandit - Syndicate",,,,,
Bucks!,,9a365c5cbfe608b9500b6b4ef32862b546d82aa4,,,,,,,1984,"Jaeger, Bruce",,a,"a 1",,,,,,,,,,
Bucks!,,bdbe5a9fa360f307da937e609a6e971138244e47,,,,,,,1984,"Jaeger, Bruce",,,,,,,,,,,,,
Bucks!,,08dfc62a7bfb8a3329304118cb931313b640fda0,,,,,,,1984,"Jaeger, Bruce",,a,"a 2",,,,,,,,,,
"Bug Attack",,fc1766228357b28e8d80cba4e89955e2b1093928,,,,,,,1981,"Cavalier Computer",,,,,,,,,,,,,
"Bug Attack",,7b4695a50d4fab035f1b9f4c64708b43e356bec7,,,"Bug Attack (1981)(Cavalier Computer) & Seafox (1982)(Broderbund) & Sneakers",,,,1981,"Sirius Software",,,,,,,,,,,,,
"Buick Dimensions",,9dc60d977dc216b81e771d8e8c224b4ddbffab53,,,,,,"(Side A)",19xx,,,,,,,,,,,,,,
"Buick Dimensions",,e670137e48307db3a9d50a25d4c90a7a2acc26df,,,,,,"(Side B)",19xx,,,,,,,,,,,,,,
"Building Vocabulary through Definitions and Context",,4d1eca72257192c195bb5379da7e2d63d0b165e5,,,,,,"(Disk 1 of 2 Side B)",1986/06,,,,,,,,,,,,,,
"Building Vocabulary through Definitions and Context",,114eb128d5cbc51c30162378e512c5cbe24dcf18,,,,,,"(Disk 2 of 2 Side A)",1986/06,,,,,,,,,,,,,,
"Building Vocabulary through Definitions and Context",,ff15e6b3f447beaddf8a5f6dacbe772bbd13f05f,,,,,,"(Disk 1 of 2 Side A)",1986/06,,,,,,,,,,,,,,
"Building Vocabulary through Definitions and Context",,e37ad20869449d843f7dd446ab6d016af17d22d5,,,,,,"(Disk 2 of 2 Side B)",1986/06,,,,,,,,,,,,,,
"Bunker, Le",,7e340bc1a30e15f6fed5a0535d9e70e917cedd93,,,"Le Bunker",,"Bunker, Le","Language fr",1984,"Sylvain Fatome",,,,,,,,,,,,,
Bureaucracy,,915524c18076d1dbbf10cb24bccee520cd6bf8ba,,,,,,"(Disk 1 of 2 Side A)",1987,Infocom,,,,,,,,"Coast to Coast",,,,,
Bureaucracy,,701961038501eb7965edc45e0a7f19d76849eee2,,,,,,"(Disk 1 of 2 Side A)",1987,Infocom,,a,"a 1",,,,,"Coast to Coast",,,,,
Bureaucracy,,ab62fe2d9f42f4e79d5405b314e00b9cd56e3365,,,,,,"(Disk 1 of 2 Side B)",1987,Infocom,,a,"a 1",,,,,"Coast to Coast",,,,,
Bureaucracy,,79ec6bf588e69a2e9777b960730b0a958de09394,,,,,,"(Disk 1 of 2 Side B)",1987,Infocom,,,,,,,,"Coast to Coast",,,,,
Bureaucracy,,b709dff9acd8659d99a909e76f4eea53d87e47f2,,,,,,"(Disk 2 of 2)",1987,Infocom,,,[DOS],,,,,"Coast to Coast",,,,,
Burgertime,,7302b6d717245ed6f5863843234bdfd7e160c54f,,,"Burgertime (19xx)(-)[cr][t] & Burgertime (19xx)(-)[cr][t][Joystick] & Hard Hat Mack",,,,1983,"Electronic Arts",,,,,,,,1,,,,,
Burgertime,,a7fbd4b9f126a1441bbff07e169dd4c379b1d3cb,,,"Burgertime (19xx)(-)[cr] & Canyon Climber (19xx)(-) & Eliminator",,,,1981,"John Anderson",,,,,,,,,,,,,
"Business Utilities v1.0",,4fc14d5e735c9ce197d4734194f8ae5d1bb2f2f7,,,"Business Utilities",,,"v 1.0",1985,MECC,us,,,,,,,,,,,,
"Business Volume 3: Accounting v1.8",,be36d94f1a6d3ce1d432189dfba8186c9effb525,,,"Business Volume 3: Accounting",,,"v 1.8",1981,MECC,us,,,,,,,,,,,,
C.I.A.,,053ffd65c741242ea5098e54734c7d1b7ae6bca4,,,,,,,19xx,,,,,,,,,,,,,,
"C7: Card and Board games",,5dcf4b5de631c86228f6e3c88d05a2a8a646d872,,,,,,(Integer),,,,,,,,,,,,,,,
Caddraw,,ce840b79c0d042d8a7956a954709062ab0b87fef,,,,,,,1985,"Kitchen Sink Software",,,,,,,,"Neon Knights",,,,,
"Calc-Man v1.3",,e0f840a94b6f1417e9f8a9b4b17ddb3350bf1e12,,,Calc-Man,,,"v 1.3",1982,"Dan Tobias",,,"[Softdisk Magazette]",,,,,,,,,,
"California Games",,28dd69029b212b6bb438635a9ede2ddff7556681,,,,,,"(Disk 1 of 2)",1987,Epyx,,,,,,,,"Digital Gang",,,,,
"California Games",,4a649cf48658f1150477bc712070acf40994d21e,,,,,,"(Disk 2 of 2)",1987,Epyx,,,,,,,,"Digital Gang",,,,,
"California Raisins and the Cereal Factory",,f36585cdc058cc6ce3fff924edc82613cd5c6d51,,,,,,"(Side B)",1988,"Box Office Software",,,,,,,,,,,,,
"California Raisins and the Cereal Factory",,d4e4528bf9fedc538fbde553e4c6bd3755b61a51,,,,,,"(Side A)",1988,"Box Office Software",,,,,,,,,,,,,
"Call-A.P.P.L.E. Anthology Volume 01",,fe1f1f0efe6dd392bb946959faa6106c077c7959,,,,,,"Copyright Freeware",1979,A.P.P.L.E.,,,,,,,,,,,,,
"Call-A.P.P.L.E. Anthology Volume 02",,55d72eae91a6de4bb78bf3a9254704616623af51,,,,,,"Copyright Freeware",1979,A.P.P.L.E.,,,,,,,,,,,,,
"Call-A.P.P.L.E. Anthology Volume 03",,f03b4fa710aaabf917607a7ceb403bd200e7e867,,,,,,"Copyright Freeware",1980,A.P.P.L.E.,,,,,,,,,,,,,
"Call-A.P.P.L.E. Anthology Volume 04",,d9ad1c614a8af988864f8074bad98313712ce3ae,,,,,,"Copyright Freeware",1980,A.P.P.L.E.,,,,,,,,,,,,,
"Call-A.P.P.L.E. Anthology Volume 05",,a459ba97d8531843ec088b5483ec70fc8124ca75,,,,,,"Copyright Freeware",1981,A.P.P.L.E.,,,,,,,,,,,,,
"Call-A.P.P.L.E. Anthology Volume 06",,6620c66a71216c4ed03e795921d4b16872d8186e,,,,,,"Copyright Freeware",1981,A.P.P.L.E.,,,,,,,,,,,,,
"Call-A.P.P.L.E. Anthology Volume 07",,3fa783460a5e5ef9c3942a614007f667eb6ffd24,,,,,,"Copyright Freeware",1982,A.P.P.L.E.,,,,,,,,,,,,,
"Call-A.P.P.L.E. Anthology Volume 08",,f18d05ebd82632063c68233039fddf6555c8e10f,,,,,,"Copyright Freeware; (Side A)",1982,A.P.P.L.E.,,,,,,,,,,,,,
"Call-A.P.P.L.E. Anthology Volume 08",,712212e09dde77cbb0bd1dd2dc331b023ceae522,,,,,,"Copyright Freeware; (Side B)",1982,A.P.P.L.E.,,,,,,,,,,,,,
"Call-A.P.P.L.E. Anthology Volume 09",,120eb6051a376d2941c3556677b1e94841b62fb2,,,,,,"Copyright Freeware; (Side A)",1983,A.P.P.L.E.,,,,,,,,,,,,,
"Call-A.P.P.L.E. Anthology Volume 09",,537c353d992f87ea5323b45a038c3a83038a4966,,,,,,"Copyright Freeware; (Side B)",1983,A.P.P.L.E.,,,,,,,,,,,,,
"Call-A.P.P.L.E. Anthology Volume 10",,4d0c6e50efc87daee701c0ab76e3e6bc17f08c22,,,,,,"Copyright Freeware; (Side A)",1983,A.P.P.L.E.,,,,,,,,,,,,,
"Call-A.P.P.L.E. Anthology Volume 10",,6c732dfaa5ee1ea3232cdb454745bf35539f9333,,,,,,"Copyright Freeware; (Side B)",1983,A.P.P.L.E.,,,,,,,,,,,,,
