"Group","SHA1","ID","Folder","FileName","Title","[Removed]","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
@,,d3a4c99d46f3506821137779226ae09edfae0760,,,"World Championship Soccer II",,,"vY-19940318 / beta",1994/03/18,Sega,us,,,,,,,,,,,,,
@,,d3adcd635ca90fdbc8551376d0cce7d42d521fc1,,,"Phantasy Star II: Numan Revolution",,,v1.10,2016/04/28,"The Komrade",,,,,,,,,,"Phantasy Star II",,,,
@,,d3aea1e0d90dc98ca91b1f9fb42eb7d171ce21bf,,,"Back to the Future Part III",,,,1991/07,"Image Works",us,u,,,,,,,,,,,,
"Jimmy White's Whirlwind Snooker",,d3afd96e9b6ffcbfbe95e7f9c2a84b8a47dea105,,,,,,,,,eu,,,,,,,,,h3C,,,,
"Tyrants: Fight Through Time",,d3ce02119bbdde1b8318666952088ef76b7efd2d,,,"Mega Lo Mania",,,vRev01,,,eu,,,,,,,,,hI,,,,
Powerball,,d3d28676a1741734073c88f92626208d0e0b85b6,,,Wrestleball,,,,1991/02/08,Namco,jp,,,,,,,,,2,,,,
@,,d3d4975138cc17b97ddcc1eac79d942f1a2897d6,,,"Toki: Going Ape Spit",,,,1992/03,Sega,"eu,us",,,,,,,,,"arcade colours fusaru",,,,
"Valis: Fantasm Soldier",,d3d73200d2dd9a8efef126cd6f04a93e85472e05,,,,,,,1991/12,Renovation,us,b,,,,,,,,,,,,
"J. League Pro Striker",,d3dcc24e50373234988061d3ef56c16d28e580ad,,,,,,vRev00,1993/04/23,Sega,jp,,,,,,,,,,,,,
@,,d3dd7dfced45eebaac4383660ff32f8f2e876999,,,"Alex Kidd in the Enchanted Castle",,,v2,1990/09,Sega,eu,,,"NTSC GhostlyDark",,,,,,,,,,
"World Championship Soccer II",,d3f4f2f5e165738bde6c6011c3d68322c27d97ed,,,,,,"vRev199401 / Beta",1994/01,Sega,us,,,,,,,,,,,,,
CyberBall,,d3f721b34634cd4060c1f039af01357ad67335f4,,,,,,,1990/06,Sega,,b,,,,,,,,,,,,
"Galaxy Force II",,d4143bf5f49b0d03f4b8fe270c2ecc23fa6627e0,,,,,,,1991/06,Sega,,,,,,,,,,,,,,
@,,d418c17cc87f30ea99d933574a03bbfe9b9e4797,,,"Top Fighter 2000: MK VIII",,,,2000,"X Boy",tw,,,,,,1,,,,,,,
"Super Street Fighter II: New Challengers",,d41adb561e1da1b0bff01f2573e3949f19bc5e92,,,,,,,1994/08,Capcom,eu,b,,,,,,,,,,,,
"Megaman: Wily Wars",,d41dcb4bc3cbb9a21438b70b8859ef4b9d956764,,,"Rockman: Mega World",,,,1994/10/21,Capcom,jp,,,,,,,,,3,,,,
@,,d42b24fa0c1f5c66e28facc3b0bec916cce24dde,,,"Shining Force II: Gong Edition",,,,2016/11/26,cireza,,,,,,,,,,"Shining Force II",,,,
"Captain America and the Avengers",,d43fe9e3823d35cd72d092a23803703eafc29cde,,,,,,Beta,,,,b,,,,,,,,,,,,
"Pirates! Gold",,d446b9d6a469b2e59e075f23639436c5ce4de56e,,,,,,Beta,1993,MicroProse,us,,,,,,,,,9,,,,
@,,d461bb3793fc0b3a5f4eb5460bda03b9dcb0be15,,,"Castlevania: Bloodlines",,,,1993/12,NewGame,us,,,"region EU",,ru,,,,,,,,
@,,d466d4f6ff0ba510bb6142da3691d914155f1611,,,"Daikoukai Jidai II",,,v1.8,1994/06/24,ken,jp,,,,,zh,,,,,,,,
@,,d467ba9dcc4ec5b17288ce3987def5e6db56b9da,,,"Need for Speed Undercover",,,,19xx,@,ru,,,,,,1,,,"Turbo Outrun",,,,
"Zero Wing",,d47369e182c60945b16de50ec9b59f21d82bae92,,,,,,,1991/05/31,Toaplan,jp,b,,,,,,,,,,,,
@,,d484f575624d7367beadc0a6e815f6004cdc57ea,,,"Streets of Rage 2",,,,1992/12,Sega,us,,"Powerful version",,,,,,,"add Lightning Klares",,,,
"Landstalker: Treasures of King Nole",,d4859d2a03f4aea81c61ada6a72df721232d1e9d,,,,,,Beta,,,,,,,,,,,,h1C,,,,
@,,d4875e338be5b2f4db77595e416ac7f9d9faefc8,,,"Equinoxe MD",,,"v0.0002 /",2006/04,"Fonzie Voltonov",,,Racing,,,,,,,,,,,
"Contra: Hard Corps",,d48a559683e106b5452ddf6b625ea260dfdc0030,,,,,,,,,jp,,,,,,,,,h1C,,,,
"Mystic Defender",,d48ed88269b4ea4c62a85f8607658f9ce566590c,,,"Kujakuou 2: Geneijoi",,,,1989/11/25,Sega,jp,,,,,,,,,,,,,
"Mega Bomberman",,d49685c720455a1b46b192286f1d1422bd656940,,,,,,,,,ue,!,,,,,1,,,,,,,
"Crack Down",,d498fbdc18c5d108b9ac6fc56b0d373b3cb41724,,,,,,,,,eu,,,,,,,,,h3C,,,,
@,,d49b7e6bc154c6e809605635596157013a665e25,,,"Jason Scott Birthtro",,,,2015,SigFLUP,,,,,,,,,,,,,,
Striker,,d4a0d96b65e7d8813b5d9a1222668b3c722830e1,,,,,,Beta,1994,"Rage Software - Sega",eu,b,,,,,,,,,,,,
"OutRun 2019",,d4a9f1992d69d849f7d4d770a1f4f665a5352c78,,,,,,,1993/03,Sega,us,,,,,,,,,,,,,
"Air Diver",,d4b175ee6db310cc6af3027b11742052a3df20de,,,,,,,1990,Asmik,jp,,,,,,,,,4,,,,
@,,d4c951dcd17c2adfd2281ba0cf569f093884fce5,,,SwitchBlade,,,proto,2021/04/18,Z-Team,fr,,,,,,,,,,,,,
Onslaught,,d4c9a4337b1b0c1126ff05e8a23671f8d8ff2fdd,,,,,,,1991/06,Ballistic,us,,,,,,,,,1,,,,
"Might and Magic III: Isles of Terra",,d4d1a84980952c7d1a645421442a1795b0b98963,,,,,,,,,us,b,,,,,,,,,,,,
"BattleTech: Game of Armored Combat",,d4da07c5e30cedb4fc566b3fff8ede76aa9efc80,,,,,,,1994/09,"Extreme Entertainment Group",us,b,,,,,,,,,,,,
"Second Samurai",,d4ff13222ad6dd776df8fd2d0cf2690befa2e6d5,,,,,,,1994,"Psygnosis - Sony",eu,b,,,,,,,,,,,,
"Pitfall: Mayan Adventure",,d51ea30bdc28fb2809b4122de801ab2b94aed60b,,,,,,,1994/12,Activision,eu,b,,,,,,,,,,,,
"Faery Tale Adventure, The",,d5255fee9e944de4e5b83b22c3d9214f02fde9b6,,,,,,,,,ue,,,,,,,,,h1C,,,,
"Valis III",,d53ad0b1d2c6ed19d5a4d560e6260ff6efe0c890,,,,,,,1991/06,Renovation,us,,,,,fr,,,,,,,,
"Road Rash",,d53e38fe934887f210e979d2542cc631f231058a,,,,,,,1991/09,"Electronic Arts","eu,us",b,,,,,,,,,,,,
"Bio-Hazard Battle",,d5414685343a8323ea3a3e3b8bef863a605be053,,,"Crying: Aseimei Sensou",,,,,,jp,,,,,,,,,h1C,,,,
"Super Baseball 2020",,d56019447d831df4eb17e7b3cebb24206ad10a23,,,,,,v1.00,1993/09/24,"Electronic Arts","eu,us",,,,,,,,,1,,,,
@,,d56d177408beac8cd62636561db262096c97abbd,,,X-Men,,,,1993/05,Sega,eu,,,,,ru,,,,,,,,
@,,d5793276f7a07f4dd8a9035dbb70a7f3ef2448a3,,,"Dashin' Desperadoes",,,"PAL / proto",1993/08,"Data East",,,"Rumble Kids",,,,,,,,,,,
"Bill Walsh College Football '95",,d57e9709c0feba397c13af7c275b299e530f9abd,,,,,,,,,us,,,1,,,,,,,,,,
"Revenge of Shinobi",,d5807a44d2059aa4ff27ecb7bdc749fbb0382550,,,"The Super Shinobi",,"Super Shinobi",,1989/12/02,Sega,jp,,,,,,,,,,,,,
"Wolverine: Adamantium Rage",,d5a00fe88d3f09af2a3202803095f4cec220761f,,,,,,,1994/12,Acclaim,"eu,us",,,,,,,,,3,,,,
@,,d5a6fbf8fe19bf70631a847e6b5e6a35878c7ae8,,,"NBA Action '94",,,proto,1994/01/27,Sega,us,b,,,,,,,,,,,,
"Revenge of Shinobi",,d5b2195277d3df2ff647b27ad00a774fc4525f1b,,,,,,vRev03,,,xw,b,,,,,1,,,,,,,
"Uchu Senkan Gomora",,d5bfb5fe16e6849412dc5dd30cda823d768105df,,,,,,,1991/09/30,UPL,jp,b,,,,,,,,,,,,
@,,d5cabd120f1e2bc1686bb6e8da502bc5b1e8df19,,,"Rings of Power: The Hand of Nexus",,"Rings of Power - Hand of Nexus",v2.0,2008/06/06,Whipon,,,,,,,,,,"Rings of Power",,,,
"Prince of Persia",,d5ccaae92c15645847282ebf1efc81ce92ababc2,,,,,,Beta,1993/12,Domark,eu,,,,,ru,,,,,,,,
"Jurassic Park",,d5d0e2ed4c00435ec4a343583bb399b07927de21,,,,,,,1993/08/27,Sega,jp,,,,,,,,,,,,,
"Tecmo Super Bowl III: Final Edition",,d5d1609cdf72d98f5e5daa47a9585ae7ca87a410,,,,,,,1995/10,Tecmo,us,,,,,,,,,,,,,
@,,d5d16486acd16cbde56695861fb2ecb10748db05,,,"Brutal: Paws of Fury",,,,1994/11,GameTek,eu,,,,,,,,,"Foxy Roxy graphics",,,,
"Earthworm Jim",,d5dc11009e3a5cc2381dd2a75cb81ce2e7428342,,,,,,,1994/11/11,Playmates,eu,,,,,,,,,,,,,
@,,d5e2b3aee837348d330745da65b8c3bdf1d31cae,,,"Grand Theft Auto V",,,,19xx,@,ru,,,,,,1,,,Outlander,,,,
"Chi Chi's Pro Challenge Golf",,d5e3a698b780c8f67def5f6df87b94d5419beefc,,,,,,,1993/07,"Coconuts Japan - Virgin Interactive",us,,,,,,,,,,,,,
"Sesame Street Counting Cafe",,d5ef2b50cf1a22e07401f6a14c7946df66d8b605,,,,,,,1994,"Electronic Arts",us,,,,,,,,,,,,,
"F-15 Strike Eagle II",,d5f0d3d3b9cb7557d85bd54465072555f60c25a1,,,,,,,1993/06,MicroProse,us,,,,,,,,,,,,,
"Blue Almanac",,d5f603f16ebc245e24590bd885875909880d4141,,,,,,,,,jp,,,,,,,,,h2C,,,,
@,,d6012af0f7856476892982e50b3d512d606dcb96,,,"Sonic the Hedgehog 3",,,proto,1994/05/17,Sega,,,"Prototype 0517 - Sonic 3C",,,,,,,,,,,
@,,d60bc5229a297fe5a7f713bf33e0c6bf874eb19e,,,"Sonic 1: Bouncy Edition",,,,2007/07/31,Xenowhirl,,,,,,,,,,"Sonic the Hedgehog",,,,
@,,d60e4e0542d1c0a4bdbb7a433373051718549055,,,"The Berenstain Bears' Camping Adventure",,"Berenstain Bears' Camping Adventure",proto,1994/08/01,Sega,us,,,,,,,,,,,,,
"Wayne Gretzky and the NHLPA All-Stars",,d621101a3ffd5c584f988d4b4dae2d3520f70289,,,,,,,1995/04,"Time Warner Interactive","eu,us",b,,,,,,,,,,,,
"Haunting Starring Polterguy",,d6227ef00fdded9184676edf5dd2f6cae9b244a5,,,,,,,1993/10,"Electronic Arts","eu,us",,,,,,,,,,,,,
"Ariel: Little Mermaid",,d633be54e22c5c8288c35d32b3d10a8b22f3d733,,,,,,,1992/12/14,Sega,"eu,us",,,,,"ru NewGame",,,,,,,,
"3 Ninjas Kick Back",,d634e3f04672b8a01c3a6e13f8722d5cbbc6b900,,,,,,,1994,"Sony Imagesoft",us,,,,,,,,,,,,,
"Championship Pool",,d63541422695425e4c259f797d5f9931f18e3b83,,,,,,,,,us,,,,,,,,,h1C,,,,
@,,d63d40b88c06dc45befbe7f4dfc6007df1722ffb,,,"Deer Hunter",,,,2002/11,Tomsoft,ru,,,,,,1,,,,,,,
"Tiny Toon Adventures: Acme All-Stars",,d64736a69fca430fc6a84a60335add0c765feb71,,,,,,,1994/09,Konami,us,,,,,,,,,,,,,
"Columns III: Revenge of Columns",,d663f9ca3fe4dde89e02da7a49b2b0d56d3a3ad5,,,,,,,,,us,b,,,,,,,,,,,,
"Light Crusader",,d665fdebf5b79ad42ca3b88cb93f85d757c43bb7,,,,,,,,,jp,,,1,,,,,,,,,,
"Public Domain",,d66788917fa250da8894f5821702f7b44f33fca3,,,"Magical Rip Intro 4",,,,,,,,,,,,,,,,,,,
OutRunners,,d66a67d00be359f7c3642b18722a92e5ac656424,,,,,,,1994/05/13,"Data East",jp,,,,,,,,,5,,,,
@,,d672e456f1af120d1fa7137c3fbee1d9f62d9296,,,"Pier Solar and the Great Architects RC2",,,beta,2008/04,Watermelon,,,,,,,1,,,,,,,
"Shining in the Darkness",,d69e3d0b55eaf77cbe658005a90f3d8bd4e5f985,,,"Shining and the Darkness",,,,1991/03/29,Sega,jp,,,,,,,,,1,,,,
"Sega HMD and Tracker Demo: OA7-TST",,d6a25e977d64954f8a67da2de2264797ec74b4e4,,,,,,,19xx,Sega,,,,,,,,,,,,,,
@,,d6b9ad664653fc2f48f2038126e44b68a997ec59,,,"Sonic the Hedgehog 2",,,v0,1992/11/21,Sega,,,,,,,,,,"change music and sound FraGag",,,,
"Zero Tolerance",,d6d9733a619ba6be0dd76591d8dec621e4fdc17e,,,,,,vRev1,1994/09,Accolade,"eu,us",,,,,,,,,,,,,
@,,d6dbe744b0970a1e6e0d0c5d7d5c8ad6ece06c8a,,,"World Series Baseball '95",,,"v19950211 / beta",1995/02/11,Sega,us,,,,,,,,,,,,,
"Sparkster: Rocket Knight Adventures 2",,d6e2f4aa87633aeea2ec1c05a6100b8905549095,,,,,,,1994/09,Konami,us,,,,,,,,,,,,,
"Dragon: Bruce Lee Story",,d6fb86d73e1abc7b7f1aecf77a52fa3f759aedb1,,,,,,,1994/06,"Virgin Interactive",eu,,,,,,,,,,,,,
"NBA Showdown '94",,d702a3c2d008b261188b0bc7cddebe9dd0fc31e9,,,,,,,,,ue,o,,,,,,,,,,,,
@,,d70b5dabf8adca47fca6095f25f997b365383140,,,"Super Spin",,,preview,1993,"Zyrinx Software",,,,,,,,,,,,,,
@,,d70f559b83a535be9aee1011e9cee7f621899d1c,,,"Australian Rugby League",,,,1995/12,"EA Sports",eu,,,"NTSC GhostlyDark",,,,,,,,,,
"Super Daisenryaku",,d7222ff6d85e4f1c28c0778e336d2c32561101f6,,,,,,vRev0,1989/04/29,Sega,jp,,,,,,,,,3,,,,
"No Escape",,d72302927b618165cd94ec2e072c8d8bbf85cbb9,,,,,,,1994,"BITS - Sony",us,,,,,,,,,,,,,
@,,d72b9d68cfb54b4221f3a2416eac30a94accd427,,,"Phantasy Star IV: The End of the Millenium",,"Phantasy Star IV - End of the Millenium",proto,1994/06/08,Sega,,,,,,,,,,,,,,
"Ballz 3D",,d7432f210dca642899f58a4e34ac4cfae1395de4,,,,,,,1994/09,"Accolade - PF Magic","eu,us",,,,,,,,,2,,,,
"Caesars Palace",,d7462ade6e499af278103c2ea4c6fff3f1e66a6a,,,,,,,,,us,o,,,,,,,,,,,,
"Daffy Duck in Hollywood",,d74e1f797524107da0b6b38401ca784895945c98,,,,,,,,,eu,,,,1,,,,,,,,,
"Shinobi 3: Return of the Ninja Master",,d755bb49d012ccb5073730de81a60b6c2c4c7cb7,,,,,,,1993/09,Sega,us,,,,,de,,,,,,,,
"Streets of Rage 3",,d75d880d5abe978898bdf7e4cde1da45f5180197,,,"Bare Knuckle III",,"Bare Knuckle 3",Beta,,,,,,1,,,,,,,,,,
"Warrior of Rome",,d75eb583e7ec83d6b8308f6dc7cdb31c62b4dbf9,,,,,,,1991/05,Micronet,us,,,,,,,,,,,,,
@,,d771f8243547b3244bafd829f6aa9ee4ae642199,,,"Easy Mode Hack",,,,2003/11/23,LOst,,,,,,,,,,"Sonic the Hedgehog",,,,
"Dune II: Battle for Arrakis",,d779a4889356e62971aabc1e2568aa7aec039bbe,,,,,,,1994/06,"Virgin Interactive",eu,,,,,,,,,2,,,,
"Eternal Champions",,d77f1bacccf3ca2d5b2fc7738d84889bf86eab94,,,,,,,,,us,b,,,,,,,,,,,,
"Public Domain",,d789cd758f13e3c4cf7ceafe6ba5688a95a96843,,,"Pong Masters Intro 1",,,,,,,b,,,,,,,,,,,,
"Muhammad Ali Heavyweight Boxing",,d79218ef96d2f1d9763dec2a9e6ad7c2907d024b,,,,,,,,,eu,,,,,,,,,,,,,
"Tecmo Super NBA Basketball",,d7924ed5db06655f1cd952263d532d35f6f2a844,,,,,,,1993,Tecmo,us,,,,,,,,,2,,,,
@,,d79f489f05b6717ba7f8630e2d1b493175e29162,,,"30 Years of Nintendon't",,,,2019/11/14,LudoScience,,,,,,,,,,,,,,
"Soldiers of Fortune",,d79fbc5d895c7dd5c6dd82634a9e109c0eb8b0a1,,,"The Chaos Engine",,"Chaos Engine",,,,eu,b,,,,,,,,,,,,
"Sonic The Hedgehog",,d7b0ddc16a25adb2a38a46fa1bc9d46121ca6ada,,,,,,vRev0,1991/06/23,Sega,"eu,us",,,,,,,,,41,,,,
"Magic School Bus: Space Exploration Game",,d7c075d98430f2864d9120d7c9f2efb92e8d350e,,,"Scholastic's The Magic School Bus: Space Exploration Game",,,,1995/05,Sega,us,,,,,,,,,,,,,
"King of the Monsters 2",,d7ca3146a54cde6b72cfdab64c41976cb444488c,,,,,,,,,us,b,,,,,,,,,,,,
"Shining Force II",,d7de584fd34109e107017e3435a28da210768e19,,,"Shining Force II: Inishie no Fuuin",,"Shining Force 2 - Inishie no Fuuin",,1993/10/01,Sega,jp,,,,,,,,,1,,,,
Terminator,,d7e570ee19edb3e1561446f9a521e818dfe254d8,,,,,,,1992/02,Virgin,us,b,,,,,,,,,,,,
"Desert Strike: Return to the Gulf",,d7e7d8c358eb845b84fb08f904cc0b95d0a4053d,,,,,,,1992/02,"Electronic Arts","eu,us",,,,,,,,,,,,,
@,,d7eb65f67ebb89a85c25a3accf06368554a13834,,,"Time Trax",,,proto,1993/03,"Black Pearl Software",us,,,,,,,,,,,,,
"Fido Dido",,d7fd0a4dc68099acba04c909ab9ee3af1e32c2b4,,,,,,,,,,b,,,,,Unlicensed,,,,,,,
"Atomic Runner",,d8037570cd1da1593878544be131afe9013656db,,,,,,,1992,"Data East",eu,b,,,,,,,,,,,,
"Space Invaders '91",,d8046f1c703ea7c2d7f9f3f08702db7706f56cb4,,,,,,,1991,Taito,us,,,,,,,,,,,,,
"Teenage Mutant Ninja Turtles: Hyperstone Heist",,d807df261cd9b1ca272c4a50ea1767fa304dbab7,,,,,,,1992/12,Konami,us,,,,,,,,,1,,,,
"16 Zhang Mahjong",,d80d7a52cf5f38fe5db543f39b93bc2990e283c8,,,,,,,1992,"Sun Green",tw,,,,,,1,,,1,,,,
"Sonic The Hedgehog 3",,d80e589e0f209035756441fcd24e881e617f669b,,,,,,,1994/02/02,Sega,us,b,,,,,,,,,,,,
"Madou Monogatari I",,d812d5e65666fc4b61c8f01a8fec4a9b3d15a34c,,,,,,,,,jp,b,,,,,,,,,,,,
"Batman: Revenge of the Joker",,d812f4c5a4b2369b7b8a5c1d93dcf3c390b59a50,,,,,,,1992/11,Sunsoft,us,,,,,,,,,2,,,,
Curse,,d81324c8236fce4b1fa5c4fda366c146dbfdaf6b,,,,,,,,,jp,,,,,,,,,h1C,,,,
@,,d81422be685ddabd8b0de7f9d242bbb251ddbba1,,,"The Flintstones",,Flintstones,,1993/04,Zyre,us,b,1.00,,,pt,t-br,,,,,,,
@,,d822e5c16ee51dd1a030168bb8fd7c918398a82a,,,"Road Rash",,,,1992/11/20,"Electronic Arts Victor",jp,,,,,,,,,,,,,
"Atomic Robo-Kid",,d831194be038654b404229b5915b5aab9efcfefa,,,,,,,1990/10,Treco,us,,,,,,,,,1,,,,
@,,d846f56b2b699642e4e59e19a23ac8b9050cf381,,,"Big's Fishing Derby",,,v1.05.021a,2016/04/30,flamewing,,,,,,,,,,"Sonic the Hedgehog 2",,,,
@,,d849c978f0f9bedc90341552ce967c7c89d7176c,,,"Old Skill",,,,2005,Kaneda,,,"PDRC#3 version",,,,,,,,,,,
@,,d85f1ae8ec8c0dc393f39187138df0d091f2bc36,,,"Sub Mare Imperium: Derelict",,,,2022/07/09,MontyOnTheRun,,,,,,,,,,,,,,
"High School Soccer: Kunio Kun",,d865b01e58a269400de369fc1fbb3b3e84e1add0,,,"Nekketsu Kouko Dodgeball Bu: Soccer Hen MD",,,,1992/08/07,PALSOFT,jp,,,,,,,,,,,,,
@,,d8688cf613a3ee493a86d8a975ef0f5769fa0e45,,,"RHL 2007",,,,19xx,NewGame,ru,,,,,,1,,,"NHLPA Hockey 93 Rev 00",,,,
"Sonic & Knuckles",,d86cca126d7d22c8f2d53166a203a18524d60848,,,"Sonic & Knuckles with Sonic the Hedgehog 3",,,,,,xw,b,,,,,,,,,,,,
@,,d87447b3d97b9670ff37769f178dfeffb2f0924b,,,"Streets of Rage 3",,,,1994/03/17,Sega,us,,,,,,,,,"add Gal, F. Norris, Ricardo Yoni Arousement",,,,
"Public Domain",,d87548d39fb639ce72a5c34c26b592c2c21d3c36,,,"Magical Rip Intro 1",,,,,,,,,,,,,,,,,,,
@,,d881629af139edb6acf36498654401508501ff69,,,"Yuu Yuu Hakusho: Makyou Toitsusen",,,v071113,1994/09/30,M.I.J.E.T.,jp,,,,,en,,,,,,,,
@,,d881a5281c619d3b80bc740a2783634818a8fc4c,,,"Body Count",,,,1994/03,Sega,br,,,,,,,,,,,,,
@,,d887378bed61a5be60664d3fe6559f78cc95d119,,,Ristar,,,proto,1994/07/01,Sega,,,,,,,,,,,,,,
"Fun 'n Games",,d8888214d20f4f5ab60828d3b8821d2107e9ba50,,,,,,,,,us,b,,,,,,,,,,,,
"Super Thunder Blade",,d892c6bf0b4d2e6913c009a13741e50ef12ee344,,,,,,vRev1,1988/10/29,Sega,,,,,,,,,,1,,,,
Mulan,,d8936c1023db646e1e20f9208b68271afbd6dbf4,,,"Hua Mu Lan: Mulan",,,,2000,X-Boy,tw,,,,,,1,,,,,,,
"Road Rash II",,d89d7707cd4f30eef1fd2fd7e322d760ba8d6786,,,,,,,1993/07/27,"Electronic Arts",jp,,,,,,,,,,,,,
"Sonic The Hedgehog Spinball",,d8a1172c286cd9b8d2236542bcc7b89b99495992,,,"Sonic the Hedgehog Spinball",,,,1993/11/23,Sega,us,,,,,,,,,3,,,,
"Ecco: Tides of Time",,d8a4ecb318063716956c63c2cf2db45a8e527154,,,,,,,1994/11,Sega,us,,,,,sr,,,,,,,,
@,,d8aea4a5b3b593985e66ed37104f4f536f0d291b,,,"Sonic 3D Blast",,,proto,1996/09/04,Sega,,,"Protoype 94",,,,,,,,,,,
@,,d8af087a72b20d17258d1327f3e446804d690541,,,"Metal Sonic in Sonic the Hedgehog",,,v3.8,2016/06/20,Darkon360,,,,,,,,,,"Sonic the Hedgehog",,,,
"P.T.O.: Pacific Theater of Operations",,d8b667ba09279401088adb2f8777acf8f3d1a450,,,,,,,1993/08,Koei,us,,,,,,,,,1,,,,
"Pele's World Tournament Soccer",,d8b77ecd6ca770462109a08ff4e6325445dbab86,,,,,,,1994/06,Accolade,"eu,us",,,,,,,,,2,,,,
"ESPN Baseball Tonight",,d8bd4ca075489bf2a0e3b01b85c229c1e3899033,,,,,,,,,us,b,,,,,,,,,,,,
"Tiny Toon Adventures: Buster's Hidden Treasure",,d8d159c7c5a365242f989cc3aad2352fb27e3af3,,,,,,,1993/03,Konami,us,,,,,,,,,,,,,
@,,d8e333ff748487065961922a2bd298eb9fdef88f,,,"Streets of Rage 2",,,,1992/12,Sega,us,,,,,,,,,"Max piledriver move",,,,
"Vapor Trail: Hyper Offence Formation",,d8eb087eeda31f202e6a1a0c4de891ced162abc5,,,,,,,1991/10,Renovation,us,,,,,,,,,,,,,
"Richard Scarry's Busytown",,d8eda1cbca1e5caa2a0bb3c4f4955653d17df998,,,,,,,1994,"Novotrade - Sega",us,,,,,,,,,1,,,,
@,,d8fa4c951d0eaeca44e5e10115d4774cc0c9e655,,,"Castle of Illusion Starring Mickey Mouse",,,v1.0,1990/12,"Generation IX","eu,us",,,,,fr,,,,,,,,
"Lion King",,d8fc50c12e07cb043b1f9bf8d28625de574b81d4,,,,,,,1994/11,Virgin,xw,b,,,,,,,,,,,,
"Sonic The Hedgehog 2",,d8fd2adf9555da92ee684f4ae57f86ee3e4f58c8,,,,,,vRev1,1992/11/21,Sega,,,,,,,,,,32,,,,
"Double Dribble: Playoff Edition",,d9018082334a267c32d1edb512bb814cce3c0364,,,,,,,,,us,,,,,,,,,h1C,,,,
"Madden NFL 98",,d903f1f23583e8342b077c5eee75cb4eb2339b5a,,,,,,,1997/09,"Electronic Arts",us,b,,,,,,,,,,,,
"ATP Tour Championship Tennis",,d90e4c4cca6dd5cefa13dad09228b4bc36b3f950,,,,,,,1995/03,Sega,eu,b,,,,,,,,,,,,
@,,d911d1d9b993ffe008ec4bf2f0c25073bed7038d,,,"Streets of Rage 2",,,,1992/12,Sega,us,,,,,,,,,"add Robocop, ED-209 Felipe",,,,
"IMG International Tour Tennis",,d91ac7f0ff1b60e6dad9e6c196c7af39a9678a12,,,,,,,,,ue,,,,,,,,,h1C,,,,
@,,d92bfed894b7d2cbd64ecac3405ed26251ff7561,,,"Mega Games 6",,,,1995/05,Sega,eu,,,"NTSC GhostlyDark",,,,,,,,,,
"Simpsons: Bart vs The Space Mutants",,d941c140b2a7eb513ad277e7b6ef50185683bdd9,,,,,,vRev1,1992,"Acclaim - Flying Edge","eu,us",,,,,ru,,,,,,,,
"Exo Squad",,d958c3f2365162cb2ffa37fcea36695a1d4ab287,,,,,,,1995/07/01,Playmates,us,,,,,,,,,,,,,
"Alien Soldier",,d95a87992705e041d89abcbe9c26194070fcc4c9,,,,,,,1995/06,Sega,eu,b,,,,,,,,,,,,
"Marvel Land",,d96403f9876ad0df29e77bde43deb4c9bb1f4967,,,"Talmit's Adventure",,,,1992/08,Namco,eu,,,,,,,,,1,,,,
@,,d96484af69fce78dc3e038df72b73b37584db3b7,,,"World of Tanks",,,,19xx,@,ru,,,,,,1,,,,,,,
"Yogi Bear: Cartoon Capers",,d975e5d539cc1a9ada5e89aff6b9dc5d33fdcf16,,,,,,,1994,GameTek,eu,b,,,,,,,,,,,,
"Double Dribble: Playoff Edition",,d97bbe009e9667709e04a1bed9f71cea7893a495,,,,,,,1994/04,Konami,us,,,,,,,,,,,,,
"MLBPA Sports Talk Baseball",,d98a08a4c7be70f819ce9fd613fe6afabad66c3c,,,,,,,,,us,,,,,,,,,h2C,,,,
"R.B.I. Baseball 4",,d999e11813dca4fe0ac05f371ff7900806238a69,,,,,,Beta,1992,Tengen,,,,,,,,,,,,,,
"Alisia Dragoon",,d99dcfd94ac49646283e7dbb8e27827741592d22,,,,,,,1992/02,"Game Arts",us,,,,,,,,,2,,,,
"Romance of the Three Kingdoms II",,d9a912caacaa476a890564f62b6ce9cc8f60496e,,,"Sangokushi II",,"Sangokushi 2",,1991/12/26,Koei,jp,,,,,,,,,,,,,
"Puyo Puyo Tsu",,d9c0edaadf66f215565a9dd4178313581fec811c,,,,,,vRev1,1994/12/02,Compile,jp,,,,,,,,,,,,,
"Show do Milhao Volume 2",,d9c3b494086fef2fa59e031436756236f3cfdf22,,,,,,,2002,"Tec Toy",br,,,,,,,,,,,,,
@,,d9ca872d411031be16ca77738c730acde14de545,,,"Streets of Rage 2: Final Fight Crossover 2019",,,v1.04,2019/05/29,Dha_Lau_Hoo,,,,,,,,,,"Streets of Rage 2",,,,
"Beyond Oasis",,d9ce2fcf8f334ad4187494eb88c03b5a2c22ae19,,,"The Story of Thor: A Successor of the Light",,"Story of Thor - Successor of the Light",,1995/03,Sega,eu,b,,,,,,,,,,,,
"BattleTech: Game of Armored Combat",,d9daceb5ce195619340f39e57c79fabd930656a9,,,,,,,1994/09,"Extreme Entertainment Group",us,b,,,,,,,,,,,,
@,,d9db6ecb032fd88443d0575b01e61cb4aeea5703,,,"College Football's National Championship",,,proto,1994/05/03,Sega,us,,,,,,,,,,,,,
