"Group","SHA1","ID","Folder","FileName","Title","Transliterated Name","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
meteor,,aec6330317478e9f593e69dfc1f3d4c6b6710ba2,,,,,,,,,,?,,,,,,,,,,,,
"Mousin' Around 1.6",,afc883a3e69be77906f7f0547644cc540b45beea,,,,,,,,,,?,,,,,,,,,,,,
Hawkman,,b0365aa9aef54940ffe18154acc160c2d4b26c09,,,,,,,,,,?,,,,,,,,,,,,
centaur1.1,,b0625cb31dff6274f94607bee615f42992054ebd,,,,,,,,,,?,,,,,,,,,,,,
"Xenon Flipperless",,b08251599017320e6d42cd2e7bef3663c70e89aa,,,,,,,,,,?,,,,,,,,,,,,
"Munro Tabletop Hockey",,b150d6a692660128c78e2c50511a768adc02e8ac,,,,,,,,,,?,,,,,,,,,,,,
comet,,b20ae82007409cba8e2fea28fb5d2dfd1e06021c,,,,,,,,,,?,,,,,,,,,,,,
Bronco1.0,,b27ab93c863b5de6fabdfd6da2be4a55cc0e096f,,,,,,"(Chicago Coin)updated",,,,?,,,,,,,,,,,,
"Super Grand Slam Locked",,b3455331c43f3f05bc2adfeb01091ff65fa69baa,,,,,,,,,,?,,,,,,,,,,,,
WorldChallengeSoccerV4.0,,b3fb6cc3b29944cfa02e5073f72cc76b5087b19b,,,,,,,,,,?,,,,,,,,,,,,
"Bo Bo",,b4d646766f77134cea4aa8d07c44499eca06fc6b,,,,,,"(Williams 1961)",,,,?,,,,,,,,,,,,
"Jurassic Park 2 b1",,b4f50c24f092c279d5c26ddee4782115481800bf,,,,,,,,,,?,,,,,,,,,,,,
"STTNG 2.9",,b4fa1f67a46c2c4edd161e0808457e91398ca847,,,,,,,,,,?,,,,,,,,,,,,
BabyContact,,b556cd20721b5038e1f1c1e905f54f5176849189,,,,,,,,,,?,,,,,,,,,,,,
"El Dorado",,b5a7a1e0e4380a1ae632f39a71293c311545a023,,,,,,"(Gottlieb 1975)",,,,?,,,,,,,,,,,,
SuperSonicVPMv4_0,,b6369cbab83a92b132554fb4be6a8e0f0f0c1c2b,,,,,,,,,,?,,,,,,,,,,,,
Lightning,,b6a00692fa646bc1019cd5ef6d9bb407a16ef234,,,,,,,,,,?,,,,,,,,,,,,
MONZA_,,b6cacbb51aee70d37f013fb199563ac6daeab01e,,,,,,(Atari)RC1.a,,,,?,,,,,,,,,,,,
"Criterium 80",,b7a418e3b180722cb841c22c01954ed7432ceb76,,,,,,"(Petaco, 1975)",,,,?,,,,,,,,,,,,
Excalibur,,b7d937e9efb4450b7aea50d61b0870f4b914171f,,,,,,,,,,?,,,,,,,,,,,,
ScramballVP6,,b7de95a6f542f3959916e50baf5826d6ccd0ccce,,,,,,,,,,?,,,,,,,,,,,,
"Coney Island",,b81ff056edd379dab60d00afd4dbe0ee239f2719,,,,,,"(Bally 1951 Bingo)",,,,?,,,,,,,,,,,,
"Daffy Derby",,b86680a8a72702dbd1c3db0f52a82c737e0c0b58,,,,,,"(Williams 1954)",,,,?,,,,,,,,,,,,
"Diamond Jack",,b87b20a1278bc66340b67e0131adac65d8cf20a4,,,,,,,,,,?,,,,,,,,,,,,
batterupV1.2,,b910d9a3dee3d76d4eb919fd64eafbca3de61143,,,,,,,,,,?,,,,,,,,,,,,
pachinko3,,b9b14bbf736b5446819f3227eb8ee1f864ef3c31,,,,,,,,,,?,,,,,,,,,,,,
4eyesclock,,b9e98a703b14c9ae7e8f455b103f29e0ecc80a4b,,,,,,,,,,?,,,,,,,,,,,,
Abra.Cadabra.Gottlieb.1975,,ba36ef49092e7bbfd76466c4ec258c7d6d489ac4,,,,,,,,,,?,,,,,,,,,,,,
"Spring Break",,ba4f309754bfd49ca7aff38cb05a092cd80b3e4f,,,,,,"(Gottlieb 1987)",,,,?,,,,,,,,,,,,
"Tri-Zone 0.71",,ba6882f14b365eb37835f4d43187728708ccf962,,,,,,,,,,?,,,,,,,,,,,,
DaisyVP6L,,bb8fd6cc8817659a5cce407309f50a41d97363a6,,,,,,,,,,?,,,,,,,,,,,,
"FOUR MILLION BC",,bc780a6588a4ac86e0ad5e366658de39e243dbb4,,,,,,"(Bally 1971)",,,,?,,,,,,,,,,,,
SuperMarioBrosV6.0,,bc92297783d1d198b8cb3ee2322795892a76b115,,,,,,,,,,?,,,,,,,,,,,,
Fathom,,bd6d70e22d3f257de6fbee6f516dac932e330ae1,,,,,,,,,,?,,,,,,,,,,,,
Cyclone,,bda392e3b65a3ffee55832a3fba1b7cd84bb06aa,,,,,,"(Williams 1981) v0.93",,,,?,,,,,,,,,,,,
"Judge Dredd 0.95",,bdd817f3d19f9ebda3c5a150e64a9d38034a88a1,,,,,,,,,,?,,,,,,,,,,,,
BlueRibbon_RC2,,be11fbeeb0f45120f3f524ec7d4b363a4a7e2c12,,,,,,,,,,?,,,,,,,,,,,,
"MIDI Sample Table",,be49d95b46178a009fc6c7c4b4405300e6b9361d,,,,,,,,,,?,,,,,,,,,,,,
"Humpty Dumpty",,be6ef728c456fa41525f952447388eba868ce276,,,,,,"(Gottlieb 1947)",,,,?,,,,,,,,,,,,
Goofy,,bf14837810e3572e0155e5793264ce3364336480,,,,,,,,,,?,,,,,,,,,,,,
"PM Rotation",,bf3b2ac70a3e84aaefe7eb42d9f09c9643373468,,,,,,,,,,?,,,,,,,,,,,,
"Frontier 1.0",,bf771d7247e1d2d6f27a147df2e4bf437bebabd6,,,,,,,,,,?,,,,,,,,,,,,
Doom,,bf7a1a367dd50a9b8976de9ecc6d3b41498cc057,,,,,,,,,,?,,,,,,,,,,,,
JuggleBallVP6UPGRDlkd,,c08a943c0cae03201c739ffc444f9d7721f55e3b,,,,,,,,,,?,,,,,,,,,,,,
EightBallChampv2_0,,c11d9084ce3e5f5b6f7c64df44d7684b6993def3,,,,,,,,,,?,,,,,,,,,,,,
"Black Jack 1.0",,c12cb56e21d73d02579ae83bfc59f2aad45e1c11,,,,,,,,,,?,,,,,,,,,,,,
"Fun Cruise",,c1c9deca27cd0ec6a455332ae5417681593bf457,,,,,,"(Bally 1965)",,,,?,,,,,,,,,,,,
SpeedwayVP6LF,,c1d51fdccf704c9d2b5021c0213064633c1fe74d,,,,,,,,,,?,,,,,,,,,,,,
Fathom,,c1dab15edd62856a60af907d69264783b719726d,,,,,,(2),,,,?,,,,,,,,,,,,
"The Who's Tommy 2.82",,c4726918411a48d7e7ba97329b3864f7db5ca70b,,,,,,,,,,?,,,,,,,,,,,,
"All American",,c4a3284ad2de27a754b961221590026cb0245136,,,,,,(ChicagoCoin1940),,,,?,,,,,,,,,,,,
"PM Freefall.v1.1",,c4fa96efb29f450ede7741b086181566477bd0da,,,,,,,,,,?,,,,,,,,,,,,
EightBallDeluxe2,,c53953305cf3f695b97b03ed01995fbba28059a5,,,,,,,,,,?,,,,,,,,,,,,
EightBallDeluxe,,c53953305cf3f695b97b03ed01995fbba28059a5,,,,,,(2),,,,?,,,,,,,,,,,,
BALLS,,c599af3ad05036147729dd46d9fa2350de845c69,,,,,,,,,,?,,,,,,,,,,,,
"WILDFIRE TableTop 1.2.B",,c69964a1e710019a1e477ad6b0159c1bba69d6d2,,,,,,,,,,?,,,,,,,,,,,,
"Flight 2000 0.99",,c6be7841dd9354072bc2c2226476f37918c58cd3,,,,,,,,,,?,,,,,,,,,,,,
"Balls A Poppin'",,c6c9b6e56d191e285d9d1927888ab262373cfaff,,,,,,"(Bally 1956)",,,,?,,,,,,,,,,,,
"PM Road Kings",,c6caba7c09d7a078c5bc81f8f2b3b1d4e3496632,,,,,,,,,,?,,,,,,,,,,,,
"Sharpshooter 1.0",,c70c30dadc7446bd87b96037b1e57f972cba316d,,,,,,,,,,?,,,,,,,,,,,,
TargetVP6L,,c713fc63d836f1df8857a8aad12cf1c66adc1519,,,,,,,,,,?,,,,,,,,,,,,
RockFantasyV12,,c719b71b2fb6d53b88ba1892e9a28462053e4ce4,,,,,,,,,,?,,,,,,,,,,,,
thehunter10,,c73fed47054283b8c1ae284f823cb45974d56a85,,,,,,,,,,?,,,,,,,,,,,,
Baseball,,c7648e2ad6b2106e3d466d9dea340b4f0ec3a118,,,,,,(Bagatelle),,,,?,,,,,,,,,,,,
"Magic City",,c779e75d26a41a197ec26ab863c15b58158b4798,,,,,,"(Williams 1967)",,,,?,,,,,,,,,,,,
"Star Trek Mod",,c78bb616a9ea5e637ba4dc3bb2dbc6e069f8c023,,,,,,,,,,?,,,,,,,,,,,,
Eldorado,,c7aa806809dfc5bbfa73627cf80573860d1a2b3a,,,,,,,,,,?,,,,,,,,,,,,
"Hot Tip 1.0",,c8e7e0c53172b1de17316f184c0d764d7387d98a,,,,,,,,,,?,,,,,,,,,,,,
"Mini-Golf Pro",,c8ebb96641f7072747bfeb204e9722ac54d0c857,,,,,,"(Williams 1964 Novelty)",,,,?,,,,,,,,,,,,
Safari,,c8f200617e7e5458b1eff6564d4575429540e5e4,,,,,,,,,,?,,,,,,,,,,,,
AquaticAdventure,,c9d2c517f215c02eaa41bd2ea4b138b23221daa4,,,,,,,,,,?,,,,,,,,,,,,
"Eager Beaver",,cb5673ff9855327e1dbcb2f306c323935e283fd4,,,,,,"(Williams 1965)",,,,?,,,,,,,,,,,,
"Corvette 1.1",,cb6b83b13047fec3b82f9f504fdeceb92ad4a086,,,,,,,,,,?,,,,,,,,,,,,
"Spiderman VPM",,cbc089bca32327d52d9257a9c787c8bddfbe1c35,,,,,,,,,,?,,,,,,,,,,,,
"WWF Royal Rumble RC1",,cbe5466feb1d9b424ead7e71bf26c887286ec1b6,,,,,,,,,,?,,,,,,,,,,,,
Canasta86,,cc0865725af2f64507584f125362dea378f80991,,,,,,"(Inder of Spain 1986)",,,,?,,,,,,,,,,,,
"PM Devil Riders",,cc642bb28f6a7e191f85de4c4310e3b0018afd28,,,,,,,,,,?,,,,,,,,,,,,
locomotion,,cd01fc0632f6309569e530138df3109c55c201cc,,,,,,"(zaccaria 1981)",,,,?,,,,,,,,,,,,
"Night Mission",,cd6301c0aedb2deaf21ac236b823c264d54f886f,,,,,,,,,,?,,,,,,,,,,,,
KINGS,,cd67c2cb5ef43c9e5f7c38ae039869baaad8c6d5,,,,,,"(Williams 1957)",,,,?,,,,,,,,,,,,
"Star Race",,cde305749745d5cd1758e67a654b1f924c4d832e,,,,,,"(Gottlieb 1980)",,,,?,,,,,,,,,,,,
Bajazzo_oliver_moell,,cdf3cec9f5faa36fb55760b4c3eb0baff484187e,,,,,,,,,,?,,,,,,,,,,,,
"SQUARE HEAD",,ce34083cee960e11d88a1f0b99f7e428e940be1b,,,,,,"(Gottlieb 1963)",,,,?,,,,,,,,,,,,
Gigi,,ce4473940e1b11f4be4b5f5a29f080fd7d61358a,,,,,,"(Gottlieb 1963)",,,,?,,,,,,,,,,,,
harley,,ce669f93e4d75870cba7643fdec3dfbe0900633e,,,,,,,,,,?,,,,,,,,,,,,
tricktreat-v11,,cf0d56894dd42495863a1b635c0a74fb1206e3a1,,,,,,,,,,?,,,,,,,,,,,,
"Jackbot 2.4",,cf7cfcd071a20df2488927aa8526c54081f566cf,,,,,,,,,,?,,,,,,,,,,,,
"Flipper Clown",,cfb1c1e581a77d4c742819309ffb7cdc8e761c18,,,,,,"(1962 Gottlieb)",,,,?,,,,,,,,,,,,
Cyclopes,,cfd26f1d9a06e9b0571d1b77644b74c5c63b8f4a,,,,,,"(GamePlan 1985)",,,,?,,,,,,,,,,,,
Quick.Draw.Gottlieb.1975.2,,cff183ffdc9e6a77a28ccdbb1a32ba52f407427f,,,,,,,,,,?,,,,,,,,,,,,
TopSpeed,,d027004d982c9bdd628f9dfab4a6f6f241264747,,,,,,,,,,?,,,,,,,,,,,,
BigBen_RC2,,d05b8c89010d1146693fa0c95423e3d19211a44e,,,,,,,,,,?,,,,,,,,,,,,
5StarFinal2,,d0b4c7341e76f17b8768c632dc614f88582be0e5,,,,,,,,,,?,,,,,,,,,,,,
"White Water 1.4",,d0bff734f57a13a0b45e491f555994ed4b76f5b9,,,,,,,,,,?,,,,,,,,,,,,
"Embryon 2.0",,d0fc40f24475822c20e28bae4cb8f1a7d390eb8a,,,,,,,,,,?,,,,,,,,,,,,
CoverGirl_RC2,,d1733b40649598fd828373b82006f36ff871d782,,,,,,,,,,?,,,,,,,,,,,,
FlipperlessProGolf,,d17930d07826dba85bcc0fc32f27e723f2ea8c24,,,,,,,,,,?,,,,,,,,,,,,
Super_Android-v1.2,,d1a68f568d19be845c50d0b034147e7570bb6074,,,,,,,,,,?,,,,,,,,,,,,
"Tales of the Arabian Nights RC2",,d1fcd7fa020dabc353ddff1c03b5960e2be7415e,,,,,,,,,,?,,,,,,,,,,,,
Nineball.Stern.1980.VPM,,d214b1b23c0883d52b77373f8a6b2cf5a05d2c5a,,,,,,,,,,?,,,,,,,,,,,,
"Black Hole r0.20",,d224e9dec765f8bf4dcc65f56a531703d50a1529,,,,,,,,,,?,,,,,,,,,,,,
"Police Force 1.5",,d230a743dc32b1019b4d430d90727991ab7eb51b,,,,,,,,,,?,,,,,,,,,,,,
"Simpsons 1.2",,d2a90390c902b2433a0ac9254addeb4bc680e48c,,,,,,,,,,?,,,,,,,,,,,,
Fathom_v1.4,,d2d3b2a706ff7c91eb77182b329cdc67bc0fc37c,,,,,,,,,,?,,,,,,,,,,,,
"Roller Ball",,d3b49200a83f1545f0d9608c70db81d115422a37,,,,,,(rev1),,,,?,,,,,,,,,,,,
MonickerVP5,,d3dd8d90940dcb007114729e06afd553b32d776b,,,,,,,,,,?,,,,,,,,,,,,
Fruit_Frenzy_Slots!,,d4634e134a7e9a3377794e0af7ca5101bae8531c,,,,,,,,,,?,,,,,,,,,,,,
"starwars 2.01",,d4c12842a360e568c787f61285f50569a99bf9a2,,,,,,,,,,?,,,,,,,,,,,,
"Space Shuttle RC2b",,d52920f3388d63639a5d4bc18ed2a431923fbdea,,,,,,,,,,?,,,,,,,,,,,,
PinBallHockey,,d5a8c185cc6446af151c34209c93866534fc72a3,,,,,,,,,,?,,,,,,,,,,,,
"World Champ",,d5be27a1b05ff8c81e9a0892ca69f6e0148784c7,,,,,,"(Gottlieb 1957)",,,,?,,,,,,,,,,,,
"FJ Holden b1",,d5e300cec5c093c08ddb87ae8a36c2ff9ec601fd,,,,,,,,,,?,,,,,,,,,,,,
BlackKnight2000_Beta5,,d63daa262e63cfec22c09b57e014408f3a87bb41,,,,,,,,,,?,,,,,,,,,,,,
SureShotVP6,,d6422ed94797e758323a3ee8ab446733bcf63fea,,,,,,,,,,?,,,,,,,,,,,,
Ten-Up.Gottlieb.1973b,,d679dc48b1720fc3f2f475d7022e3e8eff759b8d,,,,,,,,,,?,,,,,,,,,,,,
"Ice Fever",,d6a98fb0dfb3b4d4e145875ff20949b8c8c67d95,,,,,,(Gottlieb),,,,?,,,,,,,,,,,,
TagTeam,,d6ab56b75b5e6ced0f4d8db29b04aa168a23bccf,,,,,,,,,,?,,,,,,,,,,,,
"FLYING CIRCUS",,d73c2f64d637b93d3a5d6f083d7b062c94e9bd19,,,,,,"(Gottlieb 1961)",,,,?,,,,,,,,,,,,
"Gilligan's Island 1.0",,d7720867f32d5f0035cebe28882c5a5d1396c572,,,,,,,,,,?,,,,,,,,,,,,
"Secret Service 0.30",,d8da1d13e2be987c6cc32571277b44fb467f90ea,,,,,,,,,,?,,,,,,,,,,,,
Caveman.Gottlieb.1982.VPM,,d8fab7d0cb3326de7fdb3a399bab9365cd69d9ba,,,,,,,,,,?,,,,,,,,,,,,
"Getaway: High Speed 2 1.5",,d8fac46fa92cdefaae330f5a140c7ea5c32a5771,,,,,,,,,,?,,,,,,,,,,,,
"PM Royal Flush Deluxe",,d97a15191bdf76a81e76a82a616ec69073e5a242,,,,,,,,,,?,,,,,,,,,,,,
4EyesMasterMind,,d9b38f668ebdebde4e2818a38b373da188d4ba5c,,,,,,,,,,?,,,,,,,,,,,,
"The Shadow 1.2",,d9c583ece24173e1a48db7c1c7565282258a7f73,,,,,,,,,,?,,,,,,,,,,,,
"Q-Bert's Quest 1.2",,d9e5f4b4e9958eeb7fd47bb19582ce6a3b0979d2,,,,,,,,,,?,,,,,,,,,,,,
"No Fear 0.95",,da5a14c33a0d3275f9e671aa659dd89d1265be63,,,,,,,,,,?,,,,,,,,,,,,
"Lucky Seven 1.0",,db037eae2352fcab950a5a737c46096bd4ea1a8a,,,,,,,,,,?,,,,,,,,,,,,
"Skateball 2.0",,db76a7506634d6a52eaf41f66d373b7aa652595c,,,,,,,,,,?,,,,,,,,,,,,
"Panthera 1.0",,dc0675a2b1c9f6d9f39b149d8e0630a488a8f96b,,,,,,,,,,?,,,,,,,,,,,,
Dracula,,dc368a33888959c2a4c6a9b36407f777246bccaf,,,,,,"(Stern) 1.0",,,,?,,,,,,,,,,,,
"Wild Fyre 2.1",,dd5657e6ace97fc3230c7a4f77f2ce582f5b8308,,,,,,,,,,?,,,,,,,,,,,,
"Criterium 75",,ddeab2f2e9a01df1600c85a9750d1f96f0d7de5d,,,,,,"(Petaco, 1975)",,,,?,,,,,,,,,,,,
MonickerVP5-3REAL,,de43aef91fe7764d094979cc195a8b622f0a0860,,,,,,,,,,?,,,,,,,,,,,,
Whirlwind_1-6,,de5c10f774d02a0ebd5c164bb5026559ef11c21c,,,,,,,,,,?,,,,,,,,,,,,
"Hurricane b2",,de670d1d2f0ae49fa0cde5d7c81241e5177175ce,,,,,,,,,,?,,,,,,,,,,,,
"PM Dungeons & Dragons",,e02c08fd72db1bb49ce041cc6b711510fbc6d395,,,,,,,,,,?,,,,,,,,,,,,
Fruit_Slots-Final,,e038873056bd94cea61772d57fcbbafd3fd95290,,,,,,,,,,?,,,,,,,,,,,,
BayWatch_V4.5,,e04ae271659e21d49b27315834a7679c7f085387,,,,,,,,,,?,,,,,,,,,,,,
DRAKOR,,e0609bc3ef67072249bf26101ed9029f018350fe,,,,,,,,,,?,,,,,,,,,,,,
"WCS94 1.2",,e1100d8f0a45a1e97247932b1d1a3de0a80c32b2,,,,,,,,,,?,,,,,,,,,,,,
SpaceJamB2,,e2b1a8cced1b91528fc15c9a498ef64fe71816dd,,,,,,,,,,?,,,,,,,,,,,,
extrainning1.4,,e2ce7da523520db18bfc610e82b68806782a3970,,,,,,,,,,?,,,,,,,,,,,,
"Mousin Around",,e47126528655c4f317d152d69d08e36bf0ffc5e0,,,,,,,,,,?,,,,,,,,,,,,
"Star Trek 25th b1",,e4ac253bf71a72437ef8b45e2903725dd3c87efe,,,,,,,,,,?,,,,,,,,,,,,
"Captain Hook",,e4dfae93b329a8f372b7721c537c1377c67beefa,,,,,,"(GamePlan 1985)",,,,?,,,,,,,,,,,,
"PM Super Nova",,e4e4d9a4d9bb84a42d9c0a80e630653bd2fe5cd9,,,,,,,,,,?,,,,,,,,,,,,
"Pinball Wizard",,e5f271cf8e2663a14a0ac432239b6a3e726e91b7,,,,,,,,,,?,,,,,,,,,,,,
"PM Space Riders",,e640e4188a43b943e2287df42e87ba7fb64e327a,,,,,,,,,,?,,,,,,,,,,,,
GoldenNugget,,e644ae52a9ab9a18ef114bdc0c50e593b30875df,,,,,,,,,,?,,,,,,,,,,,,
"Sorcerer SE",,e646e4765df4b77fc95eb711657576adb49f11c2,,,,,,,,,,?,,,,,,,,,,,,
Torch,,e6aec62592d3d1f2fc1f5ca7fc31a032e96e8f65,,,,,,"(Gottlieb 1980)",,,,?,,,,,,,,,,,,
"The Machine Bride of Pinbot 1.0",,e6c7ed58f0b3400b82762c8589801e933de02b79,,,,,,,,,,?,,,,,,,,,,,,
AlpineClub_RC1df5,,e6fa8a8868d6ac9734c86946975a6ff7a587ddf2,,,,,,,,,,?,,,,,,,,,,,,
SuperBall_BKv1.1,,e7a7d77f82ff98e59c96748d78fbb9733f0f858f,,,,,,,,,,?,,,,,,,,,,,,
tafg_lx3_1_0,,e7e7620e7104b7ecbf847f12f62b3962416409a4,,,,,,,,,,?,,,,,,,,,,,,
"Lectronamo 2.2",,e978216ae0d970c798469cf3f6c92a31f08309d0,,,,,,,,,,?,,,,,,,,,,,,
farfallaV1.2,,e98c12285b85ad48575506a5af4b68428dc38ae8,,,,,,,,,,?,,,,,,,,,,,,
Domino,,e9fa5bcfe4ab242723cedce8b1f848ce3c85cc91,,,,,,"(Gottlieb 1968) RC1",,,,?,,,,,,,,,,,,
"Game Show 1.1",,ebbe157273915968c352b2a49776512c415b3851,,,,,,,,,,?,,,,,,,,,,,,
"Split Second",,ebcd4771c9b26e9546199cc8caa30f4fc993f2c6,,,,,,,,,,?,,,,,,,,,,,,
Skyway,,ebfa993f8c4367ededdd58fe66788916aa15ed7b,,,,,,"(Williams 1954) 1.1",,,,?,,,,,,,,,,,,
"Dragon Ball Pinball",,ec9828b84ebf44fc37a73e013c7a805c806b18ef,,,,,,,,,,?,,,,,,,,,,,,
"Heat Wave",,ecbab7561a3e45720e7ed7e1055743831fa1883c,,,,,,"(Williams 1964)",,,,?,,,,,,,,,,,,
Circus_RC1,,ecdbfe427682959fad6235b168b855ceb38474af,,,,,,,,,,?,,,,,,,,,,,,
"Bounty Hunter",,ed11b1af8f476189d79161052f617ef83339da06,,,,,,,,,,?,,,,,,,,,,,,
"Howzat b1",,ed53604741322894985949ac9d73fcc8764b7ad0,,,,,,,,,,?,,,,,,,,,,,,
"Mystic 1.2",,ed7aabbfc46f1e2a46c9eb81e5967c687c66006c,,,,,,,,,,?,,,,,,,,,,,,
"Cue Ball Wizard RC4",,edaf42ea56882066415a8e5b91d7405bdf909865,,,,,,,,,,?,,,,,,,,,,,,
"Dracula RC2",,edd58551558f1bcbd8a0faed93fa1e8026dfb1c7,,,,,,,,,,?,,,,,,,,,,,,
"Odds & Evens",,edf73243e232c7452db2c0bb75de1dd072b51796,,,,,,"(Bally) (1973) (Jeff) (Beta 2 Fixed)",,,,?,,,,,,,,,,,,
"Superman RC1",,ee294cc5385394964ee6f93bb71a7ab220f347b6,,,,,,,,,,?,,,,,,,,,,,,
"Tomy Atomic Arcade Pinball",,ee58f88ff12a8779888f8c817e703526a9722641,,,,,,,,,,?,,,,,,,,,,,,
PeeWeeVP6L,,eec2a466c60b375eca16e078a2e694e8a8366bb8,,,,,,,,,,?,,,,,,,,,,,,
"Astro Shooter",,ef465a0eda7a809446b305e862d7721806fa1504,,,,,,,,,,?,,,,,,,,,,,,
"Time Fantasy 1.1",,ef53240b464cf53a2fea2934c2f69955110cf39d,,,,,,,,,,?,,,,,,,,,,,,
"Counterforce RC1",,ef5a725a4bbb803f7eb80d02fae06664688ae1cc,,,,,,,,,,?,,,,,,,,,,,,
"Gemini 2000",,f04f595434b4374949583b38eeeba8452eb7a27b,,,,,,,,,,?,,,,,,,,,,,,
"Galaxy 1.1",,f06a8ddf8e6ca079b199d4120a35b56c790e19ef,,,,,,,,,,?,,,,,,,,,,,,
Solar.City.Gottlieb.1977,,f1aa38b719f2f7a3dd711f2a1e891fada6bed8e8,,,,,,,,,,?,,,,,,,,,,,,
"Indiana Jones b5",,f30a4f8b4dfd8d736ada4c6c97166dcedfb90622,,,,,,,,,,?,,,,,,,,,,,,
"Ding Dong",,f38a2aac5c9c8fc5839238e542d540aafd403cd7,,,,,,"(Williams 1968)",,,,?,,,,,,,,,,,,
"Egg Head",,f3cdf95296eb133d35ae86a29023fa9822930fcb,,,,,,"(Gottlieb 1961)",,,,?,,,,,,,,,,,,
"T2: Judgment Day 2.7",,f43b0130e5513dd483f6c63d51d7258af0a1f7f2,,,,,,,,,,?,,,,,,,,,,,,
"7of9.theslots beta1",,f4d0fb8f7baeabf0ac80ed2e44b1bddc484bf5cf,,,,,,,,,,?,,,,,,,,,,,,
"Granny and the Gators 1.1 Standard",,f4e1cd9a8319cb41ca6e510a6680ea3a77e62fee,,,,,,,,,,?,,,,,,,,,,,,
"PM Super Orbit",,f580000162f6dee573822931e7b2f9090f6cb73d,,,,,,,,,,?,,,,,,,,,,,,
PHOENIX,,f64550525f7e00296c1cc518bac05f37f2b80d53,,,,,,,,,,?,,,,,,,,,,,,
"Video Pinball",,f68612538e1db81faae2d7e434aee87f92ad544a,,,,,,,,,,?,,,,,,,,,,,,
BuckRogers,,f69091230bb08afc2246bc98538e295811b32072,,,,,,(Gottlieb1980)Beta1,,,,?,,,,,,,,,,,,
"Star Trip 1.0",,f6c35ec85a88475ae6814f9f1df21f7cf71fd16a,,,,,,,,,,?,,,,,,,,,,,,
"Speak Easy 0.75",,f71540657858341bfc99631b18e56580325c72b2,,,,,,,,,,?,,,,,,,,,,,,
Ballyhoo,,f715ce4fed21df87176b3b7539443bba6a0cdb8b,,,,,,,,,,?,,,,,,,,,,,,
Ballyhoo,,f715ce4fed21df87176b3b7539443bba6a0cdb8b,,,,,,(2),,,,?,,,,,,,,,,,,
"Demolition Man WIP 2",,f789ee82e3686de21c2bbc5b7f832d8728fe3d6a,,,,,,,,,,?,,,,,,,,,,,,
Firepower,,f85c057bcdeb1bae2eb72d5a61b86df246124b74,,,,,,"(Williams 1980) 1.8",,,,?,,,,,,,,,,,,
BowArrowVPM,,f90d8ae9cea536edc368138d260b45c6f0cf59cb,,,,,,,,,,?,,,,,,,,,,,,
knickknack_1_1r,,f9698bbffdd0dfedbd3f9de65ef35c9a683ac210,,,,,,,,,,?,,,,,,,,,,,,
"Pink Panther",,f9b427be74c726c7994087cd60b3cd8d89e10903,,,,,,"(Gottlieb 1981)",,,,?,,,,,,,,,,,,
"Spy Hunter 1.1",,f9bc2a8515d2f47df0d4122ed559845d172f8325,,,,,,,,,,?,,,,,,,,,,,,
pinball_91,,f9e240c72682bbb0bfbbe947cf7c7b974d44552c,,,,,,,,,,?,,,,,,,,,,,,
"Tee'd Off RC3",,fa2ac4d8390159989f044cb1befb620da9e663f9,,,,,,,,,,?,,,,,,,,,,,,
"Big Hurt 4.0",,fa5288569817d8c7fc1c213c436dc47594f2d57f,,,,,,,,,,?,,,,,,,,,,,,
KingsOfSteel_vpm_1,,faa987b96266427b1a6d856602dbd19c8d254818,,,,,,,,,,?,,,,,,,,,,,,
Circus,,fb46fa734e3d6727a5b621433477a0756db8a765,,,,,,"(Zaccaria of Italy 1977) (2)",,,,?,,,,,,,,,,,,
merrygoround,,fc3924d5eac1a1b44d8fed1fecb8d19d7dfad222,,,,,,,,,,?,,,,,,,,,,,,
Fire!,,fcc5cb35861a18b3d698370d1ad3f53d0af7623a,,,,,,"(Williams 1987)",,,,?,,,,,,,,,,,,
farfallaV1,,fce02f8e42679146473056a4da24da9ae562ecd0,,,,,,,,,,?,,,,,,,,,,,,
"Revenge Of The Robot Warriors",,fd5d6e1e05fa82e5ce8806afb55e9ff47a994057,,,,,,,,,,?,,,,,,,,,,,,
"No Good Gofers 1.1",,fe3129cdfc962d2c8d5f8712e087ce179a2ccf9e,,,,,,,,,,?,,,,,,,,,,,,
