"Group","SHA1","ID","Folder","FileName","Title","[Removed]","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
"Tama & Friends: 3choume Kouen: Tamalympics",,ab072ade1783ba1e538885a553cf6ab35702c595,,,,,,,1995,Sega,jp,b,,,,,,,,,,,,
"WWF Raw",,ab0ca351ef2fe4b16911a0e54d75a6d9c9905a9f,,,,,,,1994,Acclaim,xw,b,,,,,,,,,,,,
Slider,,ab37b26ca62339720d1cefcb152a0aca545359aa,,,,,,,1991,"JVC | Infogrames | Loriciel",eu-us,?,,,,,,,,,,,,
"Pete Sampras Tennis",,ab9b4c833207824efb14b712b4ec82721c8436bc,,,,,,,1994,Codemasters,eu,!,,,,,,,,,,,,
"Home Alone",,abad566f587affcb35102ed5b45c4e3a8ee22dc9,,,,,,,1992,Sega,xw,!,,,,,,,,,,,,
"Ninja Gaiden",,acedddaa928a96085544440c2bec2685a6cdf501,,,,,,,1991,"Sega | Tecmo",jp,!,,,,,,,,,,,,
"VR Troopers",,ad44a65f818e36c56d13cc54970d3d25012da7f5,,,,,,,1995,Sega,eu-us,b,,,,,,,,,,,,
"Batter Up",,ad56fa4544f9953ec38db49d0b8943a857067528,,,,,,,1991,Namco,eu-us,b,,,,,,,,,,,,
"Phantasy Star Gaiden",,adab47ecc3c0d574243205ddd6edbae6c12bce64,,,,,,v1.0Smallfont,1992,Sega,jp,?,,,,en,,,,,,,,
"Shining Force Gaiden: Final Conflict",,ae90991df44180b4f07183fe75adccf05c7aed6b,,,,,,,1995/06/30,Sega,jp,,,,,en,,,,,,,,
"!Public Domain",,aea512e9b8ecbde843a00da4a28a1e626eacf93e,,,"Charles Doty's Text Demo",,,,199x,"Doty, Charles",,b,,,,,,,,,,,,
"Riddick Bowe Boxing",,af32ad098a1bf872d5a2cef38105704d3507ed75,,,,,,,1993,"Extreme Entertainment | Micronet",jp,?,,,,,,,,,,,,
"Phantasy Star Gaiden",,af505533a27ea20f6961dbb9377d7ecf3cbc77e2,,,,,,v2.0Largefont,1992,Sega,jp,?,,,,en,,,,,,,,
"World Derby",,af96e8d9470df941c7c356cc9b6e143a3c44dd86,,,,,,,1994,CRI,jp,?,,,,,,,,,,,,
"Virtua Fighter Animation",,b0622ef2e58fc38af35ead0a632babc4bfe49e86,,,"Virtua Fighter Mini",,,,1996,Sega,jp,!,,,,,,,,,,,,
"Lunar: Sanposuru Gakuen",,b0f2ccba882362eec9337cd732304103f25fb158,,,,,,,1995,"Game Arts",jp,,,,,en,,,,,,,,
"S.S. Lucifer: Man Overboard!",,b167fda9f0e7a6a47027f782a08149e8d4f46e0c,,,,,,,1994,Codemasters,eu-us,!,,,,,,,,,,,,
Paperboy,,b1f81f9e2b7197b2fa1475b9cd422479780ef7f2,,,,,,,1992,"Atari | Tengen | Tiertex Design Studio",xw,?,,,,,,,,,,,,
"Double Dragon",,b24aa3e31efbf09e8d0d9ae9d07b4d219b648f96,,,,,,Beta,1993,"Technos | Virgin",eu-us,?,,,,,,,,,,,,
"Chase H.Q.",,b328358acd7d2fdbeaf5ffb0aeadba0ec2698b6f,,,,,,,1991,Taito,jp,b,,,,,,,,,,,,
"GG Shinobi Part II: Silent Fury",,b4353b31345367b5fdc92b76a3a832923df27adb,,,"The GG Shinobi Part II: The Silent Fury",,"GG Shinobi Part 2 - Silent Fury",,1992,Sega,xw,b,,,,,,,,,,,,
Griffin,,b479d977533398cef21ef9ff7cd8fc81bdbfa488,,,,,,,1991,"Telenet Japan",jp,?,,,,,,,,,,,,
"Ax Battler: Legend of Golden Axe",,b5506dabb077ddec0315695f32e161a2dae11abe,,,,,,v2.4,1992,Sega,jp,?,,,,fr,,,,,,,,
F1,,b5a1985d671e8b9e0eed7922e6db695011071e99,,,,,,,1993,Domark,eu-us,!,,,,,,,,,,,,
"Greendog: Beached Surfer Dude!",,b5bf962000636bb1cbdf134759baa1e25b25d097,,,,,,,1993,Sega,xw,?,,,,,,,,,,,,
"Fantastic Dizzy",,b6a13d51c72b576738f0d7e8e328db2ffeb0b38c,,,,,,,1993,Codemasters,eu,!,,,,,,,,,,,,
"Alien Syndrome",,b72e54493bfa7f13883a608bcf8c9f315dd490ca,,,,,,,1992,"Sega | Sims",jp,?,,,,,,,,,,,,
"Chase H.Q.",,b757b45a07ae6530443862e0eca547e16c23b4a3,,,,,,,1991,Taito,jp,b,,,,,,,,,,,,
Dropzone,,b78bc3fe6bfbc7d6f5e85d59d79be19bf7372bcc,,,,,,,1994,Codemasters,eu,!,,,,,,,,,,,,
"Olympic Gold: Barcelona '92",,b7e5ae436ccaa9984297b0c14969922d189cb10c,,,"Olympic Gold",,,,1992,"U.S. Gold",jp-us,!,,,,,,,,,,,,
"NBA Action Starring David Robinson",,b81b3740e6dbc931dc4a867a8aabdb971492e2b1,,,,,,,1994,Sega,eu-us,!,,,,,,,,,,,,
"Ecco the Dolphin",,b85cd5bceae8fb753f29b3f771cb795db05a1f75,,,,,,,1994,Sega,eu-us,b,,,,,,,,,,,,
"House of Tarot",,b8b45b2e59f5d3239984205c120421923d833505,,,,,,,1991,Sega,jp,!,,,,,,,,,,,,
"OutRun Europa",,b8d4de93278623c39b0271e1ca535d69c5a1f40c,,,,,,,,,eu-us,?,,,,pt,,,,,,,,
"Bonkers Wax Up!",,b98bd9467fe8bf782989172b576c7844f3666ae9,,,"Bonkers: Wax Up!",,,,1994,"Disney | Sega",eu-us,!,,,,,,,,,,,,
Hook,,b9bd292fa4f3ef7dd86ebae9e1b5364ce6653c45,,,,,,,1992,"Core Design | Sony | Spidersoft",us,!,,,,,,,,,,,,
"Sylvan Tale",,ba6dd4fdb5d2b3811a0b173e869a5473ea8eed72,,,,,,v0.9,1995,Sega,jp,?,,,,fr,,,,,,,,
"Double Dragon",,baebe28fc7549cbb06c94fcb36a3c40231933c01,,,,,,,1993,"Technos | Virgin",eu-us,!,,,,,,,,,,,,
"Sonic The Hedgehog: Triple Trouble",,bb14ed43cf815e82f55e79753d0a7c8a24e24e7f,,,"Sonic & Tails 2",,,,1994,Sega,jp,?,,,,,,,,,,,,
"!Public Domain",,bc68130941ab3a6e172a935201c96eefffc02c8a,,,"The Secret of Monkey Island Audio Demo",,"Secret of Monkey Island Audio Demo",v1.1,2001,"Konrad, Martin",,?,,,,,,,,,,,,
"Super Space Invaders",,bc6890f2b24734a08a8612cdc04d1e092246db91,,,,,,,1991,Domark,xw,b,,,,,,,,,,,,
"Shaq Fu",,bc9d0b0dc2b22b9530660f0a04b865492766c9d0,,,,,,,1995,"Delphine | Electronic Arts | Tiertex Design Studio",eu-us,!,,,,,,,,,,,,
"!Public Domain",,bd86829b9cb0d5501f463e50550c6af71fae664c,,,"The Secret of Monkey Island Audio Demo",,"Secret of Monkey Island Audio Demo",v1.5,2001,"Konrad, Martin",,?,,,,,,,,,,,,
Chakan,,bdb82464147ef20792162cff7922824d4dee0dc1,,,,,,,1992,Sega,eu-us,?,,,,,,,,,,,,
"Shining Force Gaiden: Ensei, Jashin no Kuni e",,bea1bea94ea745691ad944eaadc8a5576057ed53,,,,,,,1992,Sega,jp,!,,,,,,,,,,,,
"Shining Force Gaiden: Final Conflict",,bead075e0e6a9781f42891907908361377782a40,,,,,,,1995/06/30,Sega,jp,b,,,,,,,,,,,,
"Sylvan Tale",,bec44ab675bcd6b081590d4d52b6af4076c342e6,,,,,,,1995,Sega,jp,!,,,,,,,,,,,,
"J.League Soccer: Dream Eleven",,bed727b732712f115ddc4dc5fd873e6cd3787b62,,,,,,,1995,Sega,jp,!,,,,,,,,,,,,
"From TV Animation: Slam Dunk: Shouri heno Starting 5",,bee62a373655d0ef931d8b9a4ed88fb0f4d1a8bc,,,"From TV Animation: Slam Dunk: Shouri he no Starting 5",,,,1994,Bandai,jp,!,,,,,,,,,,,,
Shikinjou,,bf36130b1be4bce6c6eb7b87db00d420797c3611,,,"Sikin Jyo",,,,1991,Sunsoft,jp,?,,,,,,,,,,,,
Battleship,,bf5dad6cfbaa915567782d96f4d924822848a340,,,,,,,1992,Mindscape,eu-us,b,,,,,,,,,,,,
"Crystal Warriors",,bfd6f5f2e260174993795a5cf1058db7add83d36,,,,,,v0.99,1992,Sega,xw,?,,,,fr,,,,,,,,
"Choplifter III: Rescue and Survive",,c0152f5b07b6ff47dfedda5258eda1d4e335cdbf,,,,,,,1993,"Beam Software | Broderbund | Extreme Entertainment",eu-us,!,,,,,,,,,,,,
"Madou Monogatari A: Doki Doki Bake Shon",,c027aa76fe0e09a2d1b982eea0df2c8b687aadf7,,,,,,,1995,Compile,jp,?,,,,,,,,,,,,
"Panzer Dragoon Mini",,c1498f68acb234f46ab6f443f484a48ebd183f0f,,,,,,,1996,Sega,jp,!,,,,,,,,,,,,
"Royal Stone: Hirakareshi Toki no Tobira",,c1afca3ac30cb9852f508f5dded7e50e08000f86,,,,,,,1995,Sega,jp,?,,,,,,,,,,,,
"Bubble Bobble",,c2c99d798bd0d4960021743a55e74644ad9020c6,,,,,,,1994,Taito,eu-us,?,,,,,,,,,,,,
"Lunar: Sanposuru Gakuen",,c2f3c0ea19381054284a7bd61d764762899ceac4,,,,,,,1995,"Game Arts",jp,,,,,en,,,,,,,,
"NBA Jam: Tournament Edition",,c34e318852ca6f52e980c7a63721a145cd167843,,,,,,,1994,"Acclaim | Iguana Entertainment | Midway",xw,?,,,,,,,,,,,,
"Dr. Robotnik's Mean Bean Machine",,c36bda8a86994d430506b196922ec1365622e560,,,,,,,1993,"Compile | Sega",eu-us,!,,,,,,,,,,,,
"Gunstar Heroes",,c373d3876659095bb869ff0e4bb7ffc68123cf3e,,,,,,,1995,"Sega | Treasure",jp,?,,,,,,,,,,,,
"Crystal Warriors",,c543bcbad6829f3de5edf9dc21c8bdc2c3df374a,,,,,,,1992,Sega,xw,?,,,,fr,,,,,,,,
"GG Shinobi",,c5e1c2329f94f0804140792a3e3d5be2ac0d5d0d,,,"The GG Shinobi",,"GG Shinobi",,1991,Sega,jp,?,,,,,,,,,,,,
"Super Off Road",,c5ee89f785c44784867c3b33fd6466fc72e9042c,,,,,,v1,1993,Virgin,eu-us,,,,,,,,,,,,,
"Cool Spot",,c5f39a81c33327dc86b41d6f416efe09b131e14d,,,,,,v1,1993,Virgin,us,!,,,,,,,,,,,,
"Chase H.Q.",,c77af9ef27f22b25fa924cad1933b41312496004,,,,,,,1991,Taito,jp,b,,,,,,,,,,,,
"R.C. Grand Prix",,c789e7f9450c8eaa08be1bf6c39e877973216431,,,,,,,1992,"Absolute Entertainment",eu-us,!,,,,,,,,,,,,
"Simpsons: Bart vs. The Space Mutants",,c8bbc1ea5b9b60ebcd15efc2dc850e0ffd20dae0,,,,,,,1992,"Acclaim | Flying Edge",xw,!,,,,,,,,,,,,
"Tama & Friends: 3choume Kouen: Tamalympics",,c8bf11726a152a88f2b1d900bbd974775a8e608b,,,,,,,1995,Sega,jp,?,,,,,,,,,,,,
"Ninja Gaiden",,c956294a3299ebcb10efb8382b34babedc7417ee,,,,,,,1991,"Sega | Tecmo",eu-us,?,,,,pt,,,,,,,,
"Megami Tensei Gaiden: Last Bible Special",,ca597064a8f0dd8221e89655584ec0cc67dbe026,,,,,,,1995,"Atlus | Sega",jp,?,,,,,,,,,,,,
"Streets of Rage",,ca8c8a00ee838e994b2fa17e595ddd40d898cf42,,,,,,,1992,Sega,xw,?,,,,,,,,,,,,
"Super Kick Off",,cb4a08b89cc24154328309cab54bfd9d83e4754f,,,,,,,1991,"U.S. Gold",jp,!,,,,,,,,,,,,
"Aerial Assault",,cbdbaaeb62a8483d9d5a8757b0f19233dfb9b416,,,,,,v0,1992,Sega,eu-us,?,,,,,,,,,,,,
"Chase H.Q.",,cc8e0d3a9826348bbb90ebcc5021b4e2e909965f,,,,,,,1991,Taito,jp,!,,,,,,,,*,,,,
"Madou Monogatari 1: 3-Tsu no Madoukyuu",,ccb2f500028ebd7150d307dcd7e634fdb6619c72,,,"Madou Monogatari I: 3tsu no Madoukyuu",,"Madou Monogatari 1 - 3tsu no Madoukyuu",,1993,"Compile | Sega",jp,b,,,,,,,,,,,,
"!Public Domain",,ccf01ed769a602f409adc061aafbffd577ed41a7,,,"The Secret of Monkey Island Audio Demo",,"Secret of Monkey Island Audio Demo",v1.3,2001,"Konrad, Martin",,?,,,,,,,,,,,,
"World Series Baseball",,ccfd03edf130f28e6bb4c2764df7ace7bbe9e159,,,,,,v0,1993,Sega,us,!,,,,,,,,,,,,
"Factory Panic",,cd3e8910a99bf6717e63aed3aa212ead0597e5cd,,,"Ganbare Gorby!",,,,1991,Sega,jp,?,,,,,,,,,,,,
"GG Shinobi Part II: Silent Fury",,cd57301d16202ea02d9f97bd8b17d71772782c94,,,"The GG Shinobi Part II: The Silent Fury",,"GG Shinobi Part 2 - Silent Fury",,1992,Sega,xw,!,,,,,,,,,,,,
"Legend of Illusion Starring Mickey Mouse",,cdcde96fe2a86fc2c404e7746c8670c44f8e169c,,,,,,,1994,"Disney | Sega",jp,?,,,,,,,,,,,,
"Caesars Palace",,ce3f7d6f2df8509764f0ad06a05801ca76d6fb0a,,,,,,,1993,Virgin,eu-us,!,,,,,,,,,,,,
"Super Columns",,ce59845e973b7fb7b3b2121b35a95fba5727df62,,,,,,,1995,Sega,us,!,,,,,,,,,,,,
"!Public Domain",,ce80ace0fb79a1057f0a385698d3d1f596df954c,,,"Shadow of the Beast Audio Demo",,,v1.3,2001,"Konrad, Martin",,?,,,,,,,,,,,,
Aladdin,,cf4c8f6675e3989d6fa7916e3f4056c1dbdd0e95,,,,,,,1994,Sega,jp,b,,,,,,,,,,,,
"GG Portrait: Pai Chan",,cf752897523814951401994c95de299cd42fdb50,,,"GG Portrait: Pai Chen",,,,1996,Sega,jp,!,,,,,,,,,,,,
"Iron Man X-O Manowar in Heavy Metal",,cf82437122b2a1cfa1cb7079d16d4358f1f5d083,,,"S.S. Lucifer: Man Overboard!",,,,1994,Codemasters,xw,b,,,,,,,,,,,,
"X-Men: Mojo World",,cff15c4a3e555c2868af93c55386b5ab3d3db4e3,,,,,,,1996,Sega,eu-us,!,,,,,,,,,,,,
"Space Harrier",,d00b8ff195d4423f2a344490eb34156017f4ee64,,,,,,,1991,Sega,xw,!,,,,,,,,,,,,
"Ristar the Shooting Star",,d0d950097471553b6a96dc9cf0fb14ddb3a7dda2,,,Ristar,,,,1995,Sega,xw,?,,,,,,,,,,,,
"Daffy Duck in Hollywood",,d0e075f647d58367c9103b7b22afceb97ba1195e,,,,,,,1994,"Probe | Sega",eu,b,,,,,,,,,,,,
Ninku,,d22bfa865b34866568f3dd7fccec886170071c81,,,,,,,1995,Sega,jp,!,,,,,,,,,,,,
"Castle of Illusion Starring Mickey Mouse",,d2580137c641192d7faa98dbf8c715623e7d0bed,,,,,,,1991,"Disney | Sega",jp,!,S,,,,,,,,,,,
"Taisen-gata Daisenryaku G",,d290bba12f4b7341c3ce2a00be8b8d7e548327e1,,,,,,,1991,SystemSoft,jp,?,,,,,,,,,,,,
"Ariel: Little Mermaid",,d2f1b95a6d0a2cacd93ed307a5a6576f954a7d56,,,,,,,1992,Sega,xw,!,,,,,,,,,,,,
"Gamble Panic",,d33cd19676fdb0e6180a24ed406a61cdf30f0065,,,,,,,1995,Sega,jp,?,,,,,,,,,,,,
"Shining Force Gaiden: Final Conflict",,d3a31d2b27ef1ee44ad336fee33ad822b7eb588d,,,,,,,1995/06/30,Sega,jp,b,,,,en,,,,,,,,
Hurricanes,,d4f0a691f11de7d91ede6ff95d26343a50840eb1,,,,,,,1994,"U.S. Gold",eu,!,,,,,,,,,,,,
"Deep Duck Trouble Starring Donald Duck",,d5e278b5c68864da7ddfd1f9cfa5b25e462496b0,,,,,,,1993,"Disney | Sega",jp,?,,,,,,,,,,,,
"NFL '95",,d5f2b7b495794f11a9a67e2b34a44d59003f5960,,,,,,,1994,Sega,eu-us,!,,,,,,,,,,,,
"Foreman for Real",,d7109dc1db52bb4828a01b433a4b2993ac2e59e1,,,,,,,1995,Acclaim,eu-us,!,,,,,,,,,,,,
"Samurai Shodown",,d7330f5abcadb5c199299b24c22334be0072ec80,,,,,,,1994,"SNK | Takara",eu-us,!,,,,,,,,,,,,
"Chicago Syndicate",,d7746e4c78aa86bc698fc25a52a791ba27a71add,,,,,,,1995,Sega,xw,!,,,,,,,,,,,,
Pac-Man,,d78b6aac927692f1b67e6a4b7494e2c7e709ae17,,,,,,,1990,Namco,jp,?,,,,,,,,,,,,
"Sega Game Pack 4 in 1",,d7a2f8981b67a85ef2e4be91543dfca1771e94de,,,"Sega Game Pack: 4 in 1",,,,1992,Sega,eu,b,,,,,,,,,,,,
"Super Monaco GP",,d834e43d7ec6dbadf2e367afd45b7e1e4362035b,,,,,,,1991,Sega,eu,!,,,,,,,,,,,,
"Megami Tensei Gaiden: Last Bible",,d98332eba27fd4a0db82d551a54bee4fdccf41a2,,,,,,,1994,"Atlus | Sega",jp,?,,,,,,,,,,,,
"Wonder Boy III: Dragon's Trap",,d98344a2c644ce9a0184e8f836271c038aa16a23,,,"Wonder Boy: The Dragon's Trap",,"Wonder Boy - Dragon's Trap",,1992,Sega,eu,!,,,,,,,,,,,,
"Vampire: Master of Darkness",,da5116b7ed890f35506c5b33c5c9716f528169b1,,,"In the Wake of Vampire",,,,1992,SIMS,jp,?,,,,,,,,,,,,
"Sonic The Hedgehog 2",,dabb452e416b4fa9cb83d8ddd307c2a32c3a1a7f,,,"Sonic the Hedgehog 2",,,,1992,Sega,xw,!,,,,,,,,,,,,
Chessmaster,,daea9a76dedc080b9965cfa32e2ddb1eaaaab0b4,,,,,,,1991,Sega,eu-us,!,,,,,,,,,,,,
"Excellent Dizzy Collection",,db3c0686715373242911f8471a1e91673811d62a,,,,,,,1994,Codemasters,eu,!,,,,,,,,,,,,
"Earthworm Jim",,dbb149da0b0373f23750ed954dbb5e08bc634615,,,,,,,1995,"Eurocom | Playmates | Virgin",us,!,,,,,,,,,,,,
"Ms. Pac-Man",,dbba762b62e786be2c1df30a595cf3bc11b106c5,,,,,,,1993,Namco,eu-us,!,,,,,,,,,,,,
"Nazo Puyo 2",,dbd511aff622c618eac0c21de36965b869362dbd,,,,,,,1993,"Compile | Sega",jp,!,,,,,,,,,,,,
"!Public Domain",,dc13a52214c5d8ea79ae1268423247cd69134201,,,"Shadow of the Beast Audio Demo",,,v1.5,2001,"Konrad, Martin",,?,,,,,,,,,,,,
"PGA Tour 96",,dc71616c742f23979c5eb27aafa27961170e0ae8,,,,,,,1995,THQ,xw,!,,,,,,,,,,,,
"Gear Works",,dc71c749c4a78e28922e10df645d23cc8289531f,,,,,,,1993,Sony,us,!,,,,,,,,,,,,
"5 in 1 Funpak",,dc8f5848fede37a914dbf1c104c3efb5a804ccbd,,,,,,,1994,"Beam Software | Interplay",eu-us,!,,,,,,,,,,,,
"!Public Domain",,dcaa0e2f8759585da0bf0d5139bb87a757abfbbc,,,"GG Nibbles",,,v4.0,2000,"Konrad, Martin",,?,,,,,,,,,,,,
"Beavis and Butt-head",,dd2ea76c05d933b91f1b03140f6a04bf02f746d1,,,,,,,1994,Viacom,eu,,,,,,,,,,,,,
"Madou Monogatari III: Kyukyoku Joo-sama",,dd590c9086161b1f97573c48720c32cc5506dabc,,,"Madou Monogatari III: Kyuukyoku Joo-sama",,"Madou Monogatari 3 - Kyuukyoku Joo-sama",v0,1994,Compile,jp,?,,,,,,,,,,,,
"Mick & Mack as the Global Gladiators",,ddad863406d429acb218c75042d5e5c511bdad4f,,,"Mick & Mack as The Global Gladiators",,,v1,1992,Virgin,eu-us,!,,,,,,,,,,,,
"Shadam Crusader: Harukanaru Oukoku",,de4b546f61dd32106247d38643849f6aaeeedb07,,,,,,,1992,Sega,jp,!,,,,,,,,,,,,
"Madou Monogatari II: Aruru 16-sai",,deead79fa4cb2e87652a9c8a76f2a7174f48f37a,,,,,,,1994,Compile,jp,?,,,,,,,,,,,,
"Sonic Spinball",,df21d42b55b1b4a25704957fe323728b775eb84d,,,,,,,1994,Sega,eu-us,?,,,,,,,,,,,,
"Clutch Hitter",,df7af6588652c3163ea6f445fa21ef76b9764cd0,,,,,,,1991,Sega,xw,!,,,,,,,,,,,,
"Mighty Morphin Power Rangers: Movie",,dfe7dc7b2df143da4f4eeb32051a6d373dddba5d,,,,,,,1995,"Bandai | Banpresto | Sega",us,!,,,,,,,,,,,,
"Coca-Cola Kid",,e0a6caba7d8433175a3b7f1dfb593f9ca2c67cd1,,,,,,,1994,Sega,jp,!,,,,,,,,,,,,
"Lion King",,e21025b2f6d5bbc18107905ad6c0c58d061d9c17,,,,,,,1994,Virgin,us,!,,,,,,,,,,,,
"Poker Face Paul's Gin",,e21d29b2864b6eed3a4eb4dcf7443f1114e92bd4,,,,,,,1994,"Adrenaline | Spidersoft",eu-us,!,,,,,,,,,,,,
"Sonic Labyrinth",,e24bf33d8d5a79f371485f20f207b6b26f5b341e,,,,,,,1995,Sega,xw,?,,,,,,,,,,,,
Pengo,,e42f85feb631712b8615a0b19bfbf6432633ba00,,,,,,,1990,Sega,eu-us,!,,,,,,,,,,,,
"Power Strike II",,e4db2140761b43426024bd08c4372bb9b8979d3d,,,,,,,1993,"Compile | Sega",xw,?,,,,,,,,,,,,
Soukoban,,e5865a22dc3a9714160ef14bc59d510502d39b97,,,,,,,1990,"Riverhill | Thinking Rabbit",jp,?,,,,,,,,,,,,
Ottifants,,e66185d8f389ea2c48842f2623349c5cc8b1463d,,,,,,,1993,Sega,eu,?,,,,,,,,,,,,
"Ayrton Senna's Super Monaco GP II",,e6a86010a4dad0a6102783d3c00ad126e8221597,,,"Super Monaco GP II",,"Super Monaco GP 2",,1992,Sega,eu,!,,,,,,,,,,,,
Bust-A-Move,,e6bb5f72cffb11c8dd44ac3e378088b04cec1297,,,,,,,1995,Taito,eu-us,!,,,,,,,,,,,,
"Sonic Chaos",,e70228cbde1b54f1520804c6e3c28b4130a68c84,,,"Sonic & Tails",,,,1993,Sega,jp,!,,,,,,,,,,,,
"Yuu Yuu Hakusho: Horobishimono no Gyakushuu",,e75803c9241094f7cfe251b99cd370228cc0923c,,,,,,,1994,Sega,jp,?,,,,,,,,,,,,
"NBA Jam",,e7c040a58c8d35bf5b5b556b2d3c55e7a5eb0550,,,,,,,1993,"Acclaim | Arena Entertainment | Iguana Entertainment | Midway",jp,?,,,,,,,,,,,,
Pac-Attack,,e9e3d7c116e82e7fe696ac3e043d14ece51e9f8e,,,,,,,1994,Namco,eu-us,?,,,,,,,,,,,,
"Dragon Crystal",,ea323c4ac28d7762277039450c341d0f025093d8,,,"Dragon Crystal: Tsurani no Meikyuu",,,,1990,Sega,jp,?,,,,,,,,,,,,
"NFL Quarterback Club",,ea42bb90eea90a159f8c662743aa59d6dd6f7250,,,,,,,1994,Acclaim,xw,!,,,,,,,,,,,,
"Yogi Bear in Yogi Bear's Goldrush",,ea5f9ce4b3618565ea24a858f7efe3988b82eb8a,,,"Yogi Bear in Yogi Bears Goldrush",,,Prototype,1994,GameTek,eu-us,!,,,,,,,,,,,,
"Bram Stoker's Dracula",,ea753b5dce4b319cc1709451a4c8cb55daf2b76b,,,Dracula,,,,1993,"Probe | Psygnosis | Sony",eu,!,,,,,,,,,,,,
Battleship,,eae1ebec2c1be522924f669a2dc884f9f4a68cf3,,,,,,,1992,Mindscape,eu-us,!,,,,,,,,,,,,
"Gambler Jikochuusinha",,ec26aa5f41f8abf1c0fa911c2031ac422f6280a6,,,"Gambler Jiko Chuushin Ha",,,,1992,Sega,jp,?,,,,,,,,,,,,
"Lunar: Sanposuru Gakuen",,ecb60e23871e218549193adcaa56686284f8a65a,,,,,,,1995,"Game Arts",jp,,,,,en,,,,,,,,
"G-LOC: Air Battle",,ed32016476e40fde06d8a1a9777875b75d49adf6,,,,,,v0,1990,Sega,jp,!,,,,,,,,,,,,
"Strider Returns: Journey from Darkness",,ed5d1fc5ba8a47992551b0d577c1a6a06d0f7ac2,,,,,,,1992,"Capcom | U.S. Gold",xw,?,,,,,,,,,,,,
"Lucky Dime Caper Starring Donald Duck",,ee70ac64973775adc2063a8cdff203965f2e7e1d,,,"Donald Duck no Lucky Dime",,,,1991,Sega,jp,?,,,,,,,,,,,,
"Beavis and Butt-head",,ef47d449f65cfe129368a77cc0a4679a0d55ee63,,,,,,,1994,Viacom,us,?,,,,,,,,,,,,
"Mortal Kombat",,ef634649b846b3f49d2c68739b36019e4fae0464,,,,,,v2.6,1993,"Acclaim | Arena Entertainment | Midway | Probe",xw,!,,,,,,,,,,,,
"Surf Ninjas",,ef9d0fad2640953146a3ff3cbe7dd6c7f2761fd8,,,,,,,1993,Sega,eu-us,b,,,,,,,,,,,,
"Kuni-chan no Game Tengoku Part 2",,f11af70a52cfd96ad4d03da8ca9227ddd5bcc382,,,,,,,1992,Sega,jp,?,,,,,,,,,,,,
"Galaga '91",,f1293da8b9402946712b8fa0870428701a2946e1,,,,,,,1991,Namco,jp,b,,,,,,,,,,,,
"Castle of Illusion Starring Mickey Mouse",,f189d55fab69f0a9cec76869abc7d76181298604,,,,,,,1991,"Disney | Sega",jp,?,S,,,,,,,*,,,,
"Dragon: Bruce Lee Story",,f1a90ffdff1003b4dedc61ce688591006a2d40be,,,,,,,1993,"Virgin Interactive",eu,!,,,,,,,,,,,,
"Solitaire Funpak",,f1d31d734f3ef590b0aefd1b89a455e9040d102e,,,,,,,1994,"Beam Software | Interplay",eu-us,!,,,,,,,,,,,,
"Sports Trivia: Championship Edition",,f2542d122570fad8d2f91aae8ef074e58487ede0,,,,,,,1995,"Adrenalin | Sega",xw,?,,,,,,,,,,,,
"Marko's Magic Football",,f255d7ea194d88a1588a2bf3ff34926de17c7ff1,,,,,,,1994,"Domark | Sega",eu,!,,,,,,,,,,,,
"Mortal Kombat",,f28e50f1283d7a2516267a13a16a3e6914ae0a18,,,,,,v3.3,1993,"Acclaim | Arena Entertainment | Midway | Probe",jp,?,,,,,,,,,,,,
"Revenge of Drancon",,f2c546bc87c5e89719fe01a59142bb3250861b83,,,"Wonder Boy",,,v2,1991,Sega,eu,!,,,,,,,,,,,,
"Alien 3",,f3b976fefc331f37c3e4d883791eba68890279a5,,,,,,,1992,"Acclaim | Arena Entertainment | Probe",xw,?,,,,,,,,,,,,
"Monster Truck Wars",,f493d5aebef88b44cadcb3459d214a6c3ba155c8,,,"U.S.H.R.A. Monster Truck Wars",,,,1994,Acclaim,xw,!,,,,,,,,,,,,
"Mickey's Ultimate Challenge",,f62c129b5142d3dac66392b521003111b9291b3e,,,,,,,1994,"Disney | Hi Tech Expressions",eu-us,?,,,,,,,,,,,,
Zoop,,f704412387c1fe91d94d2c1405f8a49768320d0c,,,,,,Beta,1995,"Hookstone | Viacom",us,!,,,,,,,,,,,,
"Wagyan Land",,f7d634b56bbf51ed81ccf9d1579601c96997190f,,,Wakiyarando,,,,1991,Namco,jp,b,,,,,,,,,,,,
"Eternal Legend: Eien no Densetsu",,f7f20cd76b33441364af0ac8e82ca25b41d5f64c,,,,,,,1991,Sega,jp,?,,,,,,,,*,,,,
"FIFA Soccer 96",,f928c32acba90ed5ebca131af03e76a0efb38797,,,,,,,1995,"Black Pearl Software | Electronic Arts",eu-us,!,,,,,,,,,,,,
"Jungle Book",,f9da97db661f8ef7e7af87a83d23100c2fed4fb0,,,,,,,1994,"Eurocom | Virgin",us,!,,,,,,,,,,,,
"Legend of Illusion Starring Mickey Mouse",,fa1200fd34a81796222eae97175c2fb72a77e970,,,,,,,1994,"Disney | Sega",us,!,,,,,,,,,,,,
Smurfs,,faa80f644ece06b10b8e5ad035cbf518f80d609b,,,"Les Schtroumpfs",,Schtroumpfs,,1994,Infogrames,eu,!,,,,,,,,,,,,
