"Group","SHA1","ID","Folder","FileName","Title","TransliteratedName","SortTitle","Version","Year","Publisher","Zone","DumpStatus","DumpInfo","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack"
@,,014516f97a6d0d9299051331c40957c634c68d73,,,"10th Frame",@,,,1987,Access,@,,,,,,,"Tsunoo Rhilty",Noid,,,,
@,,01461e655fdbd1cc801a267c428d65db6b9659f3,,,"Floppyshop Game 4904",@,,,19xx,Floppyshop,@,,,,,,,,,,,,
@,,014b361c3ef89eb4d4a063f833d21c4065ba7f6d,,,"ST Format Software Wonder Disk 61",@,,,19xx,"Future Publishing",@,,,,,,,,,,,,
@,,014d067e9fc9d96060a0521de7019473f71d3d25,,,"The Black Demo",@,"Black Demo, The","Language en",1989,"The Black Cats",fr,a,"a 4",,,,,,"2 Sagrotan antivirus",,,,
@,,01512366ea9a080104bfc74338038ae28e04bb63,,,"Grazeys Zak Music Hacks Disk 03",@,,,19xx,P.H.F,@,,,,,,,,,,,,
@,,0155507c01821564a077e0be839016692535f86d,,,"Superior Menu Disk 069",@,,"(Disk 2 of 2); (Part B)",1991,Superior,@,,,,,,,,,,,,
@,,0155a77db643411b552b65c123844db9efec1b93,,,"Total Recall",@,,"(Disk 2 of 2)",1990,Ocean,@,a,"a 1",,1,,,Empire,,,,,
@,,01588f843d5e558270871da9d2ee13122ba056e2,,,"SuperGAU Compilation 490",@,,,19xx,SuperGAU,@,,,,,,,,,,,,
@,,0158a3f535d5b818f02384d8ac36bbf67f990e69,,,"Third Dimension, The 11",@,,,1995/03,"Hartley, Tony",@,a,"a 1",,,,,,,,,,
@,,01594e5261c523eccfb1d871759a5f510ef3efcc,,,"Stax Compact Disk 091",@,,,1995/04/17,Stax,@,,,,,,,,,,,,
@,,015b4d6b490454fd3a19457937fcb9091a8b59b6,,,"Atari Journal 247",@,,,19xx,"Atari Journal",@,,,,,,,,,,,,
@,,01613292eedebb457edf6ba0a57fb12b69a11c79,,,"Floppyshop Sound 3813",@,,,19xx,Floppyshop,@,,,,,,,,,,,,
