"Group","SHA1","ID","Folder","FileName","Title","Transliterated Name","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
Dangerous_Stones,,74d3ee0d2133a38dff05918817888ee317fe275b,,,,,,,,,,,,,,,,,,,,,,
"Cuthbert: Enters the Tombs of Doom",,74dc0afcecf79cca3812a5bedf572793b2526350,,,,,,,1984,Microdeal,,,,,,,,,,,,,,
Skyhawk,,74fcb14b8bbb85f323b00db36760aafd7d3fc6cf,,,,,,,1986,Bug-Byte,,,,,,,,,,,,,,
Cruncher,,74fd798877dab1b418e727a2ebe05641e3f02b11,,,,,,,1985,"Solar Software",,,,,,,,,,,,,,
Strange_Odyssey_C16,,7516d2d4cd8afde5b434078669a0070b470daac2,,,,,,,,,,,,,,,,,,,,,,
"Big Apple",,751fe94a89cff2057121ffb4814e39d2169a14fa,,,,,,,1988,"Berger, Guido",,,,,,,,,,,,,,
Eierlaufen,,7520d2128aea1c6036f670fa3c23e190b4674e7d,,,,,,,1987,"Moell, Oliver",,,,,,,,,,,,,,
Pick-a-letter,,7528886b409702eb96ae4cb726cf62d5f9f09ab9,,,,,,,,,,,,,,,,,,,,,,
Jackblack,,75302a8594797e594191217a7151efe636caa8a6,,,,,,,,,,,,,,,,,,,,,,
Tuzolto_C-16,,7531ce02db636a506c2c7742e1f18126b4be8464,,,,,,,,,,,,,,,,,,,,,,
Tobi_Frutti,,75350d0e2ea006f98009ea134132c9628ff455b8,,,,,,,,,,,,,,,,,,,,,,
@,,7537c07ab4d7a8a2c48f394daec5541a464dcd72,,,"Recall Collection 668",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,7539f720ebfd8ec4ec7720ecb7e582f3d51b240c,,,"Recall Collection 627",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
Crillion,,754f4df078c626c244c47686d6e8e4eab97082ed,,,,,,,1989,Kingsoft,,a,"a 1",,,,,Obelix,,,,,,
@,,75574cb021fb7953117b9d16516bafa4ea9709ae,,,"Recall Collection 554",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,755f71179076b9cb5006098b9140a1d8b782d9c5,,,"Big Mac",@,,,1985,Mastertronic,@,,,,,,,,,,,,,
@,,756a389c212b2cb3973f2407c56b2e963287ca86,,,"Recall Collection 436",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,757909738e83d07495cd24d76577e7450ee298bc,,,"Uninvited Copy",@,,"Language en; Copyright Freeware",19xx,Csory,hu,,,,,,,,,,,,,
"Maniac Garden, The",,757d4b4e8f1de0b6414495dc6d1c5e4e11cd2747,,,"The Maniac Garden",,"Maniac Garden, The",,1989,"New Multisoft",,,,,,,,,,,,,,
"Break Dance",,75a398b87c297e6af0ccce791966f0d78da6ae6c,,,,,,"Language hu",1989,"A.C. Softgroup",,,,,,,,"Headbanger Crackers",,,,,,
@,,75d2ea31e84b5e008215199b34c26b336de45409,,,"Recall Collection 430",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,75e9484f45d52e1d5765b530bb658e14b00df838,,,"Ghost Town",@,,,1985,Kingsoft,@,,,,,,,,,,,,,
Space_Sweep,,7633fba8245ad58bf68a970566ae47c78c034f3e,,,,,,,,,,,,,,,,,,,,,,
@,,7637887a0c527ad510fd95ccd8a503107a83ca10,,,Lottosysteme,@,,"(Side A)",1984,UserSoft,de,,,,,,,,,,,,,
@,,763813ae0107f64b58f357b54e9ba3e442d5a33d,,,"Foglio Elettronico",@,,,1985,"Ed. Softwell",it,a,"a 1",,,,,,,,,,,
"Yie Ar Kung Fu",,764344c7d3edb3a915a9f745a3fbfd10c6c87d82,,,,,,,1986,"Imagine Software",,,,,,,,CMS,,,,,,
@,,7646376f4b89ee0d95abf392b8fe2c338d5368fb,,,"Panic Penguin",@,,,1984,Colosoft,@,,,,,,,,,,,,,
Grid,,7669baeb64bdd24e725389399d7572829ec4f01c,,,,,,,,,,,,,,,,,,,,,,
@,,76b5146f596084571718926632e967cdf1443dcf,,,"BMX Simulator",@,,,1986,Codemasters,@,,,,,,,,,,,,,
@,,76c01c30bb95c5e2a6c3a2a983bf45133dba8e30,,,"Recall Collection 007",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
Mozaik,,76f6ac52cb133745dacd60bf168af84a1fbbf20a,,,,,,,,,,,,,,,,,,,,,,
@,,77150b55fc239ed6e0cc1e620deeefd6c360cb12,,,"Recall Collection 220",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,776abeed7ef390a26b64c65aac9ab9f2be5f3045,,,"Recall Collection 118",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
International_Karate_,,777763a9d6ce75d1c753a6ae376500c66bc6b508,,,,,,(hack_1st_level),,,,,,,,,,,,,,,,
@,,779060e55a512cee070e057eb8d02ffa7f2be47e,,,"Mega Assembler",@,,"v 5.2",19xx,@,@,,,,,,,,,,,,,
"Balloon Shoot",,779792da1e9f14c311a5d254c2f8d757f286aedf,,,,,,,1986,"Markert, Wolfgang",,b,"b 1",,,,,,,,,,,
@,,779c5938f85527bcf7d44e2bbfd2bb0e50542595,,,Avontuur,@,,"Copyright Freeware",1984,"Courbois, Hans",nl,,,,,,,,,,,,,
@,,77c42330def526695c213b28bf19ad221b4d6441,,,Uni-Sort,@,,"v 3.1; Copyright Freeware",1998/02,"Lech, Peter - Gunnar",de,,,,,,,,,,,,,
Drag,,77ef548d323decc7c9ae4c6e55ae09ee88ad94a2,,,,,,,,,,,,,,,,,,,,,,
@,,781a5f3b96e49c45f1cf2ecba5dbe031d807a7bb,,,GEOS,@,,"v 3.5; (Disk 3 of 4 Side B)",1985,"CBM264 Software",de,,,,,,,,,,,,,
@,,7871fe352fadf0f72a500b65386f2b41c58eb341,,,"Magyar-Idegennyelvu Szotar",@,,"Copyright Freeware",19xx,@,hu,,,,,,,,,,,,,
Schlange,,787576e6ff7563996af76800e01092cc04c0fef4,,,,,,,,,,,,,,,,,,,,,,
@,,788732edb119b2111851f9d828597386b183c8c1,,,"Window Wizard",@,,"Copyright Freeware",19xx,@,@,,,,,,,,,,,,,
Ghostbusters_III,,788f54e5c6c6d758b2260a2346b1e58c91fd1f98,,,,,,,,,,,,,,,,,,,,,,
@,,78a1271de722caa9ce55c0cdbac8c9d68daab35f,,,"Recall Collection 170",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
"Arthur Noid",,78aa1581cc3ef35e4ace09ed64fc7ff1e448e2d4,,,,,,,1988,"Alternative Software",gb,,,,,,,,,,,,,
@,,78c90298c0b102ba572bbabdddb4dfa5f5b7aeeb,,,"Recall Collection 200",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
Panzer_Duel,,78d02ce0e7dda7b5c1e5f2fa0cecda7e798bda3d,,,,,,,,,,,,,,,,,,,,,,
@,,78dbca238cff9835b8d54bdc9f5772f7f8737c4e,,,"Recall Collection 110",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,78e57259166e62a7020b96178d2750fca9940ad1,,,Lottosysteme,@,,"(Side B)",1984,UserSoft,de,,,,,,,,,,,,,
@,,78e81e9915423117bc52ac2e17b629de652419d9,,,Axxon,@,,"Language en",1986,Visiogame,it,,,,,,1,,,,,,,
@,,78f7eea413278bc3851bfff432df5f650ad29fc3,,,"Logomaker +40",@,,"Language en; Copyright Freeware",19xx,MB,hu,,,,,,,,,,,,,
Cizzy_Doo_1,,790f65e6f737981352b45b270c74f6d83c3c6b92,,,,,,,,,,,,,,,,,,,,,,
Teremlabda,,794d578c0a2b685155e28629c8c48bc4ef26f1e5,,,,,,,,,,,,,,,,,,,,,,
@,,795bc78ffa8789aa02ec161b133e43a83c59cac7,,,"Rescue From Zylon",@,,,1985,"Mark J. Moore",@,,,,,,,,,,,,,
@,,795e33200c5cd3c3b3f8998243ab0c4daa9d652a,,,"Recall Collection 223",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,796767bac8ebb65f479c6fdd5f9ba4605fc76ffa,,,"Recall Collection 564",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,797b907696ae04bd9c98d3c46c719bc6b850ca38,,,"Recall Collection 604",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,79c1bd6de1ac09104e19532e3247ff41c9a0bd10,,,"Recall Collection 294",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
"Video Meanies",,79c20ea7fa93337a44f72f4529e22e36cfc1b24e,,,,,,,1986,Mastertronic,,,,,,,,,,,,,,
Hopp_It,,79e4b3adca69a3696c991b7afed8d078b49cb79c,,,,,,,,,,,,,,,,,,,,,,
The_Sword,,79ecd2a4b329e0850f2a31cd6bda078f0d412dc7,,,,,,,,,,,,,,,,,,,,,,
@,,7a0539a7634a3d214ac4a58f684fe164dd6c4cac,,,"Multi Botticelli",@,,,19xx,@,@,,,,,,,Supy,,,,,,
@,,7a0a955543c84d9958850a5ae4cf046cd4ccbc73,,,"Recall Collection 225",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,7a2d2c63075a750608336d6a5098ed9eb75b64ea,,,Ping,@,,"Copyright Public Domain",1992,Synergy,@,b,"b 1",,,,,,,,,,,
Ponk,,7a430537aaf668329dd2c113dd567e4de35cda3b,,,,,,"Copyright Public Domain",1995,MUFF,,,,,,,,,,,,,,
@,,7a654b70a6bdc8fa439a388ffb6696312d7b78fc,,,Tedpaint,@,,,1986,"Airia Software Group",hu,,,,,,,,,,,,,
@,,7a655f6addd42657c85f6d708121e60bf2d5d5e1,,,"Free Etch",@,,,1984,CBM,us,,,,,,,,,,,,,
@,,7a6a2a0d59e1b63e8be83bbf12043b0b7d495fe0,,,"Valve Controller",@,,"Language en; Copyright Freeware",1993,TCFS,hu,,,,,,,,,,,,,
@,,7a6e319b73a8b3190653c92494061f2a181272e3,,,"Dynamic System",@,,"Copyright Freeware",1990,CCW,@,,,,,,,,,,,,,
@,,7a78c2af2efcb33117947797f2c625bd88b7253b,,,"Recall Collection 462",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
Monopoly,,7a8744291dc505e29f6dc0f6adb9e6b7210019c7,,,,,,,,,,,,,,,,,,,,,,
@,,7a956bba71b4913d6f55a2f85eaf2ed4c8b5a960,,,"Recall Collection 671",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
Aladin,,7aa83f188b35ed6080d1b39f484a939a788f160b,,,,,,,1987/04/01,"Commodore Welt",de,,,,,,,,,,,,,
Balance_,,7aad803efe15907d3459ff3476aaa2ac73dbc25b,,,,,,(hungarian),,,,,,,,,,,,,,,,
@,,7abb59535395007d31d7d5ed20223049cf049ac1,,,"Recall Collection 592",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,7ac6607396a3c4ccbc2424f7488df2909f981138,,,"Recall Collection 200",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
Labirinth,,7ad19191722b6e14a32de66a83d6da9784485bc7,,,,,,,1993/08/24,Skoro,,,,,,,,,,,,,,
Auriga,,7ad1fd7da05294f36f368a60e2b8743ec97fd34e,,,,,,,1986,Players,gb,,,,,,,,,,,,,
Galactic_Battle,,7ad4a5f1b9d9aa83b67e3d3dcdf0d448c7eb385d,,,,,,,,,,,,,,,,,,,,,,
@,,7ad6b35beb4dc160b1edf0628fe56216cdd29988,,,"Recall Collection 639",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
Szokes_A_Varbol,,7af6fa51b47a2ab618dd1d041d03fb0f80fcb197,,,,,,,,,,,,,,,,,,,,,,
@,,7b13eb7d1d79b83d6032de77bda692388ee2cd17,,,"Recall Collection 126",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,7b15c9220919337cf81a06ac2a5a3e00455a1e56,,,"Recall Collection 009",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,7b1987514dd0d4bfda9e296c2de16b40f3473909,,,Starterscript,@,,,1984,CBM,us,,,,,,,,,,,,,
Spy_vs_Spy_3_Bag,,7b3cea8ff2c086f78cf082c0e3244532c66a4496,,,,,,,,,,,,,,,,,,,,,,
Powerball,,7b42af4130286ee33f21fce6bdf347df23fdf0ef,,,,,,,,,,,,,,,,,,,,,,
@,,7b7a084d444183f922b70e9291026142ac71815d,,,"Formula1 Simulator",@,,"(Side A)",19xx,Mastertronic,@,,,,,,,,,,,,,
@,,7b7ccabfcf17b2ec7101546553a8c8c89f477932,,,"Recall Collection 477",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
Hubschrauber,,7b7fb8766fdb4c5cff5bc555edd0e9d443a8e7f5,,,,,,,,,,,,,,,,,,,,,,
Boulder_Dash_14,,7b826ac84749b1f12a50eaff1f0fb741ee30a8b9,,,,,,,,,,,,,,,,,,,,,,
@,,7bba6fbfd84d3803003b86f65638bfcc32e2ef4f,,,"Recall Collection 230",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
"Barbarian 3",,7bddfe97c6104839a3dcbc50a105fad64697b3da,,,,,,,19xx,Terrorists,,b,"b 1",,,,1,,,,,,,
Blaze,,7bec1dc252b2597d1b520674253df9473f07be84,,,,,,,1985,"Romik Software",,,,,,,,,,,,,,
@,,7c0a6e1cb2c131f8ba543185341f78960055f289,,,"1000 Miles",@,,,1984,CBM,us,,,,,,,,,,,,,
Wheel_Of_Fortune,,7c14ef71597acdb61d357c03c928ba99b388ce54,,,,,,,,,,,,,,,,,,,,,,
@,,7c195ac5d01790233ad01dd08f673f24ff526172,,,"Signals #09",@,,"(Side B)",19xx,Synergy,@,,,,,,,,,,,,,
Sdi,,7c228439db065053cfdb628d7d471685d0b40ace,,,,,,,,,,,,,,,,,,,,,,
Shark_Attack,,7c26cc4982c34dd5aae643ae9370e833da77df50,,,,,,,,,,,,,,,,,,,,,,
@,,7c2eeed3269e56de2363789963c923ccfcadfdb6,,,Reisenzeichen,@,,"Copyright Freeware",19xx,@,de,,,,,,,,,,,,,
A_Titokzatos_Zona_1,,7c40d709fdc47d972a788579360666af4fe1627e,,,,,,,,,,,,,,,,,,,,,,
"A Bolcsek Kove",,7c4d14b015d84cd99aa492e071f90250954af1fd,,,,,,,1988,"Tihor, Miklos",,,,,,,,PPCS,,,,,,
@,,7c666cc50e84b675c7f0f6d7c8f4eac2582e23d0,,,"Recall Collection 159",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
"Against In The Underground",,7c81704e4ac8ab00342b5e2c1b2c87d1c7508254,,,,,,,19xx,SchinKengrell-Soft,,,,,,,,,,Terrorists,,,,
Szemiramisz_,,7c883ad576fa9286c807013c02eb05398ec61206,,,,,,(hack_Frontier),,,,,,,,,,,,,,,,
Destructor,,7ca6a9bdb69add8eb19dee0157289fe1dac9d0d7,,,,,,,1985,Bug-Byte,,,,,,,,,,,,,,
@,,7ca97159f4c52a2fb182785d09d79062e4686064,,,"Recall Collection 107",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,7cab7b827dde4fd438b47ab05f82261d53c90397,,,Atlantis,@,,,1985,Anirog,gb,,,,,,,,,,,,,
Oblido,,7cb25d74478d76a281449adc9e91957782ef6e86,,,,,,,,,,,,,,,,,,,,,,
@,,7cb6240e05a20d34e7ef4388e3ec24c103fedbcc,,,"Recall Collection 397",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
Star_Wars_,,7cbbf9750ae98eaccd1936cb3de44b5bdfa4cb0a,,,,,,,,,,,,,,,,,,,,,,
Sex_Games_2,,7ce7e0540af0b9ebf4504d501587badd4672989c,,,,,,,,,,,,,,,,,,,,,,
Chess,,7d14247e701e9ebb4a476dd6bda3ce74f94bc448,,,,,,,,,,,,,,,,,,,,,,
Brisk,,7d3e3475d5e08326b64af7dbc6a166c84a17ecfc,,,,,,,,,,,,,,,,,,,,,,
Icicle_Works_4,,7d51ef348edc5769de8d0908d756997e35f0beeb,,,,,,,,,,,,,,,,,,,,,,
@,,7d53173db658acab6c8aa951804c77bfb29ab23f,,,"Recall Collection 288",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,7d6e13d407b04476d91566560ad6816b47cd35a1,,,"Recall Collection 333",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
Digi_Daniel,,7d728fbf9c973e9663b4f3c0cd220e1db3e7ae33,,,,,,,,,,,,,,,,,,,,,,
@,,7d766fce4abd1b2b770178bb3189562dc622525d,,,Amoba,@,,,1986,"City Software",hu,,,,,,,,,,,,,
@,,7d76c1de00bd3c2c1f56e346ee1c642dc973a2f1,,,"Recall Collection 239",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,7d80c32f12a40bdaf72d54638836e1577e0418d5,,,"Recall Collection 395",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
Humor,,7d9032360b44172b97f24bd872d4c0de01165251,,,,,,,,,,,,,,,,,,,,,,
"Freddy Hardest in South Manhattan",,7d95bc2cc879d926dee61f5f330d83a5bc4a659e,,,,,,(Plus4),1990,TGMS,,a,"a 1",,,,1,,,,,,,
Tervihar,,7d96047a1ca440dd96db73071d016d2eaedd2bb4,,,,,,"Language hu",1991,GOTU,,b,"b 1",,,,,,,,,,,
Tennis_Manager,,7d9be605130d237ba454a07a08f74207718cacc0,,,,,,,,,,,,,,,,,,,,,,
@,,7da9bbf3372d49ad3bb0555813f2d13daf0580a8,,,"Recall Collection 428",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,7dc22be684ef2dd87511bc40e8bc3a97a39d8d54,,,"Graphics Master",@,,,1985,"Mr. Chip Software",gb,,,,,,,,,,,,,
@,,7dd39997cd297e21266212cd74b316bd2910fbc1,,,"Number Chaser",@,,,1985,Commodore,@,,,,,,,,,,,,,
Voyage_To_Atlantis,,7de26e8d0d6380d8036f24de41d68d69fa6fb8a4,,,,,,,,,,,,,,,,,,,,,,
@,,7df79f89dc7d052d2763353154c92cf879a9a1b6,,,"SVS Macroassembler",@,,"v 46d",19xx,V.Zenari,@,,,,,,,,,,,,,
Raketenstart,,7e10f2555304a75ba6461d560aaa471314fc3eb3,,,,,,,,,,,,,,,,,,,,,,
@,,7e17594cf013c9693aac88a120db5773ccce5b1e,,,"Recall Collection 314",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
Sex_Game,,7e29151a1c01d0f93f9be877ccd1efcbc9d0d77f,,,,,,,,,,,,,,,,,,,,,,
@,,7e3278448bca9658045ca0d6aa0f21775c617855,,,"Brands Hatch",@,,,19xx,@,@,,,,,,,,,,,,,
Crater_Sid,,7e34ec02c53409bb32214c957fdda8bd9c0e070d,,,,,,,,,,,,,,,,,,,,,,
Robo_Knight_2,,7e3fce8ba7785c503c657bd63d344c2e1f5a24ea,,,,,,,,,,,,,,,,,,,,,,
Logic,,7e5dd82ed95742b0f488b328ee916f524b41403c,,,,,,"Copyright Public Domain",1990,CSM,,,,,,,,,,,,,,
@,,7e64338a0d604a1bf023e1a2b65862ae01ac48a4,,,"Recall Collection 480",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,7e658460df4cfed2bc895d226139d5c0016c4aa2,,,Air-Fire,@,,,19xx,A.W-Soft,de,,,,,,,,,,,,,
Number_Builder,,7e6a4f14c78761c5e9c31d43f1aeb52fb05f5f0d,,,,,,,,,,,,,,,,,,,,,,
"Dirty Den",,7e6b5599f5672cbcc14e57667262bf2cc5cb3068,,,,,,,1986,"Probe Software",,,,,,,,,,,,,,
Orion,,7e83dca4be40d3b6174d6318505c4f9d798aca22,,,,,,,,,,,,,,,,,,,,,,
"Climb It",,7eae89b0e3bd7c48770febf16f86d35cdb6fff2e,,,,,,,1984,"Tynesoft Computer Software",gb,,,,,,,,,,,,,
@,,7eb43eec48fb93b2aa562ad633a5fc8f2ffcb814,,,"Speech Demo",@,,"Language en; Copyright Freeware",1986,TomHX,hu,,,,,,,,,,,,,
@,,7eb71a74dbb3f3bb3682991a4621000ca5b2000b,,,"Recall Collection 052",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,7ec34f48c287c51629e6eb69199f732a041c05af,,,"Recall Collection 134",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
"Colossus Chess +4",,7ed23d1fdf8c2639ed10a3e01548c794aa0efac1,,,,,,,1985,"Bryant, M.",,,,,,,,,,,,,,
@,,7ed3488c04335a8f81b02414e211eb458186a564,,,"Recall Collection 347",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,7eda2652fa5b88dd05b5e3d071b88491d9fc586b,,,Storm,@,,,1986,Mastertronic,@,,,,,,,,,,,,,
@,,7ede4e56580904962a2d69d3c02ff3c8e2172c5c,,,"Recall Collection 585",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
"Sotet Mancs",,7ef818648091545cb582a226ee690b34651854ec,,,,,,,1991,,,,"[CD TBF]",,"+1 Black Sector",,,"Black Sector",,,,,,
Domino_,,7f093f3f757cbd725b3a18dbc5a38da0378f7233,,,,,,(EVS),,,,,,,,,,,,,,,,
Commando,,7f1866c302ce07d988a20b634f85a7fbc7819e7e,,,,,,(Plus4),1992,TCFS,,,,,,,1,,,,,,,
@,,7f37495a16af1c2e0e6036322896e4c76bef3fef,,,Powerball,@,,,1986,Mastertronic,@,,,,,,,,,,,,,
Bombjack,,7f41a8f8c787a0153a542e7195320f609d3598dd,,,,,,"(Side B)",1986,Elite,,,,,,,,,,,,,,
Cask,,7f468ca912c492791857d94449c1fff403929d14,,,,,,,,,,,,,,,,,,,,,,
Winnie_The_Witch,,7f568c2b0fc75a4813b66edea111e455c5e295a7,,,,,,,,,,,,,,,,,,,,,,
Vox,,7f5e1085823a85523fd2dbeb81cece33374100ac,,,,,,,,,,,,,,,,,,,,,,
Labyrinthitis_V2.1,,7f706d2ba8184f1e532ddb636563222255a8dc33,,,,,,,,,,,,,,,,,,,,,,
@,,7f76a95155acf6179587103810d3fce0679d76c9,,,"Recall Collection 590",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,7f8e0de6b78e65a04e987051c22ee3352c314d22,,,"Recall Collection 266",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
Easy_Tetris,,7f94641a79e56306ba57cabd3190a6f99e283864,,,,,,,,,,,,,,,,,,,,,,
@,,7f9e7c22cb1f6c158e95e1db7df5b28b38999bb4,,,"Recall Collection 530",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,7fa57024e5e3718c3971ba2eb515c91019dfc202,,,"Recall Collection 494",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,7fb4e79701309afc433c2a3a69b145f18c8ef24e,,,Prosort+,@,,"Copyright Freeware",1989,Bubu-Soft,hu,o,"o 1",,,,,,,,,,,
Autobahn,,7fb630fbfa9c699a454c9efc0cbe9277af4f57cd,,,,,,,1986,"Tynesoft Computer Software",gb,,,,,,,,,,,,,
Urkaland,,7fb77a8f6e7fb12d3eb72a957c4f193a6e76fee3,,,,,,"Language hu",1989,Novotrade,,,,,,,,,,,,,,
@,,7fb92aaefefa9791182086eb2a55cd47fffcdc67,,,"Recall Collection 188",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,7fc02ca0a0a21cff9f52689c200449541d61be50,,,Matrix,@,,,1986,Llamasoft,@,,,,,,,,,,,,,
@,,7fd7927b48e87af939b2a82a77572b254222e8b1,,,"Recall Collection 689",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,7fe5fb6476f644187d3722e89ba0fcd460db3e20,,,"Recall Collection 223",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
Battle,,7fe73e4ddd9bce53294f2f4ed4692cabcff036c8,,,,,,,1987,Mastertronic,,,,,,,,,,,,,,
@,,7fedced76fc7078e64c2e372529ed451f741a7db,,,"Recall Collection 298",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,7ff235f524b56a2e5f8806313131845b2c334c72,,,"Minin Nws #03",@,,"Language hu",1995,"Skoro Design",@,,,,,,,,,,,,,
"Frog Jump",,8015d5c75fd8f9afa7a8b92f9861d77343f12ef4,,,,,,,19xx,Playvision,,,,,,,,,,,,,,
@,,802f8c18307c1b7f536cd109e3de7b0f8a3f9a5b,,,"GFX Editor",@,,"v 2.0; Language en; Copyright Freeware",1993,EDC,hu,,,,,,,,,,,,,
@,,8047213ce4a38ba3aee10bdaa155dbe1b14bcddb,,,"IMBK News #02",@,,"Language hu",19xx,@,@,,,,,,,,,,,,,
@,,804ca8aff4d3efe215873d0b869df375d889a1e4,,,"Recall Collection 541",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
Barrel,,804f1c9a4a8c953f6707039193838a74982df15d,,,,,,,,,,,,,,,,,,,,,,
"Jet Man",,805b20266761b1a919189fc66489c3b2a8a0b14b,,,,,,"Language it",19xx,,,,"[dingbat hack]",,,,,,,,,,,
@,,8075427551a47f1076b5fc17fadab9761c6bd3b0,,,"Adventure 2",@,,"Copyright Freeware",19xx,"O'Hare, John",@,,"[enhanced version]",,,,,,,,,,,
@,,807eb825cc9cd3e41add6a5ccd216ded051863aa,,,"King Size Turbo Calc",@,,"Language de",1986,Robtek,gb,,,,,,,,,,,,,
@,,8087dc42049a371767f52e6150a796852c9c6e01,,,"Recall Collection 095",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
Tron_2,,80926271dc2dc45a8c4f28b0416a7a3d7d7c2981,,,,,,,,,,,,,,,,,,,,,,
@,,8092c002c16acc9a21739131b3e83c45b8f18798,,,"Recall Collection 123",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
Oel,,8098a5964fd80e6b0439e0d8a34c9169d9c2c611,,,,,,,,,,,,,,,,,,,,,,
@,,80a6fa8d9eab97202f06791a5747eac9a3b449fe,,,"Player Relocator",@,,"v 1.4+; Language en; Copyright Freeware",1994/01/30,TTC,hu,,,,,,,,,,,,,
@,,80a724cf2a60277e33005ad1232ab9251f3f9851,,,"Recall Collection 225",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
Survivors_G2E00,,80aa3e5998f11eaf4d61c449cd97db1968751394,,,,,,,,,,,,,,,,,,,,,,
@,,80bd4f37f45eb7af320a19d0a95337941ca1e629,,,"Recall Collection 561",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,80c084e15f8288e7a54b3331f0c0102a403b38b3,,,"Bmx Racers",@,,,1985,Mastertronic,@,,,,,,,,,,,,,
@,,80c0ad7b64a714feb3d745205dc5104e6f6d6830,,,"Recall Collection 081",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
Fruit_Game,,80c19c1644fe846eefd06bd8a56ae56c7e11b96d,,,,,,,,,,,,,,,,,,,,,,
Karinthy_Adventure,,80c5a6d170f1eded2ad875bd5bc37861a6bc5fda,,,,,,,,,,,,,,,,,,,,,,
Crystals,,80e1e06ba7481c8027e9bc50b5f315355978ef8a,,,,,,"Copyright Public Domain",1990,Olly,,,,,,,,,,,,,,
